ags,municipality_name,source
08437053,Hohentengen,legacy-ltw26-bw
08437056,Illmensee,legacy-ltw26-bw
08437059,Inzigkofen,legacy-ltw26-bw
08437065,Krauchenwies,legacy-ltw26-bw
08437072,Leibertingen,legacy-ltw26-bw
08437076,Mengen-_Stadt,legacy-ltw26-bw
08437078,Meßkirch-_Stadt,legacy-ltw26-bw
08437082,Neufra,legacy-ltw26-bw
08437086,Ostrach,legacy-ltw26-bw
08437088,Pfullendorf-_Stadt,legacy-ltw26-bw
08437100,Bad_Saulgau-_Stadt,legacy-ltw26-bw
08437101,Scheer-_Stadt,legacy-ltw26-bw
08437102,Schwenningen,legacy-ltw26-bw
08437104,Sigmaringen-_Stadt,legacy-ltw26-bw
08437105,Sigmaringendorf,legacy-ltw26-bw
08437107,Stetten_am_kalten_Markt,legacy-ltw26-bw
08437114,Veringenstadt-_Stadt,legacy-ltw26-bw
08437118,Wald,legacy-ltw26-bw
08437123,Sauldorf,legacy-ltw26-bw
08437124,Herdwangen-Schönach,legacy-ltw26-bw
BW,Baden-Württemberg,legacy-ltw26-bw
