row_key,ags,municipality_name,gebietsart,gebietsnummer,wahlkreisnummer,wahlbezirk_name,wahllokal,reported_precincts,total_precincts,voters_total,valid_votes_erst,valid_votes_zweit,voters_total_2021,valid_votes_erst_2021,valid_votes_zweit_2021,delta_voters_total_vs_2021,delta_valid_votes_erst_vs_2021,delta_valid_votes_zweit_vs_2021,payload_hash,is_municipality_summary
lsa:WAHLBEZIRK:15002000:37:010304,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,010304,37,IGS.Halle am Steintor,U,1,1,873,868,869,,,,,,,a0ef0350eacd157ac86da30b71cca14c859e02fba0289d4a1942d1498d96663d,False
lsa:WAHLBEZIRK:15002000:37:010305,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,010305,37,Grundschule Neumarkt,U,1,1,763,757,759,,,,,,,695bf5a6e42f2784af7dcb7de3347880862200f2f565eaddb1d8f145fe90004e,False
lsa:WAHLBEZIRK:15002000:37:010306,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,010306,37,Grundschule Neumarkt,U,1,1,726,725,724,,,,,,,895b52f5d0abd03e15e6374eacab5b41678ba3fdc673ea9e0a0284044ae08ea6,False
lsa:WAHLBEZIRK:15002000:37:010307,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,010307,37,Grundschule Neumarkt,U,1,1,625,620,621,,,,,,,a8e1800467100933a4fb183415482add94b6de54b65e9262cb06484eec3ee6f6,False
lsa:WAHLBEZIRK:15002000:37:010308,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,010308,37,Stadtwerke/EVH,U,1,1,641,634,633,,,,,,,2e6782217d4a7f59a5e9a0bcb0da5b6d274408eb520821bb1d5acf8299dbc476,False
lsa:WAHLBEZIRK:15002000:37:010309,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,010309,37,Hans-Dietrich-Genscher-Gymnasium,U,1,1,589,583,583,,,,,,,8dae3da3aaba61cf7354367f2db8a80a84bfd9de70d2a3fd1e4335c172a09938,False
lsa:WAHLBEZIRK:15002000:37:020401,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,020401,37,Grundschule G. E. Lessing,U,1,1,717,714,714,,,,,,,dba2d6206d3625bf5115a1ae817e0aa6bffb4b8faadf4f88ddf0e6cf56bccc4a,False
lsa:WAHLBEZIRK:15002000:37:020402,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,020402,37,Grundschule G. E. Lessing,U,1,1,793,785,785,,,,,,,526ae614ac2c0fef58b49de84ab44a7e5dd5d22469ce4fe8d39a41ae81e37c78,False
lsa:WAHLBEZIRK:15002000:37:020403,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,020403,37,Grundschule G. E. Lessing,U,1,1,758,757,757,,,,,,,d00ea29a0193d0a4cfe2b50d705a11e3085e26c3bc296f1696dbeacd51635c9f,False
lsa:WAHLBEZIRK:15002000:37:020404,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,020404,37,"Landesamt für Soziales, Jugend und Gesundheit",U,1,1,589,587,587,,,,,,,be06842d5c0e6e80803606ef08c63cc885eb00b5d449bbf33482209d3a2b885b,False
lsa:WAHLBEZIRK:15002000:37:020405,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,020405,37,Sekundarschule J. Ch. Reil,U,1,1,715,709,710,,,,,,,cf014e82c8b4e925df19d3b9912caac42c9e3ed556307ca1e4c627d977feb957,False
lsa:WAHLBEZIRK:15002000:37:020406,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,020406,37,Grundschule G. E. Lessing,U,1,1,713,706,709,,,,,,,730d6051985d1fd264a6c236e4648047d6528291cdba12dc975a94a90ebeed05,False
lsa:WAHLBEZIRK:15002000:37:020407,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,020407,37,"Landesamt für Soziales, Jugend und Gesundheit",U,1,1,479,474,474,,,,,,,f26089754040c0ab357480c6a3ca49260cd1252a34c2d9380f4eb1256d249869,False
lsa:WAHLBEZIRK:15002000:37:020501,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,020501,37,Rentenversicherung Mitteldeutschland,U,1,1,417,413,414,,,,,,,58de674eb5b854547dcb108445a84df0c90b5b2e4393c12b13283efaea4aa77b,False
lsa:WAHLBEZIRK:15002000:37:020601,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,020601,37,Kita Mauseloch,U,1,1,766,754,754,,,,,,,9d2865b79a64794349e15f2599df6d290c84cbbff0f23051320148f5d3075c69,False
lsa:WAHLBEZIRK:15002000:37:020602,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,020602,37,Kita Mauseloch,U,1,1,654,648,645,,,,,,,eae188fe4e5f73635f72e25c00a04847f5ea011198005a01b4ec58fb89c6b618,False
lsa:WAHLBEZIRK:15002000:37:020701,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,020701,37,Grundschule Frohe Zukunft,U,1,1,730,723,724,,,,,,,e0a3b7a5321aa40636ccd6103e85c8d318fcbda6de7509764a8385eb2342841f,False
lsa:WAHLBEZIRK:15002000:37:020702,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,020702,37,Grundschule Frohe Zukunft,U,1,1,668,660,660,,,,,,,8ebafddd4a54d3a744fbf44de3110b5833e644887d0b6ce4c113d4f72cb2f089,False
lsa:WAHLBEZIRK:15002000:37:022301,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,022301,37,Kita Krähenberg,U,1,1,738,733,733,,,,,,,48eb13f5401a7c2ef5e3273d59185fab7b7c620ab5fe4232bd8ad479f5496ff5,False
lsa:WAHLBEZIRK:15002000:37:023001,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,023001,37,Sporthalle Giebichenstein-Gymnasium,U,1,1,834,833,832,,,,,,,814c94c6808b1a6e20d42815170ebad8d435c861228d0061407990361c6ea4f5,False
lsa:WAHLBEZIRK:15002000:37:023002,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,023002,37,Giebichenstein-Gymnasium Th. Müntzer,U,1,1,797,794,792,,,,,,,2ac41273326991840748cb103886edda6fb79dabf21596da2763d555ddda2da4,False
lsa:WAHLBEZIRK:15002000:37:023003,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,023003,37,Giebichenstein-Gymnasium Th. Müntzer,U,1,1,700,697,697,,,,,,,cdd1afe6f0cdaad84cdd0cd726a688d1268b7ef8cac0b247991111f8c5fbc5f0,False
lsa:WAHLBEZIRK:15002000:37:023004,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,023004,37,Sekundarschule J. Ch. Reil,U,1,1,878,870,870,,,,,,,0a39e5168e140b06cf124905137e814bff70ac05d06231d03131185dfb1cb2f4,False
lsa:WAHLBEZIRK:15002000:37:023005,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,023005,37,Sekundarschule J. Ch. Reil,U,1,1,594,591,591,,,,,,,ee74031e327d3e22401fb59cf020f52228410c2b8134f6940b73de93bd2fbb66,False
lsa:WAHLBEZIRK:15002000:37:023101,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,023101,37,Sportlerheim VfL Seeben,U,1,1,604,590,593,,,,,,,89aaaaaee229d2e5d4a0376bca24f2786e796251ac68a24559cf193846438aff,False
lsa:WAHLBEZIRK:15002000:37:023201,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,023201,37,Grundschule Frohe Zukunft,U,1,1,126,125,125,,,,,,,e2f4806250015fa9486542d1bae87600cd2a3dc7df2da69d0e44c941999e383a,False
lsa:WAHLBEZIRK:15002000:37:023301,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,023301,37,Grundschule Frohe Zukunft,U,1,1,257,254,254,,,,,,,79e4b6e893cb79b287b1d7e1862cf21f13a091a16c8c338583f741d0282b684a,False
lsa:WAHLBEZIRK:15002000:37:030901,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,030901,37,Kita Sonnenschein,U,1,1,681,671,673,,,,,,,c68e02ae252babc0e9ea6fc0ffe8ae951651e213c88a692e79c9956b62b7f661,False
lsa:WAHLBEZIRK:15002000:37:030902,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,030902,37,Kita Sonnenschein,U,1,1,540,534,534,,,,,,,3afcbe5f4264a0a33f424333b35fd0dbe2bdb1b3661f6fb76128fe4084350e71,False
lsa:WAHLBEZIRK:15002000:37:034001,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,034001,37,Grundschule Diemitz/Freiimfelde,U,1,1,851,837,838,,,,,,,e38f1272d9f7aa64356857ce4ac8c4f473c63f6235f04d8db5c22e985598e447,False
lsa:WAHLBEZIRK:15002000:37:090001,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090001,37,Briefwahlbezirk 90001,B,1,1,816,814,814,,,,,,,e34992a84077c794d1eab8a771fac2eacf45237efd27845618e425d788b84c71,False
lsa:WAHLBEZIRK:15002000:37:090005,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090005,37,Briefwahlbezirk 90005,B,1,1,1093,1092,1092,,,,,,,3c367d42493be0f79bbc9f2f54c7c8ec9ea724f9447689b9f57e252d27dd984e,False
lsa:WAHLBEZIRK:15002000:37:090006,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090006,37,Briefwahlbezirk 90006,B,1,1,732,728,729,,,,,,,f1c3626774d90c0e7e643a8fe40086a88240451d75d5a72719be55a16b5cc07d,False
lsa:WAHLBEZIRK:15002000:37:090007,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090007,37,Briefwahlbezirk 90007,B,1,1,959,956,956,,,,,,,9ec57c8fc6071989ca836d787779951a17d97dece5f4dbfd9a9d786c2b8ad4ce,False
lsa:WAHLBEZIRK:15002000:37:090008,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090008,37,Briefwahlbezirk 90008,B,1,1,577,574,575,,,,,,,f565bdc14bea3db6652db6fa04a6c164b169fd1834a59dca84ef8d4c4588750e,False
lsa:WAHLBEZIRK:15002000:37:090009,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090009,37,Briefwahlbezirk 90009,B,1,1,834,834,834,,,,,,,769f9de70014817dd340b632ea2f8ef9f4f93becb193e2467660e67e55422b65,False
lsa:WAHLBEZIRK:15002000:37:090010,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090010,37,Briefwahlbezirk 90010,B,1,1,693,689,692,,,,,,,09fb070678e5e089b8cff98ab3d8b4f0d3f1bd36bf7a4cd543c3a514cd8dd5a8,False
lsa:WAHLBEZIRK:15002000:37:090012,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090012,37,Briefwahlbezirk 90012,B,1,1,974,966,968,,,,,,,502278eeaec81c98929f7b130957148221d2a92694b59bee00bb04423feb0ca6,False
lsa:WAHLBEZIRK:15002000:37:090013,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090013,37,Briefwahlbezirk 90013,B,1,1,653,652,652,,,,,,,1f6ffc728ce383e3b561823bea4d1dcaf612a1dd2809f974f4869651d46ec04c,False
lsa:WAHLBEZIRK:15002000:37:090014,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090014,37,Briefwahlbezirk 90014,B,1,1,665,664,665,,,,,,,ec8ec7aa7ab659b5aa4a0a9429b671b4e9f836654fbe35419ca02fbc1c2477ed,False
lsa:WAHLBEZIRK:15002000:37:090031,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090031,37,Briefwahlbezirk 90031,B,1,1,564,541,541,,,,,,,7b237f968556cda7a23580ae71f33231f7c4e71afdf04d9daecfff14928b1e73,False
lsa:WAHLBEZIRK:15002000:37:090034,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090034,37,Briefwahlbezirk 90034,B,1,1,748,746,747,,,,,,,bd21d79f5b781dba86a881f237ccfe65a30ed1ff53529770c62ebdba4901a6b3,False
lsa:WAHLBEZIRK:15002000:37:090035,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090035,37,Briefwahlbezirk 90035,B,1,1,1136,1133,1134,,,,,,,ca6b5d48a6a3162b7f5409b709a2c38bfd80d89564c41c7454429d33f95dbdde,False
lsa:WAHLBEZIRK:15002000:37:090036,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090036,37,Briefwahlbezirk 90036,B,1,1,747,745,745,,,,,,,a97f9311bababfcdff4a009d8c50024bf6719dd0ccd579d96760c619b6288eb4,False
lsa:WAHLBEZIRK:15002000:37:090039,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090039,37,Briefwahlbezirk 90039,B,1,1,723,722,722,,,,,,,4d3f17b955555373575bd1cff06348b69576845721649012938b052788739940,False
lsa:WAHLBEZIRK:15002000:37:090040,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090040,37,Briefwahlbezirk 90040,B,1,1,720,715,717,,,,,,,a5fc360ffabe75c74af8904f3ce5304b15887c3b7fae7e0bbe378e7b0089dea0,False
lsa:WAHLBEZIRK:15002000:37:090049,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090049,37,Briefwahlbezirk 90049,B,1,1,1047,1045,1045,,,,,,,4e5d6ba6c93b62e483d3db68c691a4a1139bf4ea46e795d50b6dad0157281049,False
lsa:WAHLBEZIRK:15002000:37:090053,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090053,37,Briefwahlbezirk 90053,B,1,1,601,600,600,,,,,,,5547330151d9c059df6684e0f16406f39f98fa558ce38d29d4135a822dfae453,False
lsa:WAHLBEZIRK:15002000:37:090054,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090054,37,Briefwahlbezirk 90054,B,1,1,753,750,751,,,,,,,4b82d67a54543b7bed258bb974d7deba9defffa46f69e7295d85008faf9bf04d,False
lsa:WAHLBEZIRK:15002000:37:090057,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090057,37,Briefwahlbezirk 90057,B,1,1,707,705,706,,,,,,,cf41c63f1d76ce3c09206e1f8f81d945e3b80d4f5fbc6fd49afcef8ebf006b4f,False
lsa:WAHLBEZIRK:15002000:37:090059,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090059,37,Briefwahlbezirk 90059,B,1,1,709,708,708,,,,,,,699c949fda4e9846b3f3db64697d97992b2b198a08e8cd76496fefa6b94177ee,False
lsa:WAHLBEZIRK:15002000:38:031001,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,031001,38,Kita Kanena-Kleine Entdecker,U,1,1,259,256,256,,,,,,,b0b54f733be8818627c22bb50cd047a450ceb3ac124c9d4647c54229f0e84811,False
lsa:WAHLBEZIRK:15002000:38:034101,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,034101,38,Kulturhaus Dautzsch,U,1,1,1071,1060,1061,,,,,,,0ae66fa45379794e4aa89fcb60e5ecab3af35112e67d23cfa3598d9aa9eaf10f,False
lsa:WAHLBEZIRK:15002000:38:034201,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,034201,38,Grundschule Kanena/Reideburg,U,1,1,638,634,634,,,,,,,be10f69074fc3ac3495bd5d669810a8ba9dfab787e02d721df27e555ec5fd87b,False
lsa:WAHLBEZIRK:15002000:38:034202,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,034202,38,Grundschule Kanena/Reideburg,U,1,1,635,626,627,,,,,,,35ec3b5c94ac44d400dca7acf2ddab6994828e63b440030bc0f37d804043af36,False
lsa:WAHLBEZIRK:15002000:38:034301,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,034301,38,Grundschule Büschdorf,U,1,1,1130,1121,1119,,,,,,,962e2dfb92ae0d1df697f603cf8cc67bc3cc67345f6155cbd5f39e0ca2680ace,False
lsa:WAHLBEZIRK:15002000:38:034302,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,034302,38,Grundschule Büschdorf,U,1,1,911,900,900,,,,,,,167d9ea632c7fd6db4e9ab8bb8b5a481721b7ac23aae4cdb0997b35e5496e087,False
lsa:WAHLBEZIRK:15002000:38:034401,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,034401,38,Freiw. Feuerwehr Kanena,U,1,1,648,636,637,,,,,,,679d83349fa472b9e59187248654bdf1474d6a5e81b31d972dce74f3e6252309,False
lsa:WAHLBEZIRK:15002000:38:041301,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,041301,38,Gymnasium Südstadt,U,1,1,933,909,908,,,,,,,2d3c25a074ebf11a1637f5b70306509fb044b0480cd8393a6dbdd91f3a848661,False
lsa:WAHLBEZIRK:15002000:38:041302,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,041302,38,Förderschule Schule am Lebensbaum,U,1,1,925,902,906,,,,,,,7a1fc15f732ca382d4c05f7b1687addf0e2db3872997d74cca36b3fad5431510,False
lsa:WAHLBEZIRK:15002000:38:041303,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,041303,38,Marguerite Friedländer Gesamtschule,U,1,1,763,740,747,,,,,,,1bab887585cf774809e7893607268afe1999dbe7da1df14fbbbcf69395a86edd,False
lsa:WAHLBEZIRK:15002000:38:041304,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,041304,38,Sekundarschule Am Fliederweg,U,1,1,782,772,772,,,,,,,aaad3684f053cdb3b5c1862e7bcdda5a001d16cbbbea1611614647cf407d745b,False
lsa:WAHLBEZIRK:15002000:38:041305,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,041305,38,Elisabeth-Gymnasium,U,1,1,608,595,595,,,,,,,2f1cb6c93c9216240c15c6ef4b7972de5d1f530c98400097c1d6763ca9f50440,False
lsa:WAHLBEZIRK:15002000:38:041306,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,041306,38,Elisabeth-Gymnasium,U,1,1,949,941,944,,,,,,,82ff25b7ca34f03506c3f5954834ab8889dabe7ea5e7308b6db141f5a2968c8c,False
lsa:WAHLBEZIRK:15002000:38:041307,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,041307,38,Sekundarschule Am Fliederweg,U,1,1,811,802,800,,,,,,,aec942968371dfb2a9c03828a9533e8e9dcfc3c6070e17a9e42eea1a2b7eb08b,False
lsa:WAHLBEZIRK:15002000:38:041401,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,041401,38,KGS Ulrich von Hutten,U,1,1,909,895,895,,,,,,,801a56ae9c9d62abca3e92a53917790ce728fa704a61d314b361ff63eef7118c,False
lsa:WAHLBEZIRK:15002000:38:041402,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,041402,38,Bürgerhaus alternativE,U,1,1,683,676,676,,,,,,,759da57c9abf323e6cb01027037033558a45440dd9cd14c44107b04238f8518f,False
lsa:WAHLBEZIRK:15002000:38:041403,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,041403,38,Grundschule Auenschule,U,1,1,994,982,983,,,,,,,c90c94a08f856773eae4fc744ffc79ea9609e7da93d4696b1fdad265923d8d79,False
lsa:WAHLBEZIRK:15002000:38:041404,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,041404,38,Grundschule Auenschule,U,1,1,1086,1064,1069,,,,,,,30636bf24df0a7a640573994293ea63beca5f5f77f139b3d039deab578f1d38d,False
lsa:WAHLBEZIRK:15002000:38:045101,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,045101,38,Förderschule Janusz Korczak,U,1,1,723,716,719,,,,,,,73e3e44d45a7323bc0f1b6e795fdde3231121da5ddee73d51312ee2bce83a9ee,False
lsa:WAHLBEZIRK:15002000:38:045102,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,045102,38,Grundschule Frieden,U,1,1,895,886,884,,,,,,,58128885e4b7ddbd7ea36d9a545b2e6e7ee843a182b8acea4cd963acb1f466ee,False
lsa:WAHLBEZIRK:15002000:38:045103,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,045103,38,Grundschule Frieden,U,1,1,876,868,867,,,,,,,f3a00c77f051a6b1a77866a0ec15a2809f2a5ac356b46977507e93d997e9c1d8,False
lsa:WAHLBEZIRK:15002000:38:045104,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,045104,38,Grundschule Radewell,U,1,1,583,577,578,,,,,,,b62706a1f384311b45a77370f8f0915e797e2051b7ccf1edd3f1cfe700965516,False
lsa:WAHLBEZIRK:15002000:38:045201,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,045201,38,Grundschule Radewell,U,1,1,818,805,809,,,,,,,464b4cae9eaa947b4a8d97e647cee7fd810f9380f32c2cbf2281d3cfee556571,False
lsa:WAHLBEZIRK:15002000:38:046001,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,046001,38,Marguerite Friedländer Gesamtschule,U,1,1,812,803,804,,,,,,,60e46a05fa5008ce4b684b49ae10a21c63a650bc4ee53c52d1e2bfae2e1358bf,False
lsa:WAHLBEZIRK:15002000:38:046002,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,046002,38,Gymnasium Südstadt,U,1,1,199,195,196,,,,,,,4cf09c89957e03ae294600e23503b17f3c152b3dca4c205e99340d86f4eaf089,False
lsa:WAHLBEZIRK:15002000:38:046101,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,046101,38,Grundschule Hanoier Straße,U,1,1,653,642,646,,,,,,,b4c86aa819ffccbbde62da3a0b124cc6150a8812938ae863d6ba506cf91ee728,False
lsa:WAHLBEZIRK:15002000:38:046102,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,046102,38,Grundschule Hanoier Straße,U,1,1,650,647,643,,,,,,,34d49d4b8783b35aabe34d2135f7be077c215b8b600473d5b34dd8673826c91a,False
lsa:WAHLBEZIRK:15002000:38:046103,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,046103,38,Grundschule Hanoier Straße,U,1,1,570,560,560,,,,,,,7c6e3ab53804d9410c251b6f642fd43954e6176b7ef5268b6995fe961d56926c,False
lsa:WAHLBEZIRK:15002000:38:046104,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,046104,38,Grundschule Hanoier Straße,U,1,1,393,387,387,,,,,,,92bbd008fd8d13444b1c5d90806fe843da71da5c0b55169cbaf208104cadb9cc,False
lsa:WAHLBEZIRK:15002000:38:046105,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,046105,38,Förderschule Janusz Korczak,U,1,1,621,614,611,,,,,,,0c20f6aef3ea6a56e92750dd774f85100a18d70c55ef538e96e3a5be3b41a57b,False
lsa:WAHLBEZIRK:15002000:38:046106,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,046106,38,Förderschule Janusz Korczak,U,1,1,463,459,458,,,,,,,b9a2d7711f7f083f153325c1ca730d7308655b22acdaed705f6ae3a0282610b9,False
lsa:WAHLBEZIRK:15002000:38:090015,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090015,38,Briefwahlbezirk 90015,B,1,1,574,573,574,,,,,,,1e6006bcff341badf6315f30375fb5b9ab9cc922c8f6ba5a3e6d91121fd29b47,False
lsa:WAHLBEZIRK:15002000:38:090019,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090019,38,Briefwahlbezirk 90019,B,1,1,775,770,772,,,,,,,ffd6bbb00d9a2c4b23559c487742469b5e6ac939f7697f089d0905f483c51de5,False
lsa:WAHLBEZIRK:15002000:38:090020,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090020,38,Briefwahlbezirk 90020,B,1,1,722,714,718,,,,,,,37c7a5dbbdc6d8f1414f16afed789de09feffce540c0b1f46cfc05d392891881,False
lsa:WAHLBEZIRK:15002000:38:090021,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090021,38,Briefwahlbezirk 90021,B,1,1,589,585,586,,,,,,,f98b8a087c2e0ebb9ae2336446626dc1c65e6ab728b5193c24cfac30a21412e9,False
lsa:WAHLBEZIRK:15002000:38:090022,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090022,38,Briefwahlbezirk 90022,B,1,1,696,695,695,,,,,,,aef8e1403e5673635f721600b0985d42c1b437722598c18d6aeb055381548efa,False
lsa:WAHLBEZIRK:15002000:38:090023,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090023,38,Briefwahlbezirk 90023,B,1,1,975,972,972,,,,,,,e895a5c6d214489866c9e0411ed5464e32c94f733daca9fa8ec2ada7a1bf4470,False
lsa:WAHLBEZIRK:15002000:38:090032,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090032,38,Briefwahlbezirk 90032,B,1,1,841,835,837,,,,,,,a760447e145521912065e84cb840456cffc5513ff1b2d12ec718fa708c9ea25f,False
lsa:WAHLBEZIRK:15002000:38:090041,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090041,38,Briefwahlbezirk 90041,B,1,1,364,363,364,,,,,,,109b174c54a28fcdce62695a16e32029d32cfe40974c96d20f4411b6d55835cf,False
lsa:WAHLBEZIRK:15002000:38:090044,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090044,38,Briefwahlbezirk 90044,B,1,1,725,715,720,,,,,,,d74bd9855586b8a00e5073d54655f87ed74640937743e6b09e999f0bf0a70ff8,False
lsa:WAHLBEZIRK:15002000:38:090045,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090045,38,Briefwahlbezirk 90045,B,1,1,1057,1050,1053,,,,,,,c23714184d5b678f69eda28c370b8e6a2c54a934847c5f7475cd034a15bcd76f,False
lsa:WAHLBEZIRK:15002000:38:090046,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090046,38,Briefwahlbezirk 90046,B,1,1,845,840,842,,,,,,,72beb4690ea02e7a444240a036cd0dc000fbc4fc3f2025bd8d28e02512a2ccf5,False
lsa:WAHLBEZIRK:15002000:38:090051,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090051,38,Briefwahlbezirk 90051,B,1,1,565,557,557,,,,,,,79738a66c5695fff7a03172c8c1a7826243b03243479a23a8b7d60687fb27a2a,False
lsa:WAHLBEZIRK:15002000:38:090058,15002000,"Halle (Saale), Stadt",WAHLBEZIRK,090058,38,Briefwahlbezirk 90058,B,1,1,560,551,553,,,,,,,d3e134b29d8910dbad505cdb6e97101101d4443d48d992e400267681f1efd610,False
lsa:WAHLBEZIRK:15003000:10:000401,15003000,"Magdeburg, Landeshauptstadt",WAHLBEZIRK,000401,10,Grundschule Im Nordpark,U,1,1,511,505,507,,,,,,,f736a1b651f9bb6e106a5291386a3c0dfc2b9a6d38c42283601c9ecae3019d1a,False
lsa:WAHLBEZIRK:15003000:10:000402,15003000,"Magdeburg, Landeshauptstadt",WAHLBEZIRK,000402,10,Handwerkskammer Magdeburg,U,1,1,663,661,661,,,,,,,cb2700928611a79581dc63364f16a68c7bfa5da0bdd5965e31cbb88e3bb5c1ee,False
lsa:WAHLBEZIRK:15003000:10:000403,15003000,"Magdeburg, Landeshauptstadt",WAHLBEZIRK,000403,10,Werner-von-Siemens-Gymnasium,U,1,1,463,458,459,,,,,,,baff520a45635d3f4aa6c752f2de1e27330d62b324065d981a75d67a2beb6aee,False
lsa:WAHLBEZIRK:15003000:10:000404,15003000,"Magdeburg, Landeshauptstadt",WAHLBEZIRK,000404,10,Familienhaus im Park,U,1,1,603,598,598,,,,,,,9696b6e27a6d75d762c03e47f9ba6b122cc6830c3b1785eba9097514373a15ff,False
lsa:WAHLBEZIRK:15003000:10:000405,15003000,"Magdeburg, Landeshauptstadt",WAHLBEZIRK,000405,10,Grundschule Im Nordpark,U,1,1,625,617,619,,,,,,,595d8a74b08fd6a25d258aa7b2ec61be960675172933d717d54e6a66eedf2316,False
lsa:WAHLBEZIRK:15003000:10:000406,15003000,"Magdeburg, Landeshauptstadt",WAHLBEZIRK,000406,10,Werner-von-Siemens-Gymnasium,U,1,1,919,913,911,,,,,,,1bdc8a2566513f19be4a3018e0cd652de85b90610158681121b9f5e702bca1aa,False
