row_key,ags,municipality_name,gebietsart,gebietsnummer,reported_precincts,total_precincts,voters_total,valid_votes_erst,valid_votes_zweit,payload_hash,is_municipality_summary
001008:08116019-00040:00040:08116019:URNENWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",URNENWAHLBEZIRK,08116019-00040,0,1,0,0,0,ee3c5749864a86cf1729456d3e62b047859924b0bf0a82c94369affc57cd7934,False
001009:08116019-00041:00041:08116019:URNENWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",URNENWAHLBEZIRK,08116019-00041,0,1,0,0,0,816b867c823348299ac3d6799125fa117bfd4766714a7ffef7b657d4d5ce3b4e,False
001010:08116019-00042:00042:08116019:URNENWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",URNENWAHLBEZIRK,08116019-00042,0,1,0,0,0,63707836b25e4efe0007bb19f4aad84d6c1c51585fca6ce6f021e6daba6e9340,False
001011:08116019-00043:00043:08116019:URNENWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",URNENWAHLBEZIRK,08116019-00043,0,1,0,0,0,19ec44d4fe2ac9152a6a1edd8012e0f84dd10edde24f2a0acfff16e81c63a7f6,False
001012:08116019-00044:00044:08116019:URNENWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",URNENWAHLBEZIRK,08116019-00044,0,1,0,0,0,92cf0b5a0c8be35f24d787a951253adf37192ed71d22a1f32ba6605d4bf30169,False
001013:08116019-00045:00045:08116019:URNENWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",URNENWAHLBEZIRK,08116019-00045,0,1,0,0,0,e827dd5b4ec9f614b5f1617a82be3234b5ba5debe2ab247564fd77060910d8d6,False
001014:08116019-00046:00046:08116019:URNENWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",URNENWAHLBEZIRK,08116019-00046,0,1,0,0,0,22fa3a5e4c792edf2e60a848614b081780bf5151bd7e9ed2dbc7dcbc648ee738,False
001015:08116019-00047:00047:08116019:URNENWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",URNENWAHLBEZIRK,08116019-00047,0,1,0,0,0,36db832438f66e7a66f23b1691700b558e0f855dd809b570a23f3944ab8da739,False
001016:08116019-00048:00048:08116019:URNENWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",URNENWAHLBEZIRK,08116019-00048,0,1,0,0,0,7c481c8c839022c41f406ddee472d75a98588fb1a4af1d1d98d968da96210655,False
001017:08116019-900-01:900-01:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-01,0,1,0,0,0,4cf2a3f5da89c6e62738f9a22078f0bbc0323d2cf0410d669c63dd9b4b205c9d,False
001018:08116019-900-02:900-02:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-02,0,1,0,0,0,4bb2d718e291f18c0b783f97fb433e4fe39882f2a688e938d54bf24e82028b07,False
001019:08116019-900-03:900-03:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-03,0,1,0,0,0,17d693e6aec3d376efb160304ef0860fe96da88bf354358ccbf48ee7ffe05b23,False
001020:08116019-900-04:900-04:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-04,0,1,0,0,0,a86ce342586f7adb38131c5b9b66f3744fa01dfa815f1212dcd7760483162f43,False
001021:08116019-900-05:900-05:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-05,0,1,0,0,0,3813f831af0c553dd31c41510c9a149d52dda829e5a445294ac67807303f1b37,False
001022:08116019-900-06:900-06:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-06,0,1,0,0,0,f8b8e6c06cde13a3bf94b7a14de0fe43e3a7fe2822d747fb61e0b0166891e3eb,False
001023:08116019-900-07:900-07:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-07,0,1,0,0,0,258502b5a3ffb3e3f9f9eff084d49732a6b8e431be9f442df3b9b431991e281a,False
001024:08116019-900-08:900-08:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-08,0,1,0,0,0,8b29370ad976a2cbb0a01a06dc3966793bb804ac2100942067c0f888e0b1f677,False
001025:08116019-900-09:900-09:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-09,0,1,0,0,0,40f05dbd923ee00d3b24dbd7f862d045ea09185151b864e4dffbf3f2ffc615c4,False
001026:08116019-900-10:900-10:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-10,0,1,0,0,0,92d3f49a49b1fe7a30e34e3be7878b14b9303f77402ed0709d5b119e8ae44fd9,False
001027:08116019-900-11:900-11:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-11,0,1,0,0,0,d56cb27a7a9660758596d79186d729c7b7607282b55b22bb81ebb4d4272a5b1f,False
001028:08116019-900-12:900-12:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-12,0,1,0,0,0,44d88463f8112c7f3bb24ed1721f935dbdecc7ea7186076153e754bb08cb9a10,False
001029:08116019-900-13:900-13:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-13,0,1,0,0,0,e2ec3d94d38acb32f48f140301ff6321fa8cac2c0c276d5cbba8b9189d381a83,False
001030:08116019-900-14:900-14:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-14,0,1,0,0,0,7870a6d90f7b7ddf823ae5d1621e72ff6e39a9110e2f383ab85292efe6c7701b,False
001031:08116019-900-15:900-15:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-15,0,1,0,0,0,3dda77e3f92e460fedf4e32aadf5cc3f518d856c09e8194086a6f9fb1267d335,False
001032:08116019-900-16:900-16:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-16,0,1,0,0,0,c6a61e3bf3decd84b1745ec4af982f2cc27d051d612ec26d839dc126a096e3b0,False
001033:08116019-900-17:900-17:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-17,0,1,0,0,0,474cc55aa9f65bae13378024a7d7b4b868b406cca9e5f57f5bbd01d5fd47c8f9,False
001034:08116019-900-18:900-18:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-18,0,1,0,0,0,a5b03ce8c0e25388a5144389f9c55ac0b37d9444a10619f9ae1948da29823620,False
001035:08116019-900-19:900-19:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-19,0,1,0,0,0,cb9a156be395c30f40cbd59a0bd8c6ae9592fcc425f062a0602acc768732bafe,False
001036:08116019-900-20:900-20:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-20,0,1,0,0,0,6c03d47412bd0840b2228a2ec1161afea9128ee633c8e91e90384acb44419cdb,False
001037:08116019-900-21:900-21:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-21,0,1,0,0,0,c3ef7c5b32f4fb83992bc94b46e9c60f5fbf9eea2d8fd98a9f88cd85dc0fce04,False
001038:08116019-900-22:900-22:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-22,0,1,0,0,0,0e4f4610a2cd6824647763455d79291eb4e5f52a3448aad6962a906eea7ed637,False
001039:08116019-900-23:900-23:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-23,0,1,0,0,0,14132dea212eb381b30726230a7ceee7c2d5022a1fb929f21c524e0e2ce92ff1,False
001040:08116019-900-24:900-24:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-24,0,1,0,0,0,c3da87c3cbe3b8405a7d1b2181b230f20210ed8dc3138ea7ddb4e594bc0abe6e,False
001041:08116019-900-25:900-25:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-25,0,1,0,0,0,1ee050377492a49e44c1ab62ea71e85818840c944cd13b4e98672d01f635d12a,False
001042:08116019-900-26:900-26:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-26,0,1,0,0,0,63d455e914608563d88f9c0f58a1de23971832746d72fd7f58ad063ea6473240,False
001043:08116019-900-27:900-27:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-27,0,1,0,0,0,f4cf6a6d932bc2e9ac0746a8124dae68c7be1cb9a8f78985f4f7a4c78d1d9b13,False
001044:08116019-900-28:900-28:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-28,0,1,0,0,0,870bd51de3a48408f018da20907caaaf40ba1c826fbc997286015abccc9b7c4d,False
001045:08116019-900-29:900-29:08116019:BRIEFWAHLBEZIRK,08116019,"Esslingen am Neckar, Stadt",BRIEFWAHLBEZIRK,08116019-900-29,0,1,0,0,0,1ec43248d43a05893717a6a901b6c75611d5f934514532ec9a8dc16cc65e3a06,False
001046:08116047:-:08116047:GEMEINDE,08116047,Neuhausen auf den Fildern,GEMEINDE,08116047,0,9,0,0,0,7f03fde26744d99170d109bc1fb21bc7553f8f36ec32a0cd953b5d3afbe4f881,True
001047:08116047-00030:00030:08116047:URNENWAHLBEZIRK,08116047,Neuhausen auf den Fildern,URNENWAHLBEZIRK,08116047-00030,0,1,0,0,0,f94c488b496edb66059fb9f6e205e2754345b9f8f131b274929d9b0a23d970e0,False
001048:08116047-00031:00031:08116047:URNENWAHLBEZIRK,08116047,Neuhausen auf den Fildern,URNENWAHLBEZIRK,08116047-00031,0,1,0,0,0,9eaa8d451b6efaa7580311fc81a923631ea8be1964ad9b45de0b1886bd51b700,False
001049:08116047-00032:00032:08116047:URNENWAHLBEZIRK,08116047,Neuhausen auf den Fildern,URNENWAHLBEZIRK,08116047-00032,0,1,0,0,0,ba6b9186f3fb4fb5e5d19e23b7bfad11c327d8ada6b40588da403adb3b997989,False
001050:08116047-00033:00033:08116047:URNENWAHLBEZIRK,08116047,Neuhausen auf den Fildern,URNENWAHLBEZIRK,08116047-00033,0,1,0,0,0,84b6591c0ed85e30e17e4e1e2f30c37fc9c531ca13c0cd6f0ae2260cb0f01fd6,False
001051:08116047-00034:00034:08116047:URNENWAHLBEZIRK,08116047,Neuhausen auf den Fildern,URNENWAHLBEZIRK,08116047-00034,0,1,0,0,0,9071673696e52e2ddf03d83f259bf3992a484fbf2c2836eef6d56eed8d164945,False
001052:08116047-00035:00035:08116047:URNENWAHLBEZIRK,08116047,Neuhausen auf den Fildern,URNENWAHLBEZIRK,08116047-00035,0,1,0,0,0,864e51e9e98e675d67fb7277ee99d773544bf48b8199b341efe099761a1c7562,False
001053:08116047-900-01:900-01:08116047:BRIEFWAHLBEZIRK,08116047,Neuhausen auf den Fildern,BRIEFWAHLBEZIRK,08116047-900-01,0,1,0,0,0,765f92b03173cdc4bfb94dfa8c0b2638750c939a6154b98a4e1820f9dc826fea,False
001054:08116047-900-02:900-02:08116047:BRIEFWAHLBEZIRK,08116047,Neuhausen auf den Fildern,BRIEFWAHLBEZIRK,08116047-900-02,0,1,0,0,0,79ccc9f935b6ac70f5abffc72bb3085c7ae1c490380e1f48f4aba2914b6ac896,False
001055:08116047-900-03:900-03:08116047:BRIEFWAHLBEZIRK,08116047,Neuhausen auf den Fildern,BRIEFWAHLBEZIRK,08116047-900-03,0,1,0,0,0,128fc1b947be9e6d5542a73081b16e020166cd0e9cec4a406b5a02a7a38efc24,False
001056:08116073:-:08116073:GEMEINDE,08116073,Wolfschlugen,GEMEINDE,08116073,0,6,0,0,0,4e26621226168957a453ef280fbdedf7a7d34756689ddde076ee05b8c025e659,True
001057:08116073-1:0001:08116073:URNENWAHLBEZIRK,08116073,Wolfschlugen,URNENWAHLBEZIRK,08116073-1,0,1,0,0,0,94fa807745dc73c25fd086f201f95453842ef2e90caa942b7b25b0bc4c530b7e,False
001058:08116073-2:0002:08116073:URNENWAHLBEZIRK,08116073,Wolfschlugen,URNENWAHLBEZIRK,08116073-2,0,1,0,0,0,acca8a98eb6824a1dd7fbc4d0f825754b1d9c60e7e145e2139d20c5c0cd2be5d,False
001059:08116073-3:0003:08116073:URNENWAHLBEZIRK,08116073,Wolfschlugen,URNENWAHLBEZIRK,08116073-3,0,1,0,0,0,005ce8bda579db6abdfd4c0bec6dede46b7e64b83b3ab552d0dd15a3ac6d3b6c,False
001060:08116073-4:0004:08116073:URNENWAHLBEZIRK,08116073,Wolfschlugen,URNENWAHLBEZIRK,08116073-4,0,1,0,0,0,e1cf246c6c81a9fcb85f5ea561248b158e44cae2ea1434f0a3d8dbe30778120c,False
001061:08116073-1:101:08116073:BRIEFWAHLBEZIRK,08116073,Wolfschlugen,BRIEFWAHLBEZIRK,08116073-1,0,1,0,0,0,d71e2bc5420115268fa648feb5d065e758815da293717cf04f42b0925293e674,False
001062:08116073-2:102:08116073:BRIEFWAHLBEZIRK,08116073,Wolfschlugen,BRIEFWAHLBEZIRK,08116073-2,0,1,0,0,0,3cd2d5b19cc5db601d915652897e2a2e16116ec149ad528904692fa67d67a1d8,False
001063:08116076:-:08116076:GEMEINDE,08116076,Aichwald,GEMEINDE,08116076,0,9,0,0,0,8ec23842b143395a1eccda570f79e8a12f018e5d3e9dce4eba4f8e50c53f5662,True
001064:08116076-1:1:08116076:URNENWAHLBEZIRK,08116076,Aichwald,URNENWAHLBEZIRK,08116076-1,0,1,0,0,0,8521435bd535cff73800b96b3b3f31c61607626f53865f65f117bbe5cb8e803b,False
001065:08116076-2:2:08116076:URNENWAHLBEZIRK,08116076,Aichwald,URNENWAHLBEZIRK,08116076-2,0,1,0,0,0,1bd9e838e5f1e30d37323a7ca0f0c6cc523c7e884e516c9ef1b59d796cc9a519,False
001066:08116076-3:3:08116076:URNENWAHLBEZIRK,08116076,Aichwald,URNENWAHLBEZIRK,08116076-3,0,1,0,0,0,ac5398ff89684f292c304aba1b1ad2c735f89901b52f93ed1df03da358584ba0,False
001067:08116076-4:4:08116076:URNENWAHLBEZIRK,08116076,Aichwald,URNENWAHLBEZIRK,08116076-4,0,1,0,0,0,7ab6b97b1f3e757f21eebab13bf22fc65517adad11d854ffd856a784387317cb,False
001068:08116076-5:5:08116076:URNENWAHLBEZIRK,08116076,Aichwald,URNENWAHLBEZIRK,08116076-5,0,1,0,0,0,e1e0d5d8d0ebcdae2de67e6366fdce2180855a9792bc9570cb17afbb273a2c85,False
001069:08116076-BW 1:BW 1:08116076:BRIEFWAHLBEZIRK,08116076,Aichwald,BRIEFWAHLBEZIRK,08116076-BW 1,0,1,0,0,0,410c3e5384919133e51dceba9d6ec820a2cd895a33dc9b171d42af17af052129,False
001070:08116076-BW 2:BW 2:08116076:BRIEFWAHLBEZIRK,08116076,Aichwald,BRIEFWAHLBEZIRK,08116076-BW 2,0,1,0,0,0,d864302b36789c124bd2e08bd973e8075fa54c6f6d4bca9aa3c77c4c147bfb45,False
001071:08116076-BW 3:BW 3:08116076:BRIEFWAHLBEZIRK,08116076,Aichwald,BRIEFWAHLBEZIRK,08116076-BW 3,0,1,0,0,0,3ce9818d865e200522da6b60c6fc9de45393f7f5dae5dc9c5707c9a2ee051fac,False
001072:08116076-BW 4:BW 4:08116076:BRIEFWAHLBEZIRK,08116076,Aichwald,BRIEFWAHLBEZIRK,08116076-BW 4,0,1,0,0,0,3e9d71ac847097561f8fddd02978eb7f3fa8ee54863a5d590fef575f2698734e,False
001073:08116080:-:08116080:GEMEINDE,08116080,"Ostfildern, Stadt",GEMEINDE,08116080,0,41,0,0,0,c0c140211bc858e8c5359b48bf3c794f28a121affa85a63bbec594a80e49afd2,True
001074:08116080-10111:10111:08116080:URNENWAHLBEZIRK,08116080,"Ostfildern, Stadt",URNENWAHLBEZIRK,08116080-10111,0,1,0,0,0,bf66ebb027047e11336dc7ecf43e3e346ceea1368dd9ad233c5ce20ba17737f4,False
001075:08116080-10112:10112:08116080:URNENWAHLBEZIRK,08116080,"Ostfildern, Stadt",URNENWAHLBEZIRK,08116080-10112,0,1,0,0,0,44423c337e266966032f5c35dfd2e0f019f8dc41b3eb0cd0b94d1433453d31b0,False
001076:08116080-10113:10113:08116080:URNENWAHLBEZIRK,08116080,"Ostfildern, Stadt",URNENWAHLBEZIRK,08116080-10113,0,1,0,0,0,5535c79fe66bbe3a7d847cf6ddd80b08c31732c03cc5b6af3604c3d4a9769ea4,False
001077:08116080-10114:10114:08116080:URNENWAHLBEZIRK,08116080,"Ostfildern, Stadt",URNENWAHLBEZIRK,08116080-10114,0,1,0,0,0,d2a16921ab4bdda64e8f0b4dc2e10502fae7cf8fddd94b9529ef84c1cff07b2e,False
001078:08116080-10115:10115:08116080:URNENWAHLBEZIRK,08116080,"Ostfildern, Stadt",URNENWAHLBEZIRK,08116080-10115,0,1,0,0,0,ac1cebca6ddf2368e29e4eae1784ab542ba92862f0eb1689e1505d09f9a047c6,False
001079:08116080-10116:10116:08116080:URNENWAHLBEZIRK,08116080,"Ostfildern, Stadt",URNENWAHLBEZIRK,08116080-10116,0,1,0,0,0,dcd80656efa1da67188465e0c8f94e9889b25947182d4303c91c3bfe11fa911f,False
001080:08116080-10117:10117:08116080:URNENWAHLBEZIRK,08116080,"Ostfildern, Stadt",URNENWAHLBEZIRK,08116080-10117,0,1,0,0,0,45e003f1d9b04c4ababb0c27325beba5968efb1af94726d26f77bbeb68c5848e,False
001081:08116080-20121:20121:08116080:URNENWAHLBEZIRK,08116080,"Ostfildern, Stadt",URNENWAHLBEZIRK,08116080-20121,0,1,0,0,0,9e7bdbc139ba060e2471b4ec4024cee9e52666b5e3b3af24f3d09d090f6e961f,False
001082:08116080-20122:20122:08116080:URNENWAHLBEZIRK,08116080,"Ostfildern, Stadt",URNENWAHLBEZIRK,08116080-20122,0,1,0,0,0,5c0e018a3bc81e932094673382079f04149af1abdd961142ec6bef3d83ec184c,False
001083:08116080-20123:20123:08116080:URNENWAHLBEZIRK,08116080,"Ostfildern, Stadt",URNENWAHLBEZIRK,08116080-20123,0,1,0,0,0,a38b66dd686ff3e9831a8bc9c4d8b7372bf6cae86df500e320f3680f272e52cd,False
001084:08116080-20124:20124:08116080:URNENWAHLBEZIRK,08116080,"Ostfildern, Stadt",URNENWAHLBEZIRK,08116080-20124,0,1,0,0,0,08b398ca4a70c476d15be83ada0229cc6d9ac80ef6e20fc953aa101c4892ef33,False
001085:08116080-20125:20125:08116080:URNENWAHLBEZIRK,08116080,"Ostfildern, Stadt",URNENWAHLBEZIRK,08116080-20125,0,1,0,0,0,497af9a7874b45e922f47c669bb0a980ddf61bca6cb5b583b5e0719e6796e805,False
001086:08116080-20126:20126:08116080:URNENWAHLBEZIRK,08116080,"Ostfildern, Stadt",URNENWAHLBEZIRK,08116080-20126,0,1,0,0,0,22cdaa1553c5f1eb5cf9d8a08d2916d8ad6e1d61d516bd2d385e6935959267ed,False
001087:08116080-30131:30131:08116080:URNENWAHLBEZIRK,08116080,"Ostfildern, Stadt",URNENWAHLBEZIRK,08116080-30131,0,1,0,0,0,ef2ac145e037be698a148060bec22102dd512c7ffed9eef49537e8da3796dc03,False
001088:08116080-30132:30132:08116080:URNENWAHLBEZIRK,08116080,"Ostfildern, Stadt",URNENWAHLBEZIRK,08116080-30132,0,1,0,0,0,b83175c3d478c408f51278087da73ba5b4beb109abc88d3bcaf3b97c2dee3a6f,False
001089:08116080-30133:30133:08116080:URNENWAHLBEZIRK,08116080,"Ostfildern, Stadt",URNENWAHLBEZIRK,08116080-30133,0,1,0,0,0,b04082d1e3d2174d13ff20e9f81182ca0da707ee32d380bae7e2459c13d3bb6c,False
001090:08116080-30134:30134:08116080:URNENWAHLBEZIRK,08116080,"Ostfildern, Stadt",URNENWAHLBEZIRK,08116080-30134,0,1,0,0,0,2a1a20da85b4f32d4c45d2d8399f90b7016931265d4158518720ab9175dde7e6,False
001091:08116080-40141:40141:08116080:URNENWAHLBEZIRK,08116080,"Ostfildern, Stadt",URNENWAHLBEZIRK,08116080-40141,0,1,0,0,0,a214ac597acd75b7302cf055380ee44dbb02ddd85e5aeb6a167b218c2e14eae8,False
001092:08116080-40142:40142:08116080:URNENWAHLBEZIRK,08116080,"Ostfildern, Stadt",URNENWAHLBEZIRK,08116080-40142,0,1,0,0,0,be6e1a9b2f1ba0b09300e6f6a566c8b64a859e9ef6138173db1ce2ec294be319,False
001093:08116080-40143:40143:08116080:URNENWAHLBEZIRK,08116080,"Ostfildern, Stadt",URNENWAHLBEZIRK,08116080-40143,0,1,0,0,0,e116a7e72ea8e8f63a5f61e958aaa4186d2516673e1cccd87da9eddd9b501332,False
001094:08116080-50151:50151:08116080:URNENWAHLBEZIRK,08116080,"Ostfildern, Stadt",URNENWAHLBEZIRK,08116080-50151,0,1,0,0,0,728780d159fd4ad113cf59408e3b169ed2e3ea730f1159595640e456e10b65b9,False
001095:08116080-50152:50152:08116080:URNENWAHLBEZIRK,08116080,"Ostfildern, Stadt",URNENWAHLBEZIRK,08116080-50152,0,1,0,0,0,c7870ae5d73de90fa4ad660d5ab82880623e03077e34334f805abf87ca0113f8,False
001096:08116080-60161:60161:08116080:URNENWAHLBEZIRK,08116080,"Ostfildern, Stadt",URNENWAHLBEZIRK,08116080-60161,0,1,0,0,0,2fb0ce8489918154303cde6f720aa8ee80efceedc4e2c1c03d76963d5644b23d,False
001097:08116080-60162:60162:08116080:URNENWAHLBEZIRK,08116080,"Ostfildern, Stadt",URNENWAHLBEZIRK,08116080-60162,0,1,0,0,0,31cca2244cda30f7c5600dd301d7dd87f9a619dc3876010d714c7ea182f11fd7,False
001098:08116080-60163:60163:08116080:URNENWAHLBEZIRK,08116080,"Ostfildern, Stadt",URNENWAHLBEZIRK,08116080-60163,0,1,0,0,0,e4890a605b80bde1e8ea0bb9015076b33fddfcd6fa087c8a4c168d7a1364f331,False
001099:08116080-60164:60164:08116080:URNENWAHLBEZIRK,08116080,"Ostfildern, Stadt",URNENWAHLBEZIRK,08116080-60164,0,1,0,0,0,ff22e0e760c9c7b9707ca479364e81da711111d2e33f1e982ac46cb0a3cf654b,False
001100:08116080-60165:60165:08116080:URNENWAHLBEZIRK,08116080,"Ostfildern, Stadt",URNENWAHLBEZIRK,08116080-60165,0,1,0,0,0,315c330a2d2c7a0677e92581cf62084a753b3fba2709a3bb958261b007ef01b9,False
001101:08116080-90186:90186:08116080:BRIEFWAHLBEZIRK,08116080,"Ostfildern, Stadt",BRIEFWAHLBEZIRK,08116080-90186,0,1,0,0,0,840b942ec8857bdacc1bcf7b2f1096405df9a637c29ecb7402d6731760af22ce,False
001102:08116080-90187:90187:08116080:BRIEFWAHLBEZIRK,08116080,"Ostfildern, Stadt",BRIEFWAHLBEZIRK,08116080-90187,0,1,0,0,0,d1d4a1b50fbd74e1dc17802bfe75c0fb84b64787fa32922007dd40073cf676c6,False
001103:08116080-90188:90188:08116080:BRIEFWAHLBEZIRK,08116080,"Ostfildern, Stadt",BRIEFWAHLBEZIRK,08116080-90188,0,1,0,0,0,c32c76c7df7a80f1aa4b201ed10ff1cea9c9f6e7e172b85fb81f9e12fa59350e,False
001104:08116080-90189:90189:08116080:BRIEFWAHLBEZIRK,08116080,"Ostfildern, Stadt",BRIEFWAHLBEZIRK,08116080-90189,0,1,0,0,0,a1688bc95406e558abe2c09f526ef75c9ff353d654eb4fdb493fae7e18332443,False
001105:08116080-90190:90190:08116080:BRIEFWAHLBEZIRK,08116080,"Ostfildern, Stadt",BRIEFWAHLBEZIRK,08116080-90190,0,1,0,0,0,8d032154f7d75a24457655ea79a34d0f01ab74aa440ef89ed74a0ded5970a64c,False
001106:08116080-90191:90191:08116080:BRIEFWAHLBEZIRK,08116080,"Ostfildern, Stadt",BRIEFWAHLBEZIRK,08116080-90191,0,1,0,0,0,e6491046fcbbc455649e075e99e060c4a6d6edb1a4ad9529234ac4b68efbf2db,False
001107:08116080-90192:90192:08116080:BRIEFWAHLBEZIRK,08116080,"Ostfildern, Stadt",BRIEFWAHLBEZIRK,08116080-90192,0,1,0,0,0,dc39bf47029923c269f2633cc64f3f48369acba398ea8d9dc101597c19f83c25,False
001108:08116080-90193:90193:08116080:BRIEFWAHLBEZIRK,08116080,"Ostfildern, Stadt",BRIEFWAHLBEZIRK,08116080-90193,0,1,0,0,0,3f0adc8498589424c531144eed85380bb21803f476de7e02c32c165b5553421a,False
001109:08116080-90194:90194:08116080:BRIEFWAHLBEZIRK,08116080,"Ostfildern, Stadt",BRIEFWAHLBEZIRK,08116080-90194,0,1,0,0,0,28cc952fa0c5b2f88cea980f0c29799d6da418ae20a43f58fa90d2c44c2d4b5a,False
001110:08116080-90195:90195:08116080:BRIEFWAHLBEZIRK,08116080,"Ostfildern, Stadt",BRIEFWAHLBEZIRK,08116080-90195,0,1,0,0,0,1fff7144f4c9900cfd5d60c9bbccc60aca147898db3219b15a8e232cc1482a13,False
001111:08116080-90196:90196:08116080:BRIEFWAHLBEZIRK,08116080,"Ostfildern, Stadt",BRIEFWAHLBEZIRK,08116080-90196,0,1,0,0,0,72efa59f31e7c93eccae4ae751d22dc8cf6c32f2196f32cee7fe2e5b4d172bac,False
001112:08116080-90197:90197:08116080:BRIEFWAHLBEZIRK,08116080,"Ostfildern, Stadt",BRIEFWAHLBEZIRK,08116080-90197,0,1,0,0,0,ebf9d31731b1806e5b89e7c7ad4f6c6874d6491ede0b9f238f53735a1cfaf02d,False
001113:08116080-90198:90198:08116080:BRIEFWAHLBEZIRK,08116080,"Ostfildern, Stadt",BRIEFWAHLBEZIRK,08116080-90198,0,1,0,0,0,6313fbc7848f098d3f40d9ba5e8f7d22491dddbadddfa575e5ad5f769e8f5ed4,False
001114:08116080-90199:90199:08116080:BRIEFWAHLBEZIRK,08116080,"Ostfildern, Stadt",BRIEFWAHLBEZIRK,08116080-90199,0,1,0,0,0,006c7b6c35291b682e5c4310c6c811e31cff6880b14b52cdc2bee4ee72a4a547,False
001115:8:-:-:WAHLKREIS,,,WAHLKREIS,8,0,164,0,0,0,99efc5a6e94e041466c655165513631fca73f14ea45ea1ff3db3a101e3a13218,False
001116:08116004:-:08116004:GEMEINDE,08116004,Altbach,GEMEINDE,08116004,0,4,0,0,0,c8cc7024e56a66db389ecf4d596ea210d32153ddbe03a0377224fa5570bdf27d,True
001117:08116004-00001:00001:08116004:URNENWAHLBEZIRK,08116004,Altbach,URNENWAHLBEZIRK,08116004-00001,0,1,0,0,0,3e800d1f39d3cc3f9839d60535ca3a37d8b33171f9e35e3e2235b44755f4ad2d,False
