ags,municipality_name,status,reported_precincts,total_precincts,voters_total,valid_votes,invalid_votes,source_timestamp,payload_hash,error_message
08136010,Bopfingen-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136015,Durlangen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136018,Ellenberg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136019,Ellwangen (Jagst)-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136020,Eschach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136021,Essingen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136024,Göggingen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136027,Gschwend,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136028,Heubach-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136029,Heuchlingen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136033,Hüttlingen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136034,Iggingen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136035,Jagstzell,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136037,Kirchheim am Ries,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136038,Lauchheim-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136040,Leinzell,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136042,Lorch-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136043,Mögglingen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136044,Mutlangen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136045,Neresheim-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136046,Neuler,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136049,Obergröningen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136050,Oberkochen-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136060,Rosenberg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136061,Ruppertshofen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136062,Schechingen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136065,Schwäbisch Gmünd-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136066,Spraitbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136068,Stödtlen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136070,Täferrot,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136071,Tannhausen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136075,Unterschneidheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136079,Waldstetten,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136082,Westhausen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136084,Wört,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136087,Riesbürg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136088,Aalen-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08136089,Rainau,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08211000,Baden-Baden-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08212000,Karlsruhe-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215007,Bretten-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215009,Bruchsal-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215017,Ettlingen-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215021,Forst,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215025,Gondelsheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215029,Hambrücken,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215039,Kronau,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215040,Kürnbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215046,Malsch,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215047,Marxzell,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215059,Oberderdingen-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215064,Östringen-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215066,Philippsburg-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215082,Sulzfeld,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215084,Ubstadt-Weiher,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215089,Walzbachtal,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215090,Weingarten (Baden),NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215094,Zaisenhausen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215096,Karlsbad,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215097,Kraichtal-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215099,Graben-Neudorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215100,Bad Schönborn,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215101,Pfinztal,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215102,Eggenstein-Leopoldshafen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215103,Karlsdorf-Neuthard,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215105,Linkenheim-Hochstetten,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215106,Waghäusel-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215107,Oberhausen-Rheinhausen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215108,Rheinstetten-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215109,Stutensee-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215110,Waldbronn,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08215111,Dettenheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08216002,Gemeinde Au am Rhein,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08216005,Gemeinde Bietigheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08216006,Gemeinde Bischweier,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08216007,Stadt Bühl,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08216008,Gemeinde Bühlertal,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08216009,Gemeinde Durmersheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08216012,Gemeinde Elchesheim-Illingen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08216013,Gemeinde Forbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08216015,Stadt Gaggenau,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08216017,Stadt Gernsbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08216022,Gemeinde Hügelsheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08216023,Gemeinde Iffezheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08216024,Stadt Kuppenheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08216028,Stadt Lichtenau,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08216029,Gemeinde Loffenau,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08216033,Gemeinde Muggensturm,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08216039,Gemeinde Ötigheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08216041,Gemeinde Ottersweier,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08216043,Stadt Rastatt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08216049,Gemeinde Sinzheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08216052,Gemeinde Steinmauern,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08216059,Gemeinde Weisenbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08216063,Gemeinde Rheinmünster,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08221000,Heidelberg-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08222000,Mannheim-Universitätsstadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08225001,Adelsheim-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08225002,Aglasterhausen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08225009,Billigheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08225010,Binau,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08225014,Buchen (Odenwald)-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08225024,Fahrenbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08225032,Hardheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08225033,Haßmersheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08225039,Höpfingen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08225042,Hüffenhardt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08225052,Limbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08225058,Mosbach-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08225060,Mudau,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08225064,Neckargerach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08225067,Neckarzimmern,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08225068,Neunkirchen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08225074,Obrigheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08225075,Osterburken-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08225082,Rosenberg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08225091,Seckach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08225109,Walldürn-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08225113,Zwingenberg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08225114,Ravenstein-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08225115,Schefflenz,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08225116,Schwarzach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08225117,Elztal,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08225118,Waldbrunn,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226003,Altlußheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226006,Bammental,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226009,Brühl,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226010,Dielheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226012,Dossenheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226013,Eberbach-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226017,Epfenbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226018,Eppelheim-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226020,Eschelbronn,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226022,Gaiberg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226027,Heddesbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226028,Heddesheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226029,Heiligkreuzsteinach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226031,Hemsbach-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226032,Hockenheim-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226036,Ilvesheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226037,Ketsch,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226038,Ladenburg-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226040,Laudenbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226041,Leimen-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226046,Malsch,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226048,Mauer,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226049,Meckesheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226054,Mühlhausen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226055,Neckarbischofsheim-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226056,Neckargemünd-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226058,Neidenstein,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226059,Neulußheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226060,Nußloch,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226062,Oftersheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226063,Plankstadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226065,Rauenberg-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226066,Reichartshausen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226068,Reilingen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226076,Sandhausen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226080,Schönau-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226081,Schönbrunn,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226082,Schriesheim-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226084,Schwetzingen-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226085,Sinsheim-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226086,Spechbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226091,Waibstadt-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226095,Walldorf-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226096,Weinheim-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226097,Wiesenbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226098,Wiesloch-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226099,Wilhelmsfeld,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226101,Zuzenhausen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226102,Angelbachtal,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226103,St. Leon-Rot,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226104,Lobbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226105,Edingen-Neckarhausen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226106,Helmstadt-Bargen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08226107,Hirschberg an der Bergstraße,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08231000,Pforzheim-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08235006,Altensteig-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08235007,Althengstett,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08235008,Bad Liebenzell-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08235018,Dobel,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08235020,Ebhausen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08235022,Egenhausen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08235025,Enzklösterle,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08235029,Gechingen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08235032,Haiterbach-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08235033,Bad Herrenalb-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08235035,Höfen an der Enz,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08235046,Nagold-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08235047,Neubulach-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08235050,Neuweiler,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08235055,Oberreichenbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08235057,Ostelsheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08235060,Rohrdorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08235065,Schömberg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08235066,Simmersfeld,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08235067,Simmozheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08235073,Unterreichenbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08235079,Bad Wildbad-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08235080,Wildberg-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08235084,Bad Teinach-Zavelstein-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08235085,Calw-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08236004,Birkenfeld,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08236011,Eisingen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08236013,Engelsbrand,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08236019,Friolzheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08236025,Heimsheim-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08236028,Illingen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08236030,Ispringen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08236031,Kieselbronn,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08236033,Knittlingen-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08236038,Maulbronn-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08236039,Mönsheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08236040,Mühlacker-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08236043,Neuenbürg-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08236044,Neuhausen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08236046,Niefern-Öschelbronn,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08236050,Ötisheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08236061,Sternenfels,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08236062,Tiefenbronn,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08236065,Wiernsheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08236067,Wimsheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08236068,Wurmberg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08236070,Keltern,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08236071,Remchingen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08236072,Straubenhardt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08236073,Neulingen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08236074,Kämpfelbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08236075,Ölbronn-Dürrn,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08236076,Königsbach-Stein,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08237002,Alpirsbach-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08237004,Baiersbronn,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08237019,Dornstetten-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08237024,Empfingen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08237027,Eutingen im Gäu,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08237028,Freudenstadt-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08237030,Glatten,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08237032,Grömbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08237040,Horb am Neckar-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08237045,Loßburg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08237054,Pfalzgrafenweiler,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08237061,Schopfloch,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08237072,Wörnersberg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08237073,Seewald,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08237074,Waldachtal,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08237075,Bad Rippoldsau-Schapbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08311000,Freiburg im Breisgau,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315003,Au,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315004,Auggen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315006,Bad Krozingen-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315007,Badenweiler,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315008,Ballrechten-Dottingen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315013,Bötzingen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315014,Bollschweil,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315015,Breisach am Rhein-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315016,Breitnau,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315020,Buchenbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315022,Buggingen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315028,Ebringen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315030,Eichstetten am Kaiserstuhl,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315031,Eisenbach (Hochschwarzwald),NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315033,Eschbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315037,Feldberg (Schwarzwald),NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315039,Friedenweiler,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315041,Glottertal,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315043,Gottenheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315047,Gundelfingen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315048,Hartheim am Rhein,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315050,Heitersheim-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315051,Heuweiler,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315052,Hinterzarten,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315056,Horben,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315059,Ihringen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315064,Kirchzarten,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315068,Lenzkirch,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315070,Löffingen-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315072,Merdingen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315073,Merzhausen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315074,Müllheim-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315076,Neuenburg am Rhein-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315084,Oberried,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315089,Pfaffenweiler,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315094,St. Märgen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315095,St. Peter,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315098,Schallstadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315102,Schluchsee,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315107,Sölden,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315108,Staufen im Breisgau-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315109,Stegen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315111,Sulzburg-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315113,Titisee-Neustadt-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315115,Umkirch,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315125,Wittnau,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315130,Münstertal/Schwarzwald,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315131,Ehrenkirchen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315132,March,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08315133,Vogtsburg im Kaiserstuhl-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08316002,Bahlingen am Kaiserstuhl,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08316003,Biederbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08316009,Denzlingen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08316010,Elzach-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08316011,Emmendingen-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08316012,Endingen am Kaiserstuhl-Stadt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08316013,Forchheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
08316014,Gutach im Breisgau,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
