geo_id,name,block,population,log_population,age67_share,age19_24_share,male_share,foreign_citizenship_share,single_household_share,owner_occupancy_share,vacancy_share,rent_eur_m2,abitur_share,no_vocational_qualification_share,ilo_unemployment_share,manufacturing_share
130765655,Eldenburg Lübz,13076,11762.0,9.372629275019902,24.315592586294848,3.6133310661452134,48.954259479680324,2.150994728787621,40.33613445378151,56.51,8.68,4.66,18.511263467189032,20.274240940254654,7.894736842105263,12.0
130765656,Goldberg-Mildenitz,13076,6321.0,8.751632702472298,24.916943521594686,3.243157728207562,49.64404366397722,1.5029267520961873,41.74573055028463,54.62,8.99,4.79,,,,
130765657,Grabow,13076,10715.0,9.279399907907678,24.517032197853478,3.8730751283247784,49.75268315445637,2.2958469435370974,39.51310861423221,56.83,8.44,5.1,13.88888888888889,17.628205128205128,7.169117647058823,17.22772277227723
130765658,Hagenow-Land,13076,8453.0,9.042276686928927,17.40210576126819,3.549035845262037,50.83402342363658,2.6972672423991484,28.670581954084355,75.94,4.77,5.07,,,,
130765659,Ludwigslust-Land,13076,8197.0,9.011523512653032,20.81249237525924,3.4280834451628643,49.84750518482372,2.0373307307551545,29.460126061934776,75.3,3.78,5.05,,,,
130765660,Neustadt-Glewe,13076,7604.0,8.93642970360832,22.790636507101524,4.83955812730142,49.47396107311941,12.388216728037875,38.001113585746104,49.08,6.1,4.91,,,,
130765662,Parchimer Umland,13076,8048.0,8.99317889233952,19.532803180914513,3.2306163021868786,50.012425447316105,3.006958250497018,30.265680635442344,75.82,5.8,4.7,,,,
130765663,Plau am See,13076,7946.0,8.980423936374544,26.541656179209664,3.2217467908381576,49.156808457085326,4.555751321419582,41.36224369549847,52.51,6.36,5.33,,,,
130765664,Sternberger Seenlandschaft,13076,11857.0,9.380673689458071,25.35211267605634,3.1879902167495993,49.77650333136544,1.5518259256135616,41.36678771871905,55.83,7.12,4.34,20.771513353115726,16.51829871414441,5.992509363295881,10.379241516966069
130765665,Stralendorf,13076,11686.0,9.366146823114383,21.033715557076842,3.0463802841006333,49.101488961150096,1.052541502652747,26.26842810645223,68.09,2.32,6.09,25.176946410515672,16.48129423660263,,10.720562390158172
130765666,Wittenburg,13076,9112.0,9.117347505127018,18.76646180860404,4.345917471466199,50.01097453906936,7.199297629499561,38.07434772569845,53.46,3.69,5.53,,,,
130765667,Zarrentin,13076,10065.0,9.216819338073892,17.218082463984103,4.2324888226527575,50.90909090909091,6.418281172379533,36.68851765700994,57.18,3.43,6.33,26.53301886792453,20.047169811320753,4.496402877697841,24.293785310734464
130765668,Crivitz,13076,24522.0,10.107325952792332,23.1547182122176,2.805643911589593,48.98050729956773,1.4721474594241906,31.750351123595507,69.15,3.62,5.82,28.867469879518072,15.036144578313253,4.651162790697675,8.101045296167248
