commit,acquired_at_utc,acquired_at_local,commit_time,subject,previous_commit,previous_acquired_at_local,name,key,event,changes,candidate
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Landsberg, Stadt / 000601","[""34, Bad Dürrenberg-Saalekreis"",""Saalekreis"",""Landsberg, Stadt"",""000601""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Landsberg, Stadt / 001101","[""34, Bad Dürrenberg-Saalekreis"",""Saalekreis"",""Landsberg, Stadt"",""001101""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Landsberg, Stadt / 091202","[""34, Bad Dürrenberg-Saalekreis"",""Saalekreis"",""Landsberg, Stadt"",""091202""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Leuna, Stadt / 000070","[""34, Bad Dürrenberg-Saalekreis"",""Saalekreis"",""Leuna, Stadt"",""000070""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Halle (Saale), Stadt / 057207","[""35, Halle I"",""Halle (Saale), Stadt"",""Halle (Saale), Stadt"",""057207""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Halle (Saale), Stadt / 058201","[""35, Halle I"",""Halle (Saale), Stadt"",""Halle (Saale), Stadt"",""058201""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Halle (Saale), Stadt / 059301","[""35, Halle I"",""Halle (Saale), Stadt"",""Halle (Saale), Stadt"",""059301""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Halle (Saale), Stadt / 090026","[""35, Halle I"",""Halle (Saale), Stadt"",""Halle (Saale), Stadt"",""090026""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Halle (Saale), Stadt / 090055","[""35, Halle I"",""Halle (Saale), Stadt"",""Halle (Saale), Stadt"",""090055""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Halle (Saale), Stadt / 059102","[""36, Halle II"",""Halle (Saale), Stadt"",""Halle (Saale), Stadt"",""059102""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Halle (Saale), Stadt / 059202","[""36, Halle II"",""Halle (Saale), Stadt"",""Halle (Saale), Stadt"",""059202""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Halle (Saale), Stadt / 059203","[""36, Halle II"",""Halle (Saale), Stadt"",""Halle (Saale), Stadt"",""059203""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Halle (Saale), Stadt / 090002","[""36, Halle II"",""Halle (Saale), Stadt"",""Halle (Saale), Stadt"",""090002""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Halle (Saale), Stadt / 090003","[""36, Halle II"",""Halle (Saale), Stadt"",""Halle (Saale), Stadt"",""090003""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Halle (Saale), Stadt / 090029","[""36, Halle II"",""Halle (Saale), Stadt"",""Halle (Saale), Stadt"",""090029""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Halle (Saale), Stadt / 090050","[""36, Halle II"",""Halle (Saale), Stadt"",""Halle (Saale), Stadt"",""090050""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Halle (Saale), Stadt / 010309","[""37, Halle III"",""Halle (Saale), Stadt"",""Halle (Saale), Stadt"",""010309""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Halle (Saale), Stadt / 020404","[""37, Halle III"",""Halle (Saale), Stadt"",""Halle (Saale), Stadt"",""020404""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Halle (Saale), Stadt / 023101","[""37, Halle III"",""Halle (Saale), Stadt"",""Halle (Saale), Stadt"",""023101""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Halle (Saale), Stadt / 090006","[""37, Halle III"",""Halle (Saale), Stadt"",""Halle (Saale), Stadt"",""090006""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Halle (Saale), Stadt / 090008","[""37, Halle III"",""Halle (Saale), Stadt"",""Halle (Saale), Stadt"",""090008""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Halle (Saale), Stadt / 090010","[""37, Halle III"",""Halle (Saale), Stadt"",""Halle (Saale), Stadt"",""090010""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Halle (Saale), Stadt / 090031","[""37, Halle III"",""Halle (Saale), Stadt"",""Halle (Saale), Stadt"",""090031""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Halle (Saale), Stadt / 090036","[""37, Halle III"",""Halle (Saale), Stadt"",""Halle (Saale), Stadt"",""090036""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Halle (Saale), Stadt / 031001","[""38, Halle IV"",""Halle (Saale), Stadt"",""Halle (Saale), Stadt"",""031001""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Halle (Saale), Stadt / 034201","[""38, Halle IV"",""Halle (Saale), Stadt"",""Halle (Saale), Stadt"",""034201""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Halle (Saale), Stadt / 045104","[""38, Halle IV"",""Halle (Saale), Stadt"",""Halle (Saale), Stadt"",""045104""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Halle (Saale), Stadt / 046002","[""38, Halle IV"",""Halle (Saale), Stadt"",""Halle (Saale), Stadt"",""046002""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Halle (Saale), Stadt / 090015","[""38, Halle IV"",""Halle (Saale), Stadt"",""Halle (Saale), Stadt"",""090015""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Halle (Saale), Stadt / 090021","[""38, Halle IV"",""Halle (Saale), Stadt"",""Halle (Saale), Stadt"",""090021""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Halle (Saale), Stadt / 090032","[""38, Halle IV"",""Halle (Saale), Stadt"",""Halle (Saale), Stadt"",""090032""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Lützen, Stadt / 000017","[""39, Weißenfels"",""Burgenlandkreis"",""Lützen, Stadt"",""000017""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Teuchern, Stadt / 000007","[""39, Weißenfels"",""Burgenlandkreis"",""Teuchern, Stadt"",""000007""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Teuchern, Stadt / 000009","[""39, Weißenfels"",""Burgenlandkreis"",""Teuchern, Stadt"",""000009""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Teuchern, Stadt / 000010","[""39, Weißenfels"",""Burgenlandkreis"",""Teuchern, Stadt"",""000010""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Teuchern, Stadt / 000011","[""39, Weißenfels"",""Burgenlandkreis"",""Teuchern, Stadt"",""000011""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Weißenfels, Stadt / 000004","[""39, Weißenfels"",""Burgenlandkreis"",""Weißenfels, Stadt"",""000004""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Weißenfels, Stadt / 000010","[""39, Weißenfels"",""Burgenlandkreis"",""Weißenfels, Stadt"",""000010""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Weißenfels, Stadt / 000013","[""39, Weißenfels"",""Burgenlandkreis"",""Weißenfels, Stadt"",""000013""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Weißenfels, Stadt / 000016","[""39, Weißenfels"",""Burgenlandkreis"",""Weißenfels, Stadt"",""000016""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Weißenfels, Stadt / 000021","[""39, Weißenfels"",""Burgenlandkreis"",""Weißenfels, Stadt"",""000021""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Weißenfels, Stadt / 000024","[""39, Weißenfels"",""Burgenlandkreis"",""Weißenfels, Stadt"",""000024""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Weißenfels, Stadt / 000032","[""39, Weißenfels"",""Burgenlandkreis"",""Weißenfels, Stadt"",""000032""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Freyburg (Unstrut), Stadt / 000022","[""40, Naumburg"",""Burgenlandkreis"",""Freyburg (Unstrut), Stadt"",""000022""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,Karsdorf / 000053,"[""40, Naumburg"",""Burgenlandkreis"",""Karsdorf"",""000053""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Laucha an der Unstrut, Stadt / 000064","[""40, Naumburg"",""Burgenlandkreis"",""Laucha an der Unstrut, Stadt"",""000064""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,Meineweh / 013002,"[""40, Naumburg"",""Burgenlandkreis"",""Meineweh"",""013002""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,Mertendorf / 335003,"[""40, Naumburg"",""Burgenlandkreis"",""Mertendorf"",""335003""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,Molauer Land / 341001,"[""40, Naumburg"",""Burgenlandkreis"",""Molauer Land"",""341001""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Naumburg (Saale), Stadt / 000006","[""40, Naumburg"",""Burgenlandkreis"",""Naumburg (Saale), Stadt"",""000006""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Naumburg (Saale), Stadt / 000013","[""40, Naumburg"",""Burgenlandkreis"",""Naumburg (Saale), Stadt"",""000013""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T18:03:37.130785+00:00,2026-09-06T20:03:37.130785+02:00,2026-09-06T18:03:37Z,2026-lsa poll 2026-09-06T18:03:37.130785+00:00,ab2ae57cf0417154c232754f437ec5bf50727bb4,2026-09-06T19:58:42.912827+02:00,"Naumburg (Saale), Stadt / 000018","[""40, Naumburg"",""Burgenlandkreis"",""Naumburg (Saale), Stadt"",""000018""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
