commit,acquired_at_utc,acquired_at_local,commit_time,subject,previous_commit,previous_acquired_at_local,source,level,name,mode,previous_reported,reported,total,key,event,changes,candidate
4c2543e68df2f3d92b3380232f466993b6c58edd,2026-09-06T20:50:14.343235+00:00,2026-09-06T22:50:14.343235+02:00,2026-09-06T20:50:15Z,2026-lsa poll 2026-09-06T20:50:14.343235+00:00,56a56a3f176057537914f8050630b42b588b245d,2026-09-06T22:44:40.986867+02:00,official_csv,GEMEINDE,Südharz,U,16,16,16,lsa:GEMEINDE:15087412:U,numeric_decrease|revision_at_fixed_reporting_count|revision_after_complete,"{""invalid_votes_zweit"":{""after"":48,""before"":46,""delta"":2},""party:F1"":{""after"":732,""before"":733,""delta"":-1},""party:F5"":{""after"":95,""before"":96,""delta"":-1},""valid_votes_zweit"":{""after"":4392,""before"":4394,""delta"":-2}}",True
4c2543e68df2f3d92b3380232f466993b6c58edd,2026-09-06T20:50:14.343235+00:00,2026-09-06T22:50:14.343235+02:00,2026-09-06T20:50:15Z,2026-lsa poll 2026-09-06T20:50:14.343235+00:00,56a56a3f176057537914f8050630b42b588b245d,2026-09-06T22:44:40.986867+02:00,official_csv,KREIS,Harz,B,41,41,46,lsa:KREIS:15085:B,numeric_decrease|revision_at_fixed_reporting_count,"{""party:F2"":{""after"":7387,""before"":7388,""delta"":-1},""party:F3"":{""after"":3194,""before"":3193,""delta"":1}}",True
4c2543e68df2f3d92b3380232f466993b6c58edd,2026-09-06T20:50:14.343235+00:00,2026-09-06T22:50:14.343235+02:00,2026-09-06T20:50:15Z,2026-lsa poll 2026-09-06T20:50:14.343235+00:00,56a56a3f176057537914f8050630b42b588b245d,2026-09-06T22:44:40.986867+02:00,official_csv,KREIS,Harz,TOTAL,222,222,227,lsa:KREIS:15085:TOTAL,numeric_decrease|revision_at_fixed_reporting_count,"{""party:F2"":{""after"":55153,""before"":55154,""delta"":-1},""party:F3"":{""after"":9803,""before"":9802,""delta"":1}}",True
4c2543e68df2f3d92b3380232f466993b6c58edd,2026-09-06T20:50:14.343235+00:00,2026-09-06T22:50:14.343235+02:00,2026-09-06T20:50:15Z,2026-lsa poll 2026-09-06T20:50:14.343235+00:00,56a56a3f176057537914f8050630b42b588b245d,2026-09-06T22:44:40.986867+02:00,official_csv,KREIS,Mansfeld-Südharz,TOTAL,199,199,201,lsa:KREIS:15087:TOTAL,numeric_decrease|revision_at_fixed_reporting_count,"{""invalid_votes_zweit"":{""after"":835,""before"":833,""delta"":2},""party:F1"":{""after"":13713,""before"":13714,""delta"":-1},""party:F5"":{""after"":1811,""before"":1812,""delta"":-1},""valid_votes_zweit"":{""after"":78347,""before"":78349,""delta"":-2}}",True
4c2543e68df2f3d92b3380232f466993b6c58edd,2026-09-06T20:50:14.343235+00:00,2026-09-06T22:50:14.343235+02:00,2026-09-06T20:50:15Z,2026-lsa poll 2026-09-06T20:50:14.343235+00:00,56a56a3f176057537914f8050630b42b588b245d,2026-09-06T22:44:40.986867+02:00,official_csv,KREIS,Mansfeld-Südharz,U,169,169,170,lsa:KREIS:15087:U,numeric_decrease|revision_at_fixed_reporting_count,"{""invalid_votes_zweit"":{""after"":722,""before"":720,""delta"":2},""party:F1"":{""after"":8954,""before"":8955,""delta"":-1},""party:F5"":{""after"":1261,""before"":1262,""delta"":-1},""valid_votes_zweit"":{""after"":60382,""before"":60384,""delta"":-2}}",True
4c2543e68df2f3d92b3380232f466993b6c58edd,2026-09-06T20:50:14.343235+00:00,2026-09-06T22:50:14.343235+02:00,2026-09-06T20:50:15Z,2026-lsa poll 2026-09-06T20:50:14.343235+00:00,56a56a3f176057537914f8050630b42b588b245d,2026-09-06T22:44:40.986867+02:00,official_csv,WAHLKREIS,Quedlinburg,B,15,15,16,lsa:WAHLKREIS:017:B,numeric_decrease|revision_at_fixed_reporting_count,"{""party:F2"":{""after"":2381,""before"":2382,""delta"":-1},""party:F3"":{""after"":1013,""before"":1012,""delta"":1}}",True
4c2543e68df2f3d92b3380232f466993b6c58edd,2026-09-06T20:50:14.343235+00:00,2026-09-06T22:50:14.343235+02:00,2026-09-06T20:50:15Z,2026-lsa poll 2026-09-06T20:50:14.343235+00:00,56a56a3f176057537914f8050630b42b588b245d,2026-09-06T22:44:40.986867+02:00,official_csv,WAHLKREIS,Quedlinburg,TOTAL,59,59,60,lsa:WAHLKREIS:017:TOTAL,numeric_decrease|revision_at_fixed_reporting_count,"{""party:F2"":{""after"":16415,""before"":16416,""delta"":-1},""party:F3"":{""after"":2742,""before"":2741,""delta"":1}}",True
4c2543e68df2f3d92b3380232f466993b6c58edd,2026-09-06T20:50:14.343235+00:00,2026-09-06T22:50:14.343235+02:00,2026-09-06T20:50:15Z,2026-lsa poll 2026-09-06T20:50:14.343235+00:00,56a56a3f176057537914f8050630b42b588b245d,2026-09-06T22:44:40.986867+02:00,official_csv,WAHLKREIS,Sangerhausen,TOTAL,88,88,88,lsa:WAHLKREIS:031:TOTAL,numeric_decrease|revision_at_fixed_reporting_count|revision_after_complete,"{""invalid_votes_zweit"":{""after"":335,""before"":333,""delta"":2},""party:F1"":{""after"":6002,""before"":6003,""delta"":-1},""party:F5"":{""after"":735,""before"":736,""delta"":-1},""valid_votes_zweit"":{""after"":31938,""before"":31940,""delta"":-2}}",True
4c2543e68df2f3d92b3380232f466993b6c58edd,2026-09-06T20:50:14.343235+00:00,2026-09-06T22:50:14.343235+02:00,2026-09-06T20:50:15Z,2026-lsa poll 2026-09-06T20:50:14.343235+00:00,56a56a3f176057537914f8050630b42b588b245d,2026-09-06T22:44:40.986867+02:00,official_csv,WAHLKREIS,Sangerhausen,U,75,75,75,lsa:WAHLKREIS:031:U,numeric_decrease|revision_at_fixed_reporting_count|revision_after_complete,"{""invalid_votes_zweit"":{""after"":287,""before"":285,""delta"":2},""party:F1"":{""after"":3876,""before"":3877,""delta"":-1},""party:F5"":{""after"":502,""before"":503,""delta"":-1},""valid_votes_zweit"":{""after"":24185,""before"":24187,""delta"":-2}}",True
5f4bd0f68143b10399963391191ad7ae267bae10,2026-09-06T21:01:14.584325+00:00,2026-09-06T23:01:14.584325+02:00,2026-09-06T21:01:15Z,2026-lsa poll 2026-09-06T21:01:14.584325+00:00,dabef6e6806d6f4fe0b8399dc468030b204d7c00,2026-09-06T22:55:40.135282+02:00,official_csv,GEMEINDE,"Mücheln (Geiseltal), Stadt",TOTAL,12,12,12,lsa:GEMEINDE:15088235:TOTAL,numeric_decrease|revision_at_fixed_reporting_count|revision_after_complete,"{""invalid_votes_erst"":{""after"":69,""before"":66,""delta"":3},""invalid_votes_zweit"":{""after"":54,""before"":51,""delta"":3},""party:D1"":{""after"":1209,""before"":1211,""delta"":-2},""party:D2"":{""after"":2955,""before"":2956,""delta"":-1},""party:F15"":{""after"":243,""before"":245,""delta"":-2},""party:F2"":{""after"":2882,""before"":2883,""delta"":-1},""valid_votes_erst"":{""after"":5212,""before"":5215,""delta"":-3},""valid_votes_zweit"":{""after"":5227,""before"":5230,""delta"":-3}}",True
5f4bd0f68143b10399963391191ad7ae267bae10,2026-09-06T21:01:14.584325+00:00,2026-09-06T23:01:14.584325+02:00,2026-09-06T21:01:15Z,2026-lsa poll 2026-09-06T21:01:14.584325+00:00,dabef6e6806d6f4fe0b8399dc468030b204d7c00,2026-09-06T22:55:40.135282+02:00,official_csv,GEMEINDE,"Mücheln (Geiseltal), Stadt",U,11,11,11,lsa:GEMEINDE:15088235:U,numeric_decrease|revision_at_fixed_reporting_count|revision_after_complete,"{""invalid_votes_erst"":{""after"":55,""before"":52,""delta"":3},""invalid_votes_zweit"":{""after"":46,""before"":43,""delta"":3},""party:D1"":{""after"":786,""before"":788,""delta"":-2},""party:D2"":{""after"":2497,""before"":2498,""delta"":-1},""party:F15"":{""after"":177,""before"":179,""delta"":-2},""party:F2"":{""after"":2434,""before"":2435,""delta"":-1},""valid_votes_erst"":{""after"":3988,""before"":3991,""delta"":-3},""valid_votes_zweit"":{""after"":3997,""before"":4000,""delta"":-3}}",True
5f4bd0f68143b10399963391191ad7ae267bae10,2026-09-06T21:01:14.584325+00:00,2026-09-06T23:01:14.584325+02:00,2026-09-06T21:01:15Z,2026-lsa poll 2026-09-06T21:01:14.584325+00:00,dabef6e6806d6f4fe0b8399dc468030b204d7c00,2026-09-06T22:55:40.135282+02:00,official_csv,KREIS,Saalekreis,TOTAL,199,199,207,lsa:KREIS:15088:TOTAL,numeric_decrease|revision_at_fixed_reporting_count,"{""invalid_votes_erst"":{""after"":1238,""before"":1235,""delta"":3},""invalid_votes_zweit"":{""after"":917,""before"":914,""delta"":3},""party:D1"":{""after"":25812,""before"":25814,""delta"":-2},""party:D2"":{""after"":54793,""before"":54794,""delta"":-1},""party:F15"":{""after"":5295,""before"":5297,""delta"":-2},""party:F2"":{""after"":53259,""before"":53260,""delta"":-1},""valid_votes_erst"":{""after"":104743,""before"":104746,""delta"":-3},""valid_votes_zweit"":{""after"":105064,""before"":105067,""delta"":-3}}",True
5f4bd0f68143b10399963391191ad7ae267bae10,2026-09-06T21:01:14.584325+00:00,2026-09-06T23:01:14.584325+02:00,2026-09-06T21:01:15Z,2026-lsa poll 2026-09-06T21:01:14.584325+00:00,dabef6e6806d6f4fe0b8399dc468030b204d7c00,2026-09-06T22:55:40.135282+02:00,official_csv,KREIS,Saalekreis,U,167,167,169,lsa:KREIS:15088:U,numeric_decrease|revision_at_fixed_reporting_count,"{""invalid_votes_erst"":{""after"":1023,""before"":1020,""delta"":3},""invalid_votes_zweit"":{""after"":822,""before"":819,""delta"":3},""party:D1"":{""after"":16715,""before"":16717,""delta"":-2},""party:D2"":{""after"":47611,""before"":47612,""delta"":-1},""party:F15"":{""after"":3937,""before"":3939,""delta"":-2},""party:F2"":{""after"":46213,""before"":46214,""delta"":-1},""valid_votes_erst"":{""after"":80713,""before"":80716,""delta"":-3},""valid_votes_zweit"":{""after"":80914,""before"":80917,""delta"":-3}}",True
5f4bd0f68143b10399963391191ad7ae267bae10,2026-09-06T21:01:14.584325+00:00,2026-09-06T23:01:14.584325+02:00,2026-09-06T21:01:15Z,2026-lsa poll 2026-09-06T21:01:14.584325+00:00,dabef6e6806d6f4fe0b8399dc468030b204d7c00,2026-09-06T22:55:40.135282+02:00,official_csv,LAND,Sachsen-Anhalt,TOTAL,2519,2519,2660,lsa:LAND:15:TOTAL,numeric_decrease|revision_at_fixed_reporting_count,"{""invalid_votes_erst"":{""after"":14602,""before"":14599,""delta"":3},""invalid_votes_zweit"":{""after"":12253,""before"":12250,""delta"":3},""party:D1"":{""after"":285100,""before"":285102,""delta"":-2},""party:D2"":{""after"":549176,""before"":549177,""delta"":-1},""party:F15"":{""after"":63355,""before"":63357,""delta"":-2},""party:F2"":{""after"":543123,""before"":543124,""delta"":-1},""valid_votes_erst"":{""after"":1212346,""before"":1212349,""delta"":-3},""valid_votes_zweit"":{""after"":1214695,""before"":1214698,""delta"":-3}}",True
5f4bd0f68143b10399963391191ad7ae267bae10,2026-09-06T21:01:14.584325+00:00,2026-09-06T23:01:14.584325+02:00,2026-09-06T21:01:15Z,2026-lsa poll 2026-09-06T21:01:14.584325+00:00,dabef6e6806d6f4fe0b8399dc468030b204d7c00,2026-09-06T22:55:40.135282+02:00,official_csv,LAND,Sachsen-Anhalt,U,2092,2092,2149,lsa:LAND:15:U,numeric_decrease|revision_at_fixed_reporting_count,"{""invalid_votes_erst"":{""after"":11929,""before"":11926,""delta"":3},""invalid_votes_zweit"":{""after"":10574,""before"":10571,""delta"":3},""party:D1"":{""after"":188742,""before"":188744,""delta"":-2},""party:D2"":{""after"":480011,""before"":480012,""delta"":-1},""party:F15"":{""after"":46269,""before"":46271,""delta"":-2},""party:F2"":{""after"":473463,""before"":473464,""delta"":-1},""valid_votes_erst"":{""after"":922376,""before"":922379,""delta"":-3},""valid_votes_zweit"":{""after"":923731,""before"":923734,""delta"":-3}}",True
5f4bd0f68143b10399963391191ad7ae267bae10,2026-09-06T21:01:14.584325+00:00,2026-09-06T23:01:14.584325+02:00,2026-09-06T21:01:15Z,2026-lsa poll 2026-09-06T21:01:14.584325+00:00,dabef6e6806d6f4fe0b8399dc468030b204d7c00,2026-09-06T22:55:40.135282+02:00,official_csv,WAHLKREIS,Querfurt,TOTAL,89,89,90,lsa:WAHLKREIS:032:TOTAL,numeric_decrease|revision_at_fixed_reporting_count,"{""invalid_votes_erst"":{""after"":485,""before"":482,""delta"":3},""invalid_votes_zweit"":{""after"":353,""before"":350,""delta"":3},""party:D1"":{""after"":7132,""before"":7134,""delta"":-2},""party:D2"":{""after"":18374,""before"":18375,""delta"":-1},""party:F15"":{""after"":1735,""before"":1737,""delta"":-2},""party:F2"":{""after"":17731,""before"":17732,""delta"":-1},""valid_votes_erst"":{""after"":33089,""before"":33092,""delta"":-3},""valid_votes_zweit"":{""after"":33221,""before"":33224,""delta"":-3}}",True
5f4bd0f68143b10399963391191ad7ae267bae10,2026-09-06T21:01:14.584325+00:00,2026-09-06T23:01:14.584325+02:00,2026-09-06T21:01:15Z,2026-lsa poll 2026-09-06T21:01:14.584325+00:00,dabef6e6806d6f4fe0b8399dc468030b204d7c00,2026-09-06T22:55:40.135282+02:00,official_csv,WAHLKREIS,Querfurt,U,70,70,70,lsa:WAHLKREIS:032:U,numeric_decrease|revision_at_fixed_reporting_count|revision_after_complete,"{""invalid_votes_erst"":{""after"":380,""before"":377,""delta"":3},""invalid_votes_zweit"":{""after"":304,""before"":301,""delta"":3},""party:D1"":{""after"":4746,""before"":4748,""delta"":-2},""party:D2"":{""after"":15902,""before"":15903,""delta"":-1},""party:F15"":{""after"":1277,""before"":1279,""delta"":-2},""party:F2"":{""after"":15347,""before"":15348,""delta"":-1},""valid_votes_erst"":{""after"":25776,""before"":25779,""delta"":-3},""valid_votes_zweit"":{""after"":25852,""before"":25855,""delta"":-3}}",True
c1b83b22c5edaef8f72537b33e662882fd5eda38,2026-09-06T21:50:42.996872+00:00,2026-09-06T23:50:42.996872+02:00,2026-09-06T21:50:43Z,2026-lsa poll 2026-09-06T21:50:42.996872+00:00,22b50c3a50ef24cc5b359b52b9827daad3a65e9c,2026-09-06T23:45:11.320799+02:00,official_csv,GEMEINDE,"Naumburg (Saale), Stadt",TOTAL,31,31,31,lsa:GEMEINDE:15084355:TOTAL,revision_at_fixed_reporting_count|revision_after_complete,"{""invalid_votes_erst"":{""after"":179,""before"":175,""delta"":4},""invalid_votes_zweit"":{""after"":160,""before"":156,""delta"":4},""voters_total"":{""after"":19372,""before"":19368,""delta"":4}}",True
c1b83b22c5edaef8f72537b33e662882fd5eda38,2026-09-06T21:50:42.996872+00:00,2026-09-06T23:50:42.996872+02:00,2026-09-06T21:50:43Z,2026-lsa poll 2026-09-06T21:50:42.996872+00:00,22b50c3a50ef24cc5b359b52b9827daad3a65e9c,2026-09-06T23:45:11.320799+02:00,official_csv,GEMEINDE,"Naumburg (Saale), Stadt",U,25,25,25,lsa:GEMEINDE:15084355:U,revision_at_fixed_reporting_count|revision_after_complete,"{""invalid_votes_erst"":{""after"":151,""before"":147,""delta"":4},""invalid_votes_zweit"":{""after"":138,""before"":134,""delta"":4},""voters_total"":{""after"":14116,""before"":14112,""delta"":4}}",True
c1b83b22c5edaef8f72537b33e662882fd5eda38,2026-09-06T21:50:42.996872+00:00,2026-09-06T23:50:42.996872+02:00,2026-09-06T21:50:43Z,2026-lsa poll 2026-09-06T21:50:42.996872+00:00,22b50c3a50ef24cc5b359b52b9827daad3a65e9c,2026-09-06T23:45:11.320799+02:00,official_csv,GEMEINDE,Möser,B,2,2,2,lsa:GEMEINDE:15086145:B,numeric_decrease|revision_at_fixed_reporting_count|revision_after_complete,"{""invalid_votes_erst"":{""after"":7,""before"":45,""delta"":-38},""invalid_votes_zweit"":{""after"":8,""before"":46,""delta"":-38},""voters_total"":{""after"":2137,""before"":2175,""delta"":-38}}",True
c1b83b22c5edaef8f72537b33e662882fd5eda38,2026-09-06T21:50:42.996872+00:00,2026-09-06T23:50:42.996872+02:00,2026-09-06T21:50:43Z,2026-lsa poll 2026-09-06T21:50:42.996872+00:00,22b50c3a50ef24cc5b359b52b9827daad3a65e9c,2026-09-06T23:45:11.320799+02:00,official_csv,GEMEINDE,Möser,TOTAL,9,9,9,lsa:GEMEINDE:15086145:TOTAL,numeric_decrease|revision_at_fixed_reporting_count|revision_after_complete,"{""invalid_votes_erst"":{""after"":53,""before"":91,""delta"":-38},""invalid_votes_zweit"":{""after"":53,""before"":91,""delta"":-38},""voters_total"":{""after"":6001,""before"":6039,""delta"":-38}}",True
c1b83b22c5edaef8f72537b33e662882fd5eda38,2026-09-06T21:50:42.996872+00:00,2026-09-06T23:50:42.996872+02:00,2026-09-06T21:50:43Z,2026-lsa poll 2026-09-06T21:50:42.996872+00:00,22b50c3a50ef24cc5b359b52b9827daad3a65e9c,2026-09-06T23:45:11.320799+02:00,official_csv,KREIS,Burgenlandkreis,U,198,198,201,lsa:KREIS:15084:U,revision_at_fixed_reporting_count,"{""invalid_votes_erst"":{""after"":1019,""before"":1015,""delta"":4},""invalid_votes_zweit"":{""after"":871,""before"":867,""delta"":4},""voters_total"":{""after"":78132,""before"":78128,""delta"":4}}",True
c1b83b22c5edaef8f72537b33e662882fd5eda38,2026-09-06T21:50:42.996872+00:00,2026-09-06T23:50:42.996872+02:00,2026-09-06T21:50:43Z,2026-lsa poll 2026-09-06T21:50:42.996872+00:00,22b50c3a50ef24cc5b359b52b9827daad3a65e9c,2026-09-06T23:45:11.320799+02:00,official_csv,KREIS,Jerichower Land,B,12,12,14,lsa:KREIS:15086:B,numeric_decrease|revision_at_fixed_reporting_count,"{""invalid_votes_erst"":{""after"":147,""before"":185,""delta"":-38},""invalid_votes_zweit"":{""after"":80,""before"":118,""delta"":-38},""voters_total"":{""after"":13819,""before"":13857,""delta"":-38}}",True
c1b83b22c5edaef8f72537b33e662882fd5eda38,2026-09-06T21:50:42.996872+00:00,2026-09-06T23:50:42.996872+02:00,2026-09-06T21:50:43Z,2026-lsa poll 2026-09-06T21:50:42.996872+00:00,22b50c3a50ef24cc5b359b52b9827daad3a65e9c,2026-09-06T23:45:11.320799+02:00,official_csv,KREIS,Jerichower Land,TOTAL,114,114,116,lsa:KREIS:15086:TOTAL,numeric_decrease|revision_at_fixed_reporting_count,"{""invalid_votes_erst"":{""after"":779,""before"":817,""delta"":-38},""invalid_votes_zweit"":{""after"":641,""before"":679,""delta"":-38},""voters_total"":{""after"":55781,""before"":55819,""delta"":-38}}",True
c1b83b22c5edaef8f72537b33e662882fd5eda38,2026-09-06T21:50:42.996872+00:00,2026-09-06T23:50:42.996872+02:00,2026-09-06T21:50:43Z,2026-lsa poll 2026-09-06T21:50:42.996872+00:00,22b50c3a50ef24cc5b359b52b9827daad3a65e9c,2026-09-06T23:45:11.320799+02:00,official_csv,LAND,Sachsen-Anhalt,B,465,470,511,lsa:LAND:15:B,numeric_decrease,"{""invalid_votes_erst"":{""after"":2835,""before"":2851,""delta"":-16},""invalid_votes_zweit"":{""after"":1773,""before"":1799,""delta"":-26},""party:D1"":{""after"":105744,""before"":104987,""delta"":757},""party:D15"":{""after"":12473,""before"":12408,""delta"":65},""party:D2"":{""after"":75915,""before"":75270,""delta"":645},""party:D20"":{""after"":327,""before"":323,""delta"":4},""party:D21"":{""after"":1209,""before"":1191,""delta"":18},""party:D3"":{""after"":52020,""before"":51776,""delta"":244},""party:D4"":{""after"":33937,""before"":33753,""delta"":184},""party:D5"":{""after"":12225,""before"":12155,""delta"":70},""party:D6"":{""after"":16830,""before"":16760,""delta"":70},""party:D7"":{""after"":4437,""before"":4389,""delta"":48},""party:D9"":{""after"":316,""before"":285,""delta"":31},""party:F1"":{""after"":77407,""before"":76793,""delta"":614},""party:F10"":{""after"":2141,""before"":2128,""delta"":13},""party:F11"":{""after"":897,""before"":893,""delta"":4},""party:F12"":{""after"":1785,""before"":1774,""delta"":11},""party:F15"":{""after"":18884,""before"":18746,""delta"":138},""party:F19"":{""after"":858,""before"":851,""delta"":7},""party:F2"":{""after"":76598,""before"":75960,""delta"":638},""party:F20"":{""after"":1191,""before"":1182,""delta"":9},""party:F3"":{""after"":35302,""before"":35072,""delta"":230},""party:F4"":{""after"":43481,""before"":43251,""delta"":230},""party:F5"":{""after"":10519,""before"":10441,""delta"":78},""party:F6"":{""after"":42035,""before"":41929,""delta"":106},""party:F7"":{""after"":4347,""before"":4309,""delta"":38},""party:F8"":{""after"":413,""before"":407,""delta"":6},""party:F9"":{""after"":3381,""before"":3357,""delta"":24},""reported_precincts"":{""after"":470,""before"":465,""delta"":5},""valid_votes_erst"":{""after"":318177,""before"":316041,""delta"":2136},""valid_votes_zweit"":{""after"":319239,""before"":317093,""delta"":2146},""voters_total"":{""after"":321012,""before"":318892,""delta"":2120}}",True
c1b83b22c5edaef8f72537b33e662882fd5eda38,2026-09-06T21:50:42.996872+00:00,2026-09-06T23:50:42.996872+02:00,2026-09-06T21:50:43Z,2026-lsa poll 2026-09-06T21:50:42.996872+00:00,22b50c3a50ef24cc5b359b52b9827daad3a65e9c,2026-09-06T23:45:11.320799+02:00,official_csv,LAND,Sachsen-Anhalt,TOTAL,2585,2590,2660,lsa:LAND:15:TOTAL,numeric_decrease,"{""invalid_votes_erst"":{""after"":14965,""before"":14977,""delta"":-12},""invalid_votes_zweit"":{""after"":12544,""before"":12566,""delta"":-22},""party:D1"":{""after"":297890,""before"":297133,""delta"":757},""party:D15"":{""after"":39301,""before"":39236,""delta"":65},""party:D2"":{""after"":562979,""before"":562334,""delta"":645},""party:D20"":{""after"":757,""before"":753,""delta"":4},""party:D21"":{""after"":3028,""before"":3010,""delta"":18},""party:D3"":{""after"":150270,""before"":150026,""delta"":244},""party:D4"":{""after"":97337,""before"":97153,""delta"":184},""party:D5"":{""after"":38712,""before"":38642,""delta"":70},""party:D6"":{""after"":43230,""before"":43160,""delta"":70},""party:D7"":{""after"":13908,""before"":13860,""delta"":48},""party:D9"":{""after"":1108,""before"":1077,""delta"":31},""party:F1"":{""after"":214113,""before"":213499,""delta"":614},""party:F10"":{""after"":7127,""before"":7114,""delta"":13},""party:F11"":{""after"":3334,""before"":3330,""delta"":4},""party:F12"":{""after"":6966,""before"":6955,""delta"":11},""party:F15"":{""after"":65936,""before"":65798,""delta"":138},""party:F19"":{""after"":2624,""before"":2617,""delta"":7},""party:F2"":{""after"":557132,""before"":556494,""delta"":638},""party:F20"":{""after"":4136,""before"":4127,""delta"":9},""party:F3"":{""after"":106825,""before"":106595,""delta"":230},""party:F4"":{""after"":115781,""before"":115551,""delta"":230},""party:F5"":{""after"":32171,""before"":32093,""delta"":78},""party:F6"":{""after"":112046,""before"":111940,""delta"":106},""party:F7"":{""after"":14687,""before"":14649,""delta"":38},""party:F8"":{""after"":1836,""before"":1830,""delta"":6},""party:F9"":{""after"":13664,""before"":13640,""delta"":24},""reported_precincts"":{""after"":2590,""before"":2585,""delta"":5},""valid_votes_erst"":{""after"":1255957,""before"":1253821,""delta"":2136},""valid_votes_zweit"":{""after"":1258378,""before"":1256232,""delta"":2146},""voters_total"":{""after"":1270922,""before"":1268798,""delta"":2124}}",True
c1b83b22c5edaef8f72537b33e662882fd5eda38,2026-09-06T21:50:42.996872+00:00,2026-09-06T23:50:42.996872+02:00,2026-09-06T21:50:43Z,2026-lsa poll 2026-09-06T21:50:42.996872+00:00,22b50c3a50ef24cc5b359b52b9827daad3a65e9c,2026-09-06T23:45:11.320799+02:00,official_csv,LAND,Sachsen-Anhalt,U,2120,2120,2149,lsa:LAND:15:U,revision_at_fixed_reporting_count,"{""invalid_votes_erst"":{""after"":12130,""before"":12126,""delta"":4},""invalid_votes_zweit"":{""after"":10771,""before"":10767,""delta"":4},""voters_total"":{""after"":949910,""before"":949906,""delta"":4}}",True
c1b83b22c5edaef8f72537b33e662882fd5eda38,2026-09-06T21:50:42.996872+00:00,2026-09-06T23:50:42.996872+02:00,2026-09-06T21:50:43Z,2026-lsa poll 2026-09-06T21:50:42.996872+00:00,22b50c3a50ef24cc5b359b52b9827daad3a65e9c,2026-09-06T23:45:11.320799+02:00,official_csv,WAHLKREIS,Burg,B,8,8,9,lsa:WAHLKREIS:006:B,numeric_decrease|revision_at_fixed_reporting_count,"{""invalid_votes_erst"":{""after"":63,""before"":101,""delta"":-38},""invalid_votes_zweit"":{""after"":54,""before"":92,""delta"":-38},""voters_total"":{""after"":8594,""before"":8632,""delta"":-38}}",True
c1b83b22c5edaef8f72537b33e662882fd5eda38,2026-09-06T21:50:42.996872+00:00,2026-09-06T23:50:42.996872+02:00,2026-09-06T21:50:43Z,2026-lsa poll 2026-09-06T21:50:42.996872+00:00,22b50c3a50ef24cc5b359b52b9827daad3a65e9c,2026-09-06T23:45:11.320799+02:00,official_csv,WAHLKREIS,Burg,TOTAL,65,65,66,lsa:WAHLKREIS:006:TOTAL,numeric_decrease|revision_at_fixed_reporting_count,"{""invalid_votes_erst"":{""after"":398,""before"":436,""delta"":-38},""invalid_votes_zweit"":{""after"":370,""before"":408,""delta"":-38},""voters_total"":{""after"":32519,""before"":32557,""delta"":-38}}",True
c1b83b22c5edaef8f72537b33e662882fd5eda38,2026-09-06T21:50:42.996872+00:00,2026-09-06T23:50:42.996872+02:00,2026-09-06T21:50:43Z,2026-lsa poll 2026-09-06T21:50:42.996872+00:00,22b50c3a50ef24cc5b359b52b9827daad3a65e9c,2026-09-06T23:45:11.320799+02:00,official_csv,WAHLKREIS,Naumburg,U,58,58,59,lsa:WAHLKREIS:040:U,revision_at_fixed_reporting_count,"{""invalid_votes_erst"":{""after"":291,""before"":287,""delta"":4},""invalid_votes_zweit"":{""after"":273,""before"":269,""delta"":4},""voters_total"":{""after"":25058,""before"":25054,""delta"":4}}",True
034045f3d0f71c47aebf3daea47f3d33b136de5c,2026-09-06T22:00:20.311232+00:00,2026-09-07T00:00:20.311232+02:00,2026-09-07T00:01:13+02:00,Refresh LSA results to 2614 districts,4df0c5db1901da59dcf29fe843aa883797baf9aa,2026-09-06T23:56:06.793979+02:00,official_csv,GEMEINDE,"Gröningen, Stadt",B,1,1,1,lsa:GEMEINDE:15083245:B,numeric_decrease|revision_at_fixed_reporting_count|revision_after_complete,"{""party:D15"":{""after"":51,""before"":50,""delta"":1},""party:D3"":{""after"":76,""before"":77,""delta"":-1},""party:D4"":{""after"":43,""before"":42,""delta"":1},""party:D5"":{""after"":11,""before"":12,""delta"":-1}}",True
034045f3d0f71c47aebf3daea47f3d33b136de5c,2026-09-06T22:00:20.311232+00:00,2026-09-07T00:00:20.311232+02:00,2026-09-07T00:01:13+02:00,Refresh LSA results to 2614 districts,4df0c5db1901da59dcf29fe843aa883797baf9aa,2026-09-06T23:56:06.793979+02:00,official_csv,GEMEINDE,"Gröningen, Stadt",TOTAL,6,6,6,lsa:GEMEINDE:15083245:TOTAL,numeric_decrease|revision_at_fixed_reporting_count|revision_after_complete,"{""party:D15"":{""after"":131,""before"":130,""delta"":1},""party:D3"":{""after"":239,""before"":240,""delta"":-1},""party:D4"":{""after"":143,""before"":142,""delta"":1},""party:D5"":{""after"":57,""before"":58,""delta"":-1}}",True
