row,name,field,mode,geographic_level,observed,median,mad,z,n,external_level,recomputed_level,match
WBZ:031:15087:15087370:000012:U,"Sangerhausen, Stadt / 000012",SPD,U,WAHLBEZIRK,8.478260869565217,6.9635997229044655,1.7876080150599511,0.5715038971374484,1998,neutral,neutral,True
WBZ:031:15087:15087370:000013:U,"Sangerhausen, Stadt / 000013",SPD,U,WAHLBEZIRK,8.79765395894428,6.9635997229044655,1.7876080150599511,0.6920156008286159,1998,neutral,neutral,True
WBZ:031:15087:15087370:000014:U,"Sangerhausen, Stadt / 000014",SPD,U,WAHLBEZIRK,7.448494453248811,6.9635997229044655,1.7876080150599511,0.18295790362362407,1998,neutral,neutral,True
WBZ:031:15087:15087370:000015:U,"Sangerhausen, Stadt / 000015",SPD,U,WAHLBEZIRK,4.551539491298527,6.9635997229044655,1.7876080150599511,-0.9101057523870072,1998,neutral,neutral,True
WBZ:031:15087:15087370:000016:U,"Sangerhausen, Stadt / 000016",SPD,U,WAHLBEZIRK,7.467532467532467,6.9635997229044655,1.7876080150599511,0.19014122603263603,1998,neutral,neutral,True
WBZ:031:15087:15087370:000017:U,"Sangerhausen, Stadt / 000017",SPD,U,WAHLBEZIRK,6.222222222222222,6.9635997229044655,1.7876080150599511,-0.2797326199487061,1998,neutral,neutral,True
WBZ:031:15087:15087370:000018:U,"Sangerhausen, Stadt / 000018",SPD,U,WAHLBEZIRK,9.523809523809524,6.9635997229044655,1.7876080150599511,0.9660047608222221,1998,neutral,neutral,True
WBZ:031:15087:15087370:000019:U,"Sangerhausen, Stadt / 000019",SPD,U,WAHLBEZIRK,8.045977011494253,6.9635997229044655,1.7876080150599511,0.40839684834186646,1998,neutral,neutral,True
WBZ:031:15087:15087370:000022:U,"Sangerhausen, Stadt / 000022",SPD,U,WAHLBEZIRK,3.3333333333333335,6.9635997229044655,1.7876080150599511,-1.3697528281232683,1998,neutral,neutral,True
WBZ:031:15087:15087370:000023:U,"Sangerhausen, Stadt / 000023",SPD,U,WAHLBEZIRK,2.6315789473684212,6.9635997229044655,1.7876080150599511,-1.6345350649268056,1998,neutral,neutral,True
WBZ:031:15087:15087370:000024:U,"Sangerhausen, Stadt / 000024",SPD,U,WAHLBEZIRK,3.7383177570093458,6.9635997229044655,1.7876080150599511,-1.2169462568838436,1998,neutral,neutral,True
WBZ:031:15087:15087370:000026:U,"Sangerhausen, Stadt / 000026",SPD,U,WAHLBEZIRK,10.0,6.9635997229044655,1.7876080150599511,1.1456784215103368,1998,neutral,neutral,True
WBZ:031:15087:15087370:000027:U,"Sangerhausen, Stadt / 000027",SPD,U,WAHLBEZIRK,6.31424375917768,6.9635997229044655,1.7876080150599511,-0.24501154249414525,1998,neutral,neutral,True
WBZ:031:15087:15087370:000028:U,"Sangerhausen, Stadt / 000028",SPD,U,WAHLBEZIRK,6.896551724137931,6.9635997229044655,1.7876080150599511,-0.02529819469841059,1998,neutral,neutral,True
WBZ:031:15087:15087412:000001:U,Südharz / 000001,SPD,U,WAHLBEZIRK,5.658198614318707,6.9635997229044655,1.7876080150599511,-0.4925470112764453,1998,neutral,neutral,True
WBZ:031:15087:15087412:000003:U,Südharz / 000003,SPD,U,WAHLBEZIRK,6.097560975609756,6.9635997229044655,1.7876080150599511,-0.32676913925079787,1998,neutral,neutral,True
WBZ:031:15087:15087412:000004:U,Südharz / 000004,SPD,U,WAHLBEZIRK,5.045871559633028,6.9635997229044655,1.7876080150599511,-0.7235870025293145,1998,neutral,neutral,True
WBZ:031:15087:15087412:000006:U,Südharz / 000006,SPD,U,WAHLBEZIRK,8.0,6.9635997229044655,1.7876080150599511,0.39104904662025525,1998,neutral,neutral,True
WBZ:031:15087:15087412:000007:U,Südharz / 000007,SPD,U,WAHLBEZIRK,4.705882352941177,6.9635997229044655,1.7876080150599511,-0.8518699237869378,1998,neutral,neutral,True
WBZ:031:15087:15087412:000010:U,Südharz / 000010,SPD,U,WAHLBEZIRK,4.910714285714286,6.9635997229044655,1.7876080150599511,-0.7745838270938886,1998,neutral,neutral,True
WBZ:031:15087:15087412:000011:U,Südharz / 000011,SPD,U,WAHLBEZIRK,4.444444444444445,6.9635997229044655,1.7876080150599511,-0.9505142865176673,1998,neutral,neutral,True
WBZ:031:15087:15087412:000012:U,Südharz / 000012,SPD,U,WAHLBEZIRK,6.379585326953748,6.9635997229044655,1.7876080150599511,-0.2203572092715492,1998,neutral,neutral,True
WBZ:031:15087:15087412:000013:U,Südharz / 000013,SPD,U,WAHLBEZIRK,5.128205128205129,6.9635997229044655,1.7876080150599511,-0.6925213378372975,1998,neutral,neutral,True
WBZ:031:15087:15087412:000014:U,Südharz / 000014,SPD,U,WAHLBEZIRK,8.16326530612245,6.9635997229044655,1.7876080150599511,0.452651444570466,1998,neutral,neutral,True
WBZ:031:15087:15087412:000015:U,Südharz / 000015,SPD,U,WAHLBEZIRK,12.962962962962964,6.9635997229044655,1.7876080150599511,2.263647865791939,1998,neutral,neutral,True
WBZ:031:15087:15087412:000016:U,Südharz / 000016,SPD,U,WAHLBEZIRK,7.158836689038031,6.9635997229044655,1.7876080150599511,0.0736657748544043,1998,neutral,neutral,True
WBZ:031:15087:15087440:000012:U,Wallhausen / 000012,SPD,U,WAHLBEZIRK,5.348460291734198,6.9635997229044655,1.7876080150599511,-0.6094158296521704,1998,neutral,neutral,True
WBZ:031:15087:15087440:000013:U,Wallhausen / 000013,SPD,U,WAHLBEZIRK,6.0344827586206895,6.9635997229044655,1.7876080150599511,-0.350569476978618,1998,neutral,neutral,True
WBZ:031:15087:15087440:000014:U,Wallhausen / 000014,SPD,U,WAHLBEZIRK,2.0202020202020203,6.9635997229044655,1.7876080150599511,-1.8652165591117054,1998,neutral,neutral,True
WBZ:031:15087:15087440:000015:U,Wallhausen / 000015,SPD,U,WAHLBEZIRK,8.571428571428571,6.9635997229044655,1.7876080150599511,0.6066574394459927,1998,neutral,neutral,True
WBZ:032:15084:15084012:000011:U,An der Poststraße / 000011,SPD,U,WAHLBEZIRK,6.796116504854369,6.9635997229044655,1.7876080150599511,-0.06319387807086192,1998,neutral,neutral,True
WBZ:032:15084:15084012:000012:U,An der Poststraße / 000012,SPD,U,WAHLBEZIRK,4.545454545454546,6.9635997229044655,1.7876080150599511,-0.9124016918262491,1998,neutral,neutral,True
WBZ:032:15084:15084012:000013:U,An der Poststraße / 000013,SPD,U,WAHLBEZIRK,3.9840637450199203,6.9635997229044655,1.7876080150599511,-1.124222686226761,1998,neutral,neutral,True
WBZ:032:15084:15084015:000021:U,"Bad Bibra, Stadt / 000021",SPD,U,WAHLBEZIRK,5.509641873278237,6.9635997229044655,1.7876080150599511,-0.5485996515899841,1998,neutral,neutral,True
WBZ:032:15084:15084015:000022:U,"Bad Bibra, Stadt / 000022",SPD,U,WAHLBEZIRK,6.658130601792574,6.9635997229044655,1.7876080150599511,-0.11525798595644468,1998,neutral,neutral,True
WBZ:032:15084:15084125:000031:U,"Eckartsberga, Stadt / 000031",SPD,U,WAHLBEZIRK,2.1052631578947367,6.9635997229044655,1.7876080150599511,-1.8331217425294588,1998,neutral,neutral,True
WBZ:032:15084:15084125:000032:U,"Eckartsberga, Stadt / 000032",SPD,U,WAHLBEZIRK,5.014749262536873,6.9635997229044655,1.7876080150599511,-0.7353299023307218,1998,neutral,neutral,True
WBZ:032:15084:15084125:000033:U,"Eckartsberga, Stadt / 000033",SPD,U,WAHLBEZIRK,9.895833333333334,6.9635997229044655,1.7876080150599511,1.106374808234812,1998,neutral,neutral,True
WBZ:032:15084:15084132:000041:U,Finne / 000041,SPD,U,WAHLBEZIRK,5.9405940594059405,6.9635997229044655,1.7876080150599511,-0.3859950621774525,1998,neutral,neutral,True
WBZ:032:15084:15084132:000042:U,Finne / 000042,SPD,U,WAHLBEZIRK,4.481792717086835,6.9635997229044655,1.7876080150599511,-0.9364222346989918,1998,neutral,neutral,True
WBZ:032:15084:15084133:000051:U,Finneland / 000051,SPD,U,WAHLBEZIRK,7.738095238095238,6.9635997229044655,1.7876080150599511,0.2922285332417922,1998,neutral,neutral,True
WBZ:032:15084:15084133:000052:U,Finneland / 000052,SPD,U,WAHLBEZIRK,8.0,6.9635997229044655,1.7876080150599511,0.39104904662025525,1998,neutral,neutral,True
WBZ:032:15084:15084246:000061:U,Kaiserpfalz / 000061,SPD,U,WAHLBEZIRK,4.1551246537396125,6.9635997229044655,1.7876080150599511,-1.0596788929191256,1998,neutral,neutral,True
WBZ:032:15084:15084246:000062:U,Kaiserpfalz / 000062,SPD,U,WAHLBEZIRK,6.097560975609756,6.9635997229044655,1.7876080150599511,-0.32676913925079787,1998,neutral,neutral,True
WBZ:032:15084:15084282:000071:U,Lanitz-Hassel-Tal / 000071,SPD,U,WAHLBEZIRK,8.88888888888889,6.9635997229044655,1.7876080150599511,0.726439879904736,1998,neutral,neutral,True
WBZ:032:15084:15084282:000072:U,Lanitz-Hassel-Tal / 000072,SPD,U,WAHLBEZIRK,5.476190476190476,6.9635997229044655,1.7876080150599511,-0.5612213550267523,1998,neutral,neutral,True
WBZ:032:15087:15087015:000001:U,"Allstedt, Stadt / 000001",SPD,U,WAHLBEZIRK,7.788161993769471,6.9635997229044655,1.7876080150599511,0.31111945551040254,1998,neutral,neutral,True
WBZ:032:15087:15087015:000002:U,"Allstedt, Stadt / 000002",SPD,U,WAHLBEZIRK,5.555555555555555,6.9635997229044655,1.7876080150599511,-0.5312757449120666,1998,neutral,neutral,True
WBZ:032:15087:15087015:000003:U,"Allstedt, Stadt / 000003",SPD,U,WAHLBEZIRK,5.970149253731344,6.9635997229044655,1.7876080150599511,-0.3748434532681856,1998,neutral,neutral,True
WBZ:032:15087:15087015:000004:U,"Allstedt, Stadt / 000004",SPD,U,WAHLBEZIRK,5.925925925925926,6.9635997229044655,1.7876080150599511,-0.3915295643768665,1998,neutral,neutral,True
WBZ:032:15087:15087015:000005:U,"Allstedt, Stadt / 000005",SPD,U,WAHLBEZIRK,5.194805194805195,6.9635997229044655,1.7876080150599511,-0.6673921545242747,1998,neutral,neutral,True
WBZ:032:15087:15087015:000006:U,"Allstedt, Stadt / 000006",SPD,U,WAHLBEZIRK,5.633802816901408,6.9635997229044655,1.7876080150599511,-0.5017519039539259,1998,neutral,neutral,True
WBZ:032:15087:15087015:000007:U,"Allstedt, Stadt / 000007",SPD,U,WAHLBEZIRK,5.019305019305019,6.9635997229044655,1.7876080150599511,-0.7336109483896733,1998,neutral,neutral,True
WBZ:032:15087:15087015:000008:U,"Allstedt, Stadt / 000008",SPD,U,WAHLBEZIRK,7.5829383886255926,6.9635997229044655,1.7876080150599511,0.23368557507919563,1998,neutral,neutral,True
WBZ:032:15087:15087015:000009:U,"Allstedt, Stadt / 000009",SPD,U,WAHLBEZIRK,5.0,6.9635997229044655,1.7876080150599511,-0.740895015714867,1998,neutral,neutral,True
WBZ:032:15087:15087015:000010:U,"Allstedt, Stadt / 000010",SPD,U,WAHLBEZIRK,9.375,6.9635997229044655,1.7876080150599511,0.9098567418571862,1998,neutral,neutral,True
WBZ:032:15087:15087015:000011:U,"Allstedt, Stadt / 000011",SPD,U,WAHLBEZIRK,3.9735099337748343,6.9635997229044655,1.7876080150599511,-1.1282047942180546,1998,neutral,neutral,True
WBZ:032:15087:15087015:000012:U,"Allstedt, Stadt / 000012",SPD,U,WAHLBEZIRK,4.9853372434017595,6.9635997229044655,1.7876080150599511,-0.7464274891378149,1998,neutral,neutral,True
WBZ:032:15087:15087015:000013:U,"Allstedt, Stadt / 000013",SPD,U,WAHLBEZIRK,3.6036036036036037,6.9635997229044655,1.7876080150599511,-1.2677758855705545,1998,neutral,neutral,True
WBZ:032:15087:15087015:000014:U,"Allstedt, Stadt / 000014",SPD,U,WAHLBEZIRK,11.0,6.9635997229044655,1.7876080150599511,1.5229931089553774,1998,neutral,neutral,True
WBZ:032:15088:15088025:000001:U,"Bad Lauchstädt, Goethestadt / 000001",SPD,U,WAHLBEZIRK,6.035379812695109,6.9635997229044655,1.7876080150599511,-0.35023100530090706,1998,neutral,neutral,True
WBZ:032:15088:15088025:000002:U,"Bad Lauchstädt, Goethestadt / 000002",SPD,U,WAHLBEZIRK,4.48087431693989,6.9635997229044655,1.7876080150599511,-0.9367687605633855,1998,neutral,neutral,True
WBZ:032:15088:15088025:000003:U,"Bad Lauchstädt, Goethestadt / 000003",SPD,U,WAHLBEZIRK,5.3418803418803416,6.9635997229044655,1.7876080150599511,-0.6118985413746822,1998,neutral,neutral,True
WBZ:032:15088:15088025:000004:U,"Bad Lauchstädt, Goethestadt / 000004",SPD,U,WAHLBEZIRK,5.785123966942149,6.9635997229044655,1.7876080150599511,-0.4446562115224796,1998,neutral,neutral,True
WBZ:032:15088:15088025:000005:U,"Bad Lauchstädt, Goethestadt / 000005",SPD,U,WAHLBEZIRK,3.8585209003215435,6.9635997229044655,1.7876080150599511,-1.1715918454350904,1998,neutral,neutral,True
WBZ:032:15088:15088025:000006:U,"Bad Lauchstädt, Goethestadt / 000006",SPD,U,WAHLBEZIRK,4.622871046228711,6.9635997229044655,1.7876080150599511,-0.8831913090335564,1998,neutral,neutral,True
WBZ:032:15088:15088025:000007:U,"Bad Lauchstädt, Goethestadt / 000007",SPD,U,WAHLBEZIRK,5.0359712230215825,6.9635997229044655,1.7876080150599511,-0.7273225449434627,1998,neutral,neutral,True
WBZ:032:15088:15088030:000003:U,Barnstädt / 000003,SPD,U,WAHLBEZIRK,6.040268456375839,6.9635997229044655,1.7876080150599511,-0.34838644823848247,1998,neutral,neutral,True
WBZ:032:15088:15088100:000002:U,Farnstädt / 000002,SPD,U,WAHLBEZIRK,4.245283018867925,6.9635997229044655,1.7876080150599511,-1.0256608175601807,1998,neutral,neutral,True
WBZ:032:15088:15088100:000005:U,Farnstädt / 000005,SPD,U,WAHLBEZIRK,4.432624113475177,6.9635997229044655,1.7876080150599511,-0.9549742710028334,1998,neutral,neutral,True
WBZ:032:15088:15088235:000001:U,"Mücheln (Geiseltal), Stadt / 000001",SPD,U,WAHLBEZIRK,5.5432372505543235,6.9635997229044655,1.7876080150599511,-0.5359236223134591,1998,neutral,neutral,True
WBZ:032:15088:15088235:000002:U,"Mücheln (Geiseltal), Stadt / 000002",SPD,U,WAHLBEZIRK,5.250596658711217,6.9635997229044655,1.7876080150599511,-0.6463412157584727,1998,neutral,neutral,True
WBZ:032:15088:15088235:000003:U,"Mücheln (Geiseltal), Stadt / 000003",SPD,U,WAHLBEZIRK,7.077625570776256,6.9635997229044655,1.7876080150599511,0.043023627150400354,1998,neutral,neutral,True
WBZ:032:15088:15088235:000004:U,"Mücheln (Geiseltal), Stadt / 000004",SPD,U,WAHLBEZIRK,5.472636815920398,6.9635997229044655,1.7876080150599511,-0.5625622032408426,1998,neutral,neutral,True
WBZ:032:15088:15088235:000005:U,"Mücheln (Geiseltal), Stadt / 000005",SPD,U,WAHLBEZIRK,9.67741935483871,6.9635997229044655,1.7876080150599511,1.023964006205485,1998,neutral,neutral,True
WBZ:032:15088:15088235:000006:U,"Mücheln (Geiseltal), Stadt / 000006",SPD,U,WAHLBEZIRK,5.0761421319796955,6.9635997229044655,1.7876080150599511,-0.7121654709855492,1998,neutral,neutral,True
WBZ:032:15088:15088235:000007:U,"Mücheln (Geiseltal), Stadt / 000007",SPD,U,WAHLBEZIRK,6.25,6.9635997229044655,1.7876080150599511,-0.2692516564085661,1998,neutral,neutral,True
WBZ:032:15088:15088235:000008:U,"Mücheln (Geiseltal), Stadt / 000008",SPD,U,WAHLBEZIRK,5.072463768115942,6.9635997229044655,1.7876080150599511,-0.7135533716971103,1998,neutral,neutral,True
WBZ:032:15088:15088235:000009:U,"Mücheln (Geiseltal), Stadt / 000009",SPD,U,WAHLBEZIRK,6.007067137809187,6.9635997229044655,1.7876080150599511,-0.3609137933762217,1998,neutral,neutral,True
WBZ:032:15088:15088235:000010:U,"Mücheln (Geiseltal), Stadt / 000010",SPD,U,WAHLBEZIRK,3.1818181818181817,6.9635997229044655,1.7876080150599511,-1.4269217201603956,1998,neutral,neutral,True
WBZ:032:15088:15088235:000011:U,"Mücheln (Geiseltal), Stadt / 000011",SPD,U,WAHLBEZIRK,6.25,6.9635997229044655,1.7876080150599511,-0.2692516564085661,1998,neutral,neutral,True
WBZ:032:15088:15088250:000006:U,Nemsdorf-Göhrendorf / 000006,SPD,U,WAHLBEZIRK,6.398104265402844,6.9635997229044655,1.7876080150599511,-0.21336974179881474,1998,neutral,neutral,True
WBZ:032:15088:15088265:000004:U,Obhausen / 000004,SPD,U,WAHLBEZIRK,5.1194539249146755,6.9635997229044655,1.7876080150599511,-0.6958232953716028,1998,neutral,neutral,True
WBZ:032:15088:15088265:000007:U,Obhausen / 000007,SPD,U,WAHLBEZIRK,6.832298136645963,6.9635997229044655,1.7876080150599511,-0.04954201698016502,1998,neutral,neutral,True
WBZ:032:15088:15088305:000001:U,"Querfurt, Stadt / 000001",SPD,U,WAHLBEZIRK,6.507592190889371,6.9635997229044655,1.7876080150599511,-0.17205833941485987,1998,neutral,neutral,True
WBZ:032:15088:15088305:000002:U,"Querfurt, Stadt / 000002",SPD,U,WAHLBEZIRK,5.978260869565218,6.9635997229044655,1.7876080150599511,-0.3717828214751531,1998,neutral,neutral,True
WBZ:032:15088:15088305:000003:U,"Querfurt, Stadt / 000003",SPD,U,WAHLBEZIRK,6.578947368421052,6.9635997229044655,1.7876080150599511,-0.1451349829069081,1998,neutral,neutral,True
WBZ:032:15088:15088305:000004:U,"Querfurt, Stadt / 000004",SPD,U,WAHLBEZIRK,6.176961602671119,6.9635997229044655,1.7876080150599511,-0.2968101164681996,1998,neutral,neutral,True
WBZ:032:15088:15088305:000005:U,"Querfurt, Stadt / 000005",SPD,U,WAHLBEZIRK,5.05050505050505,6.9635997229044655,1.7876080150599511,-0.721838718369158,1998,neutral,neutral,True
WBZ:032:15088:15088305:000006:U,"Querfurt, Stadt / 000006",SPD,U,WAHLBEZIRK,4.9046321525885554,6.9635997229044655,1.7876080150599511,-0.7768787052532226,1998,neutral,neutral,True
WBZ:032:15088:15088305:000007:U,"Querfurt, Stadt / 000007",SPD,U,WAHLBEZIRK,3.5294117647058822,6.9635997229044655,1.7876080150599511,-1.2957695560752212,1998,neutral,neutral,True
WBZ:032:15088:15088305:000008:U,"Querfurt, Stadt / 000008",SPD,U,WAHLBEZIRK,6.097560975609756,6.9635997229044655,1.7876080150599511,-0.32676913925079787,1998,neutral,neutral,True
WBZ:032:15088:15088305:000009:U,"Querfurt, Stadt / 000009",SPD,U,WAHLBEZIRK,6.289308176100629,6.9635997229044655,1.7876080150599511,-0.25442010422912253,1998,neutral,neutral,True
WBZ:032:15088:15088305:000010:U,"Querfurt, Stadt / 000010",SPD,U,WAHLBEZIRK,4.792332268370607,6.9635997229044655,1.7876080150599511,-0.8192511009670321,1998,neutral,neutral,True
WBZ:032:15088:15088305:000011:U,"Querfurt, Stadt / 000011",SPD,U,WAHLBEZIRK,2.5547445255474455,6.9635997229044655,1.7876080150599511,-1.6635258207812076,1998,neutral,neutral,True
WBZ:032:15088:15088305:000012:U,"Querfurt, Stadt / 000012",SPD,U,WAHLBEZIRK,4.910714285714286,6.9635997229044655,1.7876080150599511,-0.7745838270938886,1998,neutral,neutral,True
WBZ:032:15088:15088305:000013:U,"Querfurt, Stadt / 000013",SPD,U,WAHLBEZIRK,1.3651877133105803,6.9635997229044655,1.7876080150599511,-2.1123630775884794,1998,neutral,neutral,True
WBZ:032:15088:15088340:000008:U,"Schraplau, Stadt / 000008",SPD,U,WAHLBEZIRK,4.772234273318872,6.9635997229044655,1.7876080150599511,-0.8268343696882495,1998,neutral,neutral,True
WBZ:032:15088:15088355:000001:U,Steigra / 000001,SPD,U,WAHLBEZIRK,4.519774011299435,6.9635997229044655,1.7876080150599511,-0.9220913345444063,1998,neutral,neutral,True
WBZ:032:15088:15088355:000009:U,Steigra / 000009,SPD,U,WAHLBEZIRK,7.232704402515723,6.9635997229044655,1.7876080150599511,0.10153714807751946,1998,neutral,neutral,True
WBZ:033:15088:15088065:000001:U,"Braunsbedra, Stadt / 000001",SPD,U,WAHLBEZIRK,6.371191135734072,6.9635997229044655,1.7876080150599511,-0.22352446090795536,1998,neutral,neutral,True
WBZ:033:15088:15088065:000002:U,"Braunsbedra, Stadt / 000002",SPD,U,WAHLBEZIRK,5.293005671077505,6.9635997229044655,1.7876080150599511,-0.6303396725126339,1998,neutral,neutral,True
WBZ:033:15088:15088065:000003:U,"Braunsbedra, Stadt / 000003",SPD,U,WAHLBEZIRK,5.370843989769821,6.9635997229044655,1.7876080150599511,-0.6009701316239953,1998,neutral,neutral,True
WBZ:033:15088:15088065:000004:U,"Braunsbedra, Stadt / 000004",SPD,U,WAHLBEZIRK,3.9603960396039604,6.9635997229044655,1.7876080150599511,-1.1331528590983253,1998,neutral,neutral,True
WBZ:033:15088:15088065:000005:U,"Braunsbedra, Stadt / 000005",SPD,U,WAHLBEZIRK,5.980861244019139,6.9635997229044655,1.7876080150599511,-0.3708016620008317,1998,neutral,neutral,True
WBZ:033:15088:15088065:000006:U,"Braunsbedra, Stadt / 000006",SPD,U,WAHLBEZIRK,4.176334106728539,6.9635997229044655,1.7876080150599511,-1.0516762547937288,1998,neutral,neutral,True
WBZ:033:15088:15088065:000007:U,"Braunsbedra, Stadt / 000007",SPD,U,WAHLBEZIRK,3.729281767955801,6.9635997229044655,1.7876080150599511,-1.2203556682693388,1998,neutral,neutral,True
WBZ:033:15088:15088065:000008:U,"Braunsbedra, Stadt / 000008",SPD,U,WAHLBEZIRK,6.846473029045643,6.9635997229044655,1.7876080150599511,-0.044193621884812656,1998,neutral,neutral,True
WBZ:033:15088:15088065:000009:U,"Braunsbedra, Stadt / 000009",SPD,U,WAHLBEZIRK,6.721536351165981,6.9635997229044655,1.7876080150599511,-0.09133406544939894,1998,neutral,neutral,True
WBZ:033:15088:15088065:000010:U,"Braunsbedra, Stadt / 000010",SPD,U,WAHLBEZIRK,5.882352941176471,6.9635997229044655,1.7876080150599511,-0.40797029149865444,1998,neutral,neutral,True
WBZ:033:15088:15088205:000010:U,"Leuna, Stadt / 000010",SPD,U,WAHLBEZIRK,4.281345565749236,6.9635997229044655,1.7876080150599511,-1.0120538889551867,1998,neutral,neutral,True
WBZ:033:15088:15088205:000020:U,"Leuna, Stadt / 000020",SPD,U,WAHLBEZIRK,4.842615012106537,6.9635997229044655,1.7876080150599511,-0.8002786832304304,1998,neutral,neutral,True
WBZ:033:15088:15088205:000030:U,"Leuna, Stadt / 000030",SPD,U,WAHLBEZIRK,5.51948051948052,6.9635997229044655,1.7876080150599511,-0.5448873858732873,1998,neutral,neutral,True
WBZ:033:15088:15088220:000001:U,"Merseburg, Stadt / 000001",SPD,U,WAHLBEZIRK,7.056451612903226,6.9635997229044655,1.7876080150599511,0.03503438185356362,1998,neutral,neutral,True
WBZ:033:15088:15088220:000002:U,"Merseburg, Stadt / 000002",SPD,U,WAHLBEZIRK,6.695464362850972,6.9635997229044655,1.7876080150599511,-0.10117140957154744,1998,neutral,neutral,True
WBZ:033:15088:15088220:000003:U,"Merseburg, Stadt / 000003",SPD,U,WAHLBEZIRK,7.17948717948718,6.9635997229044655,1.7876080150599511,0.08145750820381163,1998,neutral,neutral,True
WBZ:033:15088:15088220:000004:U,"Merseburg, Stadt / 000004",SPD,U,WAHLBEZIRK,8.148148148148149,6.9635997229044655,1.7876080150599511,0.4469475188343356,1998,neutral,neutral,True
WBZ:033:15088:15088220:000005:U,"Merseburg, Stadt / 000005",SPD,U,WAHLBEZIRK,5.782312925170068,6.9635997229044655,1.7876080150599511,-0.44571685887010737,1998,neutral,neutral,True
WBZ:033:15088:15088220:000006:U,"Merseburg, Stadt / 000006",SPD,U,WAHLBEZIRK,6.891891891891892,6.9635997229044655,1.7876080150599511,-0.027056417845870928,1998,neutral,neutral,True
WBZ:033:15088:15088220:000007:U,"Merseburg, Stadt / 000007",SPD,U,WAHLBEZIRK,5.736434108527132,6.9635997229044655,1.7876080150599511,-0.46302761023208494,1998,neutral,neutral,True
WBZ:033:15088:15088220:000008:U,"Merseburg, Stadt / 000008",SPD,U,WAHLBEZIRK,6.6455696202531644,6.9635997229044655,1.7876080150599511,-0.11999742877998988,1998,neutral,neutral,True
WBZ:033:15088:15088220:000009:U,"Merseburg, Stadt / 000009",SPD,U,WAHLBEZIRK,6.232294617563739,6.9635997229044655,1.7876080150599511,-0.2759321572485987,1998,neutral,neutral,True
WBZ:033:15088:15088220:000010:U,"Merseburg, Stadt / 000010",SPD,U,WAHLBEZIRK,8.284883720930232,6.9635997229044655,1.7876080150599511,0.4985398587412258,1998,neutral,neutral,True
WBZ:033:15088:15088220:000011:U,"Merseburg, Stadt / 000011",SPD,U,WAHLBEZIRK,5.7542768273716955,6.9635997229044655,1.7876080150599511,-0.45629529034807875,1998,neutral,neutral,True
WBZ:033:15088:15088220:000012:U,"Merseburg, Stadt / 000012",SPD,U,WAHLBEZIRK,4.528301886792453,6.9635997229044655,1.7876080150599511,-0.9188736418681882,1998,neutral,neutral,True
WBZ:033:15088:15088220:000013:U,"Merseburg, Stadt / 000013",SPD,U,WAHLBEZIRK,6.677524429967427,6.9635997229044655,1.7876080150599511,-0.10794040974028715,1998,neutral,neutral,True
WBZ:033:15088:15088220:000014:U,"Merseburg, Stadt / 000014",SPD,U,WAHLBEZIRK,5.029585798816568,6.9635997229044655,1.7876080150599511,-0.7297318592815817,1998,neutral,neutral,True
WBZ:033:15088:15088220:000015:U,"Merseburg, Stadt / 000015",SPD,U,WAHLBEZIRK,5.633802816901408,6.9635997229044655,1.7876080150599511,-0.5017519039539259,1998,neutral,neutral,True
WBZ:033:15088:15088220:000016:U,"Merseburg, Stadt / 000016",SPD,U,WAHLBEZIRK,6.443914081145585,6.9635997229044655,1.7876080150599511,-0.19608502548992748,1998,neutral,neutral,True
WBZ:033:15088:15088220:000017:U,"Merseburg, Stadt / 000017",SPD,U,WAHLBEZIRK,5.493133583021224,6.9635997229044655,1.7876080150599511,-0.554828471968561,1998,neutral,neutral,True
WBZ:033:15088:15088220:000018:U,"Merseburg, Stadt / 000018",SPD,U,WAHLBEZIRK,6.70611439842209,6.9635997229044655,1.7876080150599511,-0.09715299472875229,1998,neutral,neutral,True
WBZ:033:15088:15088220:000019:U,"Merseburg, Stadt / 000019",SPD,U,WAHLBEZIRK,4.526748971193416,6.9635997229044655,1.7876080150599511,-0.9194595797320673,1998,neutral,neutral,True
WBZ:033:15088:15088220:000020:U,"Merseburg, Stadt / 000020",SPD,U,WAHLBEZIRK,5.769230769230769,6.9635997229044655,1.7876080150599511,-0.4506529484494511,1998,neutral,neutral,True
WBZ:033:15088:15088220:000021:U,"Merseburg, Stadt / 000021",SPD,U,WAHLBEZIRK,8.347826086956522,6.9635997229044655,1.7876080150599511,0.5222889379054867,1998,neutral,neutral,True
WBZ:034:15088:15088020:000001:U,"Bad Dürrenberg, Stadt / 000001",SPD,U,WAHLBEZIRK,4.939919893190921,6.9635997229044655,1.7876080150599511,-0.7635641224371994,1998,neutral,neutral,True
WBZ:034:15088:15088020:000002:U,"Bad Dürrenberg, Stadt / 000002",SPD,U,WAHLBEZIRK,5.97667638483965,6.9635997229044655,1.7876080150599511,-0.37238067083414206,1998,neutral,neutral,True
WBZ:034:15088:15088020:000003:U,"Bad Dürrenberg, Stadt / 000003",SPD,U,WAHLBEZIRK,5.906593406593407,6.9635997229044655,1.7876080150599511,-0.3988240078663409,1998,neutral,neutral,True
WBZ:034:15088:15088020:000004:U,"Bad Dürrenberg, Stadt / 000004",SPD,U,WAHLBEZIRK,6.985294117647059,6.9635997229044655,1.7876080150599511,0.008185613771610957,1998,neutral,neutral,True
