relation,parent,name,field,child_count,missing_children,children_sum,parent_value,delta
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091060,"Coswig (Anhalt), Stadt",party:F7,25,0,155,155,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091060,"Coswig (Anhalt), Stadt",party:F8,25,0,8,8,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091060,"Coswig (Anhalt), Stadt",party:F9,25,0,83,83,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091110,"Gräfenhainichen, Stadt",reported_precincts,14,0,14,14,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091110,"Gräfenhainichen, Stadt",total_precincts,14,0,14,14,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091110,"Gräfenhainichen, Stadt",voters_total,14,0,7258,7258,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091110,"Gräfenhainichen, Stadt",valid_votes_erst,14,0,7158,7158,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091110,"Gräfenhainichen, Stadt",valid_votes_zweit,14,0,7181,7181,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091110,"Gräfenhainichen, Stadt",party:D1,14,0,1590,1590,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091110,"Gräfenhainichen, Stadt",party:D2,14,0,3742,3742,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091110,"Gräfenhainichen, Stadt",party:D3,14,0,681,681,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091110,"Gräfenhainichen, Stadt",party:D4,14,0,510,510,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091110,"Gräfenhainichen, Stadt",party:D5,14,0,142,142,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091110,"Gräfenhainichen, Stadt",party:D6,14,0,155,155,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091110,"Gräfenhainichen, Stadt",party:D7,14,0,338,338,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091110,"Gräfenhainichen, Stadt",party:F1,14,0,1311,1311,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091110,"Gräfenhainichen, Stadt",party:F10,14,0,29,29,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091110,"Gräfenhainichen, Stadt",party:F11,14,0,15,15,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091110,"Gräfenhainichen, Stadt",party:F12,14,0,44,44,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091110,"Gräfenhainichen, Stadt",party:F15,14,0,314,314,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091110,"Gräfenhainichen, Stadt",party:F19,14,0,14,14,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091110,"Gräfenhainichen, Stadt",party:F2,14,0,3671,3671,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091110,"Gräfenhainichen, Stadt",party:F20,14,0,21,21,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091110,"Gräfenhainichen, Stadt",party:F3,14,0,548,548,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091110,"Gräfenhainichen, Stadt",party:F4,14,0,515,515,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091110,"Gräfenhainichen, Stadt",party:F5,14,0,145,145,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091110,"Gräfenhainichen, Stadt",party:F6,14,0,345,345,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091110,"Gräfenhainichen, Stadt",party:F7,14,0,120,120,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091110,"Gräfenhainichen, Stadt",party:F8,14,0,7,7,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091110,"Gräfenhainichen, Stadt",party:F9,14,0,82,82,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091145,"Jessen (Elster), Stadt",reported_precincts,23,0,23,23,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091145,"Jessen (Elster), Stadt",total_precincts,23,0,23,23,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091145,"Jessen (Elster), Stadt",voters_total,23,0,8707,8707,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091145,"Jessen (Elster), Stadt",valid_votes_erst,23,0,8603,8603,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091145,"Jessen (Elster), Stadt",valid_votes_zweit,23,0,8625,8625,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091145,"Jessen (Elster), Stadt",party:D1,23,0,2289,2289,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091145,"Jessen (Elster), Stadt",party:D2,23,0,4201,4201,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091145,"Jessen (Elster), Stadt",party:D3,23,0,840,840,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091145,"Jessen (Elster), Stadt",party:D4,23,0,481,481,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091145,"Jessen (Elster), Stadt",party:D5,23,0,180,180,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091145,"Jessen (Elster), Stadt",party:D6,23,0,194,194,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091145,"Jessen (Elster), Stadt",party:D7,23,0,418,418,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091145,"Jessen (Elster), Stadt",party:F1,23,0,1745,1745,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091145,"Jessen (Elster), Stadt",party:F10,23,0,49,49,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091145,"Jessen (Elster), Stadt",party:F11,23,0,16,16,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091145,"Jessen (Elster), Stadt",party:F12,23,0,38,38,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091145,"Jessen (Elster), Stadt",party:F15,23,0,487,487,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091145,"Jessen (Elster), Stadt",party:F19,23,0,16,16,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091145,"Jessen (Elster), Stadt",party:F2,23,0,4111,4111,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091145,"Jessen (Elster), Stadt",party:F20,23,0,37,37,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091145,"Jessen (Elster), Stadt",party:F3,23,0,647,647,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091145,"Jessen (Elster), Stadt",party:F4,23,0,595,595,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091145,"Jessen (Elster), Stadt",party:F5,23,0,198,198,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091145,"Jessen (Elster), Stadt",party:F6,23,0,409,409,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091145,"Jessen (Elster), Stadt",party:F7,23,0,168,168,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091145,"Jessen (Elster), Stadt",party:F8,23,0,10,10,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091145,"Jessen (Elster), Stadt",party:F9,23,0,99,99,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091160,"Kemberg, Stadt",reported_precincts,17,0,17,17,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091160,"Kemberg, Stadt",total_precincts,17,0,17,17,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091160,"Kemberg, Stadt",voters_total,17,0,6501,6501,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091160,"Kemberg, Stadt",valid_votes_erst,17,0,6422,6422,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091160,"Kemberg, Stadt",valid_votes_zweit,17,0,6438,6438,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091160,"Kemberg, Stadt",party:D1,17,0,1748,1748,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091160,"Kemberg, Stadt",party:D2,17,0,2994,2994,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091160,"Kemberg, Stadt",party:D3,17,0,616,616,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091160,"Kemberg, Stadt",party:D4,17,0,417,417,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091160,"Kemberg, Stadt",party:D5,17,0,121,121,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091160,"Kemberg, Stadt",party:D6,17,0,157,157,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091160,"Kemberg, Stadt",party:D7,17,0,369,369,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091160,"Kemberg, Stadt",party:F1,17,0,1410,1410,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091160,"Kemberg, Stadt",party:F10,17,0,24,24,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091160,"Kemberg, Stadt",party:F11,17,0,9,9,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091160,"Kemberg, Stadt",party:F12,17,0,34,34,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091160,"Kemberg, Stadt",party:F15,17,0,280,280,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091160,"Kemberg, Stadt",party:F19,17,0,9,9,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091160,"Kemberg, Stadt",party:F2,17,0,2950,2950,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091160,"Kemberg, Stadt",party:F20,17,0,15,15,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091160,"Kemberg, Stadt",party:F3,17,0,483,483,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091160,"Kemberg, Stadt",party:F4,17,0,501,501,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091160,"Kemberg, Stadt",party:F5,17,0,116,116,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091160,"Kemberg, Stadt",party:F6,17,0,381,381,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091160,"Kemberg, Stadt",party:F7,17,0,148,148,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091160,"Kemberg, Stadt",party:F8,17,0,11,11,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091160,"Kemberg, Stadt",party:F9,17,0,67,67,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091241,"Oranienbaum-Wörlitz, Stadt",reported_precincts,14,0,14,14,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091241,"Oranienbaum-Wörlitz, Stadt",total_precincts,14,0,14,14,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091241,"Oranienbaum-Wörlitz, Stadt",voters_total,14,0,5316,5316,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091241,"Oranienbaum-Wörlitz, Stadt",valid_votes_erst,14,0,5239,5239,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091241,"Oranienbaum-Wörlitz, Stadt",valid_votes_zweit,14,0,5246,5246,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091241,"Oranienbaum-Wörlitz, Stadt",party:D1,14,0,1511,1511,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091241,"Oranienbaum-Wörlitz, Stadt",party:D13,14,0,47,47,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091241,"Oranienbaum-Wörlitz, Stadt",party:D2,14,0,2561,2561,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091241,"Oranienbaum-Wörlitz, Stadt",party:D3,14,0,407,407,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091241,"Oranienbaum-Wörlitz, Stadt",party:D4,14,0,308,308,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091241,"Oranienbaum-Wörlitz, Stadt",party:D5,14,0,129,129,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091241,"Oranienbaum-Wörlitz, Stadt",party:D6,14,0,91,91,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091241,"Oranienbaum-Wörlitz, Stadt",party:D7,14,0,185,185,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091241,"Oranienbaum-Wörlitz, Stadt",party:F1,14,0,974,974,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091241,"Oranienbaum-Wörlitz, Stadt",party:F10,14,0,23,23,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091241,"Oranienbaum-Wörlitz, Stadt",party:F11,14,0,23,23,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091241,"Oranienbaum-Wörlitz, Stadt",party:F12,14,0,27,27,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091241,"Oranienbaum-Wörlitz, Stadt",party:F15,14,0,234,234,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091241,"Oranienbaum-Wörlitz, Stadt",party:F19,14,0,4,4,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091241,"Oranienbaum-Wörlitz, Stadt",party:F2,14,0,2567,2567,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091241,"Oranienbaum-Wörlitz, Stadt",party:F20,14,0,14,14,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091241,"Oranienbaum-Wörlitz, Stadt",party:F3,14,0,364,364,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091241,"Oranienbaum-Wörlitz, Stadt",party:F4,14,0,392,392,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091241,"Oranienbaum-Wörlitz, Stadt",party:F5,14,0,138,138,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091241,"Oranienbaum-Wörlitz, Stadt",party:F6,14,0,319,319,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091241,"Oranienbaum-Wörlitz, Stadt",party:F7,14,0,99,99,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091241,"Oranienbaum-Wörlitz, Stadt",party:F8,14,0,5,5,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091241,"Oranienbaum-Wörlitz, Stadt",party:F9,14,0,63,63,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091375,"Wittenberg, Lutherstadt",reported_precincts,49,0,49,49,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091375,"Wittenberg, Lutherstadt",total_precincts,49,0,49,49,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091375,"Wittenberg, Lutherstadt",voters_total,49,0,27674,27674,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091375,"Wittenberg, Lutherstadt",valid_votes_erst,49,0,27351,27351,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091375,"Wittenberg, Lutherstadt",valid_votes_zweit,49,0,27416,27416,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091375,"Wittenberg, Lutherstadt",party:D1,49,0,8080,8080,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091375,"Wittenberg, Lutherstadt",party:D2,49,0,11601,11601,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091375,"Wittenberg, Lutherstadt",party:D3,49,0,2824,2824,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091375,"Wittenberg, Lutherstadt",party:D4,49,0,1929,1929,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091375,"Wittenberg, Lutherstadt",party:D5,49,0,546,546,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091375,"Wittenberg, Lutherstadt",party:D6,49,0,925,925,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091375,"Wittenberg, Lutherstadt",party:D7,49,0,1446,1446,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091375,"Wittenberg, Lutherstadt",party:F1,49,0,5822,5822,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091375,"Wittenberg, Lutherstadt",party:F10,49,0,121,121,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091375,"Wittenberg, Lutherstadt",party:F11,49,0,84,84,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091375,"Wittenberg, Lutherstadt",party:F12,49,0,154,154,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091375,"Wittenberg, Lutherstadt",party:F15,49,0,1171,1171,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091375,"Wittenberg, Lutherstadt",party:F19,49,0,54,54,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091375,"Wittenberg, Lutherstadt",party:F2,49,0,11278,11278,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091375,"Wittenberg, Lutherstadt",party:F20,49,0,72,72,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091375,"Wittenberg, Lutherstadt",party:F3,49,0,2367,2367,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091375,"Wittenberg, Lutherstadt",party:F4,49,0,2315,2315,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091375,"Wittenberg, Lutherstadt",party:F5,49,0,581,581,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091375,"Wittenberg, Lutherstadt",party:F6,49,0,2353,2353,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091375,"Wittenberg, Lutherstadt",party:F7,49,0,705,705,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091375,"Wittenberg, Lutherstadt",party:F8,49,0,41,41,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091375,"Wittenberg, Lutherstadt",party:F9,49,0,298,298,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091391,"Zahna-Elster, Stadt",reported_precincts,14,0,14,14,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091391,"Zahna-Elster, Stadt",total_precincts,14,0,14,14,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091391,"Zahna-Elster, Stadt",voters_total,14,0,6122,6122,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091391,"Zahna-Elster, Stadt",valid_votes_erst,14,0,6061,6061,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091391,"Zahna-Elster, Stadt",valid_votes_zweit,14,0,6068,6068,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091391,"Zahna-Elster, Stadt",party:D1,14,0,1749,1749,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091391,"Zahna-Elster, Stadt",party:D2,14,0,2752,2752,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091391,"Zahna-Elster, Stadt",party:D3,14,0,568,568,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091391,"Zahna-Elster, Stadt",party:D4,14,0,350,350,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091391,"Zahna-Elster, Stadt",party:D5,14,0,123,123,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091391,"Zahna-Elster, Stadt",party:D6,14,0,140,140,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091391,"Zahna-Elster, Stadt",party:D7,14,0,379,379,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091391,"Zahna-Elster, Stadt",party:F1,14,0,1342,1342,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091391,"Zahna-Elster, Stadt",party:F10,14,0,28,28,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091391,"Zahna-Elster, Stadt",party:F11,14,0,12,12,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091391,"Zahna-Elster, Stadt",party:F12,14,0,32,32,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091391,"Zahna-Elster, Stadt",party:F15,14,0,280,280,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091391,"Zahna-Elster, Stadt",party:F19,14,0,12,12,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091391,"Zahna-Elster, Stadt",party:F2,14,0,2691,2691,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091391,"Zahna-Elster, Stadt",party:F20,14,0,13,13,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091391,"Zahna-Elster, Stadt",party:F3,14,0,471,471,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091391,"Zahna-Elster, Stadt",party:F4,14,0,446,446,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091391,"Zahna-Elster, Stadt",party:F5,14,0,142,142,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091391,"Zahna-Elster, Stadt",party:F6,14,0,340,340,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091391,"Zahna-Elster, Stadt",party:F7,14,0,185,185,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091391,"Zahna-Elster, Stadt",party:F8,14,0,12,12,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15091391,"Zahna-Elster, Stadt",party:F9,14,0,62,62,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:001,Salzwedel,reported_precincts,75,0,75,,
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:001,Salzwedel,total_precincts,75,0,75,,
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:001,Salzwedel,voters_total,75,0,26217,26217,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:001,Salzwedel,valid_votes_erst,75,0,25923,25923,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:001,Salzwedel,valid_votes_zweit,75,0,25949,25949,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:001,Salzwedel,party:D1,75,0,6674,6674,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:001,Salzwedel,party:D11,75,0,305,305,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:001,Salzwedel,party:D15,75,0,1327,1327,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:001,Salzwedel,party:D2,75,0,10778,10778,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:001,Salzwedel,party:D3,75,0,3457,3457,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:001,Salzwedel,party:D4,75,0,1987,1987,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:001,Salzwedel,party:D5,75,0,697,697,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:001,Salzwedel,party:D6,75,0,698,698,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:001,Salzwedel,party:F1,75,0,4460,4460,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:001,Salzwedel,party:F10,75,0,100,100,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:001,Salzwedel,party:F11,75,0,104,104,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:001,Salzwedel,party:F12,75,0,102,102,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:001,Salzwedel,party:F15,75,0,1427,1427,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:001,Salzwedel,party:F19,75,0,42,42,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:001,Salzwedel,party:F2,75,0,10907,10907,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:001,Salzwedel,party:F20,75,0,63,63,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:001,Salzwedel,party:F3,75,0,2766,2766,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:001,Salzwedel,party:F4,75,0,2619,2619,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:001,Salzwedel,party:F5,75,0,692,692,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:001,Salzwedel,party:F6,75,0,2084,2084,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:001,Salzwedel,party:F7,75,0,262,262,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:001,Salzwedel,party:F8,75,0,106,106,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:001,Salzwedel,party:F9,75,0,215,215,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:002,Gardelegen-Klötze,reported_precincts,105,0,105,,
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:002,Gardelegen-Klötze,total_precincts,105,0,105,,
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:002,Gardelegen-Klötze,voters_total,105,0,33354,33354,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:002,Gardelegen-Klötze,valid_votes_erst,105,0,33000,33000,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:002,Gardelegen-Klötze,valid_votes_zweit,105,0,33014,33014,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:002,Gardelegen-Klötze,party:D1,105,0,8658,8658,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:002,Gardelegen-Klötze,party:D11,105,0,472,472,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:002,Gardelegen-Klötze,party:D15,105,0,1823,1823,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:002,Gardelegen-Klötze,party:D2,105,0,13709,13709,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:002,Gardelegen-Klötze,party:D3,105,0,3768,3768,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:002,Gardelegen-Klötze,party:D4,105,0,2722,2722,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:002,Gardelegen-Klötze,party:D5,105,0,1035,1035,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:002,Gardelegen-Klötze,party:D6,105,0,813,813,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:002,Gardelegen-Klötze,party:F1,105,0,6059,6059,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:002,Gardelegen-Klötze,party:F10,105,0,168,168,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:002,Gardelegen-Klötze,party:F11,105,0,176,176,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:002,Gardelegen-Klötze,party:F12,105,0,188,188,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:002,Gardelegen-Klötze,party:F15,105,0,1807,1807,0
WAHLBEZIRK->WAHLKREIS,lsa:WAHLKREIS:002,Gardelegen-Klötze,party:F19,105,0,65,65,0
