arrival_definition,key,level,name,commit,time_local,valid_votes_zweit,afd_votes,afd_share,reported,total,completion_evidence
first_positive_result,lsa:GEMEINDE:15085228,GEMEINDE,"Oberharz am Brocken, Stadt",25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,4236,2111,49.83474976392824,10,12,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15087010,GEMEINDE,Ahlsdorf,25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,1005,556,55.32338308457712,2,2,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15087045,GEMEINDE,Benndorf,25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,1065,537,50.42253521126761,2,2,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15087125,GEMEINDE,Edersleben,25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,638,321,50.31347962382445,2,2,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15087205,GEMEINDE,Helbra,25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,1594,762,47.80426599749059,2,3,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15085125,GEMEINDE,Groß Quenstedt,6218983864c2bdf79746be3ce096d1fa5a4cbc04,2026-09-06T20:59:11.813756+02:00,554,247,44.584837545126355,2,2,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15085160,GEMEINDE,Hedersleben,6218983864c2bdf79746be3ce096d1fa5a4cbc04,2026-09-06T20:59:11.813756+02:00,856,484,56.54205607476636,2,2,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15085140,GEMEINDE,Harsleben,ba1fc517c286fae14ef9d1ae8b573aab69dc9d84,2026-09-06T22:11:13.043213+02:00,1497,715,47.762191048764194,2,2,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15091241,GEMEINDE,"Oranienbaum-Wörlitz, Stadt",ba1fc517c286fae14ef9d1ae8b573aab69dc9d84,2026-09-06T22:11:13.043213+02:00,5246,2567,48.932520015249715,14,14,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15081105,GEMEINDE,"Diesdorf, Flecken",4920eb3cd3175bd678ea09e327a2a1156a12e86a,2026-09-06T23:38:32.366534+02:00,1442,595,41.262135922330096,2,2,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15090008,GEMEINDE,Altmärkische Wische,495732d5be6de63f6340e975915eccf6e9079367,2026-09-06T19:19:41.198663+02:00,544,274,50.36764705882353,5,5,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15090135,GEMEINDE,Eichstedt (Altmark),495732d5be6de63f6340e975915eccf6e9079367,2026-09-06T19:19:41.198663+02:00,588,275,46.7687074829932,4,4,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15084025,GEMEINDE,Balgstädt,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,716,397,55.44692737430167,4,4,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15084150,GEMEINDE,Gleina,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,759,342,45.059288537549406,4,4,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15084282,GEMEINDE,Lanitz-Hassel-Tal,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,672,328,48.80952380952381,3,3,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15088030,GEMEINDE,Barnstädt,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,616,306,49.675324675324674,2,2,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15090220,GEMEINDE,Hassel,f6961b475040d09ebb7b6629e4706c6537a3ea82,2026-09-06T19:42:10.100413+02:00,647,280,43.276661514683155,3,3,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15090245,GEMEINDE,Hohenberg-Krusemark,f6961b475040d09ebb7b6629e4706c6537a3ea82,2026-09-06T19:42:10.100413+02:00,805,425,52.79503105590062,4,4,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15090631,GEMEINDE,Wust-Fischbeck,f6961b475040d09ebb7b6629e4706c6537a3ea82,2026-09-06T19:42:10.100413+02:00,799,391,48.93617021276596,4,4,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15090635,GEMEINDE,Zehrental,f6961b475040d09ebb7b6629e4706c6537a3ea82,2026-09-06T19:42:10.100413+02:00,529,253,47.82608695652174,3,3,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15081290,GEMEINDE,Kuhfelde,046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,700,332,47.42857142857143,4,4,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15083020,GEMEINDE,Altenhausen,046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,690,314,45.507246376811594,4,4,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15083025,GEMEINDE,Am Großen Bruch,046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,1336,712,53.293413173652695,5,5,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15083115,GEMEINDE,Bülstringen,046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,593,276,46.54300168634064,3,3,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15083190,GEMEINDE,Eilsleben,046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,2310,978,42.33766233766234,6,6,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15083275,GEMEINDE,Harbke,046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,874,389,44.50800915331808,2,2,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15083323,GEMEINDE,Ingersleben,046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,821,425,51.76613885505481,5,5,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15083505,GEMEINDE,Ummendorf,046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,614,287,46.74267100977199,2,2,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15083515,GEMEINDE,Völpke,046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,728,386,53.02197802197802,3,3,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15085287,GEMEINDE,Selke-Aue,046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,928,465,50.10775862068966,4,4,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15087075,GEMEINDE,Bornstedt,046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,492,267,54.26829268292683,2,2,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15087250,GEMEINDE,"Kelbra (Kyffhäuser), Stadt",046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,2033,1015,49.926217412690605,6,6,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15087440,GEMEINDE,Wallhausen,046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,1513,772,51.024454725710505,5,5,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15088340,GEMEINDE,"Schraplau, Stadt",80a304eff2d7f1de688050e6982dc9913eddbddd,2026-09-06T20:06:30.053426+02:00,608,345,56.74342105263158,2,2,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15085365,GEMEINDE,"Wegeleben, Stadt",de4c8c37fdfd6cc1decef979e6653ade4b3e7acc,2026-09-06T20:09:43.905245+02:00,1541,767,49.772874756651525,5,5,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15090007,GEMEINDE,Altmärkische Höhe,de4c8c37fdfd6cc1decef979e6653ade4b3e7acc,2026-09-06T20:09:43.905245+02:00,1176,556,47.27891156462585,6,6,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15090270,GEMEINDE,Iden,de4c8c37fdfd6cc1decef979e6653ade4b3e7acc,2026-09-06T20:09:43.905245+02:00,473,213,45.03171247357294,3,3,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15090285,GEMEINDE,Kamern,de4c8c37fdfd6cc1decef979e6653ade4b3e7acc,2026-09-06T20:09:43.905245+02:00,778,329,42.2879177377892,4,4,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15090445,GEMEINDE,"Sandau (Elbe), Stadt",de4c8c37fdfd6cc1decef979e6653ade4b3e7acc,2026-09-06T20:09:43.905245+02:00,562,302,53.736654804270465,2,2,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15083485,GEMEINDE,Sommersdorf,74f14d2e1393a764f01c4873a012da6dcb8e961e,2026-09-06T20:24:59.723319+02:00,868,441,50.806451612903224,4,4,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15084133,GEMEINDE,Finneland,74f14d2e1393a764f01c4873a012da6dcb8e961e,2026-09-06T20:24:59.723319+02:00,689,345,50.07256894049347,3,3,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15084246,GEMEINDE,Kaiserpfalz,74f14d2e1393a764f01c4873a012da6dcb8e961e,2026-09-06T20:24:59.723319+02:00,962,540,56.13305613305613,3,3,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15085090,GEMEINDE,Ditfurt,74f14d2e1393a764f01c4873a012da6dcb8e961e,2026-09-06T20:24:59.723319+02:00,954,499,52.306079664570234,2,2,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15088100,GEMEINDE,Farnstädt,74f14d2e1393a764f01c4873a012da6dcb8e961e,2026-09-06T20:24:59.723319+02:00,958,529,55.21920668058455,3,3,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15091160,GEMEINDE,"Kemberg, Stadt",74f14d2e1393a764f01c4873a012da6dcb8e961e,2026-09-06T20:24:59.723319+02:00,6438,2950,45.821683752718236,17,17,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15083060,GEMEINDE,Beendorf,25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,517,258,49.90328820116054,2,2,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15083355,GEMEINDE,"Kroppenstedt, Stadt",25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,863,487,56.43105446118192,2,2,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15084015,GEMEINDE,"Bad Bibra, Stadt",25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,1550,796,51.354838709677416,3,3,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15084130,GEMEINDE,Elsteraue,25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,5294,2920,55.15678126180582,13,13,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15084335,GEMEINDE,Mertendorf,25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,1058,563,53.21361058601134,3,3,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15084470,GEMEINDE,"Stößen, Stadt",25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,559,278,49.73166368515206,2,2,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15084490,GEMEINDE,"Teuchern, Stadt",25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,4852,2824,58.20280296784831,11,11,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15085285,GEMEINDE,"Schwanebeck, Stadt",25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,1536,904,58.854166666666664,3,3,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15087010,GEMEINDE,Ahlsdorf,25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,1005,556,55.32338308457712,2,2,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15087045,GEMEINDE,Benndorf,25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,1065,537,50.42253521126761,2,2,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15087055,GEMEINDE,Berga,25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,1040,555,53.36538461538461,4,4,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15087101,GEMEINDE,Brücken-Hackpfüffel,25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,647,340,52.55023183925812,3,3,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15087125,GEMEINDE,Edersleben,25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,638,321,50.31347962382445,2,2,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15087165,GEMEINDE,"Gerbstedt, Stadt",25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,4315,2404,55.71263035921205,15,15,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15087210,GEMEINDE,Hergisdorf,25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,908,482,53.08370044052864,2,2,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15087260,GEMEINDE,Klostermansfeld,25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,1426,711,49.859747545582046,2,2,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15087470,GEMEINDE,Wimmelburg,25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,715,374,52.30769230769231,2,2,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15088250,GEMEINDE,Nemsdorf-Göhrendorf,25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,559,283,50.62611806797853,2,2,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15090180,GEMEINDE,Goldbeck,25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,929,380,40.90419806243273,3,3,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15082256,GEMEINDE,Osternienburger Land,938b1dc7326244e76da418f51b1b4edb090da66f,2026-09-06T20:57:00.608380+02:00,5345,2774,51.898971000935454,19,19,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15083035,GEMEINDE,Ausleben,938b1dc7326244e76da418f51b1b4edb090da66f,2026-09-06T20:57:00.608380+02:00,1045,587,56.17224880382775,3,3,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15083125,GEMEINDE,Calvörde,938b1dc7326244e76da418f51b1b4edb090da66f,2026-09-06T20:57:00.608380+02:00,2133,1006,47.16361931551805,9,9,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15083205,GEMEINDE,Erxleben,938b1dc7326244e76da418f51b1b4edb090da66f,2026-09-06T20:57:00.608380+02:00,1816,875,48.18281938325991,6,6,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15085227,GEMEINDE,Nordharz,938b1dc7326244e76da418f51b1b4edb090da66f,2026-09-06T20:57:00.608380+02:00,5171,2308,44.63353316573197,9,9,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15091010,GEMEINDE,"Annaburg, Stadt",938b1dc7326244e76da418f51b1b4edb090da66f,2026-09-06T20:57:00.608380+02:00,3988,2162,54.212637913741226,14,14,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15091020,GEMEINDE,"Bad Schmiedeberg, Stadt",938b1dc7326244e76da418f51b1b4edb090da66f,2026-09-06T20:57:00.608380+02:00,5190,2482,47.822736030828516,13,13,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15091145,GEMEINDE,"Jessen (Elster), Stadt",938b1dc7326244e76da418f51b1b4edb090da66f,2026-09-06T20:57:00.608380+02:00,8625,4111,47.66376811594203,23,23,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15085125,GEMEINDE,Groß Quenstedt,6218983864c2bdf79746be3ce096d1fa5a4cbc04,2026-09-06T20:59:11.813756+02:00,554,247,44.584837545126355,2,2,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15085160,GEMEINDE,Hedersleben,6218983864c2bdf79746be3ce096d1fa5a4cbc04,2026-09-06T20:59:11.813756+02:00,856,484,56.54205607476636,2,2,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15085228,GEMEINDE,"Oberharz am Brocken, Stadt",6218983864c2bdf79746be3ce096d1fa5a4cbc04,2026-09-06T20:59:11.813756+02:00,6301,2941,46.67513093159816,12,12,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15085230,GEMEINDE,"Osterwieck, Stadt",6218983864c2bdf79746be3ce096d1fa5a4cbc04,2026-09-06T20:59:11.813756+02:00,7096,3207,45.194475760992106,21,21,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15090003,GEMEINDE,Aland,6218983864c2bdf79746be3ce096d1fa5a4cbc04,2026-09-06T20:59:11.813756+02:00,920,432,46.95652173913044,5,5,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15090310,GEMEINDE,Klietz,6218983864c2bdf79746be3ce096d1fa5a4cbc04,2026-09-06T20:59:11.813756+02:00,1030,514,49.90291262135922,4,4,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15090435,GEMEINDE,Rochau,6218983864c2bdf79746be3ce096d1fa5a4cbc04,2026-09-06T20:59:11.813756+02:00,670,335,50.0,3,3,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15090500,GEMEINDE,Schönhausen (Elbe),6218983864c2bdf79746be3ce096d1fa5a4cbc04,2026-09-06T20:59:11.813756+02:00,1435,741,51.637630662020904,4,4,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15084132,GEMEINDE,Finne,52c22ef400b46584f7fd242cbd63bde9b2e8365b,2026-09-06T21:05:08.774110+02:00,703,367,52.204836415362735,3,3,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15088020,GEMEINDE,"Bad Dürrenberg, Stadt",52c22ef400b46584f7fd242cbd63bde9b2e8365b,2026-09-06T21:05:08.774110+02:00,6488,3310,51.01726263871763,10,10,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15084125,GEMEINDE,"Eckartsberga, Stadt",71f6ed3c34a57aa14ffc43e8bbd33b599599307b,2026-09-06T21:10:26.361861+02:00,1386,808,58.297258297258296,4,4,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15086055,GEMEINDE,"Gommern, Stadt",71f6ed3c34a57aa14ffc43e8bbd33b599599307b,2026-09-06T21:10:26.361861+02:00,6926,2924,42.21773029165463,15,15,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15087015,GEMEINDE,"Allstedt, Stadt",71f6ed3c34a57aa14ffc43e8bbd33b599599307b,2026-09-06T21:10:26.361861+02:00,4857,2478,51.019147621988886,15,15,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15088355,GEMEINDE,Steigra,71f6ed3c34a57aa14ffc43e8bbd33b599599307b,2026-09-06T21:10:26.361861+02:00,713,353,49.509116409537164,3,3,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15089075,GEMEINDE,"Egeln, Stadt",71f6ed3c34a57aa14ffc43e8bbd33b599599307b,2026-09-06T21:10:26.361861+02:00,2009,1068,53.16077650572424,4,4,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15083320,GEMEINDE,Hötensleben,fcb4b03cd6dbb099c3cdd555d4e5417bb87faca0,2026-09-06T21:16:09.938481+02:00,2096,1007,48.04389312977099,5,5,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15083440,GEMEINDE,Rogätz,fcb4b03cd6dbb099c3cdd555d4e5417bb87faca0,2026-09-06T21:16:09.938481+02:00,1467,705,48.057259713701434,2,2,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15083535,GEMEINDE,Wefensleben,fcb4b03cd6dbb099c3cdd555d4e5417bb87faca0,2026-09-06T21:16:09.938481+02:00,1020,486,47.64705882352941,2,2,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15085135,GEMEINDE,"Halberstadt, Stadt",f61a30cacd97a0d9c3510e54eef6a6b731dde4e6,2026-09-06T21:21:55.932151+02:00,22157,9488,42.821681635600484,31,31,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15085145,GEMEINDE,"Harzgerode, Stadt",f61a30cacd97a0d9c3510e54eef6a6b731dde4e6,2026-09-06T21:21:55.932151+02:00,4771,2342,49.08824145881366,13,13,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15088216,GEMEINDE,"Wettin-Löbejün, Stadt",f61a30cacd97a0d9c3510e54eef6a6b731dde4e6,2026-09-06T21:21:55.932151+02:00,6253,3089,49.40028786182632,12,12,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15091391,GEMEINDE,"Zahna-Elster, Stadt",0762de6a964c049fea546a203c823180783fd4e5,2026-09-06T21:27:05.847774+02:00,6068,2691,44.34739617666447,14,14,CSV Ist=Soll>0
first_complete_result,lsa:WAHLKREIS:010,WAHLKREIS,Magdeburg I,0762de6a964c049fea546a203c823180783fd4e5,2026-09-06T21:27:05.847774+02:00,28340,11009,38.84615384615385,44,44,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15082005,GEMEINDE,"Aken (Elbe), Stadt",ba1fc517c286fae14ef9d1ae8b573aab69dc9d84,2026-09-06T22:11:13.043213+02:00,4200,1953,46.5,9,9,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15082015,GEMEINDE,"Bitterfeld-Wolfen, Stadt",ba1fc517c286fae14ef9d1ae8b573aab69dc9d84,2026-09-06T22:11:13.043213+02:00,21421,10517,49.09668082722562,31,31,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15082241,GEMEINDE,Muldestausee,ba1fc517c286fae14ef9d1ae8b573aab69dc9d84,2026-09-06T22:11:13.043213+02:00,7909,3877,49.02010367935264,16,16,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15082301,GEMEINDE,"Raguhn-Jeßnitz, Stadt",ba1fc517c286fae14ef9d1ae8b573aab69dc9d84,2026-09-06T22:11:13.043213+02:00,6141,3510,57.156814851001464,11,11,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15082340,GEMEINDE,"Sandersdorf-Brehna, Stadt",ba1fc517c286fae14ef9d1ae8b573aab69dc9d84,2026-09-06T22:11:13.043213+02:00,9513,4616,48.5230736886366,17,17,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15082430,GEMEINDE,"Zerbst/Anhalt, Stadt",ba1fc517c286fae14ef9d1ae8b573aab69dc9d84,2026-09-06T22:11:13.043213+02:00,12713,6009,47.266577519074964,36,36,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15082440,GEMEINDE,"Zörbig, Stadt",ba1fc517c286fae14ef9d1ae8b573aab69dc9d84,2026-09-06T22:11:13.043213+02:00,6061,2940,48.50684705494143,13,13,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15083298,GEMEINDE,Hohe Börde,ba1fc517c286fae14ef9d1ae8b573aab69dc9d84,2026-09-06T22:11:13.043213+02:00,12439,5805,46.667738564193264,20,20,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15084012,GEMEINDE,An der Poststraße,ba1fc517c286fae14ef9d1ae8b573aab69dc9d84,2026-09-06T22:11:13.043213+02:00,1041,601,57.732949087415946,4,4,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15084013,GEMEINDE,Meineweh,ba1fc517c286fae14ef9d1ae8b573aab69dc9d84,2026-09-06T22:11:13.043213+02:00,635,346,54.488188976377955,3,3,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15084115,GEMEINDE,Droyßig,ba1fc517c286fae14ef9d1ae8b573aab69dc9d84,2026-09-06T22:11:13.043213+02:00,1257,627,49.88066825775656,3,3,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15084135,GEMEINDE,"Freyburg (Unstrut), Stadt",ba1fc517c286fae14ef9d1ae8b573aab69dc9d84,2026-09-06T22:11:13.043213+02:00,2834,1362,48.05928016937191,7,7,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15084207,GEMEINDE,Gutenborn,ba1fc517c286fae14ef9d1ae8b573aab69dc9d84,2026-09-06T22:11:13.043213+02:00,1186,637,53.709949409780776,5,5,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15084275,GEMEINDE,Kretzschau,ba1fc517c286fae14ef9d1ae8b573aab69dc9d84,2026-09-06T22:11:13.043213+02:00,1501,894,59.56029313790806,6,6,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15084341,GEMEINDE,Molauer Land,ba1fc517c286fae14ef9d1ae8b573aab69dc9d84,2026-09-06T22:11:13.043213+02:00,649,341,52.54237288135593,2,2,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15084355,GEMEINDE,"Naumburg (Saale), Stadt",ba1fc517c286fae14ef9d1ae8b573aab69dc9d84,2026-09-06T22:11:13.043213+02:00,19212,8436,43.91005621486571,31,31,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15084375,GEMEINDE,"Osterfeld, Stadt",ba1fc517c286fae14ef9d1ae8b573aab69dc9d84,2026-09-06T22:11:13.043213+02:00,1490,732,49.12751677852349,3,3,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15084442,GEMEINDE,Schnaudertal,ba1fc517c286fae14ef9d1ae8b573aab69dc9d84,2026-09-06T22:11:13.043213+02:00,624,404,64.74358974358974,6,6,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15084560,GEMEINDE,Wethau,ba1fc517c286fae14ef9d1ae8b573aab69dc9d84,2026-09-06T22:11:13.043213+02:00,596,311,52.18120805369127,2,2,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15084565,GEMEINDE,Wetterzeube,ba1fc517c286fae14ef9d1ae8b573aab69dc9d84,2026-09-06T22:11:13.043213+02:00,1122,644,57.39750445632799,4,4,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15085140,GEMEINDE,Harsleben,ba1fc517c286fae14ef9d1ae8b573aab69dc9d84,2026-09-06T22:11:13.043213+02:00,1497,715,47.762191048764194,2,2,CSV Ist=Soll>0
first_complete_result,lsa:GEMEINDE:15085330,GEMEINDE,"Thale, Stadt",ba1fc517c286fae14ef9d1ae8b573aab69dc9d84,2026-09-06T22:11:13.043213+02:00,10551,5016,47.540517486494174,18,18,CSV Ist=Soll>0
