capture,time,commit,party,votes,share
2026-09-20-21-17-35,2026-09-20T19:17:37.488375+00:00,c012c2fd6330e3521cc38c117b9aa1dabe9b2bfe,BSW,44443,4.839888267548039
2026-09-20-21-17-35,2026-09-20T19:17:37.488375+00:00,c012c2fd6330e3521cc38c117b9aa1dabe9b2bfe,Bündnis C,781,0.08505170076176267
2026-09-20-21-17-35,2026-09-20T19:17:37.488375+00:00,c012c2fd6330e3521cc38c117b9aa1dabe9b2bfe,CDU,43971,4.788486983604951
2026-09-20-21-17-35,2026-09-20T19:17:37.488375+00:00,c012c2fd6330e3521cc38c117b9aa1dabe9b2bfe,Die Linke,59077,6.433545871834383
2026-09-20-21-17-35,2026-09-20T19:17:37.488375+00:00,c012c2fd6330e3521cc38c117b9aa1dabe9b2bfe,Die PARTEI,2484,0.2705101468530326
2026-09-20-21-17-35,2026-09-20T19:17:37.488375+00:00,c012c2fd6330e3521cc38c117b9aa1dabe9b2bfe,FDP,9128,0.9940485589671827
2026-09-20-21-17-35,2026-09-20T19:17:37.488375+00:00,c012c2fd6330e3521cc38c117b9aa1dabe9b2bfe,FREIE WÄHLER,3374,0.367432059372839
2026-09-20-21-17-35,2026-09-20T19:17:37.488375+00:00,c012c2fd6330e3521cc38c117b9aa1dabe9b2bfe,GRÜNE,51244,5.580524140634784
2026-09-20-21-17-35,2026-09-20T19:17:37.488375+00:00,c012c2fd6330e3521cc38c117b9aa1dabe9b2bfe,Handwerker Partei Deutschland,4225,0.4601068319058224
2026-09-20-21-17-35,2026-09-20T19:17:37.488375+00:00,c012c2fd6330e3521cc38c117b9aa1dabe9b2bfe,KPD,728,0.07927994642069555
2026-09-20-21-17-35,2026-09-20T19:17:37.488375+00:00,c012c2fd6330e3521cc38c117b9aa1dabe9b2bfe,PIRATEN,1817,0.1978731629758294
2026-09-20-21-17-35,2026-09-20T19:17:37.488375+00:00,c012c2fd6330e3521cc38c117b9aa1dabe9b2bfe,PdF,825,0.08984334587510141
2026-09-20-21-17-35,2026-09-20T19:17:37.488375+00:00,c012c2fd6330e3521cc38c117b9aa1dabe9b2bfe,SPD,321942,35.05981388814776
2026-09-20-21-17-35,2026-09-20T19:17:37.488375+00:00,c012c2fd6330e3521cc38c117b9aa1dabe9b2bfe,Team Freiheit,2287,0.24905664486831144
2026-09-20-21-17-35,2026-09-20T19:17:37.488375+00:00,c012c2fd6330e3521cc38c117b9aa1dabe9b2bfe,Tierschutzpartei,9898,1.0779023484506107
2026-09-20-21-17-35,2026-09-20T19:17:37.488375+00:00,c012c2fd6330e3521cc38c117b9aa1dabe9b2bfe,Volt,1682,0.18317152455990374
2026-09-20-21-17-35,2026-09-20T19:17:37.488375+00:00,c012c2fd6330e3521cc38c117b9aa1dabe9b2bfe,WLD,1135,0.12360266371907891
2026-09-20-21-17-35,2026-09-20T19:17:37.488375+00:00,c012c2fd6330e3521cc38c117b9aa1dabe9b2bfe,ÖDP,857,0.09332817868480232
2026-09-20-21-20-35,2026-09-20T19:20:37.995281+00:00,5873362e5c4ed8be9bc25f57e785358ded56c946,AfD,360169,38.94080963203066
2026-09-20-21-20-35,2026-09-20T19:20:37.995281+00:00,5873362e5c4ed8be9bc25f57e785358ded56c946,BSW,44767,4.840125676549388
2026-09-20-21-20-35,2026-09-20T19:20:37.995281+00:00,5873362e5c4ed8be9bc25f57e785358ded56c946,Bündnis C,783,0.08465651941694038
2026-09-20-21-20-35,2026-09-20T19:20:37.995281+00:00,5873362e5c4ed8be9bc25f57e785358ded56c946,CDU,44370,4.7972027669599555
2026-09-20-21-20-35,2026-09-20T19:20:37.995281+00:00,5873362e5c4ed8be9bc25f57e785358ded56c946,Die Linke,59610,6.444923528025308
2026-09-20-21-20-35,2026-09-20T19:20:37.995281+00:00,5873362e5c4ed8be9bc25f57e785358ded56c946,Die PARTEI,2508,0.27116034571862896
2026-09-20-21-20-35,2026-09-20T19:20:37.995281+00:00,5873362e5c4ed8be9bc25f57e785358ded56c946,FDP,9234,0.9983630910549521
2026-09-20-21-20-35,2026-09-20T19:20:37.995281+00:00,5873362e5c4ed8be9bc25f57e785358ded56c946,FREIE WÄHLER,3399,0.3674936264344577
2026-09-20-21-20-35,2026-09-20T19:20:37.995281+00:00,5873362e5c4ed8be9bc25f57e785358ded56c946,GRÜNE,51844,5.605277896107098
2026-09-20-21-20-35,2026-09-20T19:20:37.995281+00:00,5873362e5c4ed8be9bc25f57e785358ded56c946,Handwerker Partei Deutschland,4275,0.462205134747663
2026-09-20-21-20-35,2026-09-20T19:20:37.995281+00:00,5873362e5c4ed8be9bc25f57e785358ded56c946,KPD,739,0.07989932036924514
2026-09-20-21-20-35,2026-09-20T19:20:37.995281+00:00,5873362e5c4ed8be9bc25f57e785358ded56c946,PIRATEN,1826,0.19742376047935267
2026-09-20-21-20-35,2026-09-20T19:20:37.995281+00:00,5873362e5c4ed8be9bc25f57e785358ded56c946,PdF,836,0.09038678190620966
2026-09-20-21-20-35,2026-09-20T19:20:37.995281+00:00,5873362e5c4ed8be9bc25f57e785358ded56c946,SPD,324552,35.089965121081526
2026-09-20-21-20-35,2026-09-20T19:20:37.995281+00:00,5873362e5c4ed8be9bc25f57e785358ded56c946,Team Freiheit,2317,0.2505097771252246
2026-09-20-21-20-35,2026-09-20T19:20:37.995281+00:00,5873362e5c4ed8be9bc25f57e785358ded56c946,Tierschutzpartei,9989,1.0799923019869955
2026-09-20-21-20-35,2026-09-20T19:20:37.995281+00:00,5873362e5c4ed8be9bc25f57e785358ded56c946,Volt,1688,0.1825034543752176
2026-09-20-21-20-35,2026-09-20T19:20:37.995281+00:00,5873362e5c4ed8be9bc25f57e785358ded56c946,WLD,1141,0.1233628207595517
2026-09-20-21-20-35,2026-09-20T19:20:37.995281+00:00,5873362e5c4ed8be9bc25f57e785358ded56c946,ÖDP,867,0.09373844487163131
2026-09-20-21-23-34,2026-09-20T19:23:37.239499+00:00,e968c9ff16f7620b8fefc9094e030483320f305e,AfD,360169,38.94080963203066
2026-09-20-21-23-34,2026-09-20T19:23:37.239499+00:00,e968c9ff16f7620b8fefc9094e030483320f305e,BSW,44767,4.840125676549388
2026-09-20-21-23-34,2026-09-20T19:23:37.239499+00:00,e968c9ff16f7620b8fefc9094e030483320f305e,Bündnis C,783,0.08465651941694038
2026-09-20-21-23-34,2026-09-20T19:23:37.239499+00:00,e968c9ff16f7620b8fefc9094e030483320f305e,CDU,44370,4.7972027669599555
2026-09-20-21-23-34,2026-09-20T19:23:37.239499+00:00,e968c9ff16f7620b8fefc9094e030483320f305e,Die Linke,59610,6.444923528025308
2026-09-20-21-23-34,2026-09-20T19:23:37.239499+00:00,e968c9ff16f7620b8fefc9094e030483320f305e,Die PARTEI,2508,0.27116034571862896
2026-09-20-21-23-34,2026-09-20T19:23:37.239499+00:00,e968c9ff16f7620b8fefc9094e030483320f305e,FDP,9234,0.9983630910549521
2026-09-20-21-23-34,2026-09-20T19:23:37.239499+00:00,e968c9ff16f7620b8fefc9094e030483320f305e,FREIE WÄHLER,3399,0.3674936264344577
2026-09-20-21-23-34,2026-09-20T19:23:37.239499+00:00,e968c9ff16f7620b8fefc9094e030483320f305e,GRÜNE,51844,5.605277896107098
2026-09-20-21-23-34,2026-09-20T19:23:37.239499+00:00,e968c9ff16f7620b8fefc9094e030483320f305e,Handwerker Partei Deutschland,4275,0.462205134747663
2026-09-20-21-23-34,2026-09-20T19:23:37.239499+00:00,e968c9ff16f7620b8fefc9094e030483320f305e,KPD,739,0.07989932036924514
2026-09-20-21-23-34,2026-09-20T19:23:37.239499+00:00,e968c9ff16f7620b8fefc9094e030483320f305e,PIRATEN,1826,0.19742376047935267
2026-09-20-21-23-34,2026-09-20T19:23:37.239499+00:00,e968c9ff16f7620b8fefc9094e030483320f305e,PdF,836,0.09038678190620966
2026-09-20-21-23-34,2026-09-20T19:23:37.239499+00:00,e968c9ff16f7620b8fefc9094e030483320f305e,SPD,324552,35.089965121081526
2026-09-20-21-23-34,2026-09-20T19:23:37.239499+00:00,e968c9ff16f7620b8fefc9094e030483320f305e,Team Freiheit,2317,0.2505097771252246
2026-09-20-21-23-34,2026-09-20T19:23:37.239499+00:00,e968c9ff16f7620b8fefc9094e030483320f305e,Tierschutzpartei,9989,1.0799923019869955
2026-09-20-21-23-34,2026-09-20T19:23:37.239499+00:00,e968c9ff16f7620b8fefc9094e030483320f305e,Volt,1688,0.1825034543752176
2026-09-20-21-23-34,2026-09-20T19:23:37.239499+00:00,e968c9ff16f7620b8fefc9094e030483320f305e,WLD,1141,0.1233628207595517
2026-09-20-21-23-34,2026-09-20T19:23:37.239499+00:00,e968c9ff16f7620b8fefc9094e030483320f305e,ÖDP,867,0.09373844487163131
2026-09-20-21-26-34,2026-09-20T19:26:37.421392+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,AfD,360169,38.94080963203066
2026-09-20-21-26-34,2026-09-20T19:26:37.421392+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,BSW,44767,4.840125676549388
2026-09-20-21-26-34,2026-09-20T19:26:37.421392+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,Bündnis C,783,0.08465651941694038
2026-09-20-21-26-34,2026-09-20T19:26:37.421392+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,CDU,44370,4.7972027669599555
2026-09-20-21-26-34,2026-09-20T19:26:37.421392+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,Die Linke,59610,6.444923528025308
2026-09-20-21-26-34,2026-09-20T19:26:37.421392+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,Die PARTEI,2508,0.27116034571862896
2026-09-20-21-26-34,2026-09-20T19:26:37.421392+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,FDP,9234,0.9983630910549521
2026-09-20-21-26-34,2026-09-20T19:26:37.421392+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,FREIE WÄHLER,3399,0.3674936264344577
2026-09-20-21-26-34,2026-09-20T19:26:37.421392+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,GRÜNE,51844,5.605277896107098
2026-09-20-21-26-34,2026-09-20T19:26:37.421392+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,Handwerker Partei Deutschland,4275,0.462205134747663
2026-09-20-21-26-34,2026-09-20T19:26:37.421392+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,KPD,739,0.07989932036924514
2026-09-20-21-26-34,2026-09-20T19:26:37.421392+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,PIRATEN,1826,0.19742376047935267
2026-09-20-21-26-34,2026-09-20T19:26:37.421392+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,PdF,836,0.09038678190620966
2026-09-20-21-26-34,2026-09-20T19:26:37.421392+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,SPD,324552,35.089965121081526
2026-09-20-21-26-34,2026-09-20T19:26:37.421392+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,Team Freiheit,2317,0.2505097771252246
2026-09-20-21-26-34,2026-09-20T19:26:37.421392+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,Tierschutzpartei,9989,1.0799923019869955
2026-09-20-21-26-34,2026-09-20T19:26:37.421392+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,Volt,1688,0.1825034543752176
2026-09-20-21-26-34,2026-09-20T19:26:37.421392+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,WLD,1141,0.1233628207595517
2026-09-20-21-26-34,2026-09-20T19:26:37.421392+00:00,73e6764f7b17f79c749801843f65e285d3779ebe,ÖDP,867,0.09373844487163131
2026-09-20-21-33-31,2026-09-20T19:33:34.135868+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,AfD,364129,38.80309291753428
2026-09-20-21-33-31,2026-09-20T19:33:34.135868+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,BSW,45421,4.840249701087593
2026-09-20-21-33-31,2026-09-20T19:33:34.135868+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,Bündnis C,800,0.08525131020607372
2026-09-20-21-33-31,2026-09-20T19:33:34.135868+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,CDU,45228,4.819682822500378
2026-09-20-21-33-31,2026-09-20T19:33:34.135868+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,Die Linke,60616,6.459491774314206
2026-09-20-21-33-31,2026-09-20T19:33:34.135868+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,Die PARTEI,2548,0.2715254230063448
2026-09-20-21-33-31,2026-09-20T19:33:34.135868+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,FDP,9413,1.003088228712215
2026-09-20-21-33-31,2026-09-20T19:33:34.135868+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,FREIE WÄHLER,3463,0.36903160905454163
2026-09-20-21-33-31,2026-09-20T19:33:34.135868+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,GRÜNE,52654,5.611028109488258
2026-09-20-21-33-31,2026-09-20T19:33:34.135868+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,Handwerker Partei Deutschland,4353,0.46387369165879866
2026-09-20-21-33-31,2026-09-20T19:33:34.135868+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,KPD,748,0.07970997504267893
2026-09-20-21-33-31,2026-09-20T19:33:34.135868+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,PIRATEN,1856,0.19778303967809105
2026-09-20-21-33-31,2026-09-20T19:33:34.135868+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,PdF,848,0.09036638881843816
2026-09-20-21-33-31,2026-09-20T19:33:34.135868+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,SPD,330034,35.16978864068917
2026-09-20-21-33-31,2026-09-20T19:33:34.135868+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,Team Freiheit,2358,0.2512782368324023
2026-09-20-21-33-31,2026-09-20T19:33:34.135868+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,Tierschutzpartei,10185,1.085355743061076
2026-09-20-21-33-31,2026-09-20T19:33:34.135868+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,Volt,1712,0.18243780384099778
2026-09-20-21-33-31,2026-09-20T19:33:34.135868+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,WLD,1159,0.12350783566104931
2026-09-20-21-33-31,2026-09-20T19:33:34.135868+00:00,527a81cb9e3e70ea2461ecdc302501298f65bfc6,ÖDP,877,0.09345674881340833
2026-09-20-21-38-49,2026-09-20T19:38:52.129337+00:00,523d056a9224e356cf973f303d8b9517cf136541,AfD,367309,38.68711391511794
2026-09-20-21-38-49,2026-09-20T19:38:52.129337+00:00,523d056a9224e356cf973f303d8b9517cf136541,BSW,45941,4.83877253313813
2026-09-20-21-38-49,2026-09-20T19:38:52.129337+00:00,523d056a9224e356cf973f303d8b9517cf136541,Bündnis C,809,0.08520857141352489
2026-09-20-21-38-49,2026-09-20T19:38:52.129337+00:00,523d056a9224e356cf973f303d8b9517cf136541,CDU,45929,4.8375086235497955
2026-09-20-21-38-49,2026-09-20T19:38:52.129337+00:00,523d056a9224e356cf973f303d8b9517cf136541,Die Linke,61508,6.478379246604559
2026-09-20-21-38-49,2026-09-20T19:38:52.129337+00:00,523d056a9224e356cf973f303d8b9517cf136541,Die PARTEI,2582,0.2719512130898903
2026-09-20-21-38-49,2026-09-20T19:38:52.129337+00:00,523d056a9224e356cf973f303d8b9517cf136541,FDP,9559,1.00680931290715
2026-09-20-21-38-49,2026-09-20T19:38:52.129337+00:00,523d056a9224e356cf973f303d8b9517cf136541,FREIE WÄHLER,3524,0.3711681157741183
2026-09-20-21-38-49,2026-09-20T19:38:52.129337+00:00,523d056a9224e356cf973f303d8b9517cf136541,GRÜNE,53297,5.613549110786941
2026-09-20-21-38-49,2026-09-20T19:38:52.129337+00:00,523d056a9224e356cf973f303d8b9517cf136541,Handwerker Partei Deutschland,4420,0.4655400317030655
2026-09-20-21-38-49,2026-09-20T19:38:52.129337+00:00,523d056a9224e356cf973f303d8b9517cf136541,KPD,757,0.07973162986407706
2026-09-20-21-38-49,2026-09-20T19:38:52.129337+00:00,523d056a9224e356cf973f303d8b9517cf136541,PIRATEN,1876,0.19759119897623323
2026-09-20-21-38-49,2026-09-20T19:38:52.129337+00:00,523d056a9224e356cf973f303d8b9517cf136541,PdF,865,0.09110681615908409
2026-09-20-21-38-49,2026-09-20T19:38:52.129337+00:00,523d056a9224e356cf973f303d8b9517cf136541,SPD,334495,35.230953145818305
2026-09-20-21-38-49,2026-09-20T19:38:52.129337+00:00,523d056a9224e356cf973f303d8b9517cf136541,Team Freiheit,2375,0.25014877269112684
2026-09-20-21-38-49,2026-09-20T19:38:52.129337+00:00,523d056a9224e356cf973f303d8b9517cf136541,Tierschutzpartei,10373,1.092544513315814
2026-09-20-21-38-49,2026-09-20T19:38:52.129337+00:00,523d056a9224e356cf973f303d8b9517cf136541,Volt,1743,0.18358286770553012
2026-09-20-21-38-49,2026-09-20T19:38:52.129337+00:00,523d056a9224e356cf973f303d8b9517cf136541,WLD,1183,0.12460042024993812
2026-09-20-21-38-49,2026-09-20T19:38:52.129337+00:00,523d056a9224e356cf973f303d8b9517cf136541,ÖDP,890,0.09373996113478016
2026-09-20-21-43-34,2026-09-20T19:43:37.022014+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,AfD,374613,38.66210636148124
2026-09-20-21-43-34,2026-09-20T19:43:37.022014+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,BSW,46830,4.83311161360702
2026-09-20-21-43-34,2026-09-20T19:43:37.022014+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,Bündnis C,824,0.08504129766415086
2026-09-20-21-43-34,2026-09-20T19:43:37.022014+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,CDU,46805,4.830531477148764
2026-09-20-21-43-34,2026-09-20T19:43:37.022014+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,Die Linke,62807,6.4820252213499066
2026-09-20-21-43-34,2026-09-20T19:43:37.022014+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,Die PARTEI,2638,0.2722559990752791
2026-09-20-21-43-34,2026-09-20T19:43:37.022014+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,FDP,9779,1.0092461770118097
2026-09-20-21-43-34,2026-09-20T19:43:37.022014+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,FREIE WÄHLER,3634,0.37504863557223816
2026-09-20-21-43-34,2026-09-20T19:43:37.022014+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,GRÜNE,54200,5.593735841501186
2026-09-20-21-43-34,2026-09-20T19:43:37.022014+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,Handwerker Partei Deutschland,4509,0.4653534116112333
2026-09-20-21-43-34,2026-09-20T19:43:37.022014+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,KPD,785,0.08101628478926994
2026-09-20-21-43-34,2026-09-20T19:43:37.022014+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,PIRATEN,1909,0.19701921995250485
2026-09-20-21-43-34,2026-09-20T19:43:37.022014+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,PdF,885,0.09133683062229796
2026-09-20-21-43-34,2026-09-20T19:43:37.022014+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,SPD,341798,35.275419246373104
2026-09-20-21-43-34,2026-09-20T19:43:37.022014+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,Team Freiheit,2423,0.25006682553426884
2026-09-20-21-43-34,2026-09-20T19:43:37.022014+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,Tierschutzpartei,10610,1.0950099128842725
2026-09-20-21-43-34,2026-09-20T19:43:37.022014+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,Volt,1781,0.183808921286229
2026-09-20-21-43-34,2026-09-20T19:43:37.022014+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,WLD,1199,0.12374334453800592
2026-09-20-21-43-34,2026-09-20T19:43:37.022014+00:00,87de488950bb12e4ad100183b53d4513d95c76e6,ÖDP,912,0.09412337799721551
2026-09-20-21-48-02,2026-09-20T19:48:05.350482+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,AfD,374613,38.66210636148124
2026-09-20-21-48-02,2026-09-20T19:48:05.350482+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,BSW,46830,4.83311161360702
2026-09-20-21-48-02,2026-09-20T19:48:05.350482+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,Bündnis C,824,0.08504129766415086
2026-09-20-21-48-02,2026-09-20T19:48:05.350482+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,CDU,46805,4.830531477148764
2026-09-20-21-48-02,2026-09-20T19:48:05.350482+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,Die Linke,62807,6.4820252213499066
2026-09-20-21-48-02,2026-09-20T19:48:05.350482+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,Die PARTEI,2638,0.2722559990752791
2026-09-20-21-48-02,2026-09-20T19:48:05.350482+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,FDP,9779,1.0092461770118097
2026-09-20-21-48-02,2026-09-20T19:48:05.350482+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,FREIE WÄHLER,3634,0.37504863557223816
2026-09-20-21-48-02,2026-09-20T19:48:05.350482+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,GRÜNE,54200,5.593735841501186
2026-09-20-21-48-02,2026-09-20T19:48:05.350482+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,Handwerker Partei Deutschland,4509,0.4653534116112333
2026-09-20-21-48-02,2026-09-20T19:48:05.350482+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,KPD,785,0.08101628478926994
2026-09-20-21-48-02,2026-09-20T19:48:05.350482+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,PIRATEN,1909,0.19701921995250485
2026-09-20-21-48-02,2026-09-20T19:48:05.350482+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,PdF,885,0.09133683062229796
2026-09-20-21-48-02,2026-09-20T19:48:05.350482+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,SPD,341798,35.275419246373104
2026-09-20-21-48-02,2026-09-20T19:48:05.350482+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,Team Freiheit,2423,0.25006682553426884
2026-09-20-21-48-02,2026-09-20T19:48:05.350482+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,Tierschutzpartei,10610,1.0950099128842725
2026-09-20-21-48-02,2026-09-20T19:48:05.350482+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,Volt,1781,0.183808921286229
2026-09-20-21-48-02,2026-09-20T19:48:05.350482+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,WLD,1199,0.12374334453800592
2026-09-20-21-48-02,2026-09-20T19:48:05.350482+00:00,58667d9e00a100463a02654375e13ee9e5bb07f4,ÖDP,912,0.09412337799721551
2026-09-20-21-50-34,2026-09-20T19:50:37.039849+00:00,21900f44206350f5c45f442761f0abe5eddfc260,AfD,374613,38.66210636148124
2026-09-20-21-50-34,2026-09-20T19:50:37.039849+00:00,21900f44206350f5c45f442761f0abe5eddfc260,BSW,46830,4.83311161360702
2026-09-20-21-50-34,2026-09-20T19:50:37.039849+00:00,21900f44206350f5c45f442761f0abe5eddfc260,Bündnis C,824,0.08504129766415086
2026-09-20-21-50-34,2026-09-20T19:50:37.039849+00:00,21900f44206350f5c45f442761f0abe5eddfc260,CDU,46805,4.830531477148764
2026-09-20-21-50-34,2026-09-20T19:50:37.039849+00:00,21900f44206350f5c45f442761f0abe5eddfc260,Die Linke,62807,6.4820252213499066
2026-09-20-21-50-34,2026-09-20T19:50:37.039849+00:00,21900f44206350f5c45f442761f0abe5eddfc260,Die PARTEI,2638,0.2722559990752791
2026-09-20-21-50-34,2026-09-20T19:50:37.039849+00:00,21900f44206350f5c45f442761f0abe5eddfc260,FDP,9779,1.0092461770118097
2026-09-20-21-50-34,2026-09-20T19:50:37.039849+00:00,21900f44206350f5c45f442761f0abe5eddfc260,FREIE WÄHLER,3634,0.37504863557223816
2026-09-20-21-50-34,2026-09-20T19:50:37.039849+00:00,21900f44206350f5c45f442761f0abe5eddfc260,GRÜNE,54200,5.593735841501186
2026-09-20-21-50-34,2026-09-20T19:50:37.039849+00:00,21900f44206350f5c45f442761f0abe5eddfc260,Handwerker Partei Deutschland,4509,0.4653534116112333
2026-09-20-21-50-34,2026-09-20T19:50:37.039849+00:00,21900f44206350f5c45f442761f0abe5eddfc260,KPD,785,0.08101628478926994
2026-09-20-21-50-34,2026-09-20T19:50:37.039849+00:00,21900f44206350f5c45f442761f0abe5eddfc260,PIRATEN,1909,0.19701921995250485
2026-09-20-21-50-34,2026-09-20T19:50:37.039849+00:00,21900f44206350f5c45f442761f0abe5eddfc260,PdF,885,0.09133683062229796
2026-09-20-21-50-34,2026-09-20T19:50:37.039849+00:00,21900f44206350f5c45f442761f0abe5eddfc260,SPD,341798,35.275419246373104
2026-09-20-21-50-34,2026-09-20T19:50:37.039849+00:00,21900f44206350f5c45f442761f0abe5eddfc260,Team Freiheit,2423,0.25006682553426884
2026-09-20-21-50-34,2026-09-20T19:50:37.039849+00:00,21900f44206350f5c45f442761f0abe5eddfc260,Tierschutzpartei,10610,1.0950099128842725
2026-09-20-21-50-34,2026-09-20T19:50:37.039849+00:00,21900f44206350f5c45f442761f0abe5eddfc260,Volt,1781,0.183808921286229
2026-09-20-21-50-34,2026-09-20T19:50:37.039849+00:00,21900f44206350f5c45f442761f0abe5eddfc260,WLD,1199,0.12374334453800592
2026-09-20-21-50-34,2026-09-20T19:50:37.039849+00:00,21900f44206350f5c45f442761f0abe5eddfc260,ÖDP,912,0.09412337799721551
2026-09-20-21-55-33,2026-09-20T19:55:35.777340+00:00,de799270743f1fb0bd17ddfe3aa08b4d7386bd78,AfD,378962,38.57606456183783
2026-09-20-21-55-33,2026-09-20T19:55:35.777340+00:00,de799270743f1fb0bd17ddfe3aa08b4d7386bd78,BSW,47444,4.829515379040204
2026-09-20-21-55-33,2026-09-20T19:55:35.777340+00:00,de799270743f1fb0bd17ddfe3aa08b4d7386bd78,Bündnis C,834,0.08489621081948256
2026-09-20-21-55-33,2026-09-20T19:55:35.777340+00:00,de799270743f1fb0bd17ddfe3aa08b4d7386bd78,CDU,47566,4.841934249208043
2026-09-20-21-55-33,2026-09-20T19:55:35.777340+00:00,de799270743f1fb0bd17ddfe3aa08b4d7386bd78,Die Linke,63894,6.504026971342948
2026-09-20-21-55-33,2026-09-20T19:55:35.777340+00:00,de799270743f1fb0bd17ddfe3aa08b4d7386bd78,Die PARTEI,2674,0.27219720351474386
2026-09-20-21-55-33,2026-09-20T19:55:35.777340+00:00,de799270743f1fb0bd17ddfe3aa08b4d7386bd78,FDP,9951,1.0129522708209484
2026-09-20-21-55-33,2026-09-20T19:55:35.777340+00:00,de799270743f1fb0bd17ddfe3aa08b4d7386bd78,FREIE WÄHLER,3687,0.37531454351490673
2026-09-20-21-55-33,2026-09-20T19:55:35.777340+00:00,de799270743f1fb0bd17ddfe3aa08b4d7386bd78,GRÜNE,55048,5.603557090156926
2026-09-20-21-55-33,2026-09-20T19:55:35.777340+00:00,de799270743f1fb0bd17ddfe3aa08b4d7386bd78,Handwerker Partei Deutschland,4586,0.4668273654893849
2026-09-20-21-55-33,2026-09-20T19:55:35.777340+00:00,de799270743f1fb0bd17ddfe3aa08b4d7386bd78,KPD,793,0.08072265609094685
