area_level,area_id,area_name,vote_type,party_name,votes,valid_votes
GEMEINDE,13076080,Langen Brütz,Zweitstimmen,CDU,37,214
GEMEINDE,13076080,Langen Brütz,Zweitstimmen,Die Linke,22,214
GEMEINDE,13076080,Langen Brütz,Zweitstimmen,GRÜNE,19,214
GEMEINDE,13076080,Langen Brütz,Zweitstimmen,FDP,15,214
GEMEINDE,13076080,Langen Brütz,Zweitstimmen,Tierschutzpartei,2,214
GEMEINDE,13076080,Langen Brütz,Zweitstimmen,Die PARTEI,2,214
GEMEINDE,13076080,Langen Brütz,Zweitstimmen,FREIE WÄHLER,1,214
GEMEINDE,13076080,Langen Brütz,Zweitstimmen,TIERSCHUTZ hier!,1,214
GEMEINDE,13076080,Langen Brütz,Zweitstimmen,dieBasis,6,214
GEMEINDE,13076080,Langen Brütz,Zweitstimmen,ÖDP,2,214
GEMEINDE,13076080,Langen Brütz,Zweitstimmen,Gesundheitsforschung,1,214
GEMEINDE,13076080,Langen Brütz,Zweitstimmen,Team Todenhöfer,1,214
GEMEINDE,13076080,Langen Brütz,Zweitstimmen,UNABHÄNGIGE,2,214
GEMEINDE,13076082,Leezen,Erststimmen,SPD,321,909
GEMEINDE,13076082,Leezen,Erststimmen,AfD,175,909
GEMEINDE,13076082,Leezen,Erststimmen,CDU,147,909
GEMEINDE,13076082,Leezen,Erststimmen,Die Linke,82,909
GEMEINDE,13076082,Leezen,Erststimmen,GRÜNE,59,909
GEMEINDE,13076082,Leezen,Erststimmen,FDP,72,909
GEMEINDE,13076082,Leezen,Erststimmen,FREIE WÄHLER,19,909
GEMEINDE,13076082,Leezen,Erststimmen,dieBasis,20,909
GEMEINDE,13076082,Leezen,Erststimmen,Einzelbewerber,14,909
GEMEINDE,13076082,Leezen,Zweitstimmen,SPD,377,916
GEMEINDE,13076082,Leezen,Zweitstimmen,AfD,164,916
GEMEINDE,13076082,Leezen,Zweitstimmen,CDU,108,916
GEMEINDE,13076082,Leezen,Zweitstimmen,Die Linke,86,916
GEMEINDE,13076082,Leezen,Zweitstimmen,GRÜNE,51,916
GEMEINDE,13076082,Leezen,Zweitstimmen,FDP,62,916
GEMEINDE,13076082,Leezen,Zweitstimmen,NPD,2,916
GEMEINDE,13076082,Leezen,Zweitstimmen,Tierschutzpartei,10,916
GEMEINDE,13076082,Leezen,Zweitstimmen,FREiER HORIZONT,2,916
GEMEINDE,13076082,Leezen,Zweitstimmen,Die PARTEI,4,916
GEMEINDE,13076082,Leezen,Zweitstimmen,FREIE WÄHLER,17,916
GEMEINDE,13076082,Leezen,Zweitstimmen,PIRATEN,1,916
GEMEINDE,13076082,Leezen,Zweitstimmen,TIERSCHUTZ hier!,6,916
GEMEINDE,13076082,Leezen,Zweitstimmen,dieBasis,13,916
GEMEINDE,13076082,Leezen,Zweitstimmen,FPA,1,916
GEMEINDE,13076082,Leezen,Zweitstimmen,ÖDP,1,916
GEMEINDE,13076082,Leezen,Zweitstimmen,Die Humanisten,3,916
GEMEINDE,13076082,Leezen,Zweitstimmen,Gesundheitsforschung,3,916
GEMEINDE,13076082,Leezen,Zweitstimmen,Team Todenhöfer,1,916
GEMEINDE,13076082,Leezen,Zweitstimmen,UNABHÄNGIGE,4,916
GEMEINDE,13076085,Lewitzrand,Erststimmen,SPD,197,617
GEMEINDE,13076085,Lewitzrand,Erststimmen,AfD,142,617
GEMEINDE,13076085,Lewitzrand,Erststimmen,CDU,118,617
GEMEINDE,13076085,Lewitzrand,Erststimmen,Die Linke,55,617
GEMEINDE,13076085,Lewitzrand,Erststimmen,GRÜNE,14,617
GEMEINDE,13076085,Lewitzrand,Erststimmen,FDP,43,617
GEMEINDE,13076085,Lewitzrand,Erststimmen,FREIE WÄHLER,16,617
GEMEINDE,13076085,Lewitzrand,Erststimmen,dieBasis,32,617
GEMEINDE,13076085,Lewitzrand,Zweitstimmen,SPD,230,627
GEMEINDE,13076085,Lewitzrand,Zweitstimmen,AfD,140,627
GEMEINDE,13076085,Lewitzrand,Zweitstimmen,CDU,95,627
GEMEINDE,13076085,Lewitzrand,Zweitstimmen,Die Linke,54,627
GEMEINDE,13076085,Lewitzrand,Zweitstimmen,GRÜNE,19,627
GEMEINDE,13076085,Lewitzrand,Zweitstimmen,FDP,29,627
GEMEINDE,13076085,Lewitzrand,Zweitstimmen,NPD,6,627
GEMEINDE,13076085,Lewitzrand,Zweitstimmen,Tierschutzpartei,6,627
GEMEINDE,13076085,Lewitzrand,Zweitstimmen,FREiER HORIZONT,4,627
GEMEINDE,13076085,Lewitzrand,Zweitstimmen,Die PARTEI,4,627
GEMEINDE,13076085,Lewitzrand,Zweitstimmen,FREIE WÄHLER,9,627
GEMEINDE,13076085,Lewitzrand,Zweitstimmen,PIRATEN,5,627
GEMEINDE,13076085,Lewitzrand,Zweitstimmen,TIERSCHUTZ hier!,5,627
GEMEINDE,13076085,Lewitzrand,Zweitstimmen,dieBasis,16,627
GEMEINDE,13076085,Lewitzrand,Zweitstimmen,LKR,1,627
GEMEINDE,13076085,Lewitzrand,Zweitstimmen,Die Humanisten,1,627
GEMEINDE,13076085,Lewitzrand,Zweitstimmen,UNABHÄNGIGE,3,627
GEMEINDE,13076086,Lübesse,Erststimmen,SPD,124,326
GEMEINDE,13076086,Lübesse,Erststimmen,AfD,79,326
GEMEINDE,13076086,Lübesse,Erststimmen,CDU,47,326
GEMEINDE,13076086,Lübesse,Erststimmen,Die Linke,37,326
GEMEINDE,13076086,Lübesse,Erststimmen,GRÜNE,7,326
GEMEINDE,13076086,Lübesse,Erststimmen,FDP,18,326
GEMEINDE,13076086,Lübesse,Erststimmen,FREiER HORIZONT,1,326
GEMEINDE,13076086,Lübesse,Erststimmen,Die PARTEI,8,326
GEMEINDE,13076086,Lübesse,Erststimmen,FREIE WÄHLER,5,326
GEMEINDE,13076086,Lübesse,Zweitstimmen,SPD,143,332
GEMEINDE,13076086,Lübesse,Zweitstimmen,AfD,73,332
GEMEINDE,13076086,Lübesse,Zweitstimmen,CDU,44,332
GEMEINDE,13076086,Lübesse,Zweitstimmen,Die Linke,23,332
GEMEINDE,13076086,Lübesse,Zweitstimmen,GRÜNE,7,332
GEMEINDE,13076086,Lübesse,Zweitstimmen,FDP,20,332
GEMEINDE,13076086,Lübesse,Zweitstimmen,NPD,2,332
GEMEINDE,13076086,Lübesse,Zweitstimmen,Tierschutzpartei,2,332
GEMEINDE,13076086,Lübesse,Zweitstimmen,FREiER HORIZONT,1,332
GEMEINDE,13076086,Lübesse,Zweitstimmen,Die PARTEI,2,332
GEMEINDE,13076086,Lübesse,Zweitstimmen,FREIE WÄHLER,3,332
GEMEINDE,13076086,Lübesse,Zweitstimmen,PIRATEN,1,332
GEMEINDE,13076086,Lübesse,Zweitstimmen,TIERSCHUTZ hier!,3,332
GEMEINDE,13076086,Lübesse,Zweitstimmen,dieBasis,5,332
GEMEINDE,13076086,Lübesse,Zweitstimmen,Gesundheitsforschung,2,332
GEMEINDE,13076086,Lübesse,Zweitstimmen,UNABHÄNGIGE,1,332
GEMEINDE,13076087,Lüblow,Erststimmen,SPD,102,299
GEMEINDE,13076087,Lüblow,Erststimmen,AfD,60,299
GEMEINDE,13076087,Lüblow,Erststimmen,CDU,41,299
GEMEINDE,13076087,Lüblow,Erststimmen,Die Linke,38,299
GEMEINDE,13076087,Lüblow,Erststimmen,GRÜNE,11,299
GEMEINDE,13076087,Lüblow,Erststimmen,FDP,16,299
GEMEINDE,13076087,Lüblow,Erststimmen,FREiER HORIZONT,12,299
GEMEINDE,13076087,Lüblow,Erststimmen,Die PARTEI,6,299
GEMEINDE,13076087,Lüblow,Erststimmen,FREIE WÄHLER,8,299
GEMEINDE,13076087,Lüblow,Erststimmen,FPA,5,299
GEMEINDE,13076087,Lüblow,Zweitstimmen,SPD,132,298
GEMEINDE,13076087,Lüblow,Zweitstimmen,AfD,58,298
GEMEINDE,13076087,Lüblow,Zweitstimmen,CDU,36,298
GEMEINDE,13076087,Lüblow,Zweitstimmen,Die Linke,28,298
GEMEINDE,13076087,Lüblow,Zweitstimmen,GRÜNE,12,298
GEMEINDE,13076087,Lüblow,Zweitstimmen,FDP,10,298
GEMEINDE,13076087,Lüblow,Zweitstimmen,NPD,4,298
GEMEINDE,13076087,Lüblow,Zweitstimmen,FREiER HORIZONT,6,298
GEMEINDE,13076087,Lüblow,Zweitstimmen,Die PARTEI,4,298
GEMEINDE,13076087,Lüblow,Zweitstimmen,TIERSCHUTZ hier!,3,298
GEMEINDE,13076087,Lüblow,Zweitstimmen,dieBasis,1,298
GEMEINDE,13076087,Lüblow,Zweitstimmen,FPA,1,298
GEMEINDE,13076087,Lüblow,Zweitstimmen,Die Humanisten,1,298
GEMEINDE,13076087,Lüblow,Zweitstimmen,UNABHÄNGIGE,2,298
GEMEINDE,13076088,"Lübtheen, Stadt",Erststimmen,SPD,1296,2383
GEMEINDE,13076088,"Lübtheen, Stadt",Erststimmen,AfD,345,2383
GEMEINDE,13076088,"Lübtheen, Stadt",Erststimmen,CDU,285,2383
GEMEINDE,13076088,"Lübtheen, Stadt",Erststimmen,Die Linke,162,2383
GEMEINDE,13076088,"Lübtheen, Stadt",Erststimmen,GRÜNE,65,2383
GEMEINDE,13076088,"Lübtheen, Stadt",Erststimmen,FDP,131,2383
GEMEINDE,13076088,"Lübtheen, Stadt",Erststimmen,FREIE WÄHLER,54,2383
GEMEINDE,13076088,"Lübtheen, Stadt",Erststimmen,dieBasis,45,2383
GEMEINDE,13076088,"Lübtheen, Stadt",Zweitstimmen,SPD,1206,2398
GEMEINDE,13076088,"Lübtheen, Stadt",Zweitstimmen,AfD,324,2398
GEMEINDE,13076088,"Lübtheen, Stadt",Zweitstimmen,CDU,289,2398
GEMEINDE,13076088,"Lübtheen, Stadt",Zweitstimmen,Die Linke,159,2398
GEMEINDE,13076088,"Lübtheen, Stadt",Zweitstimmen,GRÜNE,60,2398
GEMEINDE,13076088,"Lübtheen, Stadt",Zweitstimmen,FDP,132,2398
GEMEINDE,13076088,"Lübtheen, Stadt",Zweitstimmen,NPD,88,2398
GEMEINDE,13076088,"Lübtheen, Stadt",Zweitstimmen,Tierschutzpartei,23,2398
GEMEINDE,13076088,"Lübtheen, Stadt",Zweitstimmen,FREiER HORIZONT,4,2398
GEMEINDE,13076088,"Lübtheen, Stadt",Zweitstimmen,Die PARTEI,13,2398
GEMEINDE,13076088,"Lübtheen, Stadt",Zweitstimmen,FREIE WÄHLER,25,2398
GEMEINDE,13076088,"Lübtheen, Stadt",Zweitstimmen,PIRATEN,9,2398
GEMEINDE,13076088,"Lübtheen, Stadt",Zweitstimmen,Bündnis C,9,2398
GEMEINDE,13076088,"Lübtheen, Stadt",Zweitstimmen,TIERSCHUTZ hier!,9,2398
GEMEINDE,13076088,"Lübtheen, Stadt",Zweitstimmen,dieBasis,35,2398
GEMEINDE,13076088,"Lübtheen, Stadt",Zweitstimmen,Die Humanisten,1,2398
GEMEINDE,13076088,"Lübtheen, Stadt",Zweitstimmen,Gesundheitsforschung,6,2398
GEMEINDE,13076088,"Lübtheen, Stadt",Zweitstimmen,Team Todenhöfer,2,2398
GEMEINDE,13076088,"Lübtheen, Stadt",Zweitstimmen,UNABHÄNGIGE,4,2398
GEMEINDE,13076089,"Lübz, Stadt",Erststimmen,SPD,910,2435
GEMEINDE,13076089,"Lübz, Stadt",Erststimmen,AfD,515,2435
GEMEINDE,13076089,"Lübz, Stadt",Erststimmen,CDU,457,2435
GEMEINDE,13076089,"Lübz, Stadt",Erststimmen,Die Linke,263,2435
GEMEINDE,13076089,"Lübz, Stadt",Erststimmen,GRÜNE,57,2435
GEMEINDE,13076089,"Lübz, Stadt",Erststimmen,FDP,121,2435
GEMEINDE,13076089,"Lübz, Stadt",Erststimmen,FREIE WÄHLER,60,2435
GEMEINDE,13076089,"Lübz, Stadt",Erststimmen,dieBasis,52,2435
GEMEINDE,13076089,"Lübz, Stadt",Zweitstimmen,SPD,1005,2444
GEMEINDE,13076089,"Lübz, Stadt",Zweitstimmen,AfD,487,2444
GEMEINDE,13076089,"Lübz, Stadt",Zweitstimmen,CDU,354,2444
GEMEINDE,13076089,"Lübz, Stadt",Zweitstimmen,Die Linke,226,2444
GEMEINDE,13076089,"Lübz, Stadt",Zweitstimmen,GRÜNE,70,2444
GEMEINDE,13076089,"Lübz, Stadt",Zweitstimmen,FDP,125,2444
GEMEINDE,13076089,"Lübz, Stadt",Zweitstimmen,NPD,19,2444
GEMEINDE,13076089,"Lübz, Stadt",Zweitstimmen,Tierschutzpartei,20,2444
GEMEINDE,13076089,"Lübz, Stadt",Zweitstimmen,FREiER HORIZONT,23,2444
GEMEINDE,13076089,"Lübz, Stadt",Zweitstimmen,Die PARTEI,12,2444
GEMEINDE,13076089,"Lübz, Stadt",Zweitstimmen,FREIE WÄHLER,27,2444
GEMEINDE,13076089,"Lübz, Stadt",Zweitstimmen,PIRATEN,11,2444
GEMEINDE,13076089,"Lübz, Stadt",Zweitstimmen,DKP,3,2444
GEMEINDE,13076089,"Lübz, Stadt",Zweitstimmen,Bündnis C,1,2444
GEMEINDE,13076089,"Lübz, Stadt",Zweitstimmen,TIERSCHUTZ hier!,12,2444
GEMEINDE,13076089,"Lübz, Stadt",Zweitstimmen,dieBasis,32,2444
GEMEINDE,13076089,"Lübz, Stadt",Zweitstimmen,DiB,1,2444
GEMEINDE,13076089,"Lübz, Stadt",Zweitstimmen,LKR,1,2444
GEMEINDE,13076089,"Lübz, Stadt",Zweitstimmen,Die Humanisten,1,2444
GEMEINDE,13076089,"Lübz, Stadt",Zweitstimmen,Gesundheitsforschung,4,2444
GEMEINDE,13076089,"Lübz, Stadt",Zweitstimmen,Team Todenhöfer,3,2444
GEMEINDE,13076089,"Lübz, Stadt",Zweitstimmen,UNABHÄNGIGE,7,2444
GEMEINDE,13076090,"Ludwigslust, Stadt",Erststimmen,SPD,1829,6457
GEMEINDE,13076090,"Ludwigslust, Stadt",Erststimmen,AfD,1065,6457
GEMEINDE,13076090,"Ludwigslust, Stadt",Erststimmen,CDU,979,6457
GEMEINDE,13076090,"Ludwigslust, Stadt",Erststimmen,Die Linke,991,6457
GEMEINDE,13076090,"Ludwigslust, Stadt",Erststimmen,GRÜNE,227,6457
GEMEINDE,13076090,"Ludwigslust, Stadt",Erststimmen,FDP,499,6457
GEMEINDE,13076090,"Ludwigslust, Stadt",Erststimmen,FREiER HORIZONT,595,6457
GEMEINDE,13076090,"Ludwigslust, Stadt",Erststimmen,Die PARTEI,87,6457
GEMEINDE,13076090,"Ludwigslust, Stadt",Erststimmen,FREIE WÄHLER,142,6457
GEMEINDE,13076090,"Ludwigslust, Stadt",Erststimmen,FPA,43,6457
GEMEINDE,13076090,"Ludwigslust, Stadt",Zweitstimmen,SPD,2538,6486
GEMEINDE,13076090,"Ludwigslust, Stadt",Zweitstimmen,AfD,1014,6486
GEMEINDE,13076090,"Ludwigslust, Stadt",Zweitstimmen,CDU,887,6486
GEMEINDE,13076090,"Ludwigslust, Stadt",Zweitstimmen,Die Linke,714,6486
GEMEINDE,13076090,"Ludwigslust, Stadt",Zweitstimmen,GRÜNE,295,6486
GEMEINDE,13076090,"Ludwigslust, Stadt",Zweitstimmen,FDP,399,6486
GEMEINDE,13076090,"Ludwigslust, Stadt",Zweitstimmen,NPD,42,6486
GEMEINDE,13076090,"Ludwigslust, Stadt",Zweitstimmen,Tierschutzpartei,68,6486
GEMEINDE,13076090,"Ludwigslust, Stadt",Zweitstimmen,FREiER HORIZONT,230,6486
GEMEINDE,13076090,"Ludwigslust, Stadt",Zweitstimmen,Die PARTEI,60,6486
GEMEINDE,13076090,"Ludwigslust, Stadt",Zweitstimmen,FREIE WÄHLER,77,6486
GEMEINDE,13076090,"Ludwigslust, Stadt",Zweitstimmen,PIRATEN,15,6486
GEMEINDE,13076090,"Ludwigslust, Stadt",Zweitstimmen,DKP,6,6486
GEMEINDE,13076090,"Ludwigslust, Stadt",Zweitstimmen,Bündnis C,12,6486
GEMEINDE,13076090,"Ludwigslust, Stadt",Zweitstimmen,TIERSCHUTZ hier!,27,6486
GEMEINDE,13076090,"Ludwigslust, Stadt",Zweitstimmen,dieBasis,58,6486
GEMEINDE,13076090,"Ludwigslust, Stadt",Zweitstimmen,DiB,1,6486
GEMEINDE,13076090,"Ludwigslust, Stadt",Zweitstimmen,FPA,7,6486
GEMEINDE,13076090,"Ludwigslust, Stadt",Zweitstimmen,LKR,2,6486
GEMEINDE,13076090,"Ludwigslust, Stadt",Zweitstimmen,ÖDP,6,6486
GEMEINDE,13076090,"Ludwigslust, Stadt",Zweitstimmen,Die Humanisten,4,6486
GEMEINDE,13076090,"Ludwigslust, Stadt",Zweitstimmen,Gesundheitsforschung,13,6486
GEMEINDE,13076090,"Ludwigslust, Stadt",Zweitstimmen,Team Todenhöfer,2,6486
GEMEINDE,13076090,"Ludwigslust, Stadt",Zweitstimmen,UNABHÄNGIGE,9,6486
GEMEINDE,13076092,Lüttow-Valluhn,Erststimmen,SPD,172,355
GEMEINDE,13076092,Lüttow-Valluhn,Erststimmen,AfD,66,355
GEMEINDE,13076092,Lüttow-Valluhn,Erststimmen,CDU,48,355
GEMEINDE,13076092,Lüttow-Valluhn,Erststimmen,Die Linke,18,355
GEMEINDE,13076092,Lüttow-Valluhn,Erststimmen,GRÜNE,16,355
GEMEINDE,13076092,Lüttow-Valluhn,Erststimmen,FDP,23,355
GEMEINDE,13076092,Lüttow-Valluhn,Erststimmen,FREIE WÄHLER,7,355
GEMEINDE,13076092,Lüttow-Valluhn,Erststimmen,dieBasis,5,355
GEMEINDE,13076092,Lüttow-Valluhn,Zweitstimmen,SPD,153,357
GEMEINDE,13076092,Lüttow-Valluhn,Zweitstimmen,AfD,69,357
GEMEINDE,13076092,Lüttow-Valluhn,Zweitstimmen,CDU,51,357
GEMEINDE,13076092,Lüttow-Valluhn,Zweitstimmen,Die Linke,15,357
GEMEINDE,13076092,Lüttow-Valluhn,Zweitstimmen,GRÜNE,18,357
GEMEINDE,13076092,Lüttow-Valluhn,Zweitstimmen,FDP,23,357
GEMEINDE,13076092,Lüttow-Valluhn,Zweitstimmen,NPD,2,357
GEMEINDE,13076092,Lüttow-Valluhn,Zweitstimmen,Tierschutzpartei,9,357
GEMEINDE,13076092,Lüttow-Valluhn,Zweitstimmen,FREIE WÄHLER,4,357
GEMEINDE,13076092,Lüttow-Valluhn,Zweitstimmen,TIERSCHUTZ hier!,1,357
GEMEINDE,13076092,Lüttow-Valluhn,Zweitstimmen,dieBasis,4,357
GEMEINDE,13076092,Lüttow-Valluhn,Zweitstimmen,ÖDP,1,357
GEMEINDE,13076092,Lüttow-Valluhn,Zweitstimmen,Team Todenhöfer,7,357
GEMEINDE,13076093,Malk Göhren,Erststimmen,SPD,91,203
GEMEINDE,13076093,Malk Göhren,Erststimmen,AfD,48,203
GEMEINDE,13076093,Malk Göhren,Erststimmen,CDU,17,203
GEMEINDE,13076093,Malk Göhren,Erststimmen,Die Linke,19,203
GEMEINDE,13076093,Malk Göhren,Erststimmen,GRÜNE,6,203
GEMEINDE,13076093,Malk Göhren,Erststimmen,FDP,11,203
GEMEINDE,13076093,Malk Göhren,Erststimmen,FREIE WÄHLER,9,203
GEMEINDE,13076093,Malk Göhren,Erststimmen,dieBasis,2,203
GEMEINDE,13076093,Malk Göhren,Zweitstimmen,SPD,89,208
GEMEINDE,13076093,Malk Göhren,Zweitstimmen,AfD,47,208
GEMEINDE,13076093,Malk Göhren,Zweitstimmen,CDU,24,208
GEMEINDE,13076093,Malk Göhren,Zweitstimmen,Die Linke,20,208
GEMEINDE,13076093,Malk Göhren,Zweitstimmen,GRÜNE,7,208
GEMEINDE,13076093,Malk Göhren,Zweitstimmen,FDP,11,208
GEMEINDE,13076093,Malk Göhren,Zweitstimmen,NPD,2,208
GEMEINDE,13076093,Malk Göhren,Zweitstimmen,Tierschutzpartei,2,208
GEMEINDE,13076093,Malk Göhren,Zweitstimmen,Die PARTEI,3,208
GEMEINDE,13076093,Malk Göhren,Zweitstimmen,FREIE WÄHLER,1,208
GEMEINDE,13076093,Malk Göhren,Zweitstimmen,PIRATEN,1,208
GEMEINDE,13076093,Malk Göhren,Zweitstimmen,dieBasis,1,208
GEMEINDE,13076094,Malliß,Erststimmen,SPD,224,448
GEMEINDE,13076094,Malliß,Erststimmen,AfD,75,448
GEMEINDE,13076094,Malliß,Erststimmen,CDU,59,448
GEMEINDE,13076094,Malliß,Erststimmen,Die Linke,39,448
GEMEINDE,13076094,Malliß,Erststimmen,GRÜNE,17,448
GEMEINDE,13076094,Malliß,Erststimmen,FDP,16,448
GEMEINDE,13076094,Malliß,Erststimmen,FREIE WÄHLER,15,448
GEMEINDE,13076094,Malliß,Erststimmen,dieBasis,3,448
GEMEINDE,13076094,Malliß,Zweitstimmen,SPD,221,446
GEMEINDE,13076094,Malliß,Zweitstimmen,AfD,70,446
GEMEINDE,13076094,Malliß,Zweitstimmen,CDU,65,446
GEMEINDE,13076094,Malliß,Zweitstimmen,Die Linke,29,446
GEMEINDE,13076094,Malliß,Zweitstimmen,GRÜNE,13,446
GEMEINDE,13076094,Malliß,Zweitstimmen,FDP,14,446
GEMEINDE,13076094,Malliß,Zweitstimmen,NPD,4,446
GEMEINDE,13076094,Malliß,Zweitstimmen,Tierschutzpartei,6,446
GEMEINDE,13076094,Malliß,Zweitstimmen,Die PARTEI,3,446
GEMEINDE,13076094,Malliß,Zweitstimmen,FREIE WÄHLER,10,446
GEMEINDE,13076094,Malliß,Zweitstimmen,PIRATEN,2,446
GEMEINDE,13076094,Malliß,Zweitstimmen,Bündnis C,1,446
GEMEINDE,13076094,Malliß,Zweitstimmen,dieBasis,2,446
GEMEINDE,13076094,Malliß,Zweitstimmen,ÖDP,2,446
GEMEINDE,13076094,Malliß,Zweitstimmen,Die Humanisten,3,446
GEMEINDE,13076094,Malliß,Zweitstimmen,UNABHÄNGIGE,1,446
GEMEINDE,13076096,Mestlin,Erststimmen,SPD,107,297
GEMEINDE,13076096,Mestlin,Erststimmen,AfD,62,297
GEMEINDE,13076096,Mestlin,Erststimmen,CDU,32,297
GEMEINDE,13076096,Mestlin,Erststimmen,Die Linke,35,297
GEMEINDE,13076096,Mestlin,Erststimmen,GRÜNE,10,297
GEMEINDE,13076096,Mestlin,Erststimmen,FDP,8,297
GEMEINDE,13076096,Mestlin,Erststimmen,FREIE WÄHLER,5,297
GEMEINDE,13076096,Mestlin,Erststimmen,dieBasis,2,297
GEMEINDE,13076096,Mestlin,Erststimmen,Einzelbewerber,36,297
GEMEINDE,13076096,Mestlin,Zweitstimmen,SPD,116,299
GEMEINDE,13076096,Mestlin,Zweitstimmen,AfD,63,299
GEMEINDE,13076096,Mestlin,Zweitstimmen,CDU,33,299
GEMEINDE,13076096,Mestlin,Zweitstimmen,Die Linke,38,299
GEMEINDE,13076096,Mestlin,Zweitstimmen,GRÜNE,10,299
GEMEINDE,13076096,Mestlin,Zweitstimmen,FDP,17,299
GEMEINDE,13076096,Mestlin,Zweitstimmen,NPD,3,299
GEMEINDE,13076096,Mestlin,Zweitstimmen,Tierschutzpartei,5,299
GEMEINDE,13076096,Mestlin,Zweitstimmen,Die PARTEI,2,299
GEMEINDE,13076096,Mestlin,Zweitstimmen,FREIE WÄHLER,3,299
GEMEINDE,13076096,Mestlin,Zweitstimmen,PIRATEN,1,299
GEMEINDE,13076096,Mestlin,Zweitstimmen,DKP,1,299
GEMEINDE,13076096,Mestlin,Zweitstimmen,TIERSCHUTZ hier!,1,299
GEMEINDE,13076096,Mestlin,Zweitstimmen,dieBasis,2,299
GEMEINDE,13076096,Mestlin,Zweitstimmen,Die Humanisten,1,299
GEMEINDE,13076096,Mestlin,Zweitstimmen,Team Todenhöfer,2,299
GEMEINDE,13076096,Mestlin,Zweitstimmen,UNABHÄNGIGE,1,299
GEMEINDE,13076097,Milow,Erststimmen,SPD,49,145
GEMEINDE,13076097,Milow,Erststimmen,AfD,25,145
GEMEINDE,13076097,Milow,Erststimmen,CDU,27,145
GEMEINDE,13076097,Milow,Erststimmen,Die Linke,11,145
GEMEINDE,13076097,Milow,Erststimmen,GRÜNE,5,145
GEMEINDE,13076097,Milow,Erststimmen,FDP,12,145
GEMEINDE,13076097,Milow,Erststimmen,FREiER HORIZONT,9,145
GEMEINDE,13076097,Milow,Erststimmen,Die PARTEI,5,145
GEMEINDE,13076097,Milow,Erststimmen,FREIE WÄHLER,2,145
GEMEINDE,13076097,Milow,Zweitstimmen,SPD,58,145
GEMEINDE,13076097,Milow,Zweitstimmen,AfD,21,145
GEMEINDE,13076097,Milow,Zweitstimmen,CDU,26,145
GEMEINDE,13076097,Milow,Zweitstimmen,Die Linke,9,145
GEMEINDE,13076097,Milow,Zweitstimmen,GRÜNE,3,145
GEMEINDE,13076097,Milow,Zweitstimmen,FDP,10,145
GEMEINDE,13076097,Milow,Zweitstimmen,NPD,3,145
GEMEINDE,13076097,Milow,Zweitstimmen,Tierschutzpartei,3,145
GEMEINDE,13076097,Milow,Zweitstimmen,FREiER HORIZONT,7,145
GEMEINDE,13076097,Milow,Zweitstimmen,Die PARTEI,2,145
GEMEINDE,13076097,Milow,Zweitstimmen,dieBasis,3,145
GEMEINDE,13076098,Möllenbeck,Erststimmen,SPD,22,86
GEMEINDE,13076098,Möllenbeck,Erststimmen,AfD,21,86
GEMEINDE,13076098,Möllenbeck,Erststimmen,CDU,20,86
GEMEINDE,13076098,Möllenbeck,Erststimmen,Die Linke,13,86
GEMEINDE,13076098,Möllenbeck,Erststimmen,GRÜNE,4,86
GEMEINDE,13076098,Möllenbeck,Erststimmen,FDP,2,86
GEMEINDE,13076098,Möllenbeck,Erststimmen,FREiER HORIZONT,1,86
GEMEINDE,13076098,Möllenbeck,Erststimmen,Die PARTEI,2,86
GEMEINDE,13076098,Möllenbeck,Erststimmen,FREIE WÄHLER,1,86
GEMEINDE,13076098,Möllenbeck,Zweitstimmen,SPD,27,87
GEMEINDE,13076098,Möllenbeck,Zweitstimmen,AfD,17,87
GEMEINDE,13076098,Möllenbeck,Zweitstimmen,CDU,18,87
GEMEINDE,13076098,Möllenbeck,Zweitstimmen,Die Linke,12,87
GEMEINDE,13076098,Möllenbeck,Zweitstimmen,GRÜNE,4,87
GEMEINDE,13076098,Möllenbeck,Zweitstimmen,FDP,3,87
GEMEINDE,13076098,Möllenbeck,Zweitstimmen,Tierschutzpartei,2,87
GEMEINDE,13076098,Möllenbeck,Zweitstimmen,TIERSCHUTZ hier!,1,87
GEMEINDE,13076098,Möllenbeck,Zweitstimmen,dieBasis,3,87
GEMEINDE,13076099,Moraas,Erststimmen,SPD,77,204
GEMEINDE,13076099,Moraas,Erststimmen,AfD,37,204
GEMEINDE,13076099,Moraas,Erststimmen,CDU,47,204
GEMEINDE,13076099,Moraas,Erststimmen,Die Linke,22,204
GEMEINDE,13076099,Moraas,Erststimmen,GRÜNE,5,204
GEMEINDE,13076099,Moraas,Erststimmen,FDP,11,204
GEMEINDE,13076099,Moraas,Erststimmen,FREIE WÄHLER,4,204
GEMEINDE,13076099,Moraas,Erststimmen,FPA,1,204
GEMEINDE,13076099,Moraas,Zweitstimmen,SPD,82,204
GEMEINDE,13076099,Moraas,Zweitstimmen,AfD,30,204
GEMEINDE,13076099,Moraas,Zweitstimmen,CDU,38,204
GEMEINDE,13076099,Moraas,Zweitstimmen,Die Linke,21,204
GEMEINDE,13076099,Moraas,Zweitstimmen,GRÜNE,5,204
GEMEINDE,13076099,Moraas,Zweitstimmen,FDP,14,204
GEMEINDE,13076099,Moraas,Zweitstimmen,NPD,2,204
GEMEINDE,13076099,Moraas,Zweitstimmen,Tierschutzpartei,1,204
GEMEINDE,13076099,Moraas,Zweitstimmen,Die PARTEI,3,204
