ags,metadata_name,geometry_name,geometry_found,result_found,winner_party,winner_percent
08325001,Aichhalden,"Aichhalden, Gemeinde",True,True,CDU,36.642
08325009,Bösingen,"Bösingen, Gemeinde",True,True,CDU,40.542
08325011,Dietingen,"Dietingen, Gemeinde",True,True,CDU,35.181
08325012,"Dornhan, Stadt","Dornhan, Stadt",True,True,CDU,34.040
08325014,Dunningen,"Dunningen, Gemeinde",True,True,CDU,36.417
08325015,Epfendorf,"Epfendorf, Gemeinde",True,True,CDU,34.698
08325024,Hardt,"Hardt, Gemeinde",True,True,CDU,40.036
08325036,Lauterbach,"Lauterbach, Gemeinde",True,True,CDU,40.738
08325045,"Oberndorf am Neckar, Stadt","Oberndorf am Neckar, Stadt",True,True,CDU,30.737
08325049,"Rottweil, Stadt","Rottweil, Stadt",True,True,CDU,30.173
08325050,Schenkenzell,"Schenkenzell, Gemeinde",True,True,CDU,42.100
08325051,"Schiltach, Stadt","Schiltach, Stadt",True,True,CDU,31.176
08325053,"Schramberg, Stadt","Schramberg, Stadt",True,True,CDU,32.961
08325057,"Sulz am Neckar, Stadt","Sulz am Neckar, Stadt",True,True,CDU,31.079
08325060,Villingendorf,"Villingendorf, Gemeinde",True,True,CDU,35.838
08325061,Vöhringen,"Vöhringen, Gemeinde",True,True,AfD,30.361
08325064,Wellendingen,"Wellendingen, Gemeinde",True,True,CDU,38.976
08325069,Zimmern ob Rottweil,"Zimmern ob Rottweil, Gemeinde",True,True,CDU,33.393
08325070,Fluorn-Winzeln,"Fluorn-Winzeln, Gemeinde",True,True,CDU,32.143
08325071,Eschbronn,"Eschbronn, Gemeinde",True,True,CDU,31.558
08325072,Deißlingen,"Deißlingen, Gemeinde",True,True,AfD,29.669
08326003,"Bad Dürrheim, Stadt","Bad Dürrheim, Stadt",True,True,CDU,32.623
08326005,"Blumberg, Stadt","Blumberg, Stadt",True,True,CDU,35.033
08326006,"Bräunlingen, Stadt","Bräunlingen, Stadt",True,True,CDU,35.141
08326010,Dauchingen,"Dauchingen, Gemeinde",True,True,CDU,34.843
08326012,"Donaueschingen, Stadt","Donaueschingen, Stadt",True,True,CDU,28.405
08326017,"Furtwangen im Schwarzwald, Stadt","Furtwangen im Schwarzwald, Stadt",True,True,CDU,33.216
08326020,Gütenbach,"Gütenbach, Gemeinde",True,True,CDU,37.900
08326027,"Hüfingen, Stadt","Hüfingen, Stadt",True,True,CDU,32.498
08326031,Königsfeld im Schwarzwald,"Königsfeld im Schwarzwald, Gemeinde",True,True,CDU,31.586
08326037,Mönchweiler,"Mönchweiler, Gemeinde",True,True,CDU,30.941
08326041,Niedereschach,"Niedereschach, Gemeinde",True,True,CDU,34.695
08326052,"St. Georgen im Schwarzwald, Stadt","St. Georgen im Schwarzwald, Stadt",True,True,CDU,28.903
08326054,Schönwald im Schwarzwald,"Schönwald im Schwarzwald, Gemeinde",True,True,CDU,34.137
08326055,Schonach im Schwarzwald,"Schonach im Schwarzwald, Gemeinde",True,True,CDU,41.908
08326060,"Triberg im Schwarzwald, Stadt","Triberg im Schwarzwald, Stadt",True,True,CDU,39.218
08326061,Tuningen,"Tuningen, Gemeinde",True,True,AfD,28.992
08326065,Unterkirnach,"Unterkirnach, Gemeinde",True,True,CDU,31.474
08326068,"Vöhrenbach, Stadt","Vöhrenbach, Stadt",True,True,CDU,36.773
08326074,"Villingen-Schwenningen, Stadt","Villingen-Schwenningen, Stadt",True,True,CDU,27.275
08326075,Brigachtal,"Brigachtal, Gemeinde",True,True,CDU,34.835
08327002,Aldingen,"Aldingen, Gemeinde",True,True,AfD,33.107
08327004,Bärenthal,"Bärenthal, Gemeinde",True,True,CDU,50.538
08327005,Balgheim,"Balgheim, Gemeinde",True,True,CDU,35.795
08327006,Böttingen,"Böttingen, Gemeinde",True,True,CDU,41.060
08327007,Bubsheim,"Bubsheim, Gemeinde",True,True,CDU,39.279
08327008,Buchheim,"Buchheim, Gemeinde",True,True,CDU,42.699
08327009,Deilingen,"Deilingen, Gemeinde",True,True,CDU,46.275
08327010,Denkingen,"Denkingen, Gemeinde",True,True,CDU,33.784
08327011,Dürbheim,"Dürbheim, Gemeinde",True,True,CDU,43.460
08327012,Durchhausen,"Durchhausen, Gemeinde",True,True,CDU,34.594
08327013,Egesheim,"Egesheim, Gemeinde",True,True,CDU,41.197
08327016,"Fridingen an der Donau, Stadt","Fridingen an der Donau, Stadt",True,True,CDU,36.896
08327017,Frittlingen,"Frittlingen, Gemeinde",True,True,CDU,39.578
08327018,"Geisingen, Stadt","Geisingen, Stadt",True,True,CDU,36.191
08327019,Gosheim,"Gosheim, Gemeinde",True,True,CDU,39.527
08327020,Gunningen,"Gunningen, Gemeinde",True,True,CDU,34.963
08327023,Hausen ob Verena,"Hausen ob Verena, Gemeinde",True,True,CDU,27.869
08327025,Immendingen,"Immendingen, Gemeinde",True,True,CDU,32.422
08327027,Irndorf,"Irndorf, Gemeinde",True,True,CDU,38.717
08327029,Königsheim,"Königsheim, Gemeinde",True,True,CDU,43.220
08327030,Kolbingen,"Kolbingen, Gemeinde",True,True,CDU,45.752
08327033,Mahlstetten,"Mahlstetten, Gemeinde",True,True,CDU,43.035
08327036,"Mühlheim an der Donau, Stadt","Mühlheim an der Donau, Stadt",True,True,CDU,40.040
08327038,Neuhausen ob Eck,"Neuhausen ob Eck, Gemeinde",True,True,CDU,32.848
08327040,Reichenbach am Heuberg,"Reichenbach am Heuberg, Gemeinde",True,True,AfD,38.182
08327041,Renquishausen,"Renquishausen, Gemeinde",True,True,CDU,43.713
08327046,"Spaichingen, Stadt","Spaichingen, Stadt",True,True,CDU,35.911
08327048,Talheim,"Talheim, Gemeinde",True,True,CDU,35.605
08327049,"Trossingen, Stadt","Trossingen, Stadt",True,True,AfD,32.809
08327050,"Tuttlingen, Stadt","Tuttlingen, Stadt",True,True,CDU,30.145
08327051,Wehingen,"Wehingen, Gemeinde",True,True,CDU,35.571
08327054,Wurmlingen,"Wurmlingen, Gemeinde",True,True,CDU,39.740
08327055,Seitingen-Oberflacht,"Seitingen-Oberflacht, Gemeinde",True,True,CDU,35.649
08327056,Rietheim-Weilheim,"Rietheim-Weilheim, Gemeinde",True,True,CDU,38.462
08327057,Emmingen-Liptingen,"Emmingen-Liptingen, Gemeinde",True,True,CDU,33.613
08335001,"Aach, Stadt","Aach, Stadt",True,True,CDU,28.914
08335002,Allensbach,"Allensbach, Gemeinde",True,True,GRÜNE,38.635
08335015,Büsingen am Hochrhein,"Büsingen am Hochrhein, Gemeinde",True,True,CDU,31.090
08335021,Eigeltingen,"Eigeltingen, Gemeinde",True,True,CDU,36.863
08335022,"Engen, Stadt","Engen, Stadt",True,True,CDU,33.106
08335025,Gaienhofen,"Gaienhofen, Gemeinde",True,True,CDU,35.332
08335026,Gailingen am Hochrhein,"Gailingen am Hochrhein, Gemeinde",True,True,CDU,31.206
08335028,Gottmadingen,"Gottmadingen, Gemeinde",True,True,CDU,27.316
08335035,Hilzingen,"Hilzingen, Gemeinde",True,True,CDU,33.663
08335043,"Konstanz, Universitätsstadt","Konstanz, Stadt",True,True,GRÜNE,44.296
08335055,Moos,"Moos, Gemeinde",True,True,GRÜNE,32.537
08335057,Mühlingen,"Mühlingen, Gemeinde",True,True,CDU,34.430
08335061,Öhningen,"Öhningen, Gemeinde",True,True,CDU,34.064
08335063,"Radolfzell am Bodensee, Stadt","Radolfzell am Bodensee, Stadt",True,True,GRÜNE,35.586
08335066,Reichenau,"Reichenau, Gemeinde",True,True,CDU,37.082
08335075,"Singen (Hohentwiel), Stadt","Singen (Hohentwiel), Stadt",True,True,AfD,27.439
08335077,Steißlingen,"Steißlingen, Gemeinde",True,True,CDU,35.533
08335079,"Stockach, Stadt","Stockach, Stadt",True,True,CDU,32.615
08335080,"Tengen, Stadt","Tengen, Stadt",True,True,CDU,36.462
08335081,Volkertshausen,"Volkertshausen, Gemeinde",True,True,GRÜNE,27.459
08335096,Hohenfels,"Hohenfels, Gemeinde",True,True,CDU,38.139
08335097,Mühlhausen-Ehingen,"Mühlhausen-Ehingen, Gemeinde",True,True,CDU,33.690
08335098,Bodman-Ludwigshafen,"Bodman-Ludwigshafen, Gemeinde",True,True,CDU,36.601
08335099,Orsingen-Nenzingen,"Orsingen-Nenzingen, Gemeinde",True,True,CDU,35.500
08335100,Rielasingen-Worblingen,"Rielasingen-Worblingen, Gemeinde",True,True,CDU,30.140
08336004,Aitern,"Aitern, Gemeinde",True,True,CDU,45.277
08336006,Bad Bellingen,"Bad Bellingen, Gemeinde",True,True,CDU,30.662
08336008,Binzen,"Binzen, Gemeinde",True,True,GRÜNE,35.827
08336010,Böllen,"Böllen, Gemeinde",True,True,CDU,31.148
08336014,Efringen-Kirchen,"Efringen-Kirchen, Gemeinde",True,True,GRÜNE,30.292
08336019,Eimeldingen,"Eimeldingen, Gemeinde",True,True,GRÜNE,32.198
08336024,Fischingen,"Fischingen, Gemeinde",True,True,CDU,33.014
08336025,Fröhnd,"Fröhnd, Gemeinde",True,True,CDU,44.937
08336034,Hasel,"Hasel, Gemeinde",True,True,GRÜNE,27.869
08336036,Hausen im Wiesental,"Hausen im Wiesental, Gemeinde",True,True,GRÜNE,30.016
08336043,Inzlingen,"Inzlingen, Gemeinde",True,True,GRÜNE,37.190
08336045,"Kandern, Stadt","Kandern, Stadt",True,True,GRÜNE,31.767
08336050,"Lörrach, Stadt","Lörrach, Stadt",True,True,GRÜNE,37.177
08336057,Maulburg,"Maulburg, Gemeinde",True,True,GRÜNE,28.778
08336069,"Rheinfelden (Baden), Stadt","Rheinfelden (Baden), Stadt",True,True,GRÜNE,30.601
08336073,Rümmingen,"Rümmingen, Gemeinde",True,True,GRÜNE,34.545
08336075,Schallbach,"Schallbach, Gemeinde",True,True,CDU,34.990
08336078,Schliengen,"Schliengen, Gemeinde",True,True,GRÜNE,32.104
08336079,"Schönau im Schwarzwald, Stadt","Schönau im Schwarzwald, Stadt",True,True,GRÜNE,27.692
08336080,Schönenberg,"Schönenberg, Gemeinde",True,True,CDU,32.716
08336081,"Schopfheim, Stadt","Schopfheim, Stadt",True,True,GRÜNE,33.337
08336082,Schwörstadt,"Schwörstadt, Gemeinde",True,True,CDU,29.966
08336084,Steinen,"Steinen, Gemeinde",True,True,GRÜNE,29.442
08336087,"Todtnau, Stadt","Todtnau, Stadt",True,True,CDU,37.405
08336089,Tunau,"Tunau, Gemeinde",True,True,CDU,45.977
08336090,Utzenfeld,"Utzenfeld, Gemeinde",True,True,CDU,39.067
08336091,"Weil am Rhein, Stadt","Weil am Rhein, Stadt",True,True,GRÜNE,32.067
08336094,Wembach,"Wembach, Gemeinde",True,True,CDU,32.143
08336096,Wieden,"Wieden, Gemeinde",True,True,CDU,49.267
08336100,Wittlingen,"Wittlingen, Gemeinde",True,True,CDU,33.396
08336103,"Zell im Wiesental, Stadt","Zell im Wiesental, Stadt",True,True,CDU,30.206
08336104,Malsburg-Marzell,"Malsburg-Marzell, Gemeinde",True,True,GRÜNE,23.846
08336105,Grenzach-Wyhlen,"Grenzach-Wyhlen, Gemeinde",True,True,GRÜNE,34.669
08336106,Häg-Ehrsberg,"Häg-Ehrsberg, Gemeinde",True,True,CDU,42.073
08336107,Kleines Wiesental,"Kleines Wiesental, Gemeinde",True,True,CDU,28.070
08336991,Briefwahl für mehrere Gemeinden,,False,False,,
08337002,Albbruck,"Albbruck, Gemeinde",True,True,CDU,34.121
08337013,Bernau im Schwarzwald,"Bernau im Schwarzwald, Gemeinde",True,True,CDU,44.199
08337022,"Bonndorf im Schwarzwald, Stadt","Bonndorf im Schwarzwald, Stadt",True,True,CDU,36.551
08337027,Dachsberg (Südschwarzwald),"Dachsberg (Südschwarzwald), Gemeinde",True,True,CDU,32.139
08337030,Dettighofen,"Dettighofen, Gemeinde",True,True,GRÜNE,28.647
08337032,Dogern,"Dogern, Gemeinde",True,True,CDU,34.754
08337038,Görwihl,"Görwihl, Gemeinde",True,True,CDU,36.568
08337039,Grafenhausen,"Grafenhausen, Gemeinde",True,True,CDU,44.893
08337045,Häusern,"Häusern, Gemeinde",True,True,CDU,34.844
08337049,Herrischried,"Herrischried, Gemeinde",True,True,CDU,32.594
08337051,Höchenschwand,"Höchenschwand, Gemeinde",True,True,CDU,34.900
08337053,Hohentengen am Hochrhein,"Hohentengen am Hochrhein, Gemeinde",True,True,CDU,31.900
08337059,Ibach,"Ibach, Gemeinde",True,True,CDU,41.702
08337060,Jestetten,"Jestetten, Gemeinde",True,True,GRÜNE,31.766
08337062,Klettgau,"Klettgau, Gemeinde",True,True,GRÜNE,30.535
08337065,Lauchringen,"Lauchringen, Gemeinde",True,True,CDU,33.835
08337066,"Laufenburg (Baden), Stadt","Laufenburg (Baden), Stadt",True,True,CDU,28.969
08337070,Lottstetten,"Lottstetten, Gemeinde",True,True,CDU,28.587
08337076,Murg,"Murg, Gemeinde",True,True,CDU,28.656
08337090,Rickenbach,"Rickenbach, Gemeinde",True,True,CDU,29.245
08337096,"Bad Säckingen, Stadt","Bad Säckingen, Stadt",True,True,GRÜNE,31.818
08337097,"St. Blasien, Stadt","St. Blasien, Stadt",True,True,CDU,34.039
08337106,"Stühlingen, Stadt","Stühlingen, Stadt",True,True,CDU,40.337
08337108,Todtmoos,"Todtmoos, Gemeinde",True,True,CDU,28.571
08337116,"Wehr, Stadt","Wehr, Stadt",True,True,GRÜNE,28.464
08337118,Weilheim,"Weilheim, Gemeinde",True,True,CDU,38.569
08337123,Wutöschingen,"Wutöschingen, Gemeinde",True,True,CDU,31.999
08337124,Eggingen,"Eggingen, Gemeinde",True,True,CDU,36.227
08337125,Küssaberg,"Küssaberg, Gemeinde",True,True,CDU,31.263
08337126,"Waldshut-Tiengen, Stadt","Waldshut-Tiengen, Stadt",True,True,CDU,31.274
08337127,Wutach,"Wutach, Gemeinde",True,True,CDU,43.188
08337128,Ühlingen-Birkendorf,"Ühlingen-Birkendorf, Gemeinde",True,True,CDU,37.133
08415014,Dettingen an der Erms,"Dettingen an der Erms, Gemeinde",True,True,GRÜNE,34.364
08415019,Eningen unter Achalm,"Eningen unter Achalm, Gemeinde",True,True,GRÜNE,31.663
08415027,Gomadingen,"Gomadingen, Gemeinde",True,True,CDU,33.547
08415028,Grabenstetten,"Grabenstetten, Gemeinde",True,True,CDU,30.300
08415029,Grafenberg,"Grafenberg, Gemeinde",True,True,CDU,36.329
08415034,"Hayingen, Stadt","Hayingen, Stadt",True,True,CDU,42.193
08415039,Hülben,"Hülben, Gemeinde",True,True,CDU,34.382
08415048,Mehrstetten,"Mehrstetten, Gemeinde",True,True,CDU,34.361
08415050,"Metzingen, Stadt","Metzingen, Stadt",True,True,GRÜNE,32.021
08415053,"Münsingen, Stadt","Münsingen, Stadt",True,True,CDU,28.913
08415058,Pfronstetten,"Pfronstetten, Gemeinde",True,True,CDU,45.358
08415059,"Pfullingen, Stadt","Pfullingen, Stadt",True,True,GRÜNE,31.660
08415060,Pliezhausen,"Pliezhausen, Gemeinde",True,True,CDU,31.533
08415061,"Reutlingen, Stadt","Reutlingen, Stadt",True,True,GRÜNE,33.970
08415062,Riederich,"Riederich, Gemeinde",True,True,CDU,33.796
08415073,"Trochtelfingen, Stadt","Trochtelfingen, Stadt",True,True,CDU,35.535
08415078,"Bad Urach, Stadt","Bad Urach, Stadt",True,True,GRÜNE,34.573
08415080,Wannweil,"Wannweil, Gemeinde",True,True,GRÜNE,40.220
08415085,Zwiefalten,"Zwiefalten, Gemeinde",True,True,CDU,42.755
08415087,Walddorfhäslach,"Walddorfhäslach, Gemeinde",True,True,CDU,34.940
08415088,Römerstein,"Römerstein, Gemeinde",True,True,CDU,37.591
08415089,Engstingen,"Engstingen, Gemeinde",True,True,CDU,35.294
08415090,Hohenstein,"Hohenstein, Gemeinde",True,True,CDU,41.406
08415091,Sonnenbühl,"Sonnenbühl, Gemeinde",True,True,CDU,38.012
08415092,Lichtenstein,"Lichtenstein, Gemeinde",True,True,CDU,32.431
08415093,St. Johann,"St. Johann, Gemeinde",True,True,CDU,32.256
08416006,Bodelshausen,"Bodelshausen, Gemeinde",True,True,CDU,29.905
08416009,Dettenhausen,"Dettenhausen, Gemeinde",True,True,GRÜNE,33.417
08416011,Dußlingen,"Dußlingen, Gemeinde",True,True,GRÜNE,34.321
08416015,Gomaringen,"Gomaringen, Gemeinde",True,True,GRÜNE,33.360
08416018,Hirrlingen,"Hirrlingen, Gemeinde",True,True,CDU,37.699
08416022,Kirchentellinsfurt,"Kirchentellinsfurt, Gemeinde",True,True,GRÜNE,42.338
08416023,Kusterdingen,"Kusterdingen, Gemeinde",True,True,GRÜNE,41.936
08416025,"Mössingen, Stadt","Mössingen, Stadt",True,True,GRÜNE,32.424
08416026,Nehren,"Nehren, Gemeinde",True,True,GRÜNE,38.446
08416031,Ofterdingen,"Ofterdingen, Gemeinde",True,True,GRÜNE,32.710
08416036,"Rottenburg am Neckar, Stadt","Rottenburg am Neckar, Stadt",True,True,GRÜNE,32.425
08416041,"Tübingen, Universitätsstadt","Tübingen, Stadt",True,True,GRÜNE,53.194
08416048,Ammerbuch,"Ammerbuch, Gemeinde",True,True,GRÜNE,38.403
08416049,Neustetten,"Neustetten, Gemeinde",True,True,CDU,36.867
08416050,Starzach,"Starzach, Gemeinde",True,True,CDU,33.462
08417002,"Balingen, Stadt","Balingen, Stadt",True,True,CDU,30.706
08417008,Bisingen,"Bisingen, Gemeinde",True,True,CDU,31.025
08417010,Bitz,"Bitz, Gemeinde",True,True,CDU,32.560
08417013,"Burladingen, Stadt","Burladingen, Stadt",True,True,CDU,32.735
08417014,Dautmergen,"Dautmergen, Gemeinde",True,True,CDU,36.822
08417015,Dormettingen,"Dormettingen, Gemeinde",True,True,CDU,38.567
08417016,Dotternhausen,"Dotternhausen, Gemeinde",True,True,CDU,34.235
08417022,"Geislingen, Stadt","Geislingen, Stadt",True,True,CDU,38.774
08417023,Grosselfingen,"Grosselfingen, Gemeinde",True,True,AfD,34.037
08417025,"Haigerloch, Stadt","Haigerloch, Stadt",True,True,CDU,34.890
08417029,Hausen am Tann,"Hausen am Tann, Gemeinde",True,True,CDU,34.100
08417031,"Hechingen, Stadt","Hechingen, Stadt",True,True,CDU,30.137
08417036,Jungingen,"Jungingen, Gemeinde",True,True,CDU,32.094
08417044,"Meßstetten, Stadt","Meßstetten, Stadt",True,True,CDU,36.478
08417045,Nusplingen,"Nusplingen, Gemeinde",True,True,CDU,48.998
08417047,Obernheim,"Obernheim, Gemeinde",True,True,CDU,38.129
08417051,Rangendingen,"Rangendingen, Gemeinde",True,True,CDU,35.732
08417052,Ratshausen,"Ratshausen, Gemeinde",True,True,CDU,32.743
08417054,"Rosenfeld, Stadt","Rosenfeld, Stadt",True,True,CDU,33.104
08417057,"Schömberg, Stadt","Schömberg, Stadt",True,True,CDU,38.549
08417063,Straßberg,"Straßberg, Gemeinde",True,True,CDU,38.102
08417071,Weilen unter den Rinnen,"Weilen unter den Rinnen, Gemeinde",True,True,CDU,39.946
08417075,Winterlingen,"Winterlingen, Gemeinde",True,True,CDU,37.005
08417078,Zimmern unter der Burg,"Zimmern unter der Burg, Gemeinde",True,True,CDU,35.664
08417079,"Albstadt, Stadt","Albstadt, Stadt",True,True,CDU,31.572
08421000,"Ulm, Universitätsstadt","Ulm, Stadt",True,True,GRÜNE,40.959
08425002,Allmendingen,"Allmendingen, Gemeinde",True,True,CDU,45.349
08425004,Altheim,"Altheim, Gemeinde",True,True,CDU,51.636
08425005,Altheim (Alb),"Altheim (Alb), Gemeinde",True,True,CDU,40.173
08425008,Amstetten,"Amstetten, Gemeinde",True,True,CDU,38.713
08425011,Asselfingen,"Asselfingen, Gemeinde",True,True,CDU,40.189
08425013,Ballendorf,"Ballendorf, Gemeinde",True,True,CDU,53.618
08425014,Beimerstetten,"Beimerstetten, Gemeinde",True,True,GRÜNE,32.155
08425017,Berghülen,"Berghülen, Gemeinde",True,True,CDU,43.124
08425019,Bernstadt,"Bernstadt, Gemeinde",True,True,CDU,38.406
08425020,"Blaubeuren, Stadt","Blaubeuren, Stadt",True,True,CDU,33.577
08425022,Börslingen,"Börslingen, Gemeinde",True,True,CDU,42.857
08425024,Breitingen,"Breitingen, Gemeinde",True,True,CDU,33.099
08425028,"Dietenheim, Stadt","Dietenheim, Stadt",True,True,CDU,35.268
08425031,Dornstadt,"Dornstadt, Gemeinde",True,True,CDU,37.152
08425033,"Ehingen (Donau), Stadt","Ehingen (Donau), Stadt",True,True,CDU,45.732
08425035,Emeringen,"Emeringen, Gemeinde",True,True,CDU,55.660
08425036,Emerkingen,"Emerkingen, Gemeinde",True,True,CDU,58.005
08425039,"Erbach, Stadt","Erbach, Stadt",True,True,CDU,37.765
08425050,Griesingen,"Griesingen, Gemeinde",True,True,CDU,49.260
08425052,Grundsheim,"Grundsheim, Gemeinde",True,True,CDU,63.359
08425055,Hausen am Bussen,"Hausen am Bussen, Gemeinde",True,True,CDU,53.521
08425062,Holzkirch,"Holzkirch, Gemeinde",True,True,CDU,60.000
08425064,Hüttisheim,"Hüttisheim, Gemeinde",True,True,CDU,39.381
08425066,Illerrieden,"Illerrieden, Gemeinde",True,True,CDU,39.557
08425071,"Laichingen, Stadt","Laichingen, Stadt",True,True,CDU,39.821
08425072,"Langenau, Stadt","Langenau, Stadt",True,True,CDU,32.397
08425073,Lauterach,"Lauterach, Gemeinde",True,True,CDU,51.673
08425075,Lonsee,"Lonsee, Gemeinde",True,True,CDU,36.681
08425079,Merklingen,"Merklingen, Gemeinde",True,True,CDU,39.235
08425081,"Munderkingen, Stadt","Munderkingen, Stadt",True,True,CDU,43.260
08425083,Neenstetten,"Neenstetten, Gemeinde",True,True,CDU,44.471
08425084,Nellingen,"Nellingen, Gemeinde",True,True,CDU,44.163
08425085,Nerenstetten,"Nerenstetten, Gemeinde",True,True,CDU,41.146
08425088,Oberdischingen,"Oberdischingen, Gemeinde",True,True,CDU,43.069
08425090,Obermarchtal,"Obermarchtal, Gemeinde",True,True,CDU,49.567
08425091,Oberstadion,"Oberstadion, Gemeinde",True,True,CDU,46.298
08425092,Öllingen,"Öllingen, Gemeinde",True,True,CDU,41.057
08425093,Öpfingen,"Öpfingen, Gemeinde",True,True,CDU,45.000
08425097,Rammingen,"Rammingen, Gemeinde",True,True,CDU,39.005
08425098,Rechtenstein,"Rechtenstein, Gemeinde",True,True,CDU,48.299
08425104,Rottenacker,"Rottenacker, Gemeinde",True,True,CDU,38.525
08425108,"Schelklingen, Stadt","Schelklingen, Stadt",True,True,CDU,39.871
08425110,Schnürpflingen,"Schnürpflingen, Gemeinde",True,True,CDU,39.586
08425112,Setzingen,"Setzingen, Gemeinde",True,True,CDU,44.868
08425123,Untermarchtal,"Untermarchtal, Gemeinde",True,True,CDU,44.136
08425124,Unterstadion,"Unterstadion, Gemeinde",True,True,CDU,55.730
08425125,Unterwachingen,"Unterwachingen, Gemeinde",True,True,CDU,53.906
08425130,Weidenstetten,"Weidenstetten, Gemeinde",True,True,CDU,36.256
08425134,Westerheim,"Westerheim, Gemeinde",True,True,CDU,47.329
08425135,Westerstetten,"Westerstetten, Gemeinde",True,True,CDU,41.190
08425137,Illerkirchberg,"Illerkirchberg, Gemeinde",True,True,CDU,33.642
08425138,Staig,"Staig, Gemeinde",True,True,CDU,37.765
08425139,Heroldstatt,"Heroldstatt, Gemeinde",True,True,CDU,40.289
08425140,Balzheim,"Balzheim, Gemeinde",True,True,CDU,36.033
08425141,"Blaustein, Stadt","Blaustein, Stadt",True,True,GRÜNE,33.266
08425991,Briefwahl für mehrere Gemeinden,,False,False,,
08426001,Achstetten,"Achstetten, Gemeinde",True,True,CDU,41.638
08426005,Alleshausen,"Alleshausen, Gemeinde",True,True,CDU,55.944
08426006,Allmannsweiler,"Allmannsweiler, Gemeinde",True,True,CDU,42.857
08426008,Altheim,"Altheim, Gemeinde",True,True,CDU,41.374
08426011,Attenweiler,"Attenweiler, Gemeinde",True,True,CDU,46.021
08426013,"Bad Buchau, Stadt","Bad Buchau, Stadt",True,True,CDU,41.787
08426014,"Bad Schussenried, Stadt","Bad Schussenried, Stadt",True,True,CDU,38.253
08426019,Berkheim,"Berkheim, Gemeinde",True,True,CDU,37.136
08426020,Betzenweiler,"Betzenweiler, Gemeinde",True,True,CDU,51.792
08426021,"Biberach an der Riß, Stadt","Biberach an der Riß, Stadt",True,True,GRÜNE,34.576
08426028,Burgrieden,"Burgrieden, Gemeinde",True,True,CDU,35.678
08426031,Dettingen an der Iller,"Dettingen an der Iller, Gemeinde",True,True,CDU,34.819
08426035,Dürmentingen,"Dürmentingen, Gemeinde",True,True,CDU,46.757
08426036,Dürnau,"Dürnau, Gemeinde",True,True,CDU,42.211
08426038,Eberhardzell,"Eberhardzell, Gemeinde",True,True,CDU,48.194
08426043,Erlenmoos,"Erlenmoos, Gemeinde",True,True,CDU,43.575
08426044,Erolzheim,"Erolzheim, Gemeinde",True,True,CDU,40.478
08426045,Ertingen,"Ertingen, Gemeinde",True,True,CDU,38.507
08426058,Hochdorf,"Hochdorf, Gemeinde",True,True,CDU,43.202
08426062,Ingoldingen,"Ingoldingen, Gemeinde",True,True,CDU,47.059
08426064,Kanzach,"Kanzach, Gemeinde",True,True,CDU,42.041
08426065,Kirchberg an der Iller,"Kirchberg an der Iller, Gemeinde",True,True,CDU,39.944
08426066,Kirchdorf an der Iller,"Kirchdorf an der Iller, Gemeinde",True,True,CDU,37.089
08426067,Langenenslingen,"Langenenslingen, Gemeinde",True,True,CDU,41.456
08426070,"Laupheim, Stadt","Laupheim, Stadt",True,True,CDU,36.668
08426071,Maselheim,"Maselheim, Gemeinde",True,True,CDU,44.516
08426073,Mietingen,"Mietingen, Gemeinde",True,True,CDU,45.803
08426074,Mittelbiberach,"Mittelbiberach, Gemeinde",True,True,CDU,36.304
08426078,Moosburg,"Moosburg, Gemeinde",True,True,CDU,44.615
08426087,"Ochsenhausen, Stadt","Ochsenhausen, Stadt",True,True,CDU,39.952
08426090,Oggelshausen,"Oggelshausen, Gemeinde",True,True,CDU,40.190
08426097,"Riedlingen, Stadt","Riedlingen, Stadt",True,True,CDU,35.160
08426100,Rot an der Rot,"Rot an der Rot, Gemeinde",True,True,CDU,43.412
08426108,Schwendi,"Schwendi, Gemeinde",True,True,CDU,41.504
08426109,Seekirch,"Seekirch, Gemeinde",True,True,CDU,52.518
08426113,Steinhausen an der Rottum,"Steinhausen an der Rottum, Gemeinde",True,True,CDU,41.075
08426117,Tannheim,"Tannheim, Gemeinde",True,True,CDU,36.478
08426118,Tiefenbach,"Tiefenbach, Gemeinde",True,True,CDU,35.586
08426120,Ummendorf,"Ummendorf, Gemeinde",True,True,CDU,39.156
08426121,Unlingen,"Unlingen, Gemeinde",True,True,CDU,45.209
08426124,Uttenweiler,"Uttenweiler, Gemeinde",True,True,CDU,48.147
08426125,Wain,"Wain, Gemeinde",True,True,CDU,41.270
08426128,Warthausen,"Warthausen, Gemeinde",True,True,CDU,36.216
08426134,Schemmerhofen,"Schemmerhofen, Gemeinde",True,True,CDU,44.383
08426135,Gutenzell-Hürbel,"Gutenzell-Hürbel, Gemeinde",True,True,CDU,43.437
08435005,Bermatingen,"Bermatingen, Gemeinde",True,True,GRÜNE,31.407
08435010,Daisendorf,"Daisendorf, Gemeinde",True,True,GRÜNE,36.968
08435013,Eriskirch,"Eriskirch, Gemeinde",True,True,CDU,34.200
08435015,Frickingen,"Frickingen, Gemeinde",True,True,CDU,30.922
08435016,"Friedrichshafen, Stadt","Friedrichshafen, Stadt",True,True,CDU,30.061
08435018,Hagnau am Bodensee,"Hagnau am Bodensee, Gemeinde",True,True,CDU,42.188
08435020,Heiligenberg,"Heiligenberg, Gemeinde",True,True,GRÜNE,33.471
