row_key,ags,municipality_name,gebietsart,gebietsnummer,wahlkreisnummer,wahlbezirk_name,wahllokal,reported_precincts,total_precincts,voters_total,valid_votes_erst,valid_votes_zweit,voters_total_2021,valid_votes_erst_2021,valid_votes_zweit_2021,delta_voters_total_vs_2021,delta_valid_votes_erst_vs_2021,delta_valid_votes_zweit_vs_2021,payload_hash,is_municipality_summary
lsa:GEMEINDE:15001000,15001000,"Dessau-Roßlau, Stadt",GEMEINDE,15001000,,,,74,79,43498,42883,43058,,,,,,,962c9e5b72dd094fc571390c06b111cb19da34ba04885be23dd44b083842a481,True
lsa:GEMEINDE:15002000,15002000,"Halle (Saale), Stadt",GEMEINDE,15002000,,,,151,186,105320,104248,104403,,,,,,,9081881df90241f142f81ef502ddc12378e9576908c181aa10175be7a0d43901,True
lsa:GEMEINDE:15003000,15003000,"Magdeburg, Landeshauptstadt",GEMEINDE,15003000,,,,201,218,126971,125976,126037,,,,,,,38fa1d9717ba761a6b1365da8ee37954e5efc6d7afcf6d6e4fd0e8786230aeae,True
lsa:GEMEINDE:15081026,15081026,"Apenburg-Winterfeld, Flecken",GEMEINDE,15081026,,,,3,4,947,934,933,,,,,,,f9187e506d1a0620532ea1518306f64eedc6cb1f68b0293be22b08a65dd165c1,True
lsa:GEMEINDE:15081030,15081030,"Arendsee (Altmark), Stadt",GEMEINDE,15081030,,,,16,17,3268,3223,3229,,,,,,,df92aa11e519eb39b03b8d9f6a8a2a8f7de78c2c75f3b05feb7a27a31831da00,True
lsa:GEMEINDE:15081045,15081045,Beetzendorf,GEMEINDE,15081045,,,,5,7,687,684,684,,,,,,,4feb4fae693a7f4619cbb796200588eedd50cddc9318e343fb2d894b534f312b,True
lsa:GEMEINDE:15081095,15081095,Dähre,GEMEINDE,15081095,,,,2,3,717,712,710,,,,,,,bc113fd118e6be86038437016b39bccac339ae1cc93894ffc644b96ccd2bd0e7,True
lsa:GEMEINDE:15081105,15081105,"Diesdorf, Flecken",GEMEINDE,15081105,,,,0,2,0,0,0,,,,,,,10c5a751c1e5b35e4483b3ad1ccf06fbe61704370fedf5a4950800bc68ee3478,True
lsa:GEMEINDE:15081135,15081135,"Gardelegen, Hansestadt",GEMEINDE,15081135,,,,34,40,9452,9341,9342,,,,,,,093d09f13069cae9204a60310cf68fe727ac7c7620db870b968d116412b310f3,True
lsa:GEMEINDE:15081225,15081225,Jübar,GEMEINDE,15081225,,,,5,6,853,847,846,,,,,,,ea9ccd8f6e1b756e58b9c2d3bc5d7fdc5fda011202826177ea586217904db657,True
lsa:GEMEINDE:15081240,15081240,"Kalbe (Milde), Stadt",GEMEINDE,15081240,,,,14,18,2581,2554,2556,,,,,,,32fd370188dfdd3a92a0bc8ba3920187412c3a67ed305f2009954417e9e1d070,True
lsa:GEMEINDE:15081280,15081280,"Klötze, Stadt",GEMEINDE,15081280,,,,15,19,3670,3628,3625,,,,,,,d6ddc7c324147a82669b6bdc8eb7a9a732dfd5921cec53cca2b67ead7632d0e7,True
lsa:GEMEINDE:15081290,15081290,Kuhfelde,GEMEINDE,15081290,,,,4,4,708,699,700,,,,,,,6894b23250cd5085295da52d842f68b8683691450ca23db3df7d175bd51426cc,True
lsa:GEMEINDE:15081440,15081440,Rohrberg,GEMEINDE,15081440,,,,3,4,592,589,587,,,,,,,bb5209d5eb3e833e82e4d2bde68b2e75a2cd16fc038213eca34d50feef1c529d,True
lsa:GEMEINDE:15081455,15081455,"Salzwedel, Hansestadt",GEMEINDE,15081455,,,,17,25,7289,7196,7207,,,,,,,14c55e9c053e50c429a02b693f68c774ac88ccd280a909aa0fa3b826be230547,True
lsa:GEMEINDE:15081545,15081545,Wallstawe,GEMEINDE,15081545,,,,2,3,446,438,438,,,,,,,e12efa04a4a31334c845d52bd5c67c868581056aca18399945884043b8960528,True
lsa:GEMEINDE:15082005,15082005,"Aken (Elbe), Stadt",GEMEINDE,15082005,,,,8,9,3690,3629,3648,,,,,,,69e936d888d7fccbc6c7b1775b9c7a5c0cbc2fe7a3f2ec31d81303c26cf46abe,True
lsa:GEMEINDE:15082015,15082015,"Bitterfeld-Wolfen, Stadt",GEMEINDE,15082015,,,,26,31,18033,17821,17858,,,,,,,2042c5e25bcd9f8b01dc52cabcdfcb2b3eb66c7e69d9f20f7b94c9489e7884c7,True
lsa:GEMEINDE:15082180,15082180,"Köthen (Anhalt), Stadt",GEMEINDE,15082180,,,,21,24,9752,9622,9641,,,,,,,03b62b39ff4be0cf5acac274d4e73415557ea59ec1caaefa5b93a4ed56b92e73,True
lsa:GEMEINDE:15082241,15082241,Muldestausee,GEMEINDE,15082241,,,,15,16,7580,7479,7505,,,,,,,1c622d6d8e50b185da129e112879f1bfb4dd4754e34a0ad1c567ce11405fa7d9,True
lsa:GEMEINDE:15082256,15082256,Osternienburger Land,GEMEINDE,15082256,,,,19,19,5424,5319,5345,,,,,,,8b4f87f6777e0de54be28e263faf327fcb78df018f84566c64a86729e98bcfdb,True
lsa:GEMEINDE:15082301,15082301,"Raguhn-Jeßnitz, Stadt",GEMEINDE,15082301,,,,10,11,4737,4680,4686,,,,,,,7df4345cc76854e9139b49032642fce98fd7bb7d4ad3ad5e83948c46b6f91ecb,True
lsa:GEMEINDE:15082340,15082340,"Sandersdorf-Brehna, Stadt",GEMEINDE,15082340,,,,16,17,8683,8582,8593,,,,,,,901f3dd2e5104812afe2cafc6c72292fcadeb324b93497cc5d2c78a0c7c9e2cc,True
lsa:GEMEINDE:15082377,15082377,"Südliches Anhalt, Stadt",GEMEINDE,15082377,,,,27,28,7218,7134,7126,,,,,,,dc726b3c5ed13775d4c0243318755849c937bffad9b0956b3ffab3b7a7d9f9e8,True
lsa:GEMEINDE:15082430,15082430,"Zerbst/Anhalt, Stadt",GEMEINDE,15082430,,,,35,36,12060,11850,11939,,,,,,,81f2599d8f216ddeb11e18479b08ce88490ae932a14501576a5d62604190d6da,True
lsa:GEMEINDE:15082440,15082440,"Zörbig, Stadt",GEMEINDE,15082440,,,,11,13,4281,4221,4224,,,,,,,e6e5fe950ce2c490e48dfa4d2e018eee033adaaf8ecc086780edcd4787076dac,True
lsa:GEMEINDE:15083020,15083020,Altenhausen,GEMEINDE,15083020,,,,4,4,695,687,690,,,,,,,d5fc871b98fb61229c0562680fbbe0919670dc664cc16b2c16b8597c57a91cb1,True
lsa:GEMEINDE:15083025,15083025,Am Großen Bruch,GEMEINDE,15083025,,,,5,5,1349,1331,1336,,,,,,,f758effe373c361df795f3b98f8b6b5507cbd3eb6aa0abd4c5c9906823fbe048,True
lsa:GEMEINDE:15083030,15083030,Angern,GEMEINDE,15083030,,,,4,5,1051,1039,1037,,,,,,,c7fb34b8b3b13d9501699f1cbc2aff65a5143db298cc6ba6a7b5927803f1b78b,True
lsa:GEMEINDE:15083035,15083035,Ausleben,GEMEINDE,15083035,,,,3,3,1050,1037,1045,,,,,,,691d7b18a286abca6b98b60e551ab3b5cf1ceb7835bd2bb3532394c7d3947f5d,True
lsa:GEMEINDE:15083040,15083040,Barleben,GEMEINDE,15083040,,,,6,8,5037,4999,4997,,,,,,,e1e4bb16af4a4d8556845f05bff5cb26ffb40f1487ef87b4d71d5b2272077961,True
lsa:GEMEINDE:15083060,15083060,Beendorf,GEMEINDE,15083060,,,,2,2,523,518,517,,,,,,,521df4809e28b2abbc48383536440111c597fc10b9e45e2e3aed5bc442f1d872,True
lsa:GEMEINDE:15083115,15083115,Bülstringen,GEMEINDE,15083115,,,,3,3,600,593,593,,,,,,,dec81740e6045e26ec2310d3b07b8b69c9522884dd76cc90f941ed29f633869e,True
lsa:GEMEINDE:15083120,15083120,Burgstall,GEMEINDE,15083120,,,,4,5,832,816,817,,,,,,,6be283c0d12298d4613fb40a0ea2a3557153dc9b652b51c0d44640ce2b484c84,True
lsa:GEMEINDE:15083125,15083125,Calvörde,GEMEINDE,15083125,,,,9,9,2155,2128,2133,,,,,,,584fdcfdd8890939176b6737c35724a848be035e0662787a716e16c0592e6485,True
lsa:GEMEINDE:15083130,15083130,Colbitz,GEMEINDE,15083130,,,,2,4,1018,1013,1015,,,,,,,56c5ae5e9f3a8b4575186de91eb4e7f1cc450b7bfd0a16166cd936d51c3ac0f0,True
lsa:GEMEINDE:15083190,15083190,Eilsleben,GEMEINDE,15083190,,,,6,6,2337,2313,2310,,,,,,,3951961e957979effa2dd534781b00ba971f76c316edffe56c2d920b4a021ecb,True
lsa:GEMEINDE:15083205,15083205,Erxleben,GEMEINDE,15083205,,,,6,6,1839,1809,1816,,,,,,,42829fd5c9e32aa003cf84b762c9e5fc252fe9fbd21fa217ac6cd053d160c530,True
lsa:GEMEINDE:15083230,15083230,Flechtingen,GEMEINDE,15083230,,,,4,5,1337,1322,1326,,,,,,,b0d967d57cb4f2cb99fcf8729b03af677f8a5ec57a9105ba1ed7a9e874cce935,True
lsa:GEMEINDE:15083245,15083245,"Gröningen, Stadt",GEMEINDE,15083245,,,,4,6,919,914,909,,,,,,,bf9d7b54f5635da2a342cc3955bb872cc3e7ee59e03fa46b57c01f9625e5c189,True
lsa:GEMEINDE:15083270,15083270,"Haldensleben, Stadt",GEMEINDE,15083270,,,,16,17,9562,9449,9457,,,,,,,7659864ff2e28292d7d582f38bc8971a58ecda266bb3ec043e5d7879143a171a,True
lsa:GEMEINDE:15083275,15083275,Harbke,GEMEINDE,15083275,,,,2,2,890,874,874,,,,,,,f286fba65d52add89329b15aba1b78f335f57a486eccdcc0561c51f4371babce,True
lsa:GEMEINDE:15083298,15083298,Hohe Börde,GEMEINDE,15083298,,,,17,20,9317,9222,9220,,,,,,,e14d53915210a4674d5be416138eda5f8ed7904aaa282415bc7eccd1ae2b20eb,True
lsa:GEMEINDE:15083320,15083320,Hötensleben,GEMEINDE,15083320,,,,5,5,2113,2091,2096,,,,,,,cf0814f650679d9fa11c729ec0bb323b7111a720b24f976c37100af38590c4ed,True
lsa:GEMEINDE:15083323,15083323,Ingersleben,GEMEINDE,15083323,,,,5,5,831,817,821,,,,,,,43f127c1def2c8f1dbcaa3c896c383f1abc136aec5a5b87683d2bea7463ee7e3,True
lsa:GEMEINDE:15083355,15083355,"Kroppenstedt, Stadt",GEMEINDE,15083355,,,,2,2,872,865,863,,,,,,,a91443c4f1f032f84c03489f892de16fad7d2fe3769e834d165c5dfec4836f3c,True
lsa:GEMEINDE:15083361,15083361,Loitsche-Heinrichsberg,GEMEINDE,15083361,,,,2,3,505,499,496,,,,,,,f088e8c2d61e7ab63bf4a6a24af541d7420082bcfd36e1da9728464ad79047be,True
lsa:GEMEINDE:15083390,15083390,Niedere Börde,GEMEINDE,15083390,,,,9,10,3507,3471,3474,,,,,,,d71009e554baedff731b02c156ffc4786062dbb073255de1f9aac62211a6dd3f,True
lsa:GEMEINDE:15083411,15083411,"Oebisfelde-Weferlingen, Stadt",GEMEINDE,15083411,,,,16,28,2917,2879,2881,,,,,,,4f6101478d1a5a341b48f377abb078cc32dd8f8f66c764486596f107e03e54b1,True
lsa:GEMEINDE:15083415,15083415,"Oschersleben (Bode), Stadt",GEMEINDE,15083415,,,,15,21,5615,5545,5558,,,,,,,9118767a0919a8de8b0d88498b80def80a32a38a3b85d7ae98aaed3b34f839f5,True
lsa:GEMEINDE:15083440,15083440,Rogätz,GEMEINDE,15083440,,,,2,2,1476,1465,1467,,,,,,,36c3b352ac8d425d778769d0f3114402828d34193c42f9b9c2154adbd2ddb076,True
lsa:GEMEINDE:15083485,15083485,Sommersdorf,GEMEINDE,15083485,,,,4,4,872,863,868,,,,,,,ede3a3ef244a48ea5d9b0c8dc9826fcaf251b14aad6402750c804396301ebe20,True
lsa:GEMEINDE:15083490,15083490,Sülzetal,GEMEINDE,15083490,,,,8,9,4358,4273,4306,,,,,,,67524ca8cc0037b6270700beab49a33b3cb5c078a1b5ab4eb8ee3cd2adf4b2e8,True
lsa:GEMEINDE:15083505,15083505,Ummendorf,GEMEINDE,15083505,,,,2,2,616,611,614,,,,,,,d59e6df669878282851f4b1f1769fcd9fbfdf4f4a254a3fb606f44a27248f693,True
lsa:GEMEINDE:15083515,15083515,Völpke,GEMEINDE,15083515,,,,3,3,734,729,728,,,,,,,b49d12dd12d3079b23825fe7b36d8c62c7abee491a0d39e7b2a98d4dd2452cbc,True
lsa:GEMEINDE:15083531,15083531,"Wanzleben-Börde, Stadt",GEMEINDE,15083531,,,,16,18,7276,7183,7206,,,,,,,ab715895c4117d8f6ce888f4d2acc238b61cb0eccaffdbf688773ba0b8e531ca,True
lsa:GEMEINDE:15083535,15083535,Wefensleben,GEMEINDE,15083535,,,,2,2,1031,1019,1020,,,,,,,ac7eb1839d968edcf5e58c1431f7438ad7363b6b901efacc3b216698f705b742,True
lsa:GEMEINDE:15083557,15083557,Westheide,GEMEINDE,15083557,,,,4,5,944,934,935,,,,,,,095259b79e00adc62ae9b782a8f41f4793418cb9e64c8a135bdee2f0ddbaf74a,True
lsa:GEMEINDE:15083565,15083565,"Wolmirstedt, Stadt",GEMEINDE,15083565,,,,11,12,6448,6378,6372,,,,,,,4c7dcc876465e1e9763f16754d971d423567187141668e653f38600cab24607a,True
lsa:GEMEINDE:15083580,15083580,Zielitz,GEMEINDE,15083580,,,,2,3,913,905,905,,,,,,,49e58f4753e1c30011a9c89e14c33f5af761cfa7bb4a9f2ee22cbcc68f1f1aac,True
lsa:GEMEINDE:15084012,15084012,An der Poststraße,GEMEINDE,15084012,,,,3,4,904,886,890,,,,,,,8bc864bfec117655a26b6afca65ffda1fc88169e32f28a56eff0d95fc36653ea,True
lsa:GEMEINDE:15084013,15084013,Meineweh,GEMEINDE,15084013,,,,2,3,487,478,479,,,,,,,954fee358f4bd66005b2d20cbcab21b2b1b6a68f172acd9fa82789149990e7f2,True
lsa:GEMEINDE:15084015,15084015,"Bad Bibra, Stadt",GEMEINDE,15084015,,,,3,3,1564,1539,1550,,,,,,,0bd9c04fcaec0fed969d2c18b868b0cea2af73b55d8ae937990cdf760a538411,True
lsa:GEMEINDE:15084025,15084025,Balgstädt,GEMEINDE,15084025,,,,4,4,720,717,716,,,,,,,e44b3481647707a1a32a9693f7ec77fad2c8ab44d8e9a2341b4b7e8f0dff0bcb,True
lsa:GEMEINDE:15084115,15084115,Droyßig,GEMEINDE,15084115,,,,1,3,140,138,137,,,,,,,16e4650476cc6255da2b3ce51e73fc11275bb6f8d141c8bdb957c0fef0ef1d1c,True
lsa:GEMEINDE:15084125,15084125,"Eckartsberga, Stadt",GEMEINDE,15084125,,,,4,4,1403,1380,1386,,,,,,,09b61ebf2ecd41341c1a9ff82067d087b17a9e899780494edb06d98ebcb44838,True
lsa:GEMEINDE:15084130,15084130,Elsteraue,GEMEINDE,15084130,,,,13,13,5343,5286,5294,,,,,,,b44eaa928d2b5f60cc6c60571d5d58c98429b17dec9473a05dba04d200a4af75,True
lsa:GEMEINDE:15084132,15084132,Finne,GEMEINDE,15084132,,,,3,3,708,697,703,,,,,,,57dab78529bca47ff2d951a232c171a145e8ec47e59ad3c4c11fb14a943d204c,True
lsa:GEMEINDE:15084133,15084133,Finneland,GEMEINDE,15084133,,,,3,3,696,684,689,,,,,,,21baf149ba3724c1f7b5d3b48299530d74210d8f931cf615b67e70f72cc6b0fa,True
lsa:GEMEINDE:15084135,15084135,"Freyburg (Unstrut), Stadt",GEMEINDE,15084135,,,,6,7,2054,2033,2030,,,,,,,f999310fe0416eef25eade247913d882e106d0d43319b7fbbdc7595e5d5a67fa,True
lsa:GEMEINDE:15084150,15084150,Gleina,GEMEINDE,15084150,,,,4,4,769,759,759,,,,,,,cb21c36602ab8f18a3a0f95f5136ad30f1a7e8afd52c67522c04b30be954bd62,True
lsa:GEMEINDE:15084170,15084170,Goseck,GEMEINDE,15084170,,,,2,3,545,542,542,,,,,,,b80397ee189801afcbdc4e7fb907dc7f75e6a8333b3bc543f918ce6b8ab701a9,True
lsa:GEMEINDE:15084207,15084207,Gutenborn,GEMEINDE,15084207,,,,2,5,503,495,495,,,,,,,ee395d1ceee8bbaed6119d8f65182086c0efaef9860b9d525fda34b045f59909,True
lsa:GEMEINDE:15084235,15084235,"Hohenmölsen, Stadt",GEMEINDE,15084235,,,,12,13,4928,4872,4880,,,,,,,9f8c474c93fd5e8a80ad20f9da0c7381a41a9f5f8f0f3f1d162155cee001f570,True
lsa:GEMEINDE:15084246,15084246,Kaiserpfalz,GEMEINDE,15084246,,,,3,3,971,956,962,,,,,,,ed0e6d794cb5e5504b8d07549a0233d776f5d3548fe2b66b6889aa7dadc64914,True
lsa:GEMEINDE:15084250,15084250,Karsdorf,GEMEINDE,15084250,,,,3,4,708,693,696,,,,,,,752b3259c4bde362f6ee76f128374fe70406bc3c31fd29fc52edc4515f33aac7,True
lsa:GEMEINDE:15084275,15084275,Kretzschau,GEMEINDE,15084275,,,,2,6,140,136,136,,,,,,,e41f7949af3e1fef68848e14c099c791a83150ddfa10459132973d519fb3cca4,True
lsa:GEMEINDE:15084282,15084282,Lanitz-Hassel-Tal,GEMEINDE,15084282,,,,3,3,678,666,672,,,,,,,fa28e20a1e0204bbeaba3bed84516e3eb7527ef343902e8a71264c17119a67ff,True
lsa:GEMEINDE:15084285,15084285,"Laucha an der Unstrut, Stadt",GEMEINDE,15084285,,,,4,5,1324,1301,1301,,,,,,,82eeb5c06e78712aa9456c79ddf9aeb644fdf48cc45df24130f1c35450f56aaa,True
lsa:GEMEINDE:15084315,15084315,"Lützen, Stadt",GEMEINDE,15084315,,,,20,22,4601,4539,4553,,,,,,,215b57b44d9573336bb9044ebfa91b8d68b14e2c5e76cbf3f3e6bd7ef3d2373c,True
lsa:GEMEINDE:15084335,15084335,Mertendorf,GEMEINDE,15084335,,,,3,3,1070,1053,1058,,,,,,,0f1302b8f38ddff07e4b8b9f71394aa154f058eee306a146edbb53e8b3407a0a,True
lsa:GEMEINDE:15084341,15084341,Molauer Land,GEMEINDE,15084341,,,,1,2,479,477,474,,,,,,,a2b1408fb3311cc1400b75171468ad3b34cfb13099d3d7affc346286171bdb8e,True
lsa:GEMEINDE:15084355,15084355,"Naumburg (Saale), Stadt",GEMEINDE,15084355,,,,25,31,14620,14488,14504,,,,,,,8596b69a2790cd2ad949525e4cab8ca2113d6b43c70b5cb98d9efe69e5b83b53,True
lsa:GEMEINDE:15084360,15084360,"Nebra (Unstrut), Stadt",GEMEINDE,15084360,,,,3,4,1421,1394,1395,,,,,,,b2ecc719cfbb1bb15f4d09c351d39f122f67dd267f65949530c12554187c43e5,True
lsa:GEMEINDE:15084375,15084375,"Osterfeld, Stadt",GEMEINDE,15084375,,,,2,3,909,898,903,,,,,,,7e9b092ce8fc150afcb799198201bfcee76a880541f9e0d80e66ac7c30fbb6e4,True
lsa:GEMEINDE:15084442,15084442,Schnaudertal,GEMEINDE,15084442,,,,5,6,534,527,529,,,,,,,0b76838be26440f15acaa82e763c71e14fc08df274bbd3a498d08e4027bd21cd,True
lsa:GEMEINDE:15084445,15084445,Schönburg,GEMEINDE,15084445,,,,1,2,164,163,164,,,,,,,5bb10a67b83cd070e34489d3135abc873cefa093d49757e91631961a3f726846,True
lsa:GEMEINDE:15084470,15084470,"Stößen, Stadt",GEMEINDE,15084470,,,,2,2,561,559,559,,,,,,,ef445630fad4280ce7d79044cac46bcaf93a660abc4cec60c8600f99fe272455,True
lsa:GEMEINDE:15084490,15084490,"Teuchern, Stadt",GEMEINDE,15084490,,,,11,11,4901,4826,4852,,,,,,,7a59608f7dce6d996e6a69cdae6dd68e90d05d48a9fb82953fa623e14a440e66,True
lsa:GEMEINDE:15084550,15084550,"Weißenfels, Stadt",GEMEINDE,15084550,,,,34,39,17869,17599,17695,,,,,,,8d91fa3853e410f35e0998447078993c7717c598ee3f25b08e328ff0f3db4f44,True
lsa:GEMEINDE:15084560,15084560,Wethau,GEMEINDE,15084560,,,,1,2,476,471,472,,,,,,,5b98f18a3e924c6d44c807ac147e28e505ac9cab0f685fe9c9bf837e1027af5a,True
lsa:GEMEINDE:15084565,15084565,Wetterzeube,GEMEINDE,15084565,,,,2,4,370,366,366,,,,,,,aa09a4350688c955f400b29a568df264ca46554053e0b23b9f1b7616e986bdfb,True
lsa:GEMEINDE:15084590,15084590,"Zeitz, Stadt",GEMEINDE,15084590,,,,26,29,11616,11465,11477,,,,,,,e0e589fc028d657e6c828a524c71f0d40d17d300c4c0f9a4794c334c2e98ec61,True
lsa:GEMEINDE:15085040,15085040,"Ballenstedt, Stadt",GEMEINDE,15085040,,,,8,9,4708,4646,4645,,,,,,,1902af1269e4eba914a6da072f21ae780c20f09d764460312c533fc2b12ec28e,True
lsa:GEMEINDE:15085055,15085055,"Blankenburg (Harz), Stadt",GEMEINDE,15085055,,,,13,20,6636,6557,6568,,,,,,,ce6434fa9236cce9d288f5243f2390f2f486ca39fa7d76b83a9257e4dc99f5a7,True
lsa:GEMEINDE:15085090,15085090,Ditfurt,GEMEINDE,15085090,,,,2,2,970,953,954,,,,,,,9e921fb8d2b41303622eeaf2d36bd4963b73cd449d9bcc358fe4648aad20cec1,True
lsa:GEMEINDE:15085110,15085110,"Falkenstein/Harz, Stadt",GEMEINDE,15085110,,,,7,9,2536,2504,2503,,,,,,,16803127a1dd21e5b0eca4ff45e804cb0cafef432beb0e7261c80768f88e7b81,True
lsa:GEMEINDE:15085125,15085125,Groß Quenstedt,GEMEINDE,15085125,,,,2,2,569,558,554,,,,,,,62b46c8d4143aa0ec84d94bc10cab5d16ab4e0561574d17f75af24a9987a553e,True
lsa:GEMEINDE:15085135,15085135,"Halberstadt, Stadt",GEMEINDE,15085135,,,,30,31,21651,21404,21419,,,,,,,2060ec28350b64d1d53279e62a5d776fe5721ec2d8cfed674251fd8548120265,True
lsa:GEMEINDE:15085140,15085140,Harsleben,GEMEINDE,15085140,,,,0,2,0,0,0,,,,,,,35b8a90a8ee76fa60a4f019196659bb419c6025da309a8d7e84800c345737179,True
lsa:GEMEINDE:15085145,15085145,"Harzgerode, Stadt",GEMEINDE,15085145,,,,9,13,2831,2797,2798,,,,,,,044a8dd27af9136775a5c0e957879a50f9d83bde3fee9658405e7af835d567bc,True
lsa:GEMEINDE:15085160,15085160,Hedersleben,GEMEINDE,15085160,,,,2,2,866,850,856,,,,,,,7f37c6ddb34b4b8c30c1e61748dd7c6bdb399226ae499ec63e6766fc2037aa6f,True
lsa:GEMEINDE:15085185,15085185,Huy,GEMEINDE,15085185,,,,11,12,3343,3304,3307,,,,,,,adb4ed1f527f1150885c69be1ef9ba4c5599ef260b34f77fc683ebf0b71b02de,True
lsa:GEMEINDE:15085190,15085190,"Ilsenburg (Harz), Stadt",GEMEINDE,15085190,,,,6,9,3903,3853,3860,,,,,,,3c0c4e821609c40b9845c1db5d31f3c61c520605ad5ea55e569d5a97ad5411a6,True
lsa:GEMEINDE:15085227,15085227,Nordharz,GEMEINDE,15085227,,,,9,9,5214,5160,5171,,,,,,,33adf31fc8dd6cec42e96a4c31b1c2232d8b49535b4ba8c11d4a7e9b95e2084e,True
lsa:GEMEINDE:15085228,15085228,"Oberharz am Brocken, Stadt",GEMEINDE,15085228,,,,12,12,6376,6305,6301,,,,,,,6ef8c1e77b17e26612dfa9d58687797059b00a3a98dbab01d03f84ae92dcd277,True
lsa:GEMEINDE:15085230,15085230,"Osterwieck, Stadt",GEMEINDE,15085230,,,,21,21,7213,7092,7096,,,,,,,a1bb46ee88f8c07bbb43a9ddc6b8dcd3f7de7d1c0b02b32f3ee156ac419ad40d,True
