row_key,ags,municipality_name,gebietsart,gebietsnummer,reported_precincts,total_precincts,voters_total,valid_votes_erst,valid_votes_zweit,payload_hash,is_municipality_summary
007776:08337039-90004:90004:08337039:BRIEFWAHLBEZIRK,08337039,Grafenhausen,BRIEFWAHLBEZIRK,08337039-90004,0,1,0,0,0,3fb674639d0433f5ab037b7c2010255c676fab15ccce349f04d9db180e6638cd,False
007777:08337045:-:08337045:GEMEINDE,08337045,Häusern,GEMEINDE,08337045,0,2,0,0,0,5f9f84df8a25af937668fc2bc2e2af85fa07130cd8d035d2276cac6afacbbd39,True
007778:08337045-00101:00101:08337045:URNENWAHLBEZIRK,08337045,Häusern,URNENWAHLBEZIRK,08337045-00101,0,1,0,0,0,c6ed67d0642ea0097e31f60c8f915de8e06e7105e67471e348b45fa3a2906ca3,False
007779:08337045-90001:90001:08337045:BRIEFWAHLBEZIRK,08337045,Häusern,BRIEFWAHLBEZIRK,08337045-90001,0,1,0,0,0,3daad585f0d1e2ba3f92a2b1016671156ea135f290ae248a39523d19098bd200,False
007780:08337051:-:08337051:GEMEINDE,08337051,Höchenschwand,GEMEINDE,08337051,0,3,0,0,0,5ce9f6cd4b1467faae57864ce562cd37ed29ae7d25a25deafabae911a7fabad4,True
007781:08337051-00101:00101:08337051:URNENWAHLBEZIRK,08337051,Höchenschwand,URNENWAHLBEZIRK,08337051-00101,0,1,0,0,0,1c221c86c09eea8850bb10dac3d90e72cea04c78bdf8d583c6d0726ba6df2e21,False
007782:08337051-00202:00202:08337051:URNENWAHLBEZIRK,08337051,Höchenschwand,URNENWAHLBEZIRK,08337051-00202,0,1,0,0,0,2f755a5601c507cdc62b34441464f1061b2a729bac214e259e488036b5f23829,False
007783:08337051-90001:90001:08337051:BRIEFWAHLBEZIRK,08337051,Höchenschwand,BRIEFWAHLBEZIRK,08337051-90001,0,1,0,0,0,4d305128d543f388cbddd7a8567e38949e95fc8d561a45a882645dfc257f847d,False
007784:08337059:-:08337059:GEMEINDE,08337059,Ibach,GEMEINDE,08337059,0,2,0,0,0,1eb31351d84b8198d4608b05e5f3379451e6438fb479c85d1af8243c137e43b6,True
007785:08337059-001-01:001-01:08337059:URNENWAHLBEZIRK,08337059,Ibach,URNENWAHLBEZIRK,08337059-001-01,0,1,0,0,0,3b815d044a6bdbfaa9d8319b0558713c8d1889b9e4d7c33a18093ec0758873ed,False
007786:08337059-900-01:900-01:08337059:BRIEFWAHLBEZIRK,08337059,Ibach,BRIEFWAHLBEZIRK,08337059-900-01,0,1,0,0,0,8b8c355cab0913cf6481cf3eb24607f2892d1e4f03eb13309a7ec8a9588dce4b,False
007787:08337097:-:08337097:GEMEINDE,08337097,"St. Blasien, Stadt",GEMEINDE,08337097,2,6,318,317,317,55734597c7f7631ab995b72de34eee5b6536a49392e5d4547afd145ef99d92d2,True
007788:08337097-1:001-01:08337097:URNENWAHLBEZIRK,08337097,"St. Blasien, Stadt",URNENWAHLBEZIRK,08337097-1,0,1,0,0,0,3bc48af285a94737ed72c4b9e254ecbdfd67cf292c400cf3ae8efc544eaf1292,False
007789:08337097-2:001-02:08337097:URNENWAHLBEZIRK,08337097,"St. Blasien, Stadt",URNENWAHLBEZIRK,08337097-2,0,1,0,0,0,70264f372e26f1632be121d95e947fa6626cce40701c87e7194a0a5785c47ae7,False
007790:08337097-3:002-03:08337097:URNENWAHLBEZIRK,08337097,"St. Blasien, Stadt",URNENWAHLBEZIRK,08337097-3,1,1,190,190,190,ddbb77f234c99bc995eee0578750c7ca5d461fb5344f01e3a6924995c10f4a9c,False
007791:08337097-4:003-04:08337097:URNENWAHLBEZIRK,08337097,"St. Blasien, Stadt",URNENWAHLBEZIRK,08337097-4,1,1,128,127,127,0c3db1134e90fa63f62c42ac5cb68e24e0fd36d4108cf28e38fda0cb4254a514,False
007792:08337097-900-01:900-01:08337097:BRIEFWAHLBEZIRK,08337097,"St. Blasien, Stadt",BRIEFWAHLBEZIRK,08337097-900-01,0,1,0,0,0,7076e78dc2a78fa72747dfa1a42e6283d8400ac0eaf5f77da5627be6027c9972,False
007793:08337097-900-02:900-02:08337097:BRIEFWAHLBEZIRK,08337097,"St. Blasien, Stadt",BRIEFWAHLBEZIRK,08337097-900-02,0,1,0,0,0,27ea3d5e37b61fdc0d30ba42c377fa953ddbea9f62ff2f8ec8064e8ac92ce511,False
007794:08337108:-:08337108:GEMEINDE,08337108,Todtmoos,GEMEINDE,08337108,0,2,0,0,0,8567e132596d9f519e254f88865ce07dba41a5511ffa07109c24131f0154ae70,True
007795:08337108-001-01:001-01:08337108:URNENWAHLBEZIRK,08337108,Todtmoos,URNENWAHLBEZIRK,08337108-001-01,0,1,0,0,0,9571aa92fb6a68058c19f54175937950363be28397bca86b9e64d895f5b5c182,False
007796:08337108-900-01:900-01:08337108:BRIEFWAHLBEZIRK,08337108,Todtmoos,BRIEFWAHLBEZIRK,08337108-900-01,0,1,0,0,0,9ed95d4e449b6b6e04a7556e183c68f34d692fb33a87f7e04e9a5b5b3e9b8b06,False
007797:08337127:-:08337127:GEMEINDE,08337127,Wutach,GEMEINDE,08337127,0,2,0,0,0,04c5a3eb9226108b9024e910c0964e88da7946799ef12081135002bb6d151b00,True
007798:08337127-001-01:001-01:08337127:URNENWAHLBEZIRK,08337127,Wutach,URNENWAHLBEZIRK,08337127-001-01,0,1,0,0,0,9643f08c861efff87b9ea595dde6b7de92f2dfa732753a0ea1c792f3f9b6ff28,False
007799:08337127-900-01:900-01:08337127:BRIEFWAHLBEZIRK,08337127,Wutach,BRIEFWAHLBEZIRK,08337127-900-01,0,1,0,0,0,c62a3e07c06228056802a0d12af43f7f553dd1b1a30d3110ac3e7fc7f09eacc0,False
007800:08337128:-:08337128:GEMEINDE,08337128,Ühlingen-Birkendorf,GEMEINDE,08337128,2,9,233,230,232,160444d90d923475f132798b42134d19a3b668b2baf91e098745e4742e1297ad,True
007801:08337128-100-10:100-10:08337128:URNENWAHLBEZIRK,08337128,Ühlingen-Birkendorf,URNENWAHLBEZIRK,08337128-100-10,0,1,0,0,0,64e54bffc127a4284a0caa9cde8b4881f1890b8fb1d7a3ae00dcd17a13d9f80d,False
007802:08337128-200-20:200-20:08337128:URNENWAHLBEZIRK,08337128,Ühlingen-Birkendorf,URNENWAHLBEZIRK,08337128-200-20,0,1,0,0,0,c3e441ff928f2ba3f3508bef372819c530b61eff83db2293a3e11a40f6908cc3,False
007803:08337128-300-30:300-30:08337128:URNENWAHLBEZIRK,08337128,Ühlingen-Birkendorf,URNENWAHLBEZIRK,08337128-300-30,0,1,0,0,0,78a0bfe25a57cbfe36f304a0ed2469161a3c0fd1671d070f85aaba8fb3ebaa5c,False
007804:08337128-400-40:400-40:08337128:URNENWAHLBEZIRK,08337128,Ühlingen-Birkendorf,URNENWAHLBEZIRK,08337128-400-40,1,1,85,84,85,7a34add82accf1a2904b7f7d9a925e7faa3c8b76d8a0328a98aa9409fa8c79cb,False
007805:08337128-500-50:500-50:08337128:URNENWAHLBEZIRK,08337128,Ühlingen-Birkendorf,URNENWAHLBEZIRK,08337128-500-50,0,1,0,0,0,b89c24e52e7fc158039c8be8fe3c9e4716b3fd27a366511563333015e1c08559,False
007806:08337128-600-60:600-60:08337128:URNENWAHLBEZIRK,08337128,Ühlingen-Birkendorf,URNENWAHLBEZIRK,08337128-600-60,1,1,148,146,147,09a95865cdb2b60e9f47d4245ccfb2f2408d057eeb00bc862276ffc63bdfb468,False
007807:08337128-700-70:700-70:08337128:URNENWAHLBEZIRK,08337128,Ühlingen-Birkendorf,URNENWAHLBEZIRK,08337128-700-70,0,1,0,0,0,e609a0ed2c78b038ef982a15d1394d99ed1d6188703aa536b1a7771415f2164e,False
007808:08337128-800-80:800-80:08337128:URNENWAHLBEZIRK,08337128,Ühlingen-Birkendorf,URNENWAHLBEZIRK,08337128-800-80,0,1,0,0,0,e66afe3f97f311bdb9e4a82eab279540d57dbbcb1dc04946a10c7711365c0942,False
007809:08337128-900-01:900-01:08337128:BRIEFWAHLBEZIRK,08337128,Ühlingen-Birkendorf,BRIEFWAHLBEZIRK,08337128-900-01,0,1,0,0,0,22d9c33ce06b7f9d5e751515a13230eecd9e48b6fb50e4aa77d2b5a2b884b407,False
007810:47:-:-:WAHLKREIS,,,WAHLKREIS,47,0,183,0,0,0,7a2701285194f678d6ece417691cdb161c73eef2dd05dd31e0792b530ad7db52,False
007811:0831100047:-:08311000:GEMEINDE,08311000,"Freiburg im Breisgau, Stadt",GEMEINDE,0831100047,0,164,0,0,0,eb01c1a8cf80a5ce1d082bd553c24e1c73823eaee378c14ee4317289ecb06677,True
007812:0831100047-220-01:220-01:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-220-01,0,1,0,0,0,580e4d9d027268e24e8935818ca0b5429a7b92959c7c0b461338b96bb446b5ee,False
007813:0831100047-220-02:220-02:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-220-02,0,1,0,0,0,e8d670671d80b3e9dab8d83b72f2ec10a7c1311669480ed3787b5534af679a11,False
007814:0831100047-220-03:220-03:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-220-03,0,1,0,0,0,9f8ad9cf3f258b60d75ea522364b1f5c66d5bd93326d3a58aa781e5cc2fb6ff6,False
007815:0831100047-220-04:220-04:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-220-04,0,1,0,0,0,934293b3c7933bd0cb21abe86ebe603d9bf0ba5c5930bcb37e21eef15fff1127,False
007816:0831100047-220-05:220-05:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-220-05,0,1,0,0,0,3d23e5fbb1b94f02f8e3c5d8e2a155271452e2c506579c3b6bb73f53daedc5db,False
007817:0831100047-220-06:220-06:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-220-06,0,1,0,0,0,25b9586d16a458f876ee11e98ce367564eeb570f90584a011110f24076b80ac8,False
007818:0831100047-947-01:947-01:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-01,0,1,0,0,0,61093a11ee7f4a40baca991299e095da24e13a92a39e2ca8753d6fcfcf897eb9,False
007819:0831100047-947-02:947-02:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-02,0,1,0,0,0,1940c0a39a15d5ec5f5cc05cb11a0cd9903f641d705a20524d33998eb289e385,False
007820:0831100047-947-03:947-03:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-03,0,1,0,0,0,476e3b7738a4aba87c984d3519fef0e719f0f5f97950a5d6de8782f9257fd202,False
007821:0831100047-947-04:947-04:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-04,0,1,0,0,0,531f71bce2b609c148c26adc4b0f7a6eade8891b8066b20b95d7e7fc9ecefa62,False
007822:0831100047-947-05:947-05:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-05,0,1,0,0,0,61fbab916d74f090e9770048364b77fcb211ab4bcdf4d4b6cd6f99fc116f1108,False
007823:0831100047-231-01:231-01:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-231-01,0,1,0,0,0,540122b30da6f3960d465bd2b6806453e7b71bb587ffa37857c78957d93bfb01,False
007824:0831100047-231-02:231-02:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-231-02,0,1,0,0,0,ef393721686022567b0767ea4253fffafac5fa4933b9df54889848b3ddea49bd,False
007825:0831100047-231-03:231-03:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-231-03,0,1,0,0,0,b97407cce2e29cf5a338e2ca9af6ecf6a67b17238fc0ea34f7440309551b3dc1,False
007826:0831100047-231-04:231-04:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-231-04,0,1,0,0,0,e536c82a851e65b453eaa3e0de305c575cb3b8635653b559acc4115ec28c7dad,False
007827:0831100047-231-05:231-05:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-231-05,0,1,0,0,0,a94c3714cff7437e35ee75cff071839a94eea3bb244f981103ea2f120fe1fe63,False
007828:0831100047-231-06:231-06:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-231-06,0,1,0,0,0,2ac2b1232f94657b5e27004ab56da58003d47664d55b14cd746a797a20f10ded,False
007829:0831100047-947-06:947-06:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-06,0,1,0,0,0,ba3c139e8d5817793d62f549673479d163ac503dff6969e9602d9683587d730e,False
007830:0831100047-947-07:947-07:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-07,0,1,0,0,0,f58470fb9731faad42f83ab1c93a566e896981eed4b6010cc39f0eead5c1d6d2,False
007831:0831100047-947-08:947-08:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-08,0,1,0,0,0,ff318427a9f99aef1325c4a9492b6b69d529cf58ca9af400470ddb31e6b4c080,False
007832:0831100047-947-09:947-09:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-09,0,1,0,0,0,4d8bd42c99514c2089ea8fc36dbe841f6d95dcbba2442bcee3c23837374eb6cc,False
007833:0831100047-233-01:233-01:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-233-01,0,1,0,0,0,3b119004c75ec04898947db13923d731f7044150d591b2f3928c81394f5c3d26,False
007834:0831100047-947-10:947-10:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-10,0,1,0,0,0,5cfcd1123fa583f1b4552949463bd64a803c6c5b82b893cc10255e4ad29c8772,False
007835:0831100047-240-01:240-01:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-240-01,0,1,0,0,0,e7b96491361f7f3024b727ea7dbd39022a6c241426329072e78e5da346875e98,False
007836:0831100047-240-02:240-02:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-240-02,0,1,0,0,0,36e61f9d14e35be36582959b7b10d7994453a7ddb8a88c155fbae5e1b6e18d9c,False
007837:0831100047-240-03:240-03:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-240-03,0,1,0,0,0,4daa6a275837a897a100fc4b5c92e36014264eb3ba2538ec69f3fd85f0cad7dc,False
007838:0831100047-947-11:947-11:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-11,0,1,0,0,0,9107229eacda1a1bd691b326bfad97fe918d43cfbc76d718382f527d980f9808,False
007839:0831100047-947-12:947-12:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-12,0,1,0,0,0,2118cba76f0bc9926dbd0c9b579226e224f6798f1e202a74113574ab658a3700,False
007840:0831100047-423-01:423-01:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-423-01,0,1,0,0,0,33d8c4742af78a45c198997fcf98a81057de0f56fc6f21ad3d36c8d2eda708ee,False
007841:0831100047-423-03:423-03:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-423-03,0,1,0,0,0,ea01fab8b16c8e894a34f732c2d2c7e3eac4a986d5f42d5bc995e27733fac3c2,False
007842:0831100047-423-05:423-05:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-423-05,0,1,0,0,0,a9797d0ab8cf42246f6fabf0a3bf16af7a08a1d95330a1c5b32a224faf85337c,False
007843:0831100047-947-13:947-13:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-13,0,1,0,0,0,a23ccf13b845d57417d6cd849cbad9c3fea884390503a9ea377ecbe41268dcc1,False
007844:0831100047-947-14:947-14:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-14,0,1,0,0,0,dabec6c95899c981f54dc6cacce41c6213c64d1db93e7ba4bb51b6510760bf9d,False
007845:0831100047-947-15:947-15:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-15,0,1,0,0,0,2ef6572d7104dfbb22c2f384964f26951a74818f790aac58c033195d620eba4f,False
007846:0831100047-424-01:424-01:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-424-01,0,1,0,0,0,1e76cf83eda7cbdd47e9c7e82dc2e4040c9cdc3e14578fab0aeeab972a94a6a1,False
007847:0831100047-424-03:424-03:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-424-03,0,1,0,0,0,01dd2bf70b0dd4c891c5ef2d225868dc6d7e55a60c8c7882cbdbd718bc5b480c,False
007848:0831100047-424-04:424-04:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-424-04,0,1,0,0,0,57a1bd5a44117688976298cc8e7917e1da1c7af004c251254809e8bd7ce227ac,False
007849:0831100047-424-05:424-05:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-424-05,0,1,0,0,0,14c23d94d084cc3705e341f496e0166148e45b960f231eb8ca4dd16464cc7621,False
007850:0831100047-424-06:424-06:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-424-06,0,1,0,0,0,29313a12ca089544cdc24b48d7821d2b8e3dedc1c6627beb91e331838644a38e,False
007851:0831100047-947-16:947-16:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-16,0,1,0,0,0,d692d144b280e6a049a1d2f9fb84cde02ccfc2b82fa7fb584a54ec3be216a0ac,False
007852:0831100047-947-17:947-17:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-17,0,1,0,0,0,e747323acca84a64829d8e51c57d855b26f8d33c1fc3da4591b77d770818c1f8,False
007853:0831100047-947-18:947-18:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-18,0,1,0,0,0,98424cf8db64c35fc887a3a8478c627add13132823a4d3039c7ccf4d69b2b5e3,False
007854:0831100047-947-19:947-19:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-19,0,1,0,0,0,4d7783f360de22a905f09fc09760f2e1ac201013bc5c193619dd2d7c41222698,False
007855:0831100047-512-01:512-01:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-512-01,0,1,0,0,0,48d566cebe4e2864c52638d1d4e22c942c5b73e4944e357aae32f6c1bfd70ead,False
007856:0831100047-512-02:512-02:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-512-02,0,1,0,0,0,8eca0da3665d94e0a7d4ee398e1db4965d40c9e48c9fd156dc6de806c226ca47,False
007857:0831100047-512-03:512-03:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-512-03,0,1,0,0,0,fd34f33315c9b92b4fa12a418411a7fff7a5240f6757da47130e3e42d9e7789d,False
007858:0831100047-512-04:512-04:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-512-04,0,1,0,0,0,b4e2eec7abc46d1c35b9aa43d6602ab980ae0e0a9adcbbe0a6e3cdac6d9a20a5,False
007859:0831100047-947-20:947-20:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-20,0,1,0,0,0,712f24e3674b42877ba91d32d023c2d98222cb5142ddb3e160aefe4dd139e635,False
007860:0831100047-947-21:947-21:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-21,0,1,0,0,0,06b4722e15fa99088b106af5f0d29f4a43235d4d77994893207a95cc7ca3220d,False
007861:0831100047-947-22:947-22:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-22,0,1,0,0,0,541c18ec5ff0eee81654b777d942429b39f617f6f4fa2b8c03a905fafefd3166,False
007862:0831100047-513-01:513-01:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-513-01,0,1,0,0,0,342aa31d6f98381c656c77ea53a2bc465d42cab012570f5fbd6e8a1e281c36b4,False
007863:0831100047-513-02:513-02:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-513-02,0,1,0,0,0,b1a69e787817ca78163e29f32c51ae29bd1e9115631407aa0ae24c24cf89c8f4,False
007864:0831100047-513-03:513-03:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-513-03,0,1,0,0,0,cd8cf8d95c9e3ffa1f139f992b849e737fd5dd5a971a62ecb11cd7ba66afe2de,False
007865:0831100047-513-05:513-05:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-513-05,0,1,0,0,0,409cc13b037b29bb1d4dedd54fd91fad499eb1e34a59e06ccab468114dc14367,False
007866:0831100047-513-06:513-06:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-513-06,0,1,0,0,0,ba6d37d66b7d42e66929b5c9c89f7bd23f57770bb9d7457ece9d2febf66d2991,False
007867:0831100047-947-23:947-23:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-23,0,1,0,0,0,405a18cae5bac8ba8be8de03f0bc4dc714b095a5c83d34cec5d5897e9596bdaf,False
007868:0831100047-947-24:947-24:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-24,0,1,0,0,0,14ef3a7034ed682ad84c90e7e323873df8e01bfc90e14e6b390744795c644f7f,False
007869:0831100047-947-25:947-25:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-25,0,1,0,0,0,2f995960f838dcf73b673f8eedb8c1ec24c6838251c03d6f3e894a2b0afac4c9,False
007870:0831100047-947-26:947-26:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-26,0,1,0,0,0,564bc6456ff9d2696488355b79205be35a1b09bd62c9739a75d3067e4555fd6a,False
007871:0831100047-521-01:521-01:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-521-01,0,1,0,0,0,750f55766074ff606b4f0383a8d7b6951b1949ace8ceee170743e41b12a9b685,False
007872:0831100047-521-02:521-02:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-521-02,0,1,0,0,0,4b394f160b28a657c57b1cbde0c35a2834a54c9938db531be6e1bea940d69228,False
007873:0831100047-947-27:947-27:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-27,0,1,0,0,0,0a57de385f82ce9a904bb8d8faa0178ea84f40dc13bf77b96dd0e910e414885a,False
007874:0831100047-947-28:947-28:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-28,0,1,0,0,0,087ac147f9e2aa0e4a17195dc704dfb7d4e6209d61ccff551de0b7ea57b47e40,False
007875:0831100047-522-01:522-01:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-522-01,0,1,0,0,0,c3919a1f1462d0dadf12d14e2a54f2aa8279784302e6cb9b3340eed16b553b4b,False
007876:0831100047-522-02:522-02:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-522-02,0,1,0,0,0,610541d310483f42da3617904ef3b321d250a155feacc65a907488690c8fe58f,False
007877:0831100047-522-03:522-03:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-522-03,0,1,0,0,0,fdde32a817cb9c620632cea79751add937ffdc77b30fc74d182bbaf1373f0173,False
007878:0831100047-947-29:947-29:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-29,0,1,0,0,0,c23ea78db6778ba2d45d279d748458ab80e17d1937216082ad0e7f9c3f129915,False
007879:0831100047-947-30:947-30:08311000:BRIEFWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",BRIEFWAHLBEZIRK,0831100047-947-30,0,1,0,0,0,8b86dca66e8cc6b5f930972fc4cc2d44530fd8209e9e9ad736bcf814268db3c9,False
007880:0831100047-531-01:531-01:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-531-01,0,1,0,0,0,78b9d3847ac92abdc9d851d89f13ed497a95701c840ef56d03e2deaee69cc37c,False
007881:0831100047-531-02:531-02:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-531-02,0,1,0,0,0,d6f9c52ce356b190fd772d0e9c9230e608c374d2c871f6c3bede4ba6ef428e12,False
007882:0831100047-531-03:531-03:08311000:URNENWAHLBEZIRK,08311000,"Freiburg im Breisgau, Stadt",URNENWAHLBEZIRK,0831100047-531-03,0,1,0,0,0,1cfdc310c37c876f2e1a542b6f34666025203c1b47ea6cf8fbcf1d8b49d7b77d,False
