ags,name,kreis,valid_second_votes,eligible_voters,voters,F1_votes,F1_share,F10_votes,F10_share,F11_votes,F11_share,F12_votes,F12_share,F15_votes,F15_share,F19_votes,F19_share,F2_votes,F2_share,F20_votes,F20_share,F3_votes,F3_share,F4_votes,F4_share,F5_votes,F5_share,F6_votes,F6_share,F7_votes,F7_share,F8_votes,F8_share,F9_votes,F9_share,population_2025,male_2025,female_2025,age65_share,age18_29_share,male_share,log_population,ars_2026q2,register_name,area_km2,population_2024,longitude,latitude,urban_class,urban_class_name,is_city,density_2025,log_density,population_change_2024_25,turnout,census_ars,census_population,foreign_citizenship_share,single_household_share,owner_occupancy_share,vacancy_share,rent_eur_m2,abitur_share,no_vocational_qualification_share,ilo_unemployment_share,manufacturing_share
15084275,Kretzschau,15084,1501,1913,1524,212,14.123917388407728,6,0.39973351099267157,2,0.13324450366422386,6,0.39973351099267157,51,3.3977348434377084,1,0.06662225183211193,894,59.56029313790806,3,0.19986675549633579,112,7.4616922051965355,84,5.596269153897402,23,1.5323117921385743,61,4.063957361758828,31,2.0652898067954695,2,0.13324450366422386,13,0.866089273817455,2279,1117,1162,32.55813953488372,6.6695919262834575,49.01272487933304,7.731492029245684,150845052275,Kretzschau,27.91,2329.0,12.071959,51.054601,03,gering besiedelt,False,81.65532067359369,4.402506981697454,-2.1468441391155,79.66544694197596,150845052275,2350.0,2.0425531914893615,34.29864253393665,63.24,8.5,4.48,,,,
15084282,Lanitz-Hassel-Tal,15084,672,840,678,134,19.94047619047619,4,0.5952380952380952,3,0.44642857142857145,3,0.44642857142857145,39,5.803571428571429,4,0.5952380952380952,328,48.80952380952381,1,0.1488095238095238,39,5.803571428571429,46,6.845238095238095,25,3.7202380952380953,29,4.315476190476191,9,1.3392857142857142,1,0.1488095238095238,7,1.0416666666666667,1002,504,498,28.243512974051896,7.485029940119761,50.29940119760479,6.90975328164481,150845051282,Lanitz-Hassel-Tal,31.64,1010.0,11.637056,51.125757,03,gering besiedelt,False,31.668773704171933,3.455331138745357,-0.7920792079207928,80.71428571428571,150845051282,1047.0,0.7640878701050621,24.545454545454547,88.81,8.37,3.88,,,,
15084285,"Laucha an der Unstrut, Stadt",15084,1720,2235,1744,355,20.63953488372093,9,0.5232558139534884,2,0.11627906976744186,6,0.3488372093023256,85,4.941860465116279,1,0.05813953488372093,864,50.23255813953488,1,0.05813953488372093,110,6.395348837209302,99,5.755813953488372,56,3.255813953488372,77,4.476744186046512,18,1.0465116279069768,8,0.46511627906976744,29,1.686046511627907,2624,1322,1302,33.84146341463415,7.4314024390243905,50.38109756097561,7.8724551500639794,150845053285,"Laucha an der Unstrut, Stadt",31.28,2657.0,11.676223,51.223667,03,gering besiedelt,True,83.88746803069053,4.429476234386869,-1.2420022581859258,78.03131991051454,150845053285,2730.0,1.3186813186813187,36.8421052631579,73.84,8.29,4.63,,,,
15084315,"Lützen, Stadt",15084,5638,6920,5695,933,16.548421426037603,23,0.4079460801702732,21,0.37247250798155374,27,0.47889322454771194,251,4.451933309684285,12,0.21284143313231643,3041,53.93756651294785,17,0.3015253636041149,368,6.527137282724371,404,7.165661582121319,129,2.2880454061724014,302,5.35650940049663,55,0.9755232351897836,3,0.05321035828307911,52,0.9223128769067045,8207,4046,4161,27.781162422322407,7.249908614597295,49.29937857926161,9.012742727629712,150840315315,"Lützen, Stadt",96.93,8242.0,12.141207,51.25541,03,gering besiedelt,True,84.66934901475291,4.438753659125195,-0.4246542101431716,82.29768786127168,150840315315,8246.0,1.0793111811787532,33.905249679897565,64.73,6.44,4.63,,,,
15084335,Mertendorf,15084,1058,1277,1070,170,16.068052930056712,6,0.5671077504725898,0,0.0,2,0.1890359168241966,61,5.765595463137997,1,0.0945179584120983,563,53.21361058601134,5,0.4725897920604915,75,7.088846880907372,59,5.5765595463138,21,1.9848771266540643,57,5.387523629489603,12,1.1342155009451795,0,0.0,26,2.4574669187145557,1534,785,749,26.727509778357238,7.887874837027379,51.17340286831812,7.335633981927201,150845054335,Mertendorf,32.58,1538.0,11.856874,51.118515,03,gering besiedelt,False,47.0841006752609,3.8519353787533026,-0.2600780234070177,83.79013312451058,150845054335,1589.0,1.1957205789804908,29.943502824858758,75.07,6.79,4.02,,,,
15084341,Molauer Land,15084,649,797,655,113,17.41140215716487,7,1.078582434514638,0,0.0,3,0.4622496147919877,27,4.160246533127889,2,0.3081664098613251,341,52.54237288135593,3,0.4622496147919877,41,6.317411402157165,33,5.084745762711864,13,2.0030816640986133,35,5.3929121725731894,13,2.0030816640986133,3,0.4622496147919877,15,2.3112480739599386,939,473,466,28.647497337593183,5.644302449414271,50.3727369542066,6.844815479208263,150845054341,Molauer Land,33.93,961.0,11.778859,51.05726,03,gering besiedelt,False,27.674624226348364,3.3205159004121243,-2.289281997918835,82.1831869510665,150845054341,1006.0,0.7952286282306164,29.89010989010989,73.85,7.76,4.03,,,,
15084355,"Naumburg (Saale), Stadt",15084,19212,25600,19372,3487,18.15011451176348,71,0.369560691234645,43,0.22381844680408078,96,0.49968769519050593,922,4.799083905892151,52,0.2706641682281907,8436,43.91005621486571,57,0.2966895690193629,1703,8.864251509473245,1551,8.073079325421611,496,2.581719758484281,1672,8.702894024567978,187,0.9733499895898396,60,0.3123048094940662,379,1.9727253799708515,31617,15260,16357,30.825188980611696,9.928203181832558,48.26517379890565,10.361450229602047,150840355355,"Naumburg (Saale), Stadt",130.25,31940.0,11.809386,51.152814,02,mittlere Besiedlungsdichte,True,242.74088291746642,5.49199454896857,-1.0112711333750801,75.671875,150840355355,31864.0,5.435601305548581,46.408506010994984,36.01,7.62,5.5,25.70789865871833,18.0327868852459,5.859117840684661,11.538461538461538
15084360,"Nebra (Unstrut), Stadt",15084,1818,2415,1848,329,18.096809680968097,9,0.49504950495049505,5,0.27502750275027504,11,0.605060506050605,83,4.565456545654565,2,0.11001100110011001,1004,55.22552255225523,2,0.11001100110011001,137,7.5357535753575355,102,5.6105610561056105,40,2.2002200220022003,48,2.6402640264026402,18,0.9900990099009901,0,0.0,28,1.54015401540154,2956,1433,1523,35.250338294993234,9.032476319350474,48.47767253044655,7.991592282068092,150845053360,"Nebra (Unstrut), Stadt",25.46,2937.0,11.577753,51.288914,03,gering besiedelt,True,116.10369206598585,4.754483688938832,0.646918624446724,76.52173913043478,150845053360,2963.0,3.7799527505906174,37.785714285714285,59.92,16.17,4.32,,,,
15084375,"Osterfeld, Stadt",15084,1490,1890,1501,296,19.86577181208054,6,0.40268456375838924,4,0.2684563758389262,5,0.33557046979865773,63,4.228187919463087,3,0.20134228187919462,732,49.12751677852349,8,0.5369127516778524,121,8.120805369127517,96,6.442953020134228,57,3.825503355704698,52,3.48993288590604,13,0.87248322147651,6,0.40268456375838924,28,1.8791946308724832,2336,1192,1144,30.393835616438356,8.561643835616438,51.02739726027397,7.756195343948118,150845054375,"Osterfeld, Stadt",27.66,2346.0,11.932485,51.080735,03,gering besiedelt,True,84.45408532176428,4.436208017711506,-0.4262574595055413,79.41798941798942,150845054375,2375.0,5.010526315789473,33.184656556645855,68.23,8.93,5.72,,,,
15084442,Schnaudertal,15084,624,738,629,88,14.102564102564102,6,0.9615384615384616,2,0.32051282051282054,4,0.6410256410256411,15,2.4038461538461537,0,0.0,404,64.74358974358974,4,0.6410256410256411,26,4.166666666666667,35,5.608974358974359,10,1.6025641025641026,11,1.7628205128205128,13,2.0833333333333335,3,0.4807692307692308,3,0.4807692307692308,863,439,424,29.66396292004635,5.793742757821553,50.869061413673236,6.760414691083428,150845052442,Schnaudertal,20.78,875.0,12.194753,50.97691,03,gering besiedelt,False,41.53031761308951,3.726423705412347,-1.3714285714285679,85.23035230352303,150845052442,896.0,0.6696428571428571,27.73722627737226,82.7,6.47,3.85,,,,
15084445,Schönburg,15084,712,823,715,119,16.713483146067414,5,0.702247191011236,4,0.5617977528089888,2,0.2808988764044944,34,4.775280898876405,0,0.0,373,52.3876404494382,1,0.1404494382022472,42,5.898876404494382,34,4.775280898876405,34,4.775280898876405,41,5.758426966292135,8,1.1235955056179776,0,0.0,15,2.106741573033708,953,495,458,32.10912906610703,7.555089192025184,51.941238195173135,6.859614903654202,150845054445,Schönburg,14.66,968.0,11.868565,51.159915,03,gering besiedelt,False,65.00682128240109,4.174492207195697,-1.5495867768595017,86.87727825030376,150845054445,1069.0,5.425631431244153,27.083333333333332,66.6,5.85,5.18,,,,
15084470,"Stößen, Stadt",15084,559,725,561,105,18.783542039355993,2,0.35778175313059035,0,0.0,4,0.7155635062611807,32,5.724508050089446,0,0.0,278,49.73166368515206,0,0.0,41,7.334525939177102,41,7.334525939177102,14,2.5044722719141324,23,4.114490161001789,5,0.8944543828264758,3,0.5366726296958855,11,1.9677996422182469,865,409,456,32.60115606936416,6.242774566473988,47.283236994219656,6.762729506931879,150845054470,"Stößen, Stadt",7.33,869.0,11.925392,51.113929,03,gering besiedelt,True,118.0081855388813,4.770753991033319,-0.4602991944764101,77.37931034482759,150845054470,888.0,1.1261261261261262,32.52427184466019,68.19,5.94,4.61,,,,
15084490,"Teuchern, Stadt",15084,4852,6348,4901,699,14.406430338004947,24,0.494641384995878,12,0.247320692497939,30,0.6183017312448474,240,4.9464138499587795,7,0.1442704039571311,2824,58.20280296784831,18,0.37098103874690846,290,5.976916735366859,297,6.1211871393239905,101,2.08161582852432,175,3.606760098928277,61,1.2572135201978565,10,0.20610057708161583,64,1.3190436933223413,7645,3820,3825,28.999345977763245,7.455853499018967,49.9672988881622,8.941807118363164,150840490490,"Teuchern, Stadt",81.67,7712.0,12.022043,51.118406,03,gering besiedelt,True,93.60842414595322,4.539120380992978,-0.8687759336099554,77.20541902961563,150840490490,7889.0,1.394346558499176,36.51507139079852,63.05,10.56,4.64,,,,
15084550,"Weißenfels, Stadt",15084,20893,27984,21086,3596,17.21150624611114,113,0.5408510027281864,44,0.21059685061982483,106,0.5073469583113962,912,4.3650983583018235,37,0.1770928062030345,10582,50.64854257406787,66,0.3158952759297372,1817,8.696692672186856,1482,7.093284832240463,534,2.5558799597951465,1145,5.4803044081749865,163,0.7801656057052602,31,0.14837505384578567,265,1.2683673957784904,37308,18213,19095,27.613380508201995,11.008362817626246,48.81794789321325,10.526963059846754,150840550550,"Weißenfels, Stadt",113.96,37929.0,11.966732,51.200338,02,mittlere Besiedlungsdichte,True,327.3780273780274,5.791115550217047,-1.6372696353713523,75.35020011435105,150840550550,38228.0,12.875379303128597,45.777979066022546,37.98,11.93,5.24,19.91957933807609,22.0228889576245,7.2105263157894735,22.007941009642654
15084560,Wethau,15084,596,716,600,116,19.463087248322147,2,0.33557046979865773,1,0.16778523489932887,4,0.6711409395973155,20,3.3557046979865772,5,0.8389261744966443,311,52.18120805369127,2,0.33557046979865773,29,4.865771812080537,39,6.543624161073826,17,2.8523489932885906,27,4.530201342281879,11,1.8456375838926173,1,0.16778523489932887,11,1.8456375838926173,806,411,395,33.62282878411911,7.6923076923076925,50.992555831265506,6.692083742506628,150845054560,Wethau,7.69,822.0,11.857316,51.137983,03,gering besiedelt,False,104.81144343302991,4.652162958989075,-1.9464720194647178,83.79888268156425,150845054560,861.0,3.1358885017421603,25.99009900990099,84.84,7.73,4.32,,,,
15084565,Wetterzeube,15084,1122,1358,1131,162,14.438502673796792,1,0.08912655971479501,1,0.08912655971479501,3,0.26737967914438504,39,3.4759358288770055,3,0.26737967914438504,644,57.39750445632799,1,0.08912655971479501,102,9.090909090909092,54,4.81283422459893,20,1.7825311942959001,57,5.080213903743315,24,2.1390374331550803,1,0.08912655971479501,10,0.8912655971479501,1608,804,804,30.72139303482587,6.7164179104477615,50.0,7.382746449738912,150845052565,Wetterzeube,41.82,1645.0,12.013142,51.006688,03,gering besiedelt,False,38.45050215208035,3.649371755738424,-2.2492401215805424,83.28424153166421,150845052565,1720.0,1.9767441860465116,29.2191435768262,76.57,9.94,4.6,,,,
15084590,"Zeitz, Stadt",15084,14892,21101,15051,2485,16.686811710985765,66,0.44319097502014504,38,0.255170561375235,65,0.43647596024711255,637,4.277464410421703,23,0.1544453397797475,7835,52.61214074670964,69,0.46333601933924257,1166,7.829707225355896,1106,7.426806338973946,275,1.8466290625839377,652,4.3781896320171905,307,2.061509535320978,18,0.12087026591458501,150,1.0072522159548751,27934,13440,14494,33.611369657048755,9.901911648886662,48.11341018114126,10.237599863865716,150840590590,"Zeitz, Stadt",87.74,28328.0,12.134473,51.050371,02,mittlere Besiedlungsdichte,True,318.3724640984728,5.763221968127649,-1.3908500423609138,71.32837306288802,150840590590,27633.0,7.483805594759889,50.663457785872254,26.42,16.63,4.86,18.086445656735208,22.19890893831305,9.413707679603633,17.7007299270073
15085040,"Ballenstedt, Stadt",15085,5580,7163,5649,974,17.455197132616487,26,0.4659498207885305,18,0.3225806451612903,31,0.5555555555555556,324,5.806451612903226,9,0.16129032258064516,2596,46.52329749103943,11,0.1971326164874552,443,7.939068100358423,465,8.333333333333334,143,2.5627240143369177,366,6.559139784946237,118,2.1146953405017923,7,0.12544802867383512,49,0.8781362007168458,8346,4049,4297,30.5176132278936,7.8360891445003595,48.51425832734244,9.029537661151497,150850040040,"Ballenstedt, Stadt",87.3,8422.0,11.237514,51.72028,02,mittlere Besiedlungsdichte,True,95.60137457044674,4.560187198305941,-0.902398480170985,78.8636046349295,150850040040,8611.0,1.4980838462431774,39.73016980693185,59.42,10.47,5.04,,,,
15085055,"Blankenburg (Harz), Stadt",15085,12199,15849,12313,2071,16.97680137716206,50,0.40986966144765963,64,0.5246331666530043,59,0.48364620050823837,696,5.705385687351423,15,0.12296089843429789,5521,45.25780801705058,24,0.19673743749487663,895,7.3366669399131075,1351,11.074678252315763,221,1.8116239035986557,846,6.934994671694401,207,1.6968603983933108,24,0.19673743749487663,155,1.2705959504877449,18765,9063,9702,32.76312283506528,8.041566746602717,48.29736211031175,9.839748711569122,150850055055,"Blankenburg (Harz), Stadt",149.21,18970.0,10.952601,51.791278,02,mittlere Besiedlungsdichte,True,125.76234836807184,4.834394001916791,-1.0806536636794983,77.68944412896712,150850055055,19565.0,2.627140301558906,42.44604316546763,43.98,10.92,4.8,24.413710162357187,14.371617558628984,5.235042735042735,19.39120631341601
15085090,Ditfurt,15085,954,1178,970,163,17.08595387840671,2,0.20964360587002095,0,0.0,5,0.5241090146750524,50,5.241090146750524,1,0.10482180293501048,499,52.306079664570234,5,0.5241090146750524,57,5.9748427672955975,60,6.289308176100629,19,1.9916142557651992,73,7.651991614255765,12,1.2578616352201257,2,0.20964360587002095,6,0.6289308176100629,1336,663,673,27.84431137724551,7.410179640718563,49.625748502994014,7.197435354096591,150855051090,Ditfurt,23.88,1380.0,11.197705,51.829924,03,gering besiedelt,False,55.946398659966505,4.0243940655721895,-3.1884057971014457,82.34295415959252,150855051090,1457.0,2.8826355525051475,32.285714285714285,80.4,6.31,4.43,,,,
15085110,"Falkenstein/Harz, Stadt",15085,3319,4203,3361,607,18.288641156974993,16,0.4820729135281711,7,0.21090689966857487,18,0.5423320277191925,234,7.050316360349503,11,0.33142512805061763,1582,47.66495932509792,15,0.4519433564326604,218,6.568243446821332,273,8.22536908707442,80,2.4103645676408556,167,5.031636034950286,54,1.6269960831575776,4,0.12051822838204278,33,0.994275384151853,4899,2450,2449,31.741171667687283,6.531945294958155,50.010206164523375,8.496786381638575,150850110110,"Falkenstein/Harz, Stadt",104.11,4924.0,11.343918,51.732029,03,gering besiedelt,True,47.05599846316396,3.8513383491519133,-0.5077173030056836,79.96669045919582,150850110110,5061.0,1.5807152736613317,35.18518518518518,75.59,7.88,4.79,,,,
15085125,Groß Quenstedt,15085,554,729,569,80,14.440433212996389,3,0.5415162454873647,2,0.36101083032490977,2,0.36101083032490977,36,6.498194945848375,2,0.36101083032490977,247,44.584837545126355,1,0.18050541516245489,55,9.927797833935019,55,9.927797833935019,19,3.4296028880866425,27,4.873646209386282,18,3.2490974729241877,2,0.36101083032490977,5,0.9025270758122743,823,414,409,26.245443499392465,7.654921020656136,50.3037667071689,6.71295620067707,150855051125,Groß Quenstedt,15.64,846.0,11.111712,51.929351,03,gering besiedelt,False,52.62148337595908,3.963124465559905,-2.7186761229314405,78.05212620027434,150855051125,855.0,0.3508771929824561,35.51637279596977,81.61,9.09,4.78,,,,
15085135,"Halberstadt, Stadt",15085,22157,30398,22392,4049,18.274134585006994,104,0.46937762332445726,34,0.15345037685607257,125,0.5641557972649727,1377,6.214740262670939,28,0.1263708985873539,9488,42.821681635600484,55,0.24822855079658798,2049,9.247641828767433,2109,9.51843661145462,382,1.7240601164417566,1733,7.821455973281582,380,1.715033623685517,31,0.13991063772171322,213,0.9613214785395134,36615,17593,19022,31.14570531203059,11.140243069780144,48.04861395602895,10.50821327149517,150850135135,"Halberstadt, Stadt",143.27,37898.0,11.04731,51.896112,02,mittlere Besiedlungsdichte,True,255.56641306623854,5.543482309589889,-3.3854029236371264,73.66274096980065,150850135135,36676.0,6.012106009379431,50.91411667717375,31.34,10.96,5.22,25.54140127388535,20.764331210191084,7.738095238095238,15.35483870967742
15085140,Harsleben,15085,1497,1823,1514,248,16.566466265865063,10,0.6680026720106881,3,0.20040080160320642,12,0.8016032064128257,87,5.811623246492986,5,0.33400133600534404,715,47.762191048764194,7,0.46760187040748163,106,7.080828323313293,142,9.48563794255177,34,2.2712090848363395,78,5.210420841683367,28,1.8704074816299265,1,0.06680026720106881,21,1.402805611222445,2112,1040,1072,27.272727272727273,8.333333333333334,49.24242424242424,7.655390644826152,150855051140,Harsleben / Harschlewe,27.92,2154.0,11.100333,51.869084,03,gering besiedelt,False,75.64469914040114,4.326047366931981,-1.9498607242339872,83.04991771804717,150855051140,2120.0,0.8490566037735849,30.591775325977935,73.81,4.45,6.01,,,,
15085145,"Harzgerode, Stadt",15085,4771,6142,4820,962,20.16348773841962,18,0.3772793963529658,10,0.2095996646405366,21,0.4401592957451268,232,4.862712219660448,7,0.1467197652483756,2342,49.08824145881366,12,0.2515195975686439,332,6.958708866065814,400,8.383986585621463,98,2.0540767134772584,246,5.1561517501572,37,0.7755187591699854,5,0.1047998323202683,49,1.0270383567386292,7185,3545,3640,35.75504523312456,7.125956854558107,49.338900487125954,8.879750798513125,150850145145,"Harzgerode, Stadt",165.02,7309.0,11.139179,51.64064,03,gering besiedelt,True,43.54017694824869,3.773684119836928,-1.6965385141606282,78.47606642787366,150850145145,7475.0,2.0066889632107023,39.24905456509995,65.69,10.65,4.91,,,,
15085160,Hedersleben,15085,856,1058,866,188,21.962616822429908,2,0.2336448598130841,2,0.2336448598130841,8,0.9345794392523364,20,2.336448598130841,0,0.0,484,56.54205607476636,1,0.11682242990654206,45,5.257009345794392,25,2.9205607476635516,28,3.2710280373831777,23,2.6869158878504673,8,0.9345794392523364,17,1.985981308411215,5,0.5841121495327103,1228,592,636,32.16612377850163,8.306188925081432,48.20846905537459,7.113142108707088,150855051160,Hedersleben,16.6,1229.0,11.254384,51.858198,03,gering besiedelt,False,73.97590361445782,4.30373941334459,-0.08136696501220841,81.85255198487712,150855051160,1298.0,1.4637904468412943,37.21286370597244,72.99,7.43,4.49,,,,
15085185,Huy,15085,4321,5665,4363,761,17.61166396667438,23,0.5322841934737329,10,0.23142791020597084,20,0.4628558204119417,252,5.831983337190465,6,0.1388567461235825,2048,47.396436010182825,10,0.23142791020597084,303,7.012265679240916,446,10.3216847951863,89,2.0597084008331406,216,4.9988428604489705,86,1.9902800277713493,4,0.09257116408238833,47,1.087711177968063,6528,3337,3191,29.120710784313726,7.245710784313726,51.11825980392157,8.783855896643942,150850185185,Huy,167.82,6578.0,10.980339,51.975885,03,gering besiedelt,False,38.898820164461924,3.6609639202020197,-0.7601094557616261,77.01676963812886,150850185185,6759.0,1.3315579227696406,38.3881882497693,74.83,7.9,4.27,,,,
15085190,"Ilsenburg (Harz), Stadt",15085,6377,7864,6435,1177,18.45695468088443,21,0.32930845225027444,21,0.32930845225027444,47,0.7370236788458523,328,5.143484397051905,13,0.20385761329778893,2191,34.357848518111965,44,0.6899796142386703,504,7.903402854006586,1053,16.512466677120905,134,2.101301552454132,622,9.753802728555748,136,2.1326642621922534,11,0.17249490355966757,75,1.1761016151795516,9455,4618,4837,28.93707033315706,8.19672131147541,48.84188260179799,9.154298981092557,150850190190,"Ilsenburg (Harz), Stadt",63.08,9414.0,10.679796,51.865815,02,mittlere Besiedlungsdichte,True,149.88902980342422,5.009895218997721,0.43552156362864913,81.82858596134282,150850190190,9558.0,1.71584013391923,39.408557046979865,54.47,5.12,5.56,,,,
15085227,Nordharz,15085,5171,6276,5214,839,16.22510152775092,21,0.40611100367433767,11,0.2127248114484626,38,0.7348675304583253,303,5.859601624444014,4,0.07735447689035004,2308,44.63353316573197,15,0.29007928833881264,338,6.536453297234577,671,12.976213498356218,84,1.6244440146973507,353,6.82653258557339,104,2.0112163991491006,21,0.40611100367433767,61,1.179655772577838,7550,3745,3805,25.258278145695364,8.66225165562914,49.602649006622514,8.92930284224307,150850227227,Nordharz,110.85,7656.0,10.757221,51.921309,03,gering besiedelt,False,68.11005863779883,4.22112490618075,-1.384535005224663,83.07839388145315,150850227227,7743.0,0.7490636704119851,30.207445296959364,73.69,5.98,4.81,,,,
15085228,"Oberharz am Brocken, Stadt",15085,6301,8219,6376,1193,18.933502618631962,23,0.3650214251706078,18,0.28566894143786703,34,0.5395968893826377,404,6.411680685605459,10,0.15870496746548168,2941,46.67513093159816,16,0.2539279479447707,410,6.506903666084749,651,10.331693382002857,107,1.6981431518806538,300,4.7611490239644505,128,2.0314235835581655,5,0.07935248373274084,61,0.9681003015394382,9391,4648,4743,35.56596741561069,7.3900543073155145,49.49419657118518,9.147507062804614,150850228228,"Oberharz am Brocken, Stadt",271.73,9547.0,10.803213,51.769516,03,gering besiedelt,True,34.5600412173849,3.5426981365678087,-1.6340211584791042,77.57634748752889,150850228228,10031.0,2.043664639617187,38.120209762000805,62.39,11.07,4.8,15.22491349480969,20.41522491349481,,20.43010752688172
15085230,"Osterwieck, Stadt",15085,7096,9051,7213,1219,17.17869222096956,34,0.4791431792559188,18,0.25366403607666294,50,0.7046223224351748,354,4.988726042841037,13,0.18320180383314544,3207,45.194475760992106,12,0.16910935738444194,533,7.511273957158963,794,11.189402480270575,156,2.1984216459977453,483,6.806651634723788,139,1.9588500563697857,3,0.042277339346110485,81,1.141488162344983,10949,5533,5416,28.82455018723171,8.85012329893141,50.53429536944013,9.301003406873425,150850230230,"Osterwieck, Stadt",213.11,11045.0,10.706798,51.972545,03,gering besiedelt,True,51.37722303035991,3.9391949425441903,-0.8691715708465386,79.69285161860567,150850230230,11294.0,1.8151230741986897,36.440677966101696,63.18,8.24,4.68,18.949536560247168,13.49124613800206,5.602716468590832,28.057553956834532
15085235,"Quedlinburg, Welterbestadt",15085,14594,19489,14787,2623,17.973139646430038,56,0.38371933671371794,66,0.4522406468411676,85,0.5824311360833219,776,5.3172536658900915,23,0.15759901329313417,6068,41.57873098533644,25,0.1713032753186241,1224,8.387008359599836,1372,9.40112374948609,349,2.3913937234479925,1556,10.661915855831163,182,1.2470878443195834,22,0.1507468822803892,167,1.1443058791284089,23069,10940,12129,32.324764835927,9.588625428063635,47.422948545667346,10.046245003891086,150850235235,"Quedlinburg, Welterbestadt",120.79,23139.0,11.137136,51.790437,02,mittlere Besiedlungsdichte,True,190.98435300935506,5.252191503273898,-0.30251955572841993,75.87356970598799,150850235235,23309.0,2.8315243039169418,47.91764890774792,34.61,10.85,5.39,26.31578947368421,13.157894736842104,7.18562874251497,17.05069124423963
15085285,"Schwanebeck, Stadt",15085,1536,1956,1571,191,12.434895833333334,7,0.4557291666666667,3,0.1953125,12,0.78125,76,4.947916666666667,3,0.1953125,904,58.854166666666664,0,0.0,122,7.942708333333333,107,6.966145833333333,20,1.3020833333333333,48,3.125,32,2.0833333333333335,1,0.06510416666666667,10,0.6510416666666666,2328,1149,1179,28.780068728522338,9.192439862542955,49.355670103092784,7.752764808851328,150855051285,"Schwanebeck, Stadt",32.97,2352.0,11.120899,51.967391,03,gering besiedelt,True,70.60964513193812,4.257166751767689,-1.0204081632653073,80.31697341513292,150855051285,2357.0,0.8485362749257531,35.87245349867139,70.38,9.55,4.57,,,,
15085287,Selke-Aue,15085,928,1088,937,211,22.737068965517242,4,0.43103448275862066,2,0.21551724137931033,3,0.3232758620689655,50,5.387931034482759,2,0.21551724137931033,465,50.10775862068966,1,0.10775862068965517,67,7.219827586206897,57,6.142241379310345,11,1.1853448275862069,41,4.418103448275862,7,0.7543103448275862,1,0.10775862068965517,6,0.646551724137931,1236,621,615,31.87702265372168,7.766990291262136,50.24271844660194,7.119635638017636,150855051287,Selke-Aue,36.78,1288.0,11.271652,51.840153,03,gering besiedelt,False,33.605220228384994,3.514681418841461,-4.037267080745344,86.12132352941177,150855051287,1334.0,0.974512743628186,32.37179487179487,81.32,10.3,3.75,,,,
15085330,"Thale, Stadt",15085,10551,13956,10697,1796,17.02208321486115,40,0.37911098474078286,40,0.37911098474078286,62,0.5876220263482135,494,4.682020661548669,17,0.16112216851483271,5016,47.540517486494174,15,0.1421666192777936,766,7.259975357785992,973,9.221874703819543,231,2.189365936878021,743,7.041986541560042,180,1.705999431333523,37,0.3506776608852242,141,1.3363662212112597,16591,8146,8445,33.409679946959194,8.245434271593032,49.09890904707372,9.716615658643356,150850330330,"Thale, Stadt",137.94,16788.0,11.037792,51.751304,02,mittlere Besiedlungsdichte,True,120.27693199942004,4.789796850640211,-1.1734572313557345,76.64803668672972,150850330330,17165.0,2.347800757355083,40.66202090592334,49.7,11.27,4.95,21.823204419889503,19.337016574585636,6.7669172932330826,19.22043010752688
15085365,"Wegeleben, Stadt",15085,1541,2007,1558,280,18.170019467878003,8,0.5191434133679429,7,0.45425048669695,14,0.9085009733939,99,6.424399740428293,1,0.06489292667099286,767,49.772874756651525,0,0.0,127,8.241401687216094,89,5.775470473718364,35,2.2712524334847504,76,4.931862426995457,20,1.2978585334198571,1,0.06489292667099286,17,1.1031797534068786,2333,1174,1159,32.44749249892842,7.072438919845692,50.32147449635662,7.75491027202143,150855051365,"Wegeleben, Stadt",51.88,2378.0,11.17357,51.884625,03,gering besiedelt,True,44.969159599074786,3.8059769125731866,-1.8923465096719938,77.6283009466866,150855051365,2472.0,1.4563106796116505,35.11904761904762,72.28,8.15,4.59,,,,
15085370,"Wernigerode, Stadt",15085,19838,25732,19996,3428,17.279967738683336,88,0.44359310414356284,55,0.27724569008972677,116,0.5847363645528784,1106,5.57515878616796,28,0.14114326040931546,6915,34.857344490372014,55,0.27724569008972677,1634,8.236717411029337,3282,16.544006452263332,452,2.2784554894646636,2111,10.641193668716605,308,1.55257586450247,32,0.16130658332493195,228,1.14930940619014,31835,15258,16577,31.528192241243914,10.98790639233548,47.92838071305167,10.368321592451126,150850370370,"Wernigerode, Stadt",170.5,32167.0,10.7843,51.834471,02,mittlere Besiedlungsdichte,True,186.71554252199414,5.229586295727554,-1.0321136568532951,77.70868956940774,150850370370,32477.0,4.233765433999446,48.41477684292639,34.33,5.34,5.73,26.00784873349982,13.1287905815198,4.409857328145266,23.473541383989144
15086005,Biederitz,15086,6018,7041,6066,1069,17.7633765370555,33,0.5483549351944168,16,0.26586905948820205,32,0.5317381189764041,281,4.669325357261549,17,0.2824858757062147,2241,37.2382851445663,32,0.5317381189764041,474,7.876370887337986,631,10.48521103356597,191,3.173811897640412,678,11.266201395812562,256,4.253904951811233,7,0.1163177135260884,60,0.9970089730807578,8458,4137,4321,27.193189879404116,7.424923149680776,48.91227240482384,9.042868018032435,150860005005,Biederitz,39.63,8508.0,11.716439,52.159249,02,mittlere Besiedlungsdichte,False,213.42417360585415,5.36328161083009,-0.5876821814762567,86.15253515125693,150860005005,8488.0,2.2973609802073516,34.61538461538461,59.93,4.32,5.7,,,,
