ags,public_precincts,public_valid_zweit,public_cdu_zweit,official_precincts,official_valid_zweit,official_cdu_zweit,valid_diff,cdu_diff,precinct_diff
13100077,4.0,3545.0,1173.0,10.0,7940.0,2885.0,4395.0,1712.0,6.0
31700000,34.0,12349.0,3011.0,45.0,16727.0,4354.0,4378.0,1343.0,11.0
23205503,0.0,0.0,0.0,1.0,80.0,24.0,80.0,24.0,1.0
13701088,8.0,2780.0,909.0,8.0,2814.0,959.0,34.0,50.0,0.0
11100000,122.0,49665.0,15365.0,122.0,49679.0,15366.0,14.0,1.0,0.0
33207021,1.0,1003.0,287.0,1.0,1012.0,287.0,9.0,0.0,0.0
23507094,4.0,1484.0,465.0,4.0,1486.0,466.0,2.0,1.0,0.0
13505019,1.0,991.0,401.0,1.0,993.0,401.0,2.0,0.0,0.0
13804041,3.0,2818.0,1098.0,3.0,2820.0,1098.0,2.0,0.0,0.0
23508140,1.0,117.0,53.0,1.0,118.0,55.0,1.0,2.0,0.0
33404030,2.0,1253.0,342.0,2.0,1254.0,343.0,1.0,1.0,0.0
13306014,1.0,227.0,46.0,1.0,228.0,46.0,1.0,0.0,0.0
13310116,1.0,102.0,27.0,1.0,103.0,27.0,1.0,0.0,0.0
14111126,1.0,419.0,119.0,1.0,420.0,119.0,1.0,0.0,0.0
14306244,1.0,108.0,19.0,1.0,109.0,19.0,1.0,0.0,0.0
23507051,2.0,1036.0,421.0,2.0,1037.0,421.0,1.0,0.0,0.0
23508118,9.0,3720.0,1444.0,9.0,3721.0,1444.0,1.0,0.0,0.0
33100003,15.0,8582.0,2115.0,15.0,8583.0,2115.0,1.0,0.0,0.0
33101020,1.0,706.0,159.0,1.0,707.0,159.0,1.0,0.0,0.0
33405006,1.0,614.0,164.0,1.0,615.0,164.0,1.0,0.0,0.0
33608072,1.0,88.0,26.0,1.0,89.0,26.0,1.0,0.0,0.0
33702005,4.0,3630.0,841.0,4.0,3631.0,841.0,1.0,0.0,0.0
34001010,1.0,216.0,60.0,1.0,217.0,60.0,1.0,0.0,0.0
13401005,2.0,1635.0,395.0,2.0,1635.0,401.0,0.0,6.0,0.0
13100070,10.0,7827.0,2622.0,10.0,7827.0,2622.0,0.0,0.0,0.0
13100090,11.0,6037.0,2428.0,11.0,6037.0,2428.0,0.0,0.0,0.0
13101004,1.0,310.0,139.0,1.0,310.0,139.0,0.0,0.0,0.0
13101005,1.0,143.0,51.0,1.0,143.0,51.0,0.0,0.0,0.0
13101008,1.0,241.0,125.0,1.0,241.0,125.0,0.0,0.0,0.0
13101009,1.0,28.0,14.0,1.0,28.0,14.0,0.0,0.0,0.0
13101015,1.0,50.0,21.0,1.0,50.0,21.0,0.0,0.0,0.0
13101018,1.0,112.0,46.0,1.0,112.0,46.0,0.0,0.0,0.0
13101021,1.0,41.0,18.0,1.0,41.0,18.0,0.0,0.0,0.0
13101022,1.0,55.0,31.0,1.0,55.0,31.0,0.0,0.0,0.0
13101026,1.0,83.0,24.0,1.0,83.0,24.0,0.0,0.0,0.0
13101028,1.0,145.0,70.0,1.0,145.0,70.0,0.0,0.0,0.0
13101030,1.0,198.0,109.0,1.0,198.0,109.0,0.0,0.0,0.0
13101032,1.0,106.0,51.0,1.0,106.0,51.0,0.0,0.0,0.0
13101033,1.0,303.0,156.0,1.0,303.0,156.0,0.0,0.0,0.0
13101034,1.0,290.0,113.0,1.0,290.0,113.0,0.0,0.0,0.0
13101037,1.0,214.0,99.0,1.0,214.0,99.0,0.0,0.0,0.0
13101042,1.0,102.0,49.0,1.0,102.0,49.0,0.0,0.0,0.0
13101044,1.0,253.0,101.0,1.0,253.0,101.0,0.0,0.0,0.0
13101050,1.0,91.0,44.0,1.0,91.0,44.0,0.0,0.0,0.0
13101051,1.0,306.0,177.0,1.0,306.0,177.0,0.0,0.0,0.0
13101052,1.0,111.0,53.0,1.0,111.0,53.0,0.0,0.0,0.0
13101058,1.0,108.0,63.0,1.0,108.0,63.0,0.0,0.0,0.0
13101062,1.0,79.0,27.0,1.0,79.0,27.0,0.0,0.0,0.0
13101065,1.0,96.0,49.0,1.0,96.0,49.0,0.0,0.0,0.0
13101066,1.0,158.0,71.0,1.0,158.0,71.0,0.0,0.0,0.0
13101069,1.0,308.0,135.0,1.0,308.0,135.0,0.0,0.0,0.0
13101072,1.0,160.0,73.0,1.0,160.0,73.0,0.0,0.0,0.0
13101074,1.0,375.0,154.0,1.0,375.0,154.0,0.0,0.0,0.0
13101075,1.0,45.0,18.0,1.0,45.0,18.0,0.0,0.0,0.0
13101076,1.0,49.0,26.0,1.0,49.0,26.0,0.0,0.0,0.0
13101079,1.0,44.0,30.0,1.0,44.0,30.0,0.0,0.0,0.0
13101082,1.0,501.0,208.0,1.0,501.0,208.0,0.0,0.0,0.0
13101083,1.0,146.0,72.0,1.0,146.0,72.0,0.0,0.0,0.0
13101084,1.0,256.0,121.0,1.0,256.0,121.0,0.0,0.0,0.0
13101085,1.0,118.0,53.0,1.0,118.0,53.0,0.0,0.0,0.0
13101086,1.0,86.0,43.0,1.0,86.0,43.0,0.0,0.0,0.0
13101501,1.0,294.0,135.0,1.0,294.0,135.0,0.0,0.0,0.0
13102002,1.0,602.0,255.0,1.0,602.0,255.0,0.0,0.0,0.0
13102003,1.0,853.0,350.0,1.0,853.0,350.0,0.0,0.0,0.0
13102011,3.0,739.0,338.0,3.0,739.0,338.0,0.0,0.0,0.0
13102017,1.0,970.0,474.0,1.0,970.0,474.0,0.0,0.0,0.0
13102027,1.0,154.0,61.0,1.0,154.0,61.0,0.0,0.0,0.0
13102029,1.0,665.0,355.0,1.0,665.0,355.0,0.0,0.0,0.0
13102036,1.0,442.0,201.0,1.0,442.0,201.0,0.0,0.0,0.0
13102039,2.0,343.0,138.0,2.0,343.0,138.0,0.0,0.0,0.0
13102040,1.0,194.0,85.0,1.0,194.0,85.0,0.0,0.0,0.0
13102047,1.0,311.0,145.0,1.0,311.0,145.0,0.0,0.0,0.0
13102049,1.0,449.0,204.0,1.0,449.0,204.0,0.0,0.0,0.0
13102068,1.0,300.0,134.0,1.0,300.0,134.0,0.0,0.0,0.0
13103006,9.0,4003.0,1419.0,9.0,4003.0,1419.0,0.0,0.0,0.0
13103014,2.0,1172.0,392.0,2.0,1172.0,392.0,0.0,0.0,0.0
13103025,1.0,339.0,127.0,1.0,339.0,127.0,0.0,0.0,0.0
13103081,1.0,549.0,190.0,1.0,549.0,190.0,0.0,0.0,0.0
13104016,1.0,295.0,124.0,1.0,295.0,124.0,0.0,0.0,0.0
13104041,1.0,453.0,164.0,1.0,453.0,164.0,0.0,0.0,0.0
13104054,2.0,536.0,212.0,2.0,536.0,212.0,0.0,0.0,0.0
13104055,2.0,1558.0,642.0,2.0,1558.0,642.0,0.0,0.0,0.0
13104059,2.0,398.0,134.0,2.0,398.0,134.0,0.0,0.0,0.0
13104060,1.0,595.0,222.0,1.0,595.0,222.0,0.0,0.0,0.0
13104073,1.0,438.0,146.0,1.0,438.0,146.0,0.0,0.0,0.0
13104201,1.0,123.0,42.0,1.0,123.0,42.0,0.0,0.0,0.0
13104202,3.0,1549.0,517.0,3.0,1549.0,517.0,0.0,0.0,0.0
13104204,1.0,134.0,42.0,1.0,134.0,42.0,0.0,0.0,0.0
13104205,1.0,358.0,152.0,1.0,358.0,152.0,0.0,0.0,0.0
13104206,1.0,208.0,76.0,1.0,208.0,76.0,0.0,0.0,0.0
13104208,1.0,529.0,164.0,1.0,529.0,164.0,0.0,0.0,0.0
13104209,1.0,752.0,259.0,1.0,752.0,259.0,0.0,0.0,0.0
13104210,1.0,693.0,297.0,1.0,693.0,297.0,0.0,0.0,0.0
13104211,1.0,872.0,311.0,1.0,872.0,311.0,0.0,0.0,0.0
13104502,2.0,1063.0,436.0,2.0,1063.0,436.0,0.0,0.0,0.0
13203018,4.0,2184.0,559.0,4.0,2184.0,559.0,0.0,0.0,0.0
13203019,1.0,462.0,129.0,1.0,462.0,129.0,0.0,0.0,0.0
13203026,1.0,348.0,113.0,1.0,348.0,113.0,0.0,0.0,0.0
13203036,1.0,560.0,159.0,1.0,560.0,159.0,0.0,0.0,0.0
13203050,7.0,3182.0,1211.0,7.0,3182.0,1211.0,0.0,0.0,0.0
13203068,1.0,74.0,20.0,1.0,74.0,20.0,0.0,0.0,0.0
13203075,1.0,506.0,119.0,1.0,506.0,119.0,0.0,0.0,0.0
13203079,1.0,217.0,65.0,1.0,217.0,65.0,0.0,0.0,0.0
13203101,1.0,190.0,44.0,1.0,190.0,44.0,0.0,0.0,0.0
13203113,2.0,1159.0,309.0,2.0,1159.0,309.0,0.0,0.0,0.0
13206007,1.0,257.0,64.0,1.0,257.0,64.0,0.0,0.0,0.0
13206010,1.0,431.0,93.0,1.0,431.0,93.0,0.0,0.0,0.0
13206013,1.0,467.0,124.0,1.0,467.0,124.0,0.0,0.0,0.0
13206014,1.0,355.0,82.0,1.0,355.0,82.0,0.0,0.0,0.0
13206028,1.0,570.0,156.0,1.0,570.0,156.0,0.0,0.0,0.0
13206034,1.0,303.0,85.0,1.0,303.0,85.0,0.0,0.0,0.0
13206038,1.0,589.0,139.0,1.0,589.0,139.0,0.0,0.0,0.0
13206044,2.0,1300.0,362.0,2.0,1300.0,362.0,0.0,0.0,0.0
13206077,1.0,50.0,7.0,1.0,50.0,7.0,0.0,0.0,0.0
13206091,1.0,708.0,185.0,1.0,708.0,185.0,0.0,0.0,0.0
13206096,1.0,652.0,208.0,1.0,652.0,208.0,0.0,0.0,0.0
13206102,1.0,72.0,12.0,1.0,72.0,12.0,0.0,0.0,0.0
13207012,3.0,1219.0,445.0,3.0,1219.0,445.0,0.0,0.0,0.0
13207037,2.0,856.0,371.0,2.0,856.0,371.0,0.0,0.0,0.0
13207045,1.0,317.0,101.0,1.0,317.0,101.0,0.0,0.0,0.0
13207063,8.0,4183.0,1553.0,8.0,4183.0,1553.0,0.0,0.0,0.0
13207072,5.0,2566.0,781.0,5.0,2566.0,781.0,0.0,0.0,0.0
13207076,4.0,2251.0,887.0,4.0,2251.0,887.0,0.0,0.0,0.0
13208008,4.0,1470.0,678.0,4.0,1470.0,678.0,0.0,0.0,0.0
13208011,1.0,541.0,222.0,1.0,541.0,222.0,0.0,0.0,0.0
13208054,1.0,251.0,70.0,1.0,251.0,70.0,0.0,0.0,0.0
13208080,2.0,1026.0,388.0,2.0,1026.0,388.0,0.0,0.0,0.0
13208105,1.0,443.0,229.0,1.0,443.0,229.0,0.0,0.0,0.0
13208117,10.0,3736.0,1539.0,10.0,3736.0,1539.0,0.0,0.0,0.0
13209002,1.0,753.0,300.0,1.0,753.0,300.0,0.0,0.0,0.0
13209006,10.0,3982.0,1593.0,10.0,3982.0,1593.0,0.0,0.0,0.0
13209020,1.0,195.0,73.0,1.0,195.0,73.0,0.0,0.0,0.0
13209024,1.0,198.0,70.0,1.0,198.0,70.0,0.0,0.0,0.0
13209025,1.0,1011.0,468.0,1.0,1011.0,468.0,0.0,0.0,0.0
13209030,1.0,257.0,116.0,1.0,257.0,116.0,0.0,0.0,0.0
13209039,1.0,1039.0,498.0,1.0,1039.0,498.0,0.0,0.0,0.0
13209042,1.0,286.0,120.0,1.0,286.0,120.0,0.0,0.0,0.0
13209059,1.0,429.0,204.0,1.0,429.0,204.0,0.0,0.0,0.0
13209066,1.0,653.0,280.0,1.0,653.0,280.0,0.0,0.0,0.0
13209071,1.0,312.0,135.0,1.0,312.0,135.0,0.0,0.0,0.0
13209073,1.0,599.0,240.0,1.0,599.0,240.0,0.0,0.0,0.0
13209095,1.0,438.0,191.0,1.0,438.0,191.0,0.0,0.0,0.0
13209098,1.0,1060.0,450.0,1.0,1060.0,450.0,0.0,0.0,0.0
13209107,1.0,650.0,248.0,1.0,650.0,248.0,0.0,0.0,0.0
13209108,1.0,291.0,104.0,1.0,291.0,104.0,0.0,0.0,0.0
13209111,1.0,674.0,332.0,1.0,674.0,332.0,0.0,0.0,0.0
13210001,1.0,191.0,50.0,1.0,191.0,50.0,0.0,0.0,0.0
13210004,1.0,54.0,7.0,1.0,54.0,7.0,0.0,0.0,0.0
13210005,1.0,114.0,19.0,1.0,114.0,19.0,0.0,0.0,0.0
13210009,1.0,329.0,124.0,1.0,329.0,124.0,0.0,0.0,0.0
13210015,1.0,281.0,82.0,1.0,281.0,82.0,0.0,0.0,0.0
13210016,1.0,255.0,92.0,1.0,255.0,92.0,0.0,0.0,0.0
13210017,1.0,185.0,59.0,1.0,185.0,59.0,0.0,0.0,0.0
13210022,1.0,281.0,76.0,1.0,281.0,76.0,0.0,0.0,0.0
13210023,1.0,282.0,96.0,1.0,282.0,96.0,0.0,0.0,0.0
13210027,1.0,47.0,8.0,1.0,47.0,8.0,0.0,0.0,0.0
13210029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13210031,1.0,150.0,51.0,1.0,150.0,51.0,0.0,0.0,0.0
13210032,1.0,617.0,192.0,1.0,617.0,192.0,0.0,0.0,0.0
13210033,1.0,333.0,106.0,1.0,333.0,106.0,0.0,0.0,0.0
13210035,1.0,93.0,27.0,1.0,93.0,27.0,0.0,0.0,0.0
13210040,1.0,383.0,87.0,1.0,383.0,87.0,0.0,0.0,0.0
13210041,1.0,68.0,14.0,1.0,68.0,14.0,0.0,0.0,0.0
13210043,1.0,413.0,151.0,1.0,413.0,151.0,0.0,0.0,0.0
13210046,1.0,144.0,41.0,1.0,144.0,41.0,0.0,0.0,0.0
13210047,1.0,421.0,163.0,1.0,421.0,163.0,0.0,0.0,0.0
13210048,1.0,132.0,37.0,1.0,132.0,37.0,0.0,0.0,0.0
13210049,1.0,155.0,41.0,1.0,155.0,41.0,0.0,0.0,0.0
13210051,1.0,144.0,51.0,1.0,144.0,51.0,0.0,0.0,0.0
13210052,1.0,191.0,35.0,1.0,191.0,35.0,0.0,0.0,0.0
13210053,1.0,166.0,80.0,1.0,166.0,80.0,0.0,0.0,0.0
13210055,1.0,1075.0,416.0,1.0,1075.0,416.0,0.0,0.0,0.0
13210056,1.0,40.0,10.0,1.0,40.0,10.0,0.0,0.0,0.0
13210057,1.0,291.0,59.0,1.0,291.0,59.0,0.0,0.0,0.0
13210058,1.0,75.0,17.0,1.0,75.0,17.0,0.0,0.0,0.0
13210060,1.0,88.0,25.0,1.0,88.0,25.0,0.0,0.0,0.0
13210061,1.0,158.0,54.0,1.0,158.0,54.0,0.0,0.0,0.0
13210062,1.0,282.0,83.0,1.0,282.0,83.0,0.0,0.0,0.0
13210064,1.0,92.0,27.0,1.0,92.0,27.0,0.0,0.0,0.0
13210065,1.0,335.0,135.0,1.0,335.0,135.0,0.0,0.0,0.0
13210067,1.0,445.0,119.0,1.0,445.0,119.0,0.0,0.0,0.0
13210069,1.0,247.0,74.0,1.0,247.0,74.0,0.0,0.0,0.0
13210070,1.0,265.0,87.0,1.0,265.0,87.0,0.0,0.0,0.0
13210078,1.0,99.0,33.0,1.0,99.0,33.0,0.0,0.0,0.0
13210081,1.0,298.0,80.0,1.0,298.0,80.0,0.0,0.0,0.0
13210082,1.0,321.0,83.0,1.0,321.0,83.0,0.0,0.0,0.0
13210083,1.0,439.0,205.0,1.0,439.0,205.0,0.0,0.0,0.0
13210085,1.0,136.0,48.0,1.0,136.0,48.0,0.0,0.0,0.0
13210086,1.0,207.0,59.0,1.0,207.0,59.0,0.0,0.0,0.0
13210087,1.0,53.0,12.0,1.0,53.0,12.0,0.0,0.0,0.0
13210088,1.0,133.0,34.0,1.0,133.0,34.0,0.0,0.0,0.0
13210089,1.0,202.0,70.0,1.0,202.0,70.0,0.0,0.0,0.0
13210090,1.0,513.0,181.0,1.0,513.0,181.0,0.0,0.0,0.0
13210092,1.0,94.0,37.0,1.0,94.0,37.0,0.0,0.0,0.0
13210093,1.0,235.0,62.0,1.0,235.0,62.0,0.0,0.0,0.0
13210094,1.0,172.0,58.0,1.0,172.0,58.0,0.0,0.0,0.0
13210097,1.0,201.0,58.0,1.0,201.0,58.0,0.0,0.0,0.0
13210099,1.0,181.0,31.0,1.0,181.0,31.0,0.0,0.0,0.0
13210100,1.0,158.0,38.0,1.0,158.0,38.0,0.0,0.0,0.0
13210103,1.0,162.0,41.0,1.0,162.0,41.0,0.0,0.0,0.0
13210104,1.0,86.0,24.0,1.0,86.0,24.0,0.0,0.0,0.0
13210106,1.0,114.0,28.0,1.0,114.0,28.0,0.0,0.0,0.0
13210109,1.0,134.0,39.0,1.0,134.0,39.0,0.0,0.0,0.0
13210110,1.0,45.0,14.0,1.0,45.0,14.0,0.0,0.0,0.0
13210112,1.0,87.0,28.0,1.0,87.0,28.0,0.0,0.0,0.0
13210114,1.0,130.0,29.0,1.0,130.0,29.0,0.0,0.0,0.0
13210115,1.0,674.0,197.0,1.0,674.0,197.0,0.0,0.0,0.0
13210116,1.0,392.0,154.0,1.0,392.0,154.0,0.0,0.0,0.0
13210118,1.0,227.0,80.0,1.0,227.0,80.0,0.0,0.0,0.0
13210119,1.0,83.0,37.0,1.0,83.0,37.0,0.0,0.0,0.0
13210201,1.0,290.0,93.0,1.0,290.0,93.0,0.0,0.0,0.0
13210501,4.0,2373.0,775.0,4.0,2373.0,775.0,0.0,0.0,0.0
13210502,1.0,512.0,132.0,1.0,512.0,132.0,0.0,0.0,0.0
13300006,26.0,19937.0,5976.0,26.0,19937.0,5976.0,0.0,0.0,0.0
13301003,1.0,390.0,112.0,1.0,390.0,112.0,0.0,0.0,0.0
13301012,1.0,380.0,127.0,1.0,380.0,127.0,0.0,0.0,0.0
13301030,1.0,871.0,267.0,1.0,871.0,267.0,0.0,0.0,0.0
13301031,1.0,569.0,197.0,1.0,569.0,197.0,0.0,0.0,0.0
13301032,1.0,851.0,256.0,1.0,851.0,256.0,0.0,0.0,0.0
13301037,1.0,1153.0,471.0,1.0,1153.0,471.0,0.0,0.0,0.0
13301039,1.0,455.0,144.0,1.0,455.0,144.0,0.0,0.0,0.0
13301045,1.0,287.0,70.0,1.0,287.0,70.0,0.0,0.0,0.0
13301069,1.0,578.0,179.0,1.0,578.0,179.0,0.0,0.0,0.0
13301078,1.0,748.0,210.0,1.0,748.0,210.0,0.0,0.0,0.0
13301080,1.0,191.0,52.0,1.0,191.0,52.0,0.0,0.0,0.0
13301104,1.0,79.0,16.0,1.0,79.0,16.0,0.0,0.0,0.0
13301106,1.0,604.0,219.0,1.0,604.0,219.0,0.0,0.0,0.0
13306002,1.0,148.0,38.0,1.0,148.0,38.0,0.0,0.0,0.0
13306004,1.0,196.0,65.0,1.0,196.0,65.0,0.0,0.0,0.0
13306013,1.0,674.0,254.0,1.0,674.0,254.0,0.0,0.0,0.0
13306015,1.0,367.0,153.0,1.0,367.0,153.0,0.0,0.0,0.0
13306019,1.0,154.0,37.0,1.0,154.0,37.0,0.0,0.0,0.0
13306021,1.0,156.0,73.0,1.0,156.0,73.0,0.0,0.0,0.0
13306027,1.0,301.0,79.0,1.0,301.0,79.0,0.0,0.0,0.0
13306033,1.0,79.0,23.0,1.0,79.0,23.0,0.0,0.0,0.0
13306036,1.0,586.0,217.0,1.0,586.0,217.0,0.0,0.0,0.0
13306040,1.0,1533.0,480.0,1.0,1533.0,480.0,0.0,0.0,0.0
13306044,1.0,318.0,142.0,1.0,318.0,142.0,0.0,0.0,0.0
13306048,1.0,668.0,193.0,1.0,668.0,193.0,0.0,0.0,0.0
13306061,1.0,576.0,203.0,1.0,576.0,203.0,0.0,0.0,0.0
13306068,1.0,198.0,51.0,1.0,198.0,51.0,0.0,0.0,0.0
13306070,1.0,330.0,115.0,1.0,330.0,115.0,0.0,0.0,0.0
13306071,1.0,824.0,244.0,1.0,824.0,244.0,0.0,0.0,0.0
13306074,1.0,202.0,74.0,1.0,202.0,74.0,0.0,0.0,0.0
13306075,1.0,169.0,63.0,1.0,169.0,63.0,0.0,0.0,0.0
13306086,1.0,1502.0,467.0,1.0,1502.0,467.0,0.0,0.0,0.0
13306088,1.0,225.0,83.0,1.0,225.0,83.0,0.0,0.0,0.0
13306089,1.0,205.0,44.0,1.0,205.0,44.0,0.0,0.0,0.0
13306098,1.0,258.0,139.0,1.0,258.0,139.0,0.0,0.0,0.0
13306099,1.0,705.0,332.0,1.0,705.0,332.0,0.0,0.0,0.0
13306100,1.0,106.0,26.0,1.0,106.0,26.0,0.0,0.0,0.0
13306101,1.0,412.0,149.0,1.0,412.0,149.0,0.0,0.0,0.0
13306105,1.0,345.0,90.0,1.0,345.0,90.0,0.0,0.0,0.0
13306107,1.0,1228.0,390.0,1.0,1228.0,390.0,0.0,0.0,0.0
13306109,1.0,1034.0,559.0,1.0,1034.0,559.0,0.0,0.0,0.0
13306112,1.0,942.0,277.0,1.0,942.0,277.0,0.0,0.0,0.0
13306115,1.0,292.0,91.0,1.0,292.0,91.0,0.0,0.0,0.0
13306117,1.0,1370.0,469.0,1.0,1370.0,469.0,0.0,0.0,0.0
13309008,1.0,308.0,82.0,1.0,308.0,82.0,0.0,0.0,0.0
13309010,1.0,232.0,60.0,1.0,232.0,60.0,0.0,0.0,0.0
13309016,1.0,46.0,10.0,1.0,46.0,10.0,0.0,0.0,0.0
13309038,1.0,255.0,61.0,1.0,255.0,61.0,0.0,0.0,0.0
13309041,1.0,255.0,81.0,1.0,255.0,81.0,0.0,0.0,0.0
13309042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13309043,1.0,712.0,192.0,1.0,712.0,192.0,0.0,0.0,0.0
13309046,3.0,922.0,229.0,3.0,922.0,229.0,0.0,0.0,0.0
13309047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13309052,6.0,3350.0,802.0,6.0,3350.0,802.0,0.0,0.0,0.0
13309059,1.0,177.0,45.0,1.0,177.0,45.0,0.0,0.0,0.0
13309063,1.0,219.0,50.0,1.0,219.0,50.0,0.0,0.0,0.0
13309073,1.0,541.0,153.0,1.0,541.0,153.0,0.0,0.0,0.0
13309077,1.0,118.0,16.0,1.0,118.0,16.0,0.0,0.0,0.0
13309096,1.0,1076.0,245.0,1.0,1076.0,245.0,0.0,0.0,0.0
13309113,1.0,128.0,20.0,1.0,128.0,20.0,0.0,0.0,0.0
13309201,1.0,167.0,55.0,1.0,167.0,55.0,0.0,0.0,0.0
13309202,1.0,150.0,41.0,1.0,150.0,41.0,0.0,0.0,0.0
13309203,1.0,42.0,6.0,1.0,42.0,6.0,0.0,0.0,0.0
13309204,1.0,141.0,50.0,1.0,141.0,50.0,0.0,0.0,0.0
13309205,1.0,168.0,45.0,1.0,168.0,45.0,0.0,0.0,0.0
13310001,1.0,118.0,28.0,1.0,118.0,28.0,0.0,0.0,0.0
13310005,1.0,125.0,34.0,1.0,125.0,34.0,0.0,0.0,0.0
13310009,1.0,135.0,29.0,1.0,135.0,29.0,0.0,0.0,0.0
13310011,3.0,530.0,123.0,3.0,530.0,123.0,0.0,0.0,0.0
13310017,1.0,251.0,61.0,1.0,251.0,61.0,0.0,0.0,0.0
13310020,1.0,187.0,37.0,1.0,187.0,37.0,0.0,0.0,0.0
13310022,1.0,168.0,55.0,1.0,168.0,55.0,0.0,0.0,0.0
13310024,1.0,198.0,56.0,1.0,198.0,56.0,0.0,0.0,0.0
13310049,1.0,213.0,40.0,1.0,213.0,40.0,0.0,0.0,0.0
13310050,1.0,130.0,53.0,1.0,130.0,53.0,0.0,0.0,0.0
13310051,1.0,140.0,41.0,1.0,140.0,41.0,0.0,0.0,0.0
13310053,1.0,171.0,48.0,1.0,171.0,48.0,0.0,0.0,0.0
13310055,1.0,52.0,15.0,1.0,52.0,15.0,0.0,0.0,0.0
13310057,1.0,328.0,136.0,1.0,328.0,136.0,0.0,0.0,0.0
13310058,1.0,133.0,29.0,1.0,133.0,29.0,0.0,0.0,0.0
13310060,1.0,108.0,25.0,1.0,108.0,25.0,0.0,0.0,0.0
13310062,1.0,129.0,32.0,1.0,129.0,32.0,0.0,0.0,0.0
13310064,1.0,815.0,250.0,1.0,815.0,250.0,0.0,0.0,0.0
13310065,2.0,1383.0,362.0,2.0,1383.0,362.0,0.0,0.0,0.0
13310066,1.0,832.0,232.0,1.0,832.0,232.0,0.0,0.0,0.0
13310067,1.0,845.0,181.0,1.0,845.0,181.0,0.0,0.0,0.0
13310072,1.0,277.0,62.0,1.0,277.0,62.0,0.0,0.0,0.0
13310076,1.0,968.0,252.0,1.0,968.0,252.0,0.0,0.0,0.0
13310081,1.0,233.0,68.0,1.0,233.0,68.0,0.0,0.0,0.0
13310082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13310083,1.0,439.0,97.0,1.0,439.0,97.0,0.0,0.0,0.0
13310084,1.0,149.0,33.0,1.0,149.0,33.0,0.0,0.0,0.0
13310090,1.0,106.0,20.0,1.0,106.0,20.0,0.0,0.0,0.0
13310092,1.0,87.0,30.0,1.0,87.0,30.0,0.0,0.0,0.0
13310094,1.0,300.0,97.0,1.0,300.0,97.0,0.0,0.0,0.0
13310102,1.0,828.0,241.0,1.0,828.0,241.0,0.0,0.0,0.0
13310111,1.0,258.0,83.0,1.0,258.0,83.0,0.0,0.0,0.0
13310501,8.0,2975.0,803.0,8.0,2975.0,803.0,0.0,0.0,0.0
13311018,1.0,1314.0,451.0,1.0,1314.0,451.0,0.0,0.0,0.0
13311023,1.0,462.0,165.0,1.0,462.0,165.0,0.0,0.0,0.0
13311025,1.0,427.0,135.0,1.0,427.0,135.0,0.0,0.0,0.0
13311026,1.0,398.0,111.0,1.0,398.0,111.0,0.0,0.0,0.0
13311028,1.0,128.0,41.0,1.0,128.0,41.0,0.0,0.0,0.0
13311035,1.0,1430.0,554.0,1.0,1430.0,554.0,0.0,0.0,0.0
13311054,2.0,1956.0,623.0,2.0,1956.0,623.0,0.0,0.0,0.0
13311056,1.0,475.0,126.0,1.0,475.0,126.0,0.0,0.0,0.0
13311085,1.0,199.0,72.0,1.0,199.0,72.0,0.0,0.0,0.0
13311087,1.0,762.0,233.0,1.0,762.0,233.0,0.0,0.0,0.0
13311091,1.0,385.0,143.0,1.0,385.0,143.0,0.0,0.0,0.0
13311093,1.0,439.0,107.0,1.0,439.0,107.0,0.0,0.0,0.0
13311095,1.0,745.0,270.0,1.0,745.0,270.0,0.0,0.0,0.0
13311103,3.0,1736.0,534.0,3.0,1736.0,534.0,0.0,0.0,0.0
13311108,1.0,494.0,128.0,1.0,494.0,128.0,0.0,0.0,0.0
13311110,1.0,319.0,101.0,1.0,319.0,101.0,0.0,0.0,0.0
13311114,1.0,1002.0,351.0,1.0,1002.0,351.0,0.0,0.0,0.0
13401008,1.0,275.0,67.0,1.0,275.0,67.0,0.0,0.0,0.0
13401021,1.0,108.0,19.0,1.0,108.0,19.0,0.0,0.0,0.0
13401026,1.0,207.0,51.0,1.0,207.0,51.0,0.0,0.0,0.0
13401027,1.0,215.0,51.0,1.0,215.0,51.0,0.0,0.0,0.0
13401033,1.0,111.0,35.0,1.0,111.0,35.0,0.0,0.0,0.0
13401036,1.0,514.0,168.0,1.0,514.0,168.0,0.0,0.0,0.0
13401051,1.0,66.0,21.0,1.0,66.0,21.0,0.0,0.0,0.0
13401054,1.0,129.0,25.0,1.0,129.0,25.0,0.0,0.0,0.0
13401068,1.0,317.0,84.0,1.0,317.0,84.0,0.0,0.0,0.0
13401073,1.0,129.0,63.0,1.0,129.0,63.0,0.0,0.0,0.0
13401074,1.0,245.0,91.0,1.0,245.0,91.0,0.0,0.0,0.0
13401075,1.0,449.0,115.0,1.0,449.0,115.0,0.0,0.0,0.0
13402001,1.0,217.0,55.0,1.0,217.0,55.0,0.0,0.0,0.0
13402002,1.0,239.0,42.0,1.0,239.0,42.0,0.0,0.0,0.0
13402010,6.0,2686.0,610.0,6.0,2686.0,610.0,0.0,0.0,0.0
