wk,ags,node_id,node_name,node_level,unit_type,precincts,valid_zweit,cdu_zweit,cdu_share_zweit,child_row_count,child_precincts,child_valid_zweit,child_cdu_zweit
220,23306028,2202330602800,Gönnersdorf,3,single_precinct_leaf,1,229,95,0.4148471615720524,,,,
220,23306029,2202330602900,Hillesheim,3,multi_precinct_leaf,4,1678,741,0.44159713945172824,,,,
220,23306033,2202330603300,Hohenfels-Essingen,3,single_precinct_leaf,1,187,74,0.39572192513368987,,,,
220,23306035,2202330603500,Jünkerath,3,single_precinct_leaf,1,638,259,0.4059561128526646,,,,
220,23306036,2202330603600,Kalenborn-Scheuern,3,single_precinct_leaf,1,209,92,0.44019138755980863,,,,
220,23306038,2202330603800,Kerpen (Eifel),3,single_precinct_leaf,1,303,127,0.41914191419141916,,,,
220,23306041,2202330604100,Lissendorf,3,single_precinct_leaf,1,522,170,0.32567049808429116,,,,
220,23306050,2202330605000,Neroth,3,single_precinct_leaf,1,425,205,0.4823529411764706,,,,
220,23306053,2202330605300,Oberbettingen,3,single_precinct_leaf,1,427,183,0.42857142857142855,,,,
220,23306054,2202330605400,Oberehe-Stroheich,3,multi_precinct_leaf,2,178,81,0.4550561797752809,,,,
220,23306056,2202330605600,Pelm,3,single_precinct_leaf,1,462,201,0.43506493506493504,,,,
220,23306058,2202330605800,Rockeskyll,3,single_precinct_leaf,1,155,65,0.41935483870967744,,,,
220,23306060,2202330606000,Salm,3,single_precinct_leaf,1,198,121,0.6111111111111112,,,,
220,23306076,2202330607600,Üxheim,3,multi_precinct_leaf,4,798,412,0.5162907268170426,,,,
220,23306080,2202330608000,Walsdorf,3,single_precinct_leaf,1,406,169,0.41625615763546797,,,,
220,23306083,2202330608300,Wiesbaum,3,single_precinct_leaf,1,367,177,0.4822888283378747,,,,
220,23306204,2202330620400,Birresborn,3,single_precinct_leaf,1,564,315,0.5585106382978723,,,,
220,23306209,2202330620900,Densborn,3,single_precinct_leaf,1,271,117,0.4317343173431734,,,,
220,23306211,2202330621100,Duppach,3,single_precinct_leaf,1,156,72,0.46153846153846156,,,,
220,23306214,2202330621400,Hallschlag,3,single_precinct_leaf,1,215,83,0.386046511627907,,,,
220,23306219,2202330621900,Kerschenbach,3,single_precinct_leaf,1,100,36,0.36,,,,
220,23306223,2202330622300,Kopp,3,single_precinct_leaf,1,93,42,0.45161290322580644,,,,
220,23306227,2202330622700,Mürlenbach,3,single_precinct_leaf,1,277,112,0.4043321299638989,,,,
220,23306229,2202330622900,Nohn,3,single_precinct_leaf,1,259,128,0.4942084942084942,,,,
220,23306232,2202330623200,Ormont,3,single_precinct_leaf,1,191,107,0.5602094240837696,,,,
220,23306235,2202330623500,Reuth,3,single_precinct_leaf,1,107,36,0.3364485981308411,,,,
220,23306237,2202330623700,Scheid,3,single_precinct_leaf,1,91,30,0.32967032967032966,,,,
220,23306239,2202330623900,Schüller,3,single_precinct_leaf,1,164,74,0.45121951219512196,,,,
220,23306240,2202330624000,Stadtkyll,3,multi_precinct_leaf,2,722,333,0.46121883656509693,,,,
220,23306241,2202330624100,Steffeln,3,single_precinct_leaf,1,383,160,0.4177545691906005,,,,
221,23200018,2212320001800,"Bitburg, Verbandsfreie Gemeinde",2,multi_precinct_leaf,14,6278,2202,0.350748646065626,,,,
221,23201201,2212320120100,Arzfeld,3,single_precinct_leaf,1,782,370,0.4731457800511509,,,,
221,23201211,2212320121100,Dackscheid,3,single_precinct_leaf,1,61,22,0.36065573770491804,,,,
221,23201212,2212320121200,Dahnen,3,single_precinct_leaf,1,148,82,0.5540540540540541,,,,
221,23201213,2212320121300,Daleiden,3,single_precinct_leaf,1,406,187,0.4605911330049261,,,,
221,23201214,2212320121400,Dasburg,3,single_precinct_leaf,1,104,46,0.4423076923076923,,,,
221,23201220,2212320122000,Eschfeld,3,single_precinct_leaf,1,128,66,0.515625,,,,
221,23201221,2212320122100,Euscheid,3,single_precinct_leaf,1,87,22,0.25287356321839083,,,,
221,23201229,2212320122900,Großkampenberg,3,single_precinct_leaf,1,86,51,0.5930232558139535,,,,
221,23201233,2212320123300,Hargarten,3,single_precinct_leaf,1,53,16,0.3018867924528302,,,,
221,23201234,2212320123400,Harspelt,3,single_precinct_leaf,1,37,21,0.5675675675675675,,,,
221,23201245,2212320124500,Irrhausen,3,single_precinct_leaf,1,97,45,0.4639175257731959,,,,
221,23201246,2212320124600,Jucken,3,single_precinct_leaf,1,118,43,0.3644067796610169,,,,
221,23201247,2212320124700,Kesfeld,3,single_precinct_leaf,1,46,19,0.41304347826086957,,,,
221,23201249,2212320124900,Kinzenburg,3,single_precinct_leaf,1,30,10,0.3333333333333333,,,,
221,23201253,2212320125300,Krautscheid,3,single_precinct_leaf,1,118,42,0.3559322033898305,,,,
221,23201254,2212320125400,Lambertsberg,3,single_precinct_leaf,1,216,68,0.3148148148148148,,,,
221,23201255,2212320125500,Lascheid,3,single_precinct_leaf,1,45,15,0.3333333333333333,,,,
221,23201258,2212320125800,Lauperath,3,single_precinct_leaf,1,65,23,0.35384615384615387,,,,
221,23201259,2212320125900,Leidenborn,3,single_precinct_leaf,1,142,70,0.49295774647887325,,,,
221,23201260,2212320126000,Lichtenborn,3,single_precinct_leaf,1,166,52,0.3132530120481928,,,,
221,23201261,2212320126100,Lierfeld,3,single_precinct_leaf,1,59,25,0.423728813559322,,,,
221,23201262,2212320126200,Lünebach,3,single_precinct_leaf,1,366,117,0.319672131147541,,,,
221,23201263,2212320126300,Lützkampen,3,single_precinct_leaf,1,177,88,0.4971751412429379,,,,
221,23201264,2212320126400,Manderscheid,3,single_precinct_leaf,1,39,19,0.48717948717948717,,,,
221,23201285,2212320128500,Oberpierscheid,3,single_precinct_leaf,1,261,118,0.4521072796934866,,,,
221,23201287,2212320128700,Olmscheid,3,single_precinct_leaf,1,86,34,0.3953488372093023,,,,
221,23201293,2212320129300,Plütscheid,3,single_precinct_leaf,1,176,71,0.4034090909090909,,,,
221,23201294,2212320129400,Preischeid,3,single_precinct_leaf,1,80,33,0.4125,,,,
221,23201297,2212320129700,Reiff,3,single_precinct_leaf,1,31,15,0.4838709677419355,,,,
221,23201301,2212320130100,Roscheid,3,single_precinct_leaf,1,32,16,0.5,,,,
221,23201310,2212320131000,Sevenig (Our),3,single_precinct_leaf,1,34,22,0.6470588235294118,,,,
221,23201322,2212320132200,Waxweiler,3,single_precinct_leaf,1,510,193,0.3784313725490196,,,,
221,23201333,2212320133300,Üttfeld,3,single_precinct_leaf,1,235,116,0.49361702127659574,,,,
221,23205002,2212320500200,Alsdorf,3,single_precinct_leaf,1,281,97,0.34519572953736655,,,,
221,23205003,2212320500300,Altscheid,3,single_precinct_leaf,1,55,17,0.3090909090909091,,,,
221,23205005,2212320500500,Ammeldingen bei Neuerburg,3,single_precinct_leaf,1,122,39,0.319672131147541,,,,
221,23205008,2212320500800,Bauler,3,single_precinct_leaf,1,46,23,0.5,,,,
221,23205011,2212320501100,Berkoth,3,single_precinct_leaf,1,47,13,0.2765957446808511,,,,
221,23205012,2212320501200,Berscheid,3,single_precinct_leaf,1,31,17,0.5483870967741935,,,,
221,23205016,2212320501600,Biesdorf,3,single_precinct_leaf,1,110,46,0.41818181818181815,,,,
221,23205019,2212320501900,Bollendorf,3,single_precinct_leaf,1,580,213,0.36724137931034484,,,,
221,23205025,2212320502500,Dauwelshausen,3,single_precinct_leaf,1,45,12,0.26666666666666666,,,,
221,23205028,2212320502800,Echternacherbrück,3,single_precinct_leaf,1,169,63,0.3727810650887574,,,,
221,23205031,2212320503100,Emmelbaum,3,single_precinct_leaf,1,58,27,0.46551724137931033,,,,
221,23205033,2212320503300,Ernzen,3,single_precinct_leaf,1,191,71,0.3717277486910995,,,,
221,23205037,2212320503700,Ferschweiler,3,single_precinct_leaf,1,420,107,0.25476190476190474,,,,
221,23205040,2212320504000,Geichlingen,3,single_precinct_leaf,1,225,108,0.48,,,,
221,23205042,2212320504200,Gentingen,3,single_precinct_leaf,1,29,10,0.3448275862068966,,,,
221,23205047,2212320504700,Heilbach,3,single_precinct_leaf,1,71,25,0.352112676056338,,,,
221,23205053,2212320505300,Holsthum,3,single_precinct_leaf,1,316,130,0.41139240506329117,,,,
221,23205054,2212320505400,Hommerdingen,3,single_precinct_leaf,1,42,15,0.35714285714285715,,,,
221,23205056,2212320505600,Hütten,3,single_precinct_leaf,1,35,13,0.37142857142857144,,,,
221,23205059,2212320505900,Hüttingen bei Lahr,3,single_precinct_leaf,1,77,32,0.4155844155844156,,,,
221,23205063,2212320506300,Irrel,3,single_precinct_leaf,1,778,305,0.39203084832904883,,,,
221,23205064,2212320506400,Karlshausen,3,single_precinct_leaf,1,298,119,0.39932885906040266,,,,
221,23205067,2212320506700,Körperich,3,single_precinct_leaf,1,509,201,0.3948919449901768,,,,
221,23205068,2212320506800,Koxhausen,3,single_precinct_leaf,1,96,34,0.3541666666666667,,,,
221,23205069,2212320506900,Kruchten,3,single_precinct_leaf,1,199,61,0.3065326633165829,,,,
221,23205072,2212320507200,Lahr,3,single_precinct_leaf,1,97,41,0.422680412371134,,,,
221,23205078,2212320507800,Menningen,3,single_precinct_leaf,1,112,36,0.32142857142857145,,,,
221,23205080,2212320508000,Mettendorf,3,single_precinct_leaf,1,623,226,0.36276083467094705,,,,
221,23205082,2212320508200,Minden,3,single_precinct_leaf,1,97,39,0.4020618556701031,,,,
221,23205088,2212320508800,Neuerburg,3,single_precinct_leaf,1,539,209,0.3877551020408163,,,,
221,23205093,2212320509300,Niederweis,3,single_precinct_leaf,1,133,60,0.45112781954887216,,,,
221,23205094,2212320509400,Niehl,3,single_precinct_leaf,1,55,20,0.36363636363636365,,,,
221,23205095,2212320509500,Nusbaum,3,single_precinct_leaf,1,241,106,0.43983402489626555,,,,
221,23205102,2212320510200,Utscheid,3,single_precinct_leaf,1,250,106,0.424,,,,
221,23205103,2212320510300,Peffingen,3,single_precinct_leaf,1,114,37,0.32456140350877194,,,,
221,23205106,2212320510600,Plascheid,3,single_precinct_leaf,1,44,28,0.6363636363636364,,,,
221,23205108,2212320510800,Prümzurlay,3,single_precinct_leaf,1,250,85,0.34,,,,
221,23205110,2212320511000,Rodershausen,3,single_precinct_leaf,1,73,30,0.410958904109589,,,,
221,23205112,2212320511200,Roth an der Our,3,single_precinct_leaf,1,75,19,0.25333333333333335,,,,
221,23205114,2212320511400,Schankweiler,3,single_precinct_leaf,1,97,25,0.25773195876288657,,,,
221,23205122,2212320512200,Sinspelt,3,single_precinct_leaf,1,209,68,0.3253588516746411,,,,
221,23205127,2212320512700,Übereisenbach,3,single_precinct_leaf,1,47,24,0.5106382978723404,,,,
221,23205128,2212320512800,Uppershausen,3,single_precinct_leaf,1,57,20,0.3508771929824561,,,,
221,23205131,2212320513100,Wallendorf,3,single_precinct_leaf,1,121,63,0.5206611570247934,,,,
221,23205132,2212320513200,Weidingen,3,single_precinct_leaf,1,106,51,0.4811320754716981,,,,
221,23205218,2212320521800,Eisenach,3,single_precinct_leaf,1,212,62,0.29245283018867924,,,,
221,23205225,2212320522500,Gilzem,3,single_precinct_leaf,1,229,87,0.3799126637554585,,,,
221,23205503,2212320550300,Obergeckler,3,single_precinct_leaf,1,80,24,0.3,,,,
221,23206202,2212320620200,Auw bei Prüm,3,single_precinct_leaf,1,326,156,0.4785276073619632,,,,
221,23206206,2212320620600,Bleialf,3,multi_precinct_leaf,2,614,209,0.34039087947882735,,,,
221,23206207,2212320620700,Brandscheid,3,single_precinct_leaf,1,197,87,0.4416243654822335,,,,
221,23206208,2212320620800,Buchet,3,single_precinct_leaf,1,132,34,0.25757575757575757,,,,
221,23206209,2212320620900,Büdesheim,3,single_precinct_leaf,1,324,125,0.38580246913580246,,,,
221,23206222,2212320622200,Feuerscheid,3,single_precinct_leaf,1,186,72,0.3870967741935484,,,,
221,23206223,2212320622300,Fleringen,3,single_precinct_leaf,1,207,103,0.4975845410628019,,,,
221,23206224,2212320622400,Giesdorf,3,single_precinct_leaf,1,66,30,0.45454545454545453,,,,
221,23206226,2212320622600,Weinsheim,3,multi_precinct_leaf,4,614,235,0.38273615635179153,,,,
221,23206227,2212320622700,Gondenbrett,3,single_precinct_leaf,1,246,85,0.34552845528455284,,,,
221,23206230,2212320623000,Großlangenfeld,3,single_precinct_leaf,1,68,17,0.25,,,,
221,23206231,2212320623100,Habscheid,3,single_precinct_leaf,1,317,158,0.49842271293375395,,,,
221,23206236,2212320623600,Heckhuscheid,3,single_precinct_leaf,1,94,54,0.574468085106383,,,,
221,23206238,2212320623800,Heisdorf,3,single_precinct_leaf,1,52,18,0.34615384615384615,,,,
221,23206250,2212320625000,Kleinlangenfeld,3,single_precinct_leaf,1,85,37,0.43529411764705883,,,,
221,23206256,2212320625600,Lasel,3,single_precinct_leaf,1,175,73,0.41714285714285715,,,,
221,23206265,2212320626500,Masthorn,3,single_precinct_leaf,1,36,22,0.6111111111111112,,,,
221,23206271,2212320627100,Mützenich,3,single_precinct_leaf,1,60,17,0.2833333333333333,,,,
221,23206272,2212320627200,Neuendorf,3,single_precinct_leaf,1,49,23,0.46938775510204084,,,,
221,23206276,2212320627600,Niederlauch,3,single_precinct_leaf,1,160,83,0.51875,,,,
221,23206279,2212320627900,Nimshuscheid,3,single_precinct_leaf,1,123,50,0.4065040650406504,,,,
221,23206280,2212320628000,Nimsreuland,3,single_precinct_leaf,1,54,28,0.5185185185185185,,,,
221,23206283,2212320628300,Oberlascheid,3,single_precinct_leaf,1,56,16,0.2857142857142857,,,,
221,23206288,2212320628800,Olzheim,3,single_precinct_leaf,1,284,130,0.45774647887323944,,,,
221,23206290,2212320629000,Orlenbach,3,single_precinct_leaf,1,145,60,0.41379310344827586,,,,
221,23206292,2212320629200,Pittenbach,3,single_precinct_leaf,1,72,19,0.2638888888888889,,,,
221,23206295,2212320629500,Pronsfeld,3,single_precinct_leaf,1,514,234,0.45525291828793774,,,,
221,23206296,2212320629600,Prüm,3,multi_precinct_leaf,7,2448,974,0.397875816993464,,,,
221,23206300,2212320630000,Rommersheim,3,single_precinct_leaf,1,370,155,0.4189189189189189,,,,
221,23206302,2212320630200,Roth bei Prüm,3,single_precinct_leaf,1,227,104,0.4581497797356828,,,,
221,23206304,2212320630400,Schönecken,3,multi_precinct_leaf,2,691,247,0.35745296671490595,,,,
221,23206305,2212320630500,Schwirzheim,3,single_precinct_leaf,1,246,109,0.44308943089430897,,,,
221,23206307,2212320630700,Seiwerath,3,single_precinct_leaf,1,80,26,0.325,,,,
221,23206308,2212320630800,Sellerich,3,single_precinct_leaf,1,150,62,0.41333333333333333,,,,
221,23206318,2212320631800,Wallersheim,3,single_precinct_leaf,1,419,191,0.45584725536992843,,,,
221,23206320,2212320632000,Watzerath,3,single_precinct_leaf,1,204,86,0.4215686274509804,,,,
221,23206321,2212320632100,Wawern,3,single_precinct_leaf,1,144,56,0.3888888888888889,,,,
221,23206328,2212320632800,Winterscheid,3,single_precinct_leaf,1,84,38,0.4523809523809524,,,,
221,23206329,2212320632900,Winterspelt,3,single_precinct_leaf,1,412,168,0.4077669902912621,,,,
221,23206332,2212320633200,Hersdorf,3,single_precinct_leaf,1,224,83,0.3705357142857143,,,,
221,23207006,2212320700600,Auw an der Kyll,3,single_precinct_leaf,1,70,27,0.38571428571428573,,,,
221,23207010,2212320701000,Beilingen,3,single_precinct_leaf,1,199,90,0.45226130653266333,,,,
221,23207050,2212320705000,Herforst,3,single_precinct_leaf,1,608,200,0.32894736842105265,,,,
221,23207055,2212320705500,Hosten,3,single_precinct_leaf,1,108,36,0.3333333333333333,,,,
221,23207104,2212320710400,Philippsheim,3,single_precinct_leaf,1,67,16,0.23880597014925373,,,,
221,23207107,2212320710700,Preist,3,single_precinct_leaf,1,454,176,0.3876651982378855,,,,
221,23207123,2212320712300,Speicher,3,multi_precinct_leaf,2,1563,501,0.32053742802303264,,,,
221,23207289,2212320728900,Orenhofen,3,single_precinct_leaf,1,742,241,0.3247978436657682,,,,
221,23207311,2212320731100,Spangdahlem,3,single_precinct_leaf,1,422,177,0.4194312796208531,,,,
221,23208007,2212320800700,Badem,3,single_precinct_leaf,1,736,229,0.3111413043478261,,,,
221,23208009,2212320800900,Baustert,3,single_precinct_leaf,1,362,163,0.45027624309392267,,,,
221,23208013,2212320801300,Bettingen,3,single_precinct_leaf,1,537,141,0.26256983240223464,,,,
221,23208014,2212320801400,Bickendorf,3,single_precinct_leaf,1,297,93,0.31313131313131315,,,,
221,23208015,2212320801500,Biersdorf am See,3,single_precinct_leaf,1,317,115,0.3627760252365931,,,,
221,23208020,2212320802000,Brecht,3,single_precinct_leaf,1,133,56,0.42105263157894735,,,,
221,23208024,2212320802400,Dahlem,3,single_precinct_leaf,1,169,65,0.38461538461538464,,,,
221,23208026,2212320802600,Dockendorf,3,single_precinct_leaf,1,125,48,0.384,,,,
221,23208027,2212320802700,Dudeldorf,3,single_precinct_leaf,1,483,172,0.35610766045548653,,,,
221,23208029,2212320802900,Echtershausen,3,single_precinct_leaf,1,53,19,0.3584905660377358,,,,
221,23208030,2212320803000,Ehlenz,3,single_precinct_leaf,1,248,84,0.3387096774193548,,,,
221,23208034,2212320803400,Eßlingen,3,single_precinct_leaf,1,72,18,0.25,,,,
221,23208039,2212320803900,Fließem,3,single_precinct_leaf,1,437,154,0.3524027459954233,,,,
221,23208043,2212320804300,Gindorf,3,single_precinct_leaf,1,177,60,0.3389830508474576,,,,
221,23208044,2212320804400,Gondorf,3,single_precinct_leaf,1,135,41,0.3037037037037037,,,,
221,23208045,2212320804500,Halsdorf,3,single_precinct_leaf,1,127,37,0.29133858267716534,,,,
221,23208048,2212320804800,Heilenbach,3,single_precinct_leaf,1,51,13,0.2549019607843137,,,,
221,23208057,2212320805700,Hütterscheid,3,single_precinct_leaf,1,74,24,0.32432432432432434,,,,
221,23208058,2212320805800,Hüttingen an der Kyll,3,single_precinct_leaf,1,193,44,0.22797927461139897,,,,
221,23208060,2212320806000,Idenheim,3,single_precinct_leaf,1,290,82,0.2827586206896552,,,,
221,23208061,2212320806100,Idesheim,3,single_precinct_leaf,1,243,78,0.32098765432098764,,,,
221,23208062,2212320806200,Ingendorf,3,single_precinct_leaf,1,127,35,0.2755905511811024,,,,
221,23208070,2212320807000,Kyllburg,3,single_precinct_leaf,1,414,155,0.3743961352657005,,,,
221,23208074,2212320807400,Ließem,3,single_precinct_leaf,1,45,13,0.28888888888888886,,,,
221,23208075,2212320807500,Malberg,3,single_precinct_leaf,1,264,82,0.3106060606060606,,,,
221,23208076,2212320807600,Malbergweich,3,single_precinct_leaf,1,207,57,0.2753623188405797,,,,
221,23208077,2212320807700,Meckel,3,single_precinct_leaf,1,265,83,0.3132075471698113,,,,
221,23208079,2212320807900,Messerich,3,single_precinct_leaf,1,352,124,0.3522727272727273,,,,
221,23208081,2212320808100,Metterich,3,single_precinct_leaf,1,297,121,0.4074074074074074,,,,
221,23208086,2212320808600,Nattenheim,3,single_precinct_leaf,1,323,98,0.30340557275541796,,,,
221,23208087,2212320808700,Neidenbach,3,single_precinct_leaf,1,458,177,0.3864628820960699,,,,
221,23208091,2212320809100,Niederstedem,3,single_precinct_leaf,1,181,62,0.3425414364640884,,,,
221,23208098,2212320809800,Oberweiler,3,single_precinct_leaf,1,184,62,0.33695652173913043,,,,
221,23208099,2212320809900,Oberweis,3,single_precinct_leaf,1,305,100,0.32786885245901637,,,,
221,23208101,2212320810100,Orsfeld,3,single_precinct_leaf,1,92,31,0.33695652173913043,,,,
221,23208105,2212320810500,Pickließem,3,single_precinct_leaf,1,179,74,0.4134078212290503,,,,
221,23208109,2212320810900,Rittersdorf,3,single_precinct_leaf,1,732,286,0.3907103825136612,,,,
221,23208111,2212320811100,Röhl,3,single_precinct_leaf,1,255,99,0.38823529411764707,,,,
221,23208113,2212320811300,Sankt Thomas,3,single_precinct_leaf,1,233,93,0.39914163090128757,,,,
221,23208115,2212320811500,Scharfbillig,3,single_precinct_leaf,1,74,42,0.5675675675675675,,,,
221,23208118,2212320811800,Schleid,3,single_precinct_leaf,1,214,88,0.411214953271028,,,,
221,23208120,2212320812000,Sefferweich,3,single_precinct_leaf,1,304,92,0.3026315789473684,,,,
221,23208124,2212320812400,Stockem,3,single_precinct_leaf,1,46,11,0.2391304347826087,,,,
221,23208125,2212320812500,Sülm,3,single_precinct_leaf,1,232,107,0.46120689655172414,,,,
221,23208126,2212320812600,Trimport,3,single_precinct_leaf,1,172,60,0.3488372093023256,,,,
221,23208134,2212320813400,Wiersdorf,3,single_precinct_leaf,1,166,65,0.39156626506024095,,,,
221,23208135,2212320813500,Wilsecker,3,single_precinct_leaf,1,108,33,0.3055555555555556,,,,
221,23208137,2212320813700,Wolsfeld,3,single_precinct_leaf,1,507,186,0.3668639053254438,,,,
221,23208203,2212320820300,Balesfeld,3,single_precinct_leaf,1,92,24,0.2608695652173913,,,,
221,23208210,2212320821000,Burbach,3,single_precinct_leaf,1,380,141,0.37105263157894736,,,,
221,23208228,2212320822800,Gransdorf,3,single_precinct_leaf,1,217,64,0.29493087557603687,,,,
221,23208273,2212320827300,Neuheilenbach,3,single_precinct_leaf,1,139,47,0.3381294964028777,,,,
221,23208282,2212320828200,Oberkail,3,single_precinct_leaf,1,342,116,0.3391812865497076,,,,
221,23208313,2212320831300,Steinborn,3,single_precinct_leaf,1,244,124,0.5081967213114754,,,,
221,23208501,2212320850100,Wißmannsdorf,3,multi_precinct_leaf,3,471,153,0.3248407643312102,,,,
222,23100134,2222310013400,"Wittlich, Verbandsfreie Gemeinde",2,multi_precinct_leaf,12,7891,2891,0.3663667469268787,,,,
222,23108001,2222310800100,Altrich,3,single_precinct_leaf,1,905,371,0.40994475138121544,,,,
222,23108003,2222310800300,Arenrath,3,single_precinct_leaf,1,206,101,0.49029126213592233,,,,
222,23108007,2222310800700,Bergweiler,3,single_precinct_leaf,1,482,186,0.38589211618257263,,,,
222,23108009,2222310800900,Bettenfeld,3,single_precinct_leaf,1,369,155,0.42005420054200543,,,,
222,23108010,2222310801000,Binsfeld,3,single_precinct_leaf,1,520,200,0.38461538461538464,,,,
222,23108013,2222310801300,Bruch,3,single_precinct_leaf,1,281,117,0.41637010676156583,,,,
222,23108022,2222310802200,Dierscheid,3,single_precinct_leaf,1,100,39,0.39,,,,
222,23108024,2222310802400,Dreis,3,single_precinct_leaf,1,770,380,0.4935064935064935,,,,
222,23108025,2222310802500,Eckfeld,3,single_precinct_leaf,1,241,124,0.5145228215767634,,,,
222,23108026,2222310802600,Eisenschmitt,3,single_precinct_leaf,1,188,83,0.44148936170212766,,,,
222,23108031,2222310803100,Esch,3,single_precinct_leaf,1,242,106,0.4380165289256198,,,,
222,23108036,2222310803600,Gipperath,3,single_precinct_leaf,1,135,66,0.4888888888888889,,,,
222,23108037,2222310803700,Gladbach,3,single_precinct_leaf,1,198,74,0.37373737373737376,,,,
222,23108044,2222310804400,Greimerath,3,single_precinct_leaf,1,177,69,0.3898305084745763,,,,
222,23108046,2222310804600,Großlittgen,3,single_precinct_leaf,1,544,200,0.36764705882352944,,,,
222,23108049,2222310804900,Hasborn,3,single_precinct_leaf,1,390,149,0.382051282051282,,,,
222,23108050,2222310805000,Heckenmünster,3,single_precinct_leaf,1,82,32,0.3902439024390244,,,,
222,23108051,2222310805100,Heidweiler,3,single_precinct_leaf,1,163,80,0.49079754601226994,,,,
222,23108053,2222310805300,Hetzerath,3,single_precinct_leaf,1,1459,583,0.3995887594242632,,,,
222,23108062,2222310806200,Hupperath,3,single_precinct_leaf,1,370,162,0.43783783783783786,,,,
222,23108065,2222310806500,Karl,3,single_precinct_leaf,1,111,37,0.3333333333333333,,,,
222,23108069,2222310806900,Klausen,3,single_precinct_leaf,1,786,275,0.34987277353689566,,,,
222,23108074,2222310807400,Laufeld,3,single_precinct_leaf,1,308,157,0.5097402597402597,,,,
222,23108080,2222310808000,Manderscheid,3,single_precinct_leaf,1,739,342,0.462787550744249,,,,
222,23108082,2222310808200,Meerfeld,3,single_precinct_leaf,1,207,115,0.5555555555555556,,,,
222,23108085,2222310808500,Minderlittgen,3,single_precinct_leaf,1,362,150,0.4143646408839779,,,,
222,23108095,2222310809500,Niederöfflingen,3,single_precinct_leaf,1,261,124,0.47509578544061304,,,,
222,23108096,2222310809600,Niederscheidweiler,3,single_precinct_leaf,1,150,74,0.49333333333333335,,,,
222,23108100,2222310810000,Oberöfflingen,3,single_precinct_leaf,1,161,65,0.40372670807453415,,,,
222,23108101,2222310810100,Oberscheidweiler,3,single_precinct_leaf,1,115,63,0.5478260869565217,,,,
222,23108103,2222310810300,Osann-Monzel,3,single_precinct_leaf,1,952,398,0.4180672268907563,,,,
222,23108104,2222310810400,Pantenburg,3,single_precinct_leaf,1,161,83,0.515527950310559,,,,
222,23108107,2222310810700,Platten,3,single_precinct_leaf,1,508,204,0.4015748031496063,,,,
222,23108108,2222310810800,Plein,3,single_precinct_leaf,1,380,159,0.41842105263157897,,,,
222,23108111,2222310811100,Rivenich,3,single_precinct_leaf,1,380,117,0.3078947368421053,,,,
222,23108113,2222310811300,Salmtal,3,multi_precinct_leaf,2,1448,676,0.46685082872928174,,,,
222,23108114,2222310811400,Schladt,3,single_precinct_leaf,1,77,34,0.44155844155844154,,,,
222,23108117,2222310811700,Sehlem,3,single_precinct_leaf,1,539,233,0.4322820037105751,,,,
222,23108127,2222310812700,Wallscheid,3,single_precinct_leaf,1,189,94,0.4973544973544973,,,,
222,23108503,2222310850300,Landscheid,3,multi_precinct_leaf,3,960,373,0.3885416666666667,,,,
222,23108504,2222310850400,Niersbach,3,single_precinct_leaf,1,389,172,0.442159383033419,,,,
222,23109004,2222310900400,Bausendorf,3,multi_precinct_leaf,2,714,251,0.35154061624649857,,,,
222,23109005,2222310900500,Bengel,3,single_precinct_leaf,1,407,138,0.33906633906633904,,,,
222,23109014,2222310901400,Burg (Mosel),3,single_precinct_leaf,1,186,66,0.3548387096774194,,,,
222,23109020,2222310902000,Diefenbach,3,single_precinct_leaf,1,51,13,0.2549019607843137,,,,
222,23109029,2222310902900,Enkirch,3,single_precinct_leaf,1,814,291,0.3574938574938575,,,,
222,23109033,2222310903300,Flußbach,3,single_precinct_leaf,1,253,93,0.3675889328063241,,,,
222,23109057,2222310905700,Hontheim,3,multi_precinct_leaf,2,436,203,0.46559633027522934,,,,
222,23109067,2222310906700,Kinderbeuern,3,multi_precinct_leaf,2,519,186,0.3583815028901734,,,,
222,23109068,2222310906800,Kinheim,3,single_precinct_leaf,1,421,187,0.44418052256532065,,,,
222,23109072,2222310907200,Kröv,3,multi_precinct_leaf,3,1196,527,0.4406354515050167,,,,
222,23109110,2222310911000,Reil,3,single_precinct_leaf,1,560,217,0.3875,,,,
222,23109120,2222310912000,Starkenburg,3,single_precinct_leaf,1,141,65,0.46099290780141844,,,,
222,23109124,2222310912400,Traben-Trarbach,3,multi_precinct_leaf,5,2473,865,0.34977759805903763,,,,
222,23109132,2222310913200,Willwerscheid,3,single_precinct_leaf,1,38,14,0.3684210526315789,,,,
222,23109206,2222310920600,Lötzbeuren,3,single_precinct_leaf,1,239,49,0.20502092050209206,,,,
222,23109501,2222310950100,Irmenach,3,single_precinct_leaf,1,380,99,0.26052631578947366,,,,
223,14004006,2231400400600,Bärenbach,3,single_precinct_leaf,1,222,66,0.2972972972972973,,,,
223,14004007,2231400400700,Belg,3,single_precinct_leaf,1,66,16,0.24242424242424243,,,,
223,14004024,2231400402400,Büchenbeuren,3,multi_precinct_leaf,2,689,124,0.1799709724238026,,,,
223,14004028,2231400402800,Dickenschied,3,single_precinct_leaf,1,434,163,0.37557603686635943,,,,
223,14004029,2231400402900,Dill,3,single_precinct_leaf,1,130,39,0.3,,,,
223,14004030,2231400403000,Dillendorf,3,single_precinct_leaf,1,287,86,0.29965156794425085,,,,
