row_key,time,previous_time,delta_valid,delta_reported,fixed_reported_count,party_deltas
berlin:GEMEINDE:11000010,2026-09-20T18:28:04.232337+00:00,2026-09-20T18:25:34.739840+00:00,3970,9,False,"{""CDU"": 920, ""SPD"": 363, ""GRÜNE"": 293, ""Die Linke"": 818, ""AfD"": 981, ""FDP"": 99, ""Tierschutzpartei"": 98, ""Die PARTEI"": 31, ""Volt"": 76, ""Die Urbane."": 5, ""DKP"": 9, ""ÖDP"": 3, ""SGP"": 1, ""BSW"": 266, ""PdF"": 7}"
berlin:GEMEINDE:11000011,2026-09-20T18:28:04.232337+00:00,2026-09-20T18:25:34.739840+00:00,2373,6,False,"{""CDU"": 285, ""SPD"": 185, ""GRÜNE"": 137, ""Die Linke"": 625, ""AfD"": 775, ""FDP"": 37, ""Tierschutzpartei"": 75, ""Die PARTEI"": 36, ""Volt"": 45, ""DKP"": 4, ""ÖDP"": 4, ""Die Heimat"": 2, ""SGP"": 1, ""BSW"": 156, ""PdF"": 6}"
berlin:GEMEINDE:11000012,2026-09-20T18:28:04.232337+00:00,2026-09-20T18:25:34.739840+00:00,1676,5,False,"{""CDU"": 544, ""SPD"": 273, ""GRÜNE"": 212, ""Die Linke"": 198, ""AfD"": 229, ""FDP"": 82, ""Tierschutzpartei"": 33, ""Die PARTEI"": 13, ""Volt"": 30, ""Die Urbane."": 1, ""DKP"": 1, ""ÖDP"": 2, ""BSW"": 54, ""PdF"": 4}"
berlin:WAHLKREIS:1,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,430,1,False,"{""CDU"": 140, ""SPD"": 40, ""GRÜNE"": 75, ""Die Linke"": 80, ""AfD"": 33, ""FDP"": 26, ""Tierschutzpartei"": 6, ""Die PARTEI"": 1, ""Volt"": 11, ""DKP"": 2, ""BSW"": 14, ""PdF"": 2}"
berlin:WAHLKREIS:2,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,589,1,False,"{""CDU"": 115, ""SPD"": 84, ""GRÜNE"": 85, ""Die Linke"": 167, ""AfD"": 50, ""FDP"": 18, ""Tierschutzpartei"": 15, ""Die PARTEI"": 2, ""Volt"": 17, ""Die Urbane."": 1, ""DKP"": 1, ""ÖDP"": 1, ""SGP"": 1, ""BSW"": 29, ""PdF"": 3}"
berlin:WAHLKREIS:3,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,463,1,False,"{""CDU"": 56, ""SPD"": 60, ""GRÜNE"": 86, ""Die Linke"": 125, ""AfD"": 49, ""FDP"": 17, ""Tierschutzpartei"": 7, ""Die PARTEI"": 2, ""Volt"": 15, ""ÖDP"": 2, ""SGP"": 2, ""BSW"": 38, ""PdF"": 4}"
berlin:WAHLKREIS:4,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,409,1,False,"{""CDU"": 31, ""SPD"": 32, ""GRÜNE"": 74, ""Die Linke"": 178, ""AfD"": 49, ""FDP"": 8, ""Tierschutzpartei"": 3, ""Die PARTEI"": 4, ""Volt"": 9, ""ÖDP"": 2, ""BSW"": 18, ""PdF"": 1}"
berlin:WAHLKREIS:5,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,550,1,False,"{""CDU"": 68, ""SPD"": 59, ""GRÜNE"": 109, ""Die Linke"": 212, ""AfD"": 42, ""FDP"": 11, ""Tierschutzpartei"": 7, ""Die PARTEI"": 4, ""Volt"": 18, ""Die Urbane."": 2, ""DKP"": 1, ""SGP"": 1, ""BSW"": 11, ""PdF"": 5}"
berlin:WAHLKREIS:6,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,523,1,False,"{""CDU"": 49, ""SPD"": 48, ""GRÜNE"": 86, ""Die Linke"": 235, ""AfD"": 61, ""FDP"": 4, ""Tierschutzpartei"": 6, ""Die PARTEI"": 9, ""Volt"": 5, ""Die Urbane."": 1, ""DKP"": 3, ""BSW"": 15, ""PdF"": 1}"
berlin:WAHLKREIS:9,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,559,2,False,"{""CDU"": 49, ""SPD"": 64, ""GRÜNE"": 167, ""Die Linke"": 217, ""AfD"": 6, ""FDP"": 14, ""Tierschutzpartei"": 6, ""Die PARTEI"": 4, ""Volt"": 23, ""DKP"": 1, ""ÖDP"": 1, ""BSW"": 7}"
berlin:WAHLKREIS:10,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,538,1,False,"{""CDU"": 81, ""SPD"": 61, ""GRÜNE"": 182, ""Die Linke"": 138, ""AfD"": 22, ""FDP"": 13, ""Tierschutzpartei"": 6, ""Volt"": 17, ""BSW"": 17, ""PdF"": 1}"
berlin:WAHLKREIS:12,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,352,1,False,"{""CDU"": 30, ""SPD"": 28, ""GRÜNE"": 105, ""Die Linke"": 144, ""AfD"": 14, ""Tierschutzpartei"": 5, ""Die PARTEI"": 2, ""Volt"": 11, ""DKP"": 1, ""ÖDP"": 1, ""BSW"": 11}"
berlin:WAHLKREIS:13,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,383,1,False,"{""CDU"": 68, ""SPD"": 36, ""GRÜNE"": 31, ""Die Linke"": 54, ""AfD"": 134, ""FDP"": 9, ""Tierschutzpartei"": 6, ""Die PARTEI"": 1, ""Volt"": 6, ""DKP"": 1, ""BSW"": 36, ""PdF"": 1}"
berlin:WAHLKREIS:14,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,665,1,False,"{""CDU"": 167, ""SPD"": 89, ""GRÜNE"": 79, ""Die Linke"": 134, ""AfD"": 83, ""FDP"": 29, ""Tierschutzpartei"": 23, ""Die PARTEI"": 2, ""Volt"": 15, ""ÖDP"": 1, ""BSW"": 41, ""PdF"": 2}"
berlin:WAHLKREIS:15,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,856,2,False,"{""CDU"": 94, ""SPD"": 84, ""GRÜNE"": 101, ""Die Linke"": 263, ""AfD"": 192, ""FDP"": 16, ""Tierschutzpartei"": 20, ""Die PARTEI"": 10, ""Volt"": 16, ""Die Urbane."": 1, ""DKP"": 1, ""ÖDP"": 1, ""BSW"": 53, ""PdF"": 4}"
berlin:WAHLKREIS:16,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,369,1,False,"{""CDU"": 68, ""SPD"": 30, ""GRÜNE"": 13, ""Die Linke"": 41, ""AfD"": 166, ""FDP"": 7, ""Tierschutzpartei"": 14, ""Die PARTEI"": 2, ""Volt"": 2, ""BSW"": 25, ""PdF"": 1}"
berlin:WAHLKREIS:18,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,407,1,False,"{""CDU"": 31, ""SPD"": 48, ""GRÜNE"": 118, ""Die Linke"": 153, ""AfD"": 11, ""FDP"": 6, ""Tierschutzpartei"": 9, ""Die PARTEI"": 4, ""Volt"": 16, ""BSW"": 7, ""PdF"": 4}"
berlin:WAHLKREIS:19,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,892,2,False,"{""CDU"": 84, ""SPD"": 94, ""GRÜNE"": 186, ""Die Linke"": 326, ""AfD"": 76, ""FDP"": 11, ""Tierschutzpartei"": 14, ""Die PARTEI"": 14, ""Volt"": 35, ""DKP"": 3, ""ÖDP"": 8, ""BSW"": 39, ""PdF"": 2}"
berlin:WAHLKREIS:20,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,417,1,False,"{""CDU"": 46, ""SPD"": 39, ""GRÜNE"": 142, ""Die Linke"": 123, ""AfD"": 13, ""FDP"": 7, ""Tierschutzpartei"": 4, ""Die PARTEI"": 7, ""Volt"": 20, ""DKP"": 1, ""ÖDP"": 1, ""BSW"": 13, ""PdF"": 1}"
berlin:WAHLKREIS:22,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,541,1,False,"{""CDU"": 71, ""SPD"": 69, ""GRÜNE"": 84, ""Die Linke"": 174, ""AfD"": 79, ""FDP"": 11, ""Tierschutzpartei"": 11, ""Die PARTEI"": 2, ""Volt"": 8, ""ÖDP"": 1, ""BSW"": 30, ""PdF"": 1}"
berlin:WAHLKREIS:23,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,474,1,False,"{""CDU"": 173, ""SPD"": 86, ""GRÜNE"": 78, ""Die Linke"": 60, ""AfD"": 31, ""FDP"": 17, ""Tierschutzpartei"": 8, ""Die PARTEI"": 3, ""Volt"": 13, ""ÖDP"": 1, ""BSW"": 2, ""PdF"": 2}"
berlin:WAHLKREIS:24,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,918,2,False,"{""CDU"": 180, ""SPD"": 129, ""GRÜNE"": 218, ""Die Linke"": 216, ""AfD"": 57, ""FDP"": 32, ""Tierschutzpartei"": 13, ""Die PARTEI"": 7, ""Volt"": 24, ""DKP"": 1, ""ÖDP"": 2, ""BSW"": 38, ""PdF"": 1}"
berlin:WAHLKREIS:25,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,1423,3,False,"{""CDU"": 332, ""SPD"": 217, ""GRÜNE"": 276, ""Die Linke"": 295, ""AfD"": 122, ""FDP"": 58, ""Tierschutzpartei"": 27, ""Die PARTEI"": 5, ""Volt"": 36, ""Die Urbane."": 3, ""ÖDP"": 1, ""BSW"": 50, ""PdF"": 1}"
berlin:WAHLKREIS:26,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,573,1,False,"{""CDU"": 123, ""SPD"": 87, ""GRÜNE"": 77, ""Die Linke"": 128, ""AfD"": 81, ""FDP"": 21, ""Tierschutzpartei"": 9, ""Die PARTEI"": 1, ""Volt"": 8, ""DKP"": 2, ""ÖDP"": 1, ""SGP"": 1, ""BSW"": 32, ""PdF"": 2}"
berlin:WAHLKREIS:28,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,378,1,False,"{""CDU"": 131, ""SPD"": 73, ""GRÜNE"": 68, ""Die Linke"": 39, ""AfD"": 28, ""FDP"": 15, ""Tierschutzpartei"": 1, ""Volt"": 11, ""ÖDP"": 1, ""BSW"": 11}"
berlin:WAHLKREIS:29,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,796,2,False,"{""CDU"": 148, ""SPD"": 104, ""GRÜNE"": 65, ""Die Linke"": 119, ""AfD"": 253, ""FDP"": 15, ""Tierschutzpartei"": 28, ""Die PARTEI"": 1, ""Volt"": 15, ""Die Urbane."": 2, ""ÖDP"": 2, ""BSW"": 40, ""PdF"": 4}"
berlin:WAHLKREIS:31,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,1300,3,False,"{""CDU"": 232, ""SPD"": 186, ""GRÜNE"": 135, ""Die Linke"": 313, ""AfD"": 178, ""FDP"": 59, ""Tierschutzpartei"": 37, ""Die PARTEI"": 26, ""Volt"": 15, ""Die Urbane."": 3, ""ÖDP"": 2, ""BSW"": 109, ""PdF"": 5}"
berlin:WAHLKREIS:32,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,994,2,False,"{""CDU"": 360, ""SPD"": 157, ""GRÜNE"": 98, ""Die Linke"": 93, ""AfD"": 150, ""FDP"": 38, ""Tierschutzpartei"": 40, ""Die PARTEI"": 13, ""Volt"": 12, ""ÖDP"": 1, ""BSW"": 24, ""PdF"": 8}"
berlin:WAHLKREIS:34,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,1238,3,False,"{""CDU"": 300, ""SPD"": 170, ""GRÜNE"": 316, ""Die Linke"": 243, ""AfD"": 81, ""FDP"": 34, ""Tierschutzpartei"": 29, ""Die PARTEI"": 20, ""Volt"": 22, ""DKP"": 1, ""ÖDP"": 3, ""SGP"": 1, ""BSW"": 15, ""PdF"": 3}"
berlin:WAHLKREIS:35,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,590,2,False,"{""CDU"": 144, ""SPD"": 101, ""GRÜNE"": 119, ""Die Linke"": 104, ""AfD"": 54, ""FDP"": 17, ""Tierschutzpartei"": 16, ""Die PARTEI"": 2, ""Volt"": 10, ""Die Urbane."": 2, ""SGP"": 1, ""BSW"": 17, ""PdF"": 3}"
berlin:WAHLKREIS:36,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,1745,4,False,"{""CDU"": 468, ""SPD"": 319, ""GRÜNE"": 357, ""Die Linke"": 261, ""AfD"": 165, ""FDP"": 57, ""Tierschutzpartei"": 18, ""Die PARTEI"": 4, ""Volt"": 54, ""Die Urbane."": 2, ""ÖDP"": 1, ""SGP"": 1, ""BSW"": 31, ""PdF"": 7}"
berlin:WAHLKREIS:37,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,866,2,False,"{""CDU"": 329, ""SPD"": 140, ""GRÜNE"": 142, ""Die Linke"": 99, ""AfD"": 53, ""FDP"": 39, ""Tierschutzpartei"": 9, ""Die PARTEI"": 7, ""Volt"": 25, ""ÖDP"": 2, ""SGP"": 1, ""BSW"": 17, ""PdF"": 3}"
berlin:WAHLKREIS:38,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,319,1,False,"{""CDU"": 74, ""SPD"": 61, ""GRÜNE"": 44, ""Die Linke"": 58, ""AfD"": 30, ""FDP"": 11, ""Tierschutzpartei"": 17, ""Die PARTEI"": 1, ""Volt"": 10, ""Die Urbane."": 1, ""BSW"": 11, ""PdF"": 1}"
berlin:WAHLKREIS:40,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,931,2,False,"{""CDU"": 260, ""SPD"": 165, ""GRÜNE"": 177, ""Die Linke"": 131, ""AfD"": 89, ""FDP"": 37, ""Tierschutzpartei"": 10, ""Die PARTEI"": 5, ""Volt"": 27, ""Die Urbane."": 1, ""DKP"": 1, ""BSW"": 25, ""PdF"": 3}"
berlin:WAHLKREIS:41,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,783,1,False,"{""CDU"": 130, ""SPD"": 92, ""GRÜNE"": 241, ""Die Linke"": 212, ""AfD"": 23, ""FDP"": 23, ""Tierschutzpartei"": 13, ""Die PARTEI"": 3, ""Volt"": 23, ""DKP"": 1, ""BSW"": 19, ""PdF"": 3}"
berlin:WAHLKREIS:42,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,420,1,False,"{""CDU"": 84, ""SPD"": 51, ""GRÜNE"": 72, ""Die Linke"": 124, ""AfD"": 46, ""FDP"": 10, ""Tierschutzpartei"": 2, ""Die PARTEI"": 2, ""Volt"": 11, ""Die Urbane."": 1, ""BSW"": 16, ""PdF"": 1}"
berlin:WAHLKREIS:43,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,503,1,False,"{""CDU"": 85, ""SPD"": 68, ""GRÜNE"": 131, ""Die Linke"": 143, ""AfD"": 41, ""FDP"": 8, ""Tierschutzpartei"": 4, ""Die PARTEI"": 1, ""Volt"": 9, ""ÖDP"": 1, ""BSW"": 12}"
berlin:WAHLKREIS:44,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,1467,3,False,"{""CDU"": 258, ""SPD"": 211, ""GRÜNE"": 287, ""Die Linke"": 433, ""AfD"": 113, ""FDP"": 36, ""Tierschutzpartei"": 21, ""Die PARTEI"": 11, ""Volt"": 25, ""Die Urbane."": 2, ""DKP"": 1, ""ÖDP"": 2, ""SGP"": 1, ""BSW"": 60, ""PdF"": 6}"
berlin:WAHLKREIS:45,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,844,2,False,"{""CDU"": 182, ""SPD"": 132, ""GRÜNE"": 70, ""Die Linke"": 145, ""AfD"": 188, ""FDP"": 27, ""Tierschutzpartei"": 28, ""Die PARTEI"": 6, ""Volt"": 11, ""Die Urbane."": 1, ""DKP"": 2, ""ÖDP"": 3, ""BSW"": 48, ""PdF"": 1}"
berlin:WAHLKREIS:46,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,943,2,False,"{""CDU"": 282, ""SPD"": 128, ""GRÜNE"": 87, ""Die Linke"": 128, ""AfD"": 200, ""FDP"": 38, ""Tierschutzpartei"": 13, ""Die PARTEI"": 4, ""Volt"": 10, ""DKP"": 1, ""SGP"": 1, ""BSW"": 45, ""PdF"": 6}"
berlin:WAHLKREIS:48,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,875,2,False,"{""CDU"": 35, ""SPD"": 77, ""GRÜNE"": 212, ""Die Linke"": 434, ""AfD"": 48, ""FDP"": 1, ""Tierschutzpartei"": 6, ""Die PARTEI"": 9, ""Volt"": 19, ""Die Urbane."": 1, ""DKP"": 4, ""SGP"": 1, ""BSW"": 28}"
berlin:WAHLKREIS:50,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,395,1,False,"{""CDU"": 36, ""SPD"": 49, ""GRÜNE"": 56, ""Die Linke"": 193, ""AfD"": 24, ""FDP"": 4, ""Tierschutzpartei"": 1, ""Die PARTEI"": 2, ""Volt"": 5, ""Die Urbane."": 1, ""BSW"": 22, ""PdF"": 2}"
berlin:WAHLKREIS:52,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,831,2,False,"{""CDU"": 227, ""SPD"": 149, ""GRÜNE"": 40, ""Die Linke"": 127, ""AfD"": 178, ""FDP"": 23, ""Tierschutzpartei"": 29, ""Die PARTEI"": 6, ""Volt"": 8, ""Die Urbane."": 1, ""ÖDP"": 1, ""SGP"": 1, ""BSW"": 39, ""PdF"": 2}"
berlin:WAHLKREIS:53,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,377,1,False,"{""CDU"": 99, ""SPD"": 57, ""GRÜNE"": 29, ""Die Linke"": 58, ""AfD"": 84, ""FDP"": 10, ""Tierschutzpartei"": 9, ""Die PARTEI"": 3, ""Volt"": 2, ""ÖDP"": 1, ""BSW"": 23, ""PdF"": 2}"
berlin:WAHLKREIS:55,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,382,1,False,"{""CDU"": 69, ""SPD"": 37, ""GRÜNE"": 23, ""Die Linke"": 78, ""AfD"": 118, ""FDP"": 5, ""Tierschutzpartei"": 12, ""Die PARTEI"": 3, ""Volt"": 6, ""ÖDP"": 5, ""BSW"": 23, ""PdF"": 3}"
berlin:WAHLKREIS:56,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,1548,3,False,"{""CDU"": 195, ""SPD"": 207, ""GRÜNE"": 160, ""Die Linke"": 435, ""AfD"": 326, ""FDP"": 29, ""Tierschutzpartei"": 47, ""Die PARTEI"": 17, ""Volt"": 25, ""Die Urbane."": 2, ""ÖDP"": 2, ""Die Heimat"": 2, ""SGP"": 1, ""BSW"": 94, ""PdF"": 6}"
berlin:WAHLKREIS:57,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,480,1,False,"{""CDU"": 104, ""SPD"": 34, ""GRÜNE"": 32, ""Die Linke"": 88, ""AfD"": 154, ""FDP"": 8, ""Tierschutzpartei"": 10, ""Die PARTEI"": 6, ""Volt"": 7, ""DKP"": 1, ""ÖDP"": 1, ""Die Heimat"": 1, ""BSW"": 32, ""PdF"": 2}"
berlin:WAHLKREIS:58,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,479,1,False,"{""CDU"": 75, ""SPD"": 59, ""GRÜNE"": 61, ""Die Linke"": 122, ""AfD"": 85, ""FDP"": 10, ""Tierschutzpartei"": 15, ""Die PARTEI"": 11, ""Volt"": 11, ""DKP"": 1, ""BSW"": 27, ""PdF"": 2}"
berlin:WAHLKREIS:60,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,1054,2,False,"{""CDU"": 163, ""SPD"": 123, ""GRÜNE"": 164, ""Die Linke"": 285, ""AfD"": 180, ""FDP"": 10, ""Tierschutzpartei"": 18, ""Die PARTEI"": 13, ""Volt"": 15, ""DKP"": 4, ""ÖDP"": 6, ""Die Heimat"": 2, ""BSW"": 71}"
berlin:WAHLKREIS:61,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,1358,3,False,"{""CDU"": 123, ""SPD"": 77, ""GRÜNE"": 38, ""Die Linke"": 253, ""AfD"": 685, ""FDP"": 12, ""Tierschutzpartei"": 51, ""Die PARTEI"": 9, ""Volt"": 13, ""ÖDP"": 2, ""SGP"": 1, ""BSW"": 88, ""PdF"": 6}"
berlin:WAHLKREIS:62,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,432,1,False,"{""CDU"": 67, ""SPD"": 44, ""GRÜNE"": 25, ""Die Linke"": 135, ""AfD"": 92, ""FDP"": 5, ""Tierschutzpartei"": 15, ""Die PARTEI"": 5, ""Volt"": 4, ""DKP"": 1, ""BSW"": 35, ""PdF"": 4}"
berlin:WAHLKREIS:63,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,418,1,False,"{""CDU"": 44, ""SPD"": 36, ""GRÜNE"": 24, ""Die Linke"": 87, ""AfD"": 163, ""FDP"": 7, ""Tierschutzpartei"": 17, ""Die PARTEI"": 1, ""Volt"": 6, ""DKP"": 1, ""ÖDP"": 1, ""BSW"": 31}"
berlin:WAHLKREIS:65,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,443,1,False,"{""CDU"": 86, ""SPD"": 38, ""GRÜNE"": 32, ""Die Linke"": 82, ""AfD"": 129, ""FDP"": 8, ""Tierschutzpartei"": 21, ""Die PARTEI"": 6, ""Volt"": 9, ""Die Urbane."": 1, ""ÖDP"": 1, ""BSW"": 29, ""PdF"": 1}"
berlin:WAHLKREIS:68,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,677,1,False,"{""CDU"": 186, ""SPD"": 44, ""GRÜNE"": 26, ""Die Linke"": 162, ""AfD"": 144, ""FDP"": 8, ""Tierschutzpartei"": 21, ""Die PARTEI"": 5, ""Volt"": 10, ""DKP"": 2, ""ÖDP"": 1, ""Die Heimat"": 3, ""BSW"": 59, ""PdF"": 6}"
berlin:WAHLKREIS:70,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,374,1,False,"{""CDU"": 41, ""SPD"": 35, ""GRÜNE"": 24, ""Die Linke"": 138, ""AfD"": 93, ""FDP"": 6, ""Tierschutzpartei"": 9, ""Die PARTEI"": 4, ""Volt"": 2, ""Die Urbane."": 2, ""ÖDP"": 1, ""Die Heimat"": 1, ""BSW"": 15, ""PdF"": 3}"
berlin:WAHLKREIS:71,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,923,2,False,"{""CDU"": 99, ""SPD"": 74, ""GRÜNE"": 78, ""Die Linke"": 318, ""AfD"": 197, ""FDP"": 13, ""Tierschutzpartei"": 35, ""Die PARTEI"": 8, ""Volt"": 24, ""Die Urbane."": 1, ""DKP"": 3, ""ÖDP"": 1, ""Die Heimat"": 1, ""BSW"": 66, ""PdF"": 5}"
berlin:WAHLKREIS:73,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,671,2,False,"{""CDU"": 162, ""SPD"": 106, ""GRÜNE"": 71, ""Die Linke"": 157, ""AfD"": 90, ""FDP"": 19, ""Tierschutzpartei"": 26, ""Die PARTEI"": 2, ""Volt"": 15, ""Die Urbane."": 2, ""ÖDP"": 1, ""BSW"": 19, ""PdF"": 1}"
berlin:WAHLKREIS:75,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,500,1,False,"{""CDU"": 154, ""SPD"": 65, ""GRÜNE"": 65, ""Die Linke"": 55, ""AfD"": 105, ""FDP"": 15, ""Tierschutzpartei"": 13, ""Die PARTEI"": 1, ""Volt"": 18, ""Die Urbane."": 1, ""BSW"": 7, ""PdF"": 1}"
berlin:WAHLKREIS:76,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,473,1,False,"{""CDU"": 108, ""SPD"": 67, ""GRÜNE"": 41, ""Die Linke"": 73, ""AfD"": 123, ""FDP"": 9, ""Tierschutzpartei"": 13, ""Die PARTEI"": 6, ""Volt"": 6, ""BSW"": 25, ""PdF"": 2}"
berlin:WAHLKREIS:77,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,749,2,False,"{""CDU"": 197, ""SPD"": 84, ""GRÜNE"": 34, ""Die Linke"": 162, ""AfD"": 177, ""FDP"": 17, ""Tierschutzpartei"": 10, ""Die PARTEI"": 5, ""Volt"": 9, ""BSW"": 53, ""PdF"": 1}"
berlin:GEMEINDE:11000001,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,2964,6,False,"{""CDU"": 459, ""SPD"": 323, ""GRÜNE"": 515, ""Die Linke"": 997, ""AfD"": 284, ""FDP"": 84, ""Tierschutzpartei"": 44, ""Die PARTEI"": 22, ""Volt"": 75, ""Die Urbane."": 4, ""DKP"": 7, ""ÖDP"": 5, ""SGP"": 4, ""BSW"": 125, ""PdF"": 16}"
berlin:GEMEINDE:11000002,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,1449,4,False,"{""CDU"": 160, ""SPD"": 153, ""GRÜNE"": 454, ""Die Linke"": 499, ""AfD"": 42, ""FDP"": 27, ""Tierschutzpartei"": 17, ""Die PARTEI"": 6, ""Volt"": 51, ""DKP"": 2, ""ÖDP"": 2, ""BSW"": 35, ""PdF"": 1}"
berlin:GEMEINDE:11000003,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,3989,9,False,"{""CDU"": 558, ""SPD"": 420, ""GRÜNE"": 670, ""Die Linke"": 1094, ""AfD"": 675, ""FDP"": 85, ""Tierschutzpartei"": 90, ""Die PARTEI"": 40, ""Volt"": 110, ""Die Urbane."": 1, ""DKP"": 6, ""ÖDP"": 11, ""BSW"": 214, ""PdF"": 15}"
berlin:GEMEINDE:11000004,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,4307,9,False,"{""CDU"": 1010, ""SPD"": 661, ""GRÜNE"": 801, ""Die Linke"": 912, ""AfD"": 398, ""FDP"": 154, ""Tierschutzpartei"": 69, ""Die PARTEI"": 18, ""Volt"": 100, ""Die Urbane."": 3, ""DKP"": 3, ""ÖDP"": 7, ""SGP"": 1, ""BSW"": 163, ""PdF"": 7}"
berlin:GEMEINDE:11000005,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,3090,7,False,"{""CDU"": 740, ""SPD"": 447, ""GRÜNE"": 298, ""Die Linke"": 525, ""AfD"": 581, ""FDP"": 112, ""Tierschutzpartei"": 105, ""Die PARTEI"": 40, ""Volt"": 42, ""Die Urbane."": 5, ""ÖDP"": 5, ""BSW"": 173, ""PdF"": 17}"
berlin:GEMEINDE:11000006,2026-09-20T18:30:34.451662+00:00,2026-09-20T18:28:04.232337+00:00,5689,14,False,"{""CDU"": 1575, ""SPD"": 956, ""GRÜNE"": 1155, ""Die Linke"": 896, ""AfD"": 472, ""FDP"": 195, ""Tierschutzpartei"": 99, ""Die PARTEI"": 39, ""Volt"": 148, ""Die Urbane."": 6, ""DKP"": 2, ""ÖDP"": 6, ""SGP"": 4, ""BSW"": 116, ""PdF"": 20}"
