party,feature,omitted_block,n,weighted_pearson
FDP,abitur_share,1110,11,0.11483189087952356
FDP,abitur_share,1111,11,0.11591539155057036
FDP,abitur_share,1112,11,0.25894733473413956
Tierschutzpartei,abitur_share,1101,11,-0.903831407362324
Tierschutzpartei,abitur_share,1102,11,-0.8927598057143712
Tierschutzpartei,abitur_share,1103,11,-0.9491783750550925
Tierschutzpartei,abitur_share,1104,11,-0.8986809293623498
Tierschutzpartei,abitur_share,1105,11,-0.8949405971570741
Tierschutzpartei,abitur_share,1106,11,-0.9048279865250495
Tierschutzpartei,abitur_share,1107,11,-0.9117994524534029
Tierschutzpartei,abitur_share,1108,11,-0.9355309468351876
Tierschutzpartei,abitur_share,1109,11,-0.9082322945620176
Tierschutzpartei,abitur_share,1110,11,-0.8780037761248807
Tierschutzpartei,abitur_share,1111,11,-0.9073998058468382
Tierschutzpartei,abitur_share,1112,11,-0.9202964905273302
Volt,abitur_share,1101,11,0.8586213736059376
Volt,abitur_share,1102,11,0.8723290578705077
Volt,abitur_share,1103,11,0.8888931423524112
Volt,abitur_share,1104,11,0.8630374144137194
Volt,abitur_share,1105,11,0.8491584978648586
Volt,abitur_share,1106,11,0.865223839197201
Volt,abitur_share,1107,11,0.8836982646620302
Volt,abitur_share,1108,11,0.8863768104197249
Volt,abitur_share,1109,11,0.8700811425394266
Volt,abitur_share,1110,11,0.85717412042856
Volt,abitur_share,1111,11,0.8799405026269289
Volt,abitur_share,1112,11,0.8819636218978937
Die Linke,no_vocational_qualification_share,1101,11,0.10063919492995566
Die Linke,no_vocational_qualification_share,1102,11,0.1623099465725614
Die Linke,no_vocational_qualification_share,1103,11,0.3223086617748078
Die Linke,no_vocational_qualification_share,1104,11,0.20879455568969407
Die Linke,no_vocational_qualification_share,1105,11,0.3512538639969803
Die Linke,no_vocational_qualification_share,1106,11,0.1296661657478393
Die Linke,no_vocational_qualification_share,1107,11,0.2276491599534645
Die Linke,no_vocational_qualification_share,1108,11,0.10670739542249323
Die Linke,no_vocational_qualification_share,1109,11,0.2534262436464872
Die Linke,no_vocational_qualification_share,1110,11,0.2026571860722275
Die Linke,no_vocational_qualification_share,1111,11,0.23230276943008893
Die Linke,no_vocational_qualification_share,1112,11,0.31713431569955297
CDU,no_vocational_qualification_share,1101,11,0.13296616278240073
CDU,no_vocational_qualification_share,1102,11,0.1234375888260644
CDU,no_vocational_qualification_share,1103,11,-0.1306890385406173
CDU,no_vocational_qualification_share,1104,11,0.0684204630744463
CDU,no_vocational_qualification_share,1105,11,-0.040574914664960354
CDU,no_vocational_qualification_share,1106,11,0.23105737885680963
CDU,no_vocational_qualification_share,1107,11,0.03169580143460236
CDU,no_vocational_qualification_share,1108,11,0.11777927734383238
CDU,no_vocational_qualification_share,1109,11,-0.03746792737815129
CDU,no_vocational_qualification_share,1110,11,0.02903847061567766
CDU,no_vocational_qualification_share,1111,11,0.019314842235109386
CDU,no_vocational_qualification_share,1112,11,-0.048640715770473325
AfD,no_vocational_qualification_share,1101,11,-0.16357833391452192
AfD,no_vocational_qualification_share,1102,11,-0.21091137442053765
AfD,no_vocational_qualification_share,1103,11,-0.30958069818192896
AfD,no_vocational_qualification_share,1104,11,-0.2807466825061246
AfD,no_vocational_qualification_share,1105,11,-0.33532366330064184
AfD,no_vocational_qualification_share,1106,11,-0.3254509311438913
AfD,no_vocational_qualification_share,1107,11,-0.24204016775052756
AfD,no_vocational_qualification_share,1108,11,-0.24601491170308254
AfD,no_vocational_qualification_share,1109,11,-0.13852713395546595
AfD,no_vocational_qualification_share,1110,11,-0.2340887070742166
AfD,no_vocational_qualification_share,1111,11,-0.23251968029841216
AfD,no_vocational_qualification_share,1112,11,-0.2847044619886964
GRÜNE,no_vocational_qualification_share,1101,11,-0.1342527936926531
GRÜNE,no_vocational_qualification_share,1102,11,-0.10013086429583846
GRÜNE,no_vocational_qualification_share,1103,11,0.1430644007587269
GRÜNE,no_vocational_qualification_share,1104,11,-0.01652882992107803
GRÜNE,no_vocational_qualification_share,1105,11,0.07305954693150199
GRÜNE,no_vocational_qualification_share,1106,11,0.01228485289721293
GRÜNE,no_vocational_qualification_share,1107,11,-0.05180462987180374
GRÜNE,no_vocational_qualification_share,1108,11,0.03419051270314176
GRÜNE,no_vocational_qualification_share,1109,11,-0.18023464272618425
GRÜNE,no_vocational_qualification_share,1110,11,-0.11132819548092297
GRÜNE,no_vocational_qualification_share,1111,11,-0.07314525268476817
GRÜNE,no_vocational_qualification_share,1112,11,0.011229624007353705
SPD,no_vocational_qualification_share,1101,11,0.3460824543864773
SPD,no_vocational_qualification_share,1102,11,0.3359642235754371
SPD,no_vocational_qualification_share,1103,11,0.193679939521915
SPD,no_vocational_qualification_share,1104,11,0.3185408220450639
SPD,no_vocational_qualification_share,1105,11,0.19139087555786563
SPD,no_vocational_qualification_share,1106,11,0.44122588482272207
SPD,no_vocational_qualification_share,1107,11,0.26763750961698657
SPD,no_vocational_qualification_share,1108,11,0.26273809169926904
SPD,no_vocational_qualification_share,1109,11,0.20645958930042096
SPD,no_vocational_qualification_share,1110,11,0.25282704125485905
SPD,no_vocational_qualification_share,1111,11,0.25955732263444603
SPD,no_vocational_qualification_share,1112,11,0.23644585302517437
BSW,no_vocational_qualification_share,1101,11,-0.2270916355834784
BSW,no_vocational_qualification_share,1102,11,-0.22137723855694214
BSW,no_vocational_qualification_share,1103,11,-0.24178497207345173
BSW,no_vocational_qualification_share,1104,11,-0.2844708127124805
BSW,no_vocational_qualification_share,1105,11,-0.25868844959347476
BSW,no_vocational_qualification_share,1106,11,-0.4055656360834765
BSW,no_vocational_qualification_share,1107,11,-0.2338413833668916
BSW,no_vocational_qualification_share,1108,11,-0.27770801870721296
BSW,no_vocational_qualification_share,1109,11,-0.11535316388813481
BSW,no_vocational_qualification_share,1110,11,-0.21677672384808314
BSW,no_vocational_qualification_share,1111,11,-0.22502637459785796
BSW,no_vocational_qualification_share,1112,11,-0.21934232549749333
FDP,no_vocational_qualification_share,1101,11,-0.02771627779812211
FDP,no_vocational_qualification_share,1102,11,-0.002589882082177454
FDP,no_vocational_qualification_share,1103,11,-0.17537330670004772
FDP,no_vocational_qualification_share,1104,11,-0.017973016954799526
FDP,no_vocational_qualification_share,1105,11,-0.12354842480785794
FDP,no_vocational_qualification_share,1106,11,0.09877422909480323
FDP,no_vocational_qualification_share,1107,11,-0.05945121792540374
FDP,no_vocational_qualification_share,1108,11,0.09458778819982663
FDP,no_vocational_qualification_share,1109,11,-0.15720007293863053
FDP,no_vocational_qualification_share,1110,11,-0.07644747946667851
FDP,no_vocational_qualification_share,1111,11,-0.08914553774366044
FDP,no_vocational_qualification_share,1112,11,-0.10294748043413894
Tierschutzpartei,no_vocational_qualification_share,1101,11,0.04307834528571925
Tierschutzpartei,no_vocational_qualification_share,1102,11,-0.03874194891547597
Tierschutzpartei,no_vocational_qualification_share,1103,11,-0.11542463071177335
Tierschutzpartei,no_vocational_qualification_share,1104,11,-0.12205089075321682
Tierschutzpartei,no_vocational_qualification_share,1105,11,-0.25828752763939483
Tierschutzpartei,no_vocational_qualification_share,1106,11,-0.16416370603026617
Tierschutzpartei,no_vocational_qualification_share,1107,11,-0.08729944532852998
Tierschutzpartei,no_vocational_qualification_share,1108,11,-0.09366571881875461
Tierschutzpartei,no_vocational_qualification_share,1109,11,-0.04357233411031345
Tierschutzpartei,no_vocational_qualification_share,1110,11,-0.036198929163758733
Tierschutzpartei,no_vocational_qualification_share,1111,11,-0.0620626224177038
Tierschutzpartei,no_vocational_qualification_share,1112,11,-0.13232019058858333
Volt,no_vocational_qualification_share,1101,11,-0.6065017781171167
Volt,no_vocational_qualification_share,1102,11,-0.49307972941856404
Volt,no_vocational_qualification_share,1103,11,-0.215190273304812
Volt,no_vocational_qualification_share,1104,11,-0.4356840609249413
Volt,no_vocational_qualification_share,1105,11,-0.3542289671313038
Volt,no_vocational_qualification_share,1106,11,-0.41313311477114145
Volt,no_vocational_qualification_share,1107,11,-0.43426924144555723
Volt,no_vocational_qualification_share,1108,11,-0.27390703290023244
Volt,no_vocational_qualification_share,1109,11,-0.5716590770094071
Volt,no_vocational_qualification_share,1110,11,-0.5129891343309758
Volt,no_vocational_qualification_share,1111,11,-0.4507765215295899
Volt,no_vocational_qualification_share,1112,11,-0.42378158203956273
Die Linke,ilo_unemployment_share,1101,11,0.030500857780109986
Die Linke,ilo_unemployment_share,1102,11,0.17845818522946366
Die Linke,ilo_unemployment_share,1103,11,0.25098608992140065
Die Linke,ilo_unemployment_share,1104,11,0.173021202319403
Die Linke,ilo_unemployment_share,1105,11,0.2659185040809695
Die Linke,ilo_unemployment_share,1106,11,-0.022428901510569907
Die Linke,ilo_unemployment_share,1107,11,0.1574487916990145
Die Linke,ilo_unemployment_share,1108,11,0.03768635417414752
Die Linke,ilo_unemployment_share,1109,11,0.17750388360539643
Die Linke,ilo_unemployment_share,1110,11,0.15647689064523274
Die Linke,ilo_unemployment_share,1111,11,0.153655274700449
Die Linke,ilo_unemployment_share,1112,11,0.2624819875520166
CDU,ilo_unemployment_share,1101,11,0.11883080935014706
CDU,ilo_unemployment_share,1102,11,0.04694561964205035
CDU,ilo_unemployment_share,1103,11,-0.15011042665574886
CDU,ilo_unemployment_share,1104,11,0.008608783309675995
CDU,ilo_unemployment_share,1105,11,-0.0428243653398404
CDU,ilo_unemployment_share,1106,11,0.35483316759143535
CDU,ilo_unemployment_share,1107,11,0.026761025174277062
CDU,ilo_unemployment_share,1108,11,0.09939489368759918
CDU,ilo_unemployment_share,1109,11,-0.03981286410642873
CDU,ilo_unemployment_share,1110,11,0.03130754997463995
CDU,ilo_unemployment_share,1111,11,0.0323055072382011
CDU,ilo_unemployment_share,1112,11,-0.07549238118991967
AfD,ilo_unemployment_share,1101,11,0.01896853502992662
AfD,ilo_unemployment_share,1102,11,-0.07972898116661754
AfD,ilo_unemployment_share,1103,11,-0.11735145280106489
AfD,ilo_unemployment_share,1104,11,-0.06736619694841083
AfD,ilo_unemployment_share,1105,11,-0.14729151459381692
AfD,ilo_unemployment_share,1106,11,-0.19776157163969982
AfD,ilo_unemployment_share,1107,11,-0.07794484696627478
AfD,ilo_unemployment_share,1108,11,-0.052114400278517256
AfD,ilo_unemployment_share,1109,11,0.040537024924531234
AfD,ilo_unemployment_share,1110,11,-0.11381963873955736
AfD,ilo_unemployment_share,1111,11,-0.08825982611255297
AfD,ilo_unemployment_share,1112,11,-0.11729968656526714
GRÜNE,ilo_unemployment_share,1101,11,-0.2951870542579652
GRÜNE,ilo_unemployment_share,1102,11,-0.20985471897526442
GRÜNE,ilo_unemployment_share,1103,11,-0.034055203604219715
GRÜNE,ilo_unemployment_share,1104,11,-0.2083152335008634
GRÜNE,ilo_unemployment_share,1105,11,-0.10294380651538895
GRÜNE,ilo_unemployment_share,1106,11,-0.12252175916677514
GRÜNE,ilo_unemployment_share,1107,11,-0.1981068128537479
GRÜNE,ilo_unemployment_share,1108,11,-0.14470110211641218
GRÜNE,ilo_unemployment_share,1109,11,-0.3350515010250214
GRÜNE,ilo_unemployment_share,1110,11,-0.21440771591785424
GRÜNE,ilo_unemployment_share,1111,11,-0.19583882906913908
GRÜNE,ilo_unemployment_share,1112,11,-0.14013836969200819
SPD,ilo_unemployment_share,1101,11,0.24781015587476046
SPD,ilo_unemployment_share,1102,11,0.202754785578233
SPD,ilo_unemployment_share,1103,11,0.08485296297751532
SPD,ilo_unemployment_share,1104,11,0.17580203321788762
SPD,ilo_unemployment_share,1105,11,0.10186084528260675
SPD,ilo_unemployment_share,1106,11,0.44502659929633775
SPD,ilo_unemployment_share,1107,11,0.18572725036192456
SPD,ilo_unemployment_share,1108,11,0.15953189468399695
SPD,ilo_unemployment_share,1109,11,0.11477780449008441
SPD,ilo_unemployment_share,1110,11,0.21182881815609722
SPD,ilo_unemployment_share,1111,11,0.20432376192555576
SPD,ilo_unemployment_share,1112,11,0.13558648924564642
BSW,ilo_unemployment_share,1101,11,-0.054564482334656814
BSW,ilo_unemployment_share,1102,11,-0.07784353083120019
BSW,ilo_unemployment_share,1103,11,-0.05272641351699541
BSW,ilo_unemployment_share,1104,11,-0.062179111487414306
BSW,ilo_unemployment_share,1105,11,-0.0857250983182144
BSW,ilo_unemployment_share,1106,11,-0.31832743034043914
BSW,ilo_unemployment_share,1107,11,-0.07552734271738967
BSW,ilo_unemployment_share,1108,11,-0.08704549113011253
BSW,ilo_unemployment_share,1109,11,0.05795086154667851
BSW,ilo_unemployment_share,1110,11,-0.09961109726045944
BSW,ilo_unemployment_share,1111,11,-0.09476375303543272
BSW,ilo_unemployment_share,1112,11,-0.046334179701601884
FDP,ilo_unemployment_share,1101,11,-0.0352409942337518
FDP,ilo_unemployment_share,1102,11,-0.05656613795682829
FDP,ilo_unemployment_share,1103,11,-0.1888194701130332
FDP,ilo_unemployment_share,1104,11,-0.12221786210168434
FDP,ilo_unemployment_share,1105,11,-0.12319065412390047
FDP,ilo_unemployment_share,1106,11,0.2095147051093932
FDP,ilo_unemployment_share,1107,11,-0.06341356671844671
FDP,ilo_unemployment_share,1108,11,0.07385172540764134
FDP,ilo_unemployment_share,1109,11,-0.15306273166615045
FDP,ilo_unemployment_share,1110,11,-0.061548594448567404
FDP,ilo_unemployment_share,1111,11,-0.06325172292564783
FDP,ilo_unemployment_share,1112,11,-0.11832494504194525
Tierschutzpartei,ilo_unemployment_share,1101,11,0.20002946096577717
Tierschutzpartei,ilo_unemployment_share,1102,11,0.06357894609988392
Tierschutzpartei,ilo_unemployment_share,1103,11,0.05024414822152549
Tierschutzpartei,ilo_unemployment_share,1104,11,0.07464465115637231
Tierschutzpartei,ilo_unemployment_share,1105,11,-0.08014647420846707
Tierschutzpartei,ilo_unemployment_share,1106,11,-0.0573770306132115
Tierschutzpartei,ilo_unemployment_share,1107,11,0.05268122760699326
Tierschutzpartei,ilo_unemployment_share,1108,11,0.06980883470065789
Tierschutzpartei,ilo_unemployment_share,1109,11,0.10622564999838385
Tierschutzpartei,ilo_unemployment_share,1110,11,0.05649575226580207
Tierschutzpartei,ilo_unemployment_share,1111,11,0.05174731642612951
Tierschutzpartei,ilo_unemployment_share,1112,11,0.009714415701767563
Volt,ilo_unemployment_share,1101,11,-0.6678383034898799
Volt,ilo_unemployment_share,1102,11,-0.5210877960393848
Volt,ilo_unemployment_share,1103,11,-0.2916381973854156
Volt,ilo_unemployment_share,1104,11,-0.5332629620489143
Volt,ilo_unemployment_share,1105,11,-0.43423591264922506
Volt,ilo_unemployment_share,1106,11,-0.47510937422160904
Volt,ilo_unemployment_share,1107,11,-0.5020846231468146
Volt,ilo_unemployment_share,1108,11,-0.3667588071465032
Volt,ilo_unemployment_share,1109,11,-0.6230389468514542
Volt,ilo_unemployment_share,1110,11,-0.53207650253279
Volt,ilo_unemployment_share,1111,11,-0.502260684316999
Volt,ilo_unemployment_share,1112,11,-0.48803132626937384
Die Linke,manufacturing_share,1101,11,-0.3301109443886467
Die Linke,manufacturing_share,1102,11,-0.21326934288836133
Die Linke,manufacturing_share,1103,11,-0.38121887234978424
Die Linke,manufacturing_share,1104,11,-0.5174868756393672
Die Linke,manufacturing_share,1105,11,-0.3339469590013195
Die Linke,manufacturing_share,1106,11,-0.5592063376302512
Die Linke,manufacturing_share,1107,11,-0.4055714279626672
Die Linke,manufacturing_share,1108,11,-0.4295738821468295
Die Linke,manufacturing_share,1109,11,-0.4613144757790385
Die Linke,manufacturing_share,1110,11,-0.35665453083579035
Die Linke,manufacturing_share,1111,11,-0.4101127636423366
Die Linke,manufacturing_share,1112,11,-0.31673570996320444
CDU,manufacturing_share,1101,11,0.03392656680168288
CDU,manufacturing_share,1102,11,-0.09975141614931016
CDU,manufacturing_share,1103,11,0.02234645303348069
CDU,manufacturing_share,1104,11,0.2397158529420162
CDU,manufacturing_share,1105,11,0.022654846103827977
CDU,manufacturing_share,1106,11,0.28627928391856056
CDU,manufacturing_share,1107,11,0.10354274135110209
CDU,manufacturing_share,1108,11,0.10338628709138599
CDU,manufacturing_share,1109,11,0.2031710227710408
CDU,manufacturing_share,1110,11,0.14715056683792233
CDU,manufacturing_share,1111,11,0.11774219745378066
CDU,manufacturing_share,1112,11,-0.04337126952328511
AfD,manufacturing_share,1101,11,0.8487772970169492
AfD,manufacturing_share,1102,11,0.8361560692536212
AfD,manufacturing_share,1103,11,0.8806918678122755
AfD,manufacturing_share,1104,11,0.8483251257942221
AfD,manufacturing_share,1105,11,0.8616544848468749
AfD,manufacturing_share,1106,11,0.8524735180686678
AfD,manufacturing_share,1107,11,0.863343175252306
AfD,manufacturing_share,1108,11,0.8715880161412416
AfD,manufacturing_share,1109,11,0.8462998957529035
AfD,manufacturing_share,1110,11,0.8613575642465815
AfD,manufacturing_share,1111,11,0.8780659891765575
AfD,manufacturing_share,1112,11,0.8881257875773578
GRÜNE,manufacturing_share,1101,11,-0.9125997936293772
GRÜNE,manufacturing_share,1102,11,-0.9041583257123466
GRÜNE,manufacturing_share,1103,11,-0.9129100030370924
GRÜNE,manufacturing_share,1104,11,-0.9150269903052564
GRÜNE,manufacturing_share,1105,11,-0.910231522994832
GRÜNE,manufacturing_share,1106,11,-0.916006571986873
GRÜNE,manufacturing_share,1107,11,-0.9294691736275156
GRÜNE,manufacturing_share,1108,11,-0.918400533839379
GRÜNE,manufacturing_share,1109,11,-0.9188335611777433
GRÜNE,manufacturing_share,1110,11,-0.9062560020956492
GRÜNE,manufacturing_share,1111,11,-0.950151204553915
GRÜNE,manufacturing_share,1112,11,-0.9295455430345249
SPD,manufacturing_share,1101,11,-0.2052166376874046
SPD,manufacturing_share,1102,11,-0.30575340432741627
SPD,manufacturing_share,1103,11,-0.23012542606292177
SPD,manufacturing_share,1104,11,-0.05208772513469202
SPD,manufacturing_share,1105,11,-0.28783709482627895
SPD,manufacturing_share,1106,11,-0.06785697858617415
SPD,manufacturing_share,1107,11,-0.146600665812802
SPD,manufacturing_share,1108,11,-0.17078141397532043
SPD,manufacturing_share,1109,11,-0.06588960445794143
SPD,manufacturing_share,1110,11,0.02676326801170013
SPD,manufacturing_share,1111,11,-0.13585548074039025
SPD,manufacturing_share,1112,11,-0.2663179662328394
BSW,manufacturing_share,1101,11,0.6451698659576444
BSW,manufacturing_share,1102,11,0.6302441521619631
BSW,manufacturing_share,1103,11,0.6832305591442124
BSW,manufacturing_share,1104,11,0.5951675633527689
BSW,manufacturing_share,1105,11,0.6775143080347951
BSW,manufacturing_share,1106,11,0.6181300222036467
BSW,manufacturing_share,1107,11,0.6429915625001262
BSW,manufacturing_share,1108,11,0.6454852077329879
BSW,manufacturing_share,1109,11,0.5763524794647554
BSW,manufacturing_share,1110,11,0.5483693808857525
BSW,manufacturing_share,1111,11,0.6865600076763044
BSW,manufacturing_share,1112,11,0.7503551171614092
FDP,manufacturing_share,1101,11,-0.22991818373734269
FDP,manufacturing_share,1102,11,-0.38620694355825697
FDP,manufacturing_share,1103,11,-0.2566672578511513
FDP,manufacturing_share,1104,11,0.0004736745455851659
FDP,manufacturing_share,1105,11,-0.272153359181977
FDP,manufacturing_share,1106,11,-0.08710065006381264
FDP,manufacturing_share,1107,11,-0.19513802357519042
FDP,manufacturing_share,1108,11,-0.18524397758536595
FDP,manufacturing_share,1109,11,-0.11604024647512305
FDP,manufacturing_share,1110,11,-0.1428950697299507
FDP,manufacturing_share,1111,11,-0.17862571363038082
FDP,manufacturing_share,1112,11,-0.2904235231415031
Tierschutzpartei,manufacturing_share,1101,11,0.8381552723931777
Tierschutzpartei,manufacturing_share,1102,11,0.8231974501834785
Tierschutzpartei,manufacturing_share,1103,11,0.8738474421472322
Tierschutzpartei,manufacturing_share,1104,11,0.830892040388688
Tierschutzpartei,manufacturing_share,1105,11,0.8304920756175831
Tierschutzpartei,manufacturing_share,1106,11,0.840064232002613
Tierschutzpartei,manufacturing_share,1107,11,0.8483019296768923
Tierschutzpartei,manufacturing_share,1108,11,0.85395738148933
Tierschutzpartei,manufacturing_share,1109,11,0.8944551192502979
Tierschutzpartei,manufacturing_share,1110,11,0.8192866731323908
Tierschutzpartei,manufacturing_share,1111,11,0.8788532157910434
Tierschutzpartei,manufacturing_share,1112,11,0.8648119155277479
Volt,manufacturing_share,1101,11,-0.7734193928007607
Volt,manufacturing_share,1102,11,-0.7805632647592601
Volt,manufacturing_share,1103,11,-0.8118973374349427
Volt,manufacturing_share,1104,11,-0.7771636306407524
Volt,manufacturing_share,1105,11,-0.7637886922163961
Volt,manufacturing_share,1106,11,-0.7827857244897917
Volt,manufacturing_share,1107,11,-0.8157833419972564
Volt,manufacturing_share,1108,11,-0.8461172088571913
Volt,manufacturing_share,1109,11,-0.8067643248214357
Volt,manufacturing_share,1110,11,-0.7585890192811574
Volt,manufacturing_share,1111,11,-0.7892451790065205
Volt,manufacturing_share,1112,11,-0.8062195137193832
