geo_id,valid_second_votes,voters,eligible_voters,reported,expected,AfD,SPD,Die Linke,GRÜNE,CDU,BSW,Tierschutzpartei,FDP,name,block,population,log_population,age67_share,age19_24_share,male_share,foreign_citizenship_share,single_household_share,owner_occupancy_share,vacancy_share,rent_eur_m2,abitur_share,no_vocational_qualification_share,ilo_unemployment_share,manufacturing_share,complete,turnout
130765657,7096,7156,8912,18,18,3035,2654,284,178,260,342,65,57,Grabow,13076,10715.0,9.279399907907678,24.51703219785348,3.8730751283247784,49.75268315445637,2.2958469435370974,39.51310861423221,56.83,8.44,5.1,13.88888888888889,17.628205128205128,7.169117647058823,17.22772277227723,True,80.29622980251347
130765668,17775,17884,20987,38,38,6783,6487,805,784,1093,966,139,224,Crivitz,13076,24522.0,10.107325952792332,23.1547182122176,2.805643911589593,48.98050729956773,1.4721474594241906,31.750351123595507,69.15,3.62,5.82,28.867469879518072,15.036144578313252,4.651162790697675,8.101045296167248,True,85.21465669223805
130765663,5162,5211,6674,12,12,2098,1886,227,171,257,271,46,50,Plau am See,13076,7946.0,8.980423936374544,26.541656179209664,3.2217467908381576,49.156808457085326,4.555751321419582,41.36224369549847,52.51,6.36,5.33,,,,,True,78.0791129757267
130765652,4569,4599,5505,12,12,1865,1746,196,163,195,213,36,43,Boizenburg-Land,13076,6938.0,8.844768827529695,16.20063418852695,4.309599308157971,51.68636494667051,9.714615162871144,32.94586516107606,73.71,3.77,5.27,,,,,True,83.54223433242507
130765664,7954,8039,10147,17,17,3539,2743,397,267,267,427,68,88,Sternberger Seenlandschaft,13076,11857.0,9.380673689458073,25.35211267605634,3.1879902167495993,49.77650333136544,1.5518259256135616,41.36678771871905,55.83,7.12,4.34,20.77151335311573,16.51829871414441,5.992509363295881,10.379241516966069,True,79.22538681383661
130765660,4395,4442,5700,8,8,2013,1488,180,111,193,217,61,40,Neustadt-Glewe,13076,7604.0,8.93642970360832,22.790636507101524,4.83955812730142,49.47396107311941,12.388216728037875,38.001113585746104,49.08,6.1,4.91,,,,,True,77.9298245614035
13076014,6431,6479,8745,14,14,2490,2561,379,218,230,254,82,49,"Boizenburg/ Elbe, Stadt",13076,11009.0,9.306468399070404,21.80034517213189,5.404668907257698,50.531383413570715,8.256880733944953,47.41306191687871,33.89,4.12,5.87,19.51219512195122,27.783669141039237,7.231040564373898,27.893738140417454,True,74.0880503144654
130765656,3899,3936,5367,9,9,1636,1466,206,92,161,181,34,35,Goldberg-Mildenitz,13076,6321.0,8.751632702472298,24.91694352159469,3.243157728207562,49.64404366397722,1.502926752096187,41.74573055028463,54.62,8.99,4.79,,,,,True,73.3370598099497
130765654,5437,5485,6971,12,12,2176,2201,225,171,239,182,57,57,Dömitz-Malliß,13076,8436.0,9.040263541598666,25.04741583688952,3.0938833570412516,49.9407302038881,2.6552868658131814,38.05501930501931,61.7,8.05,4.7,,,,,True,78.68311576531345
130765662,5538,5576,6722,16,16,2414,1894,229,165,284,323,42,39,Parchimer Umland,13076,8048.0,8.99317889233952,19.532803180914513,3.2306163021868786,50.012425447316105,3.006958250497018,30.265680635442344,75.82,5.8,4.7,,,,,True,82.95150252900922
130765665,8404,8455,9915,13,13,3174,3250,357,322,490,463,71,94,Stralendorf,13076,11686.0,9.366146823114384,21.03371555707684,3.0463802841006333,49.101488961150096,1.052541502652747,26.26842810645223,68.09,2.32,6.09,25.176946410515672,16.48129423660263,,10.720562390158172,True,85.27483610690872
130765667,6606,6648,8119,19,19,2473,2683,320,277,277,278,82,65,Zarrentin,13076,10065.0,9.216819338073892,17.218082463984103,4.2324888226527575,50.90909090909091,6.418281172379533,36.68851765700994,57.18,3.43,6.33,26.53301886792453,20.047169811320753,4.496402877697841,24.293785310734464,True,81.88200517305087
130765655,7704,7780,10001,22,22,3413,2615,382,186,391,427,60,61,Eldenburg Lübz,13076,11762.0,9.372629275019902,24.315592586294848,3.613331066145214,48.95425947968032,2.150994728787621,40.33613445378151,56.51,8.68,4.66,18.511263467189032,20.274240940254657,7.894736842105263,12.0,True,77.79222077792221
13076060,6353,6407,8761,13,13,2580,2491,333,154,296,247,66,71,"Hagenow, Stadt",13076,11855.0,9.380504998499504,20.674820750738085,5.373260227752003,49.60776043863349,12.08772669759595,49.83456751221049,24.5,4.48,5.33,18.864097363083165,34.07707910750507,8.703071672354948,24.672897196261683,True,73.13092112772514
13076088,2582,2621,3476,8,8,1008,1090,74,40,148,113,33,21,"Lübtheen, Stadt",13076,4639.0,8.442254104751743,23.71200689803837,4.074153912481139,53.395128260400945,9.786591937917654,39.12231559290383,54.46,4.58,5.25,,,,,True,75.40276179516685
13076090,7184,7273,9270,13,13,2603,2762,408,297,398,380,58,56,"Ludwigslust, Stadt",13076,11845.0,9.379661116592883,24.778387505276488,4.432249894470241,48.42549598986914,9.404812157028282,45.83264836429393,37.22,4.53,5.4,22.912423625254583,20.875763747454176,5.317324185248713,19.600725952813068,True,78.45738942826321
13076108,9746,9842,13535,14,14,4090,3371,491,236,508,614,114,109,"Parchim, Stadt",13076,17814.0,9.787739943991816,25.87852251038509,5.012911193443359,48.579768721230494,10.508588750421016,48.3564567769477,31.54,5.71,5.53,21.747831887925283,26.28418945963976,7.255936675461742,12.802275960170697,True,72.71518285925379
130765666,5544,5592,7086,14,14,2222,2148,238,164,314,243,60,54,Wittenburg,13076,9112.0,9.117347505127018,18.76646180860404,4.345917471466199,50.01097453906936,7.199297629499561,38.07434772569845,53.46,3.69,5.53,,,,,True,78.91617273497036
