party,feature,omitted_block,n,weighted_pearson
SPD,rent_eur_m2,13073,96,0.4734563725453909
SPD,rent_eur_m2,13074,104,0.47847285506669196
SPD,rent_eur_m2,13075,97,0.49883607816465575
SPD,rent_eur_m2,13076,96,0.544047969322429
Die Linke,rent_eur_m2,13003,115,0.3538143966395152
Die Linke,rent_eur_m2,13004,115,0.5647832694113999
Die Linke,rent_eur_m2,13071,96,0.5564277825525625
Die Linke,rent_eur_m2,13072,93,0.6638462422705447
Die Linke,rent_eur_m2,13073,96,0.6216014769832822
Die Linke,rent_eur_m2,13074,104,0.5754950011941508
Die Linke,rent_eur_m2,13075,97,0.5827201563926281
Die Linke,rent_eur_m2,13076,96,0.5609066070788283
GRÜNE,rent_eur_m2,13003,115,0.5932165583233113
GRÜNE,rent_eur_m2,13004,115,0.7099001268738596
GRÜNE,rent_eur_m2,13071,96,0.685956893406599
GRÜNE,rent_eur_m2,13072,93,0.7496369470768313
GRÜNE,rent_eur_m2,13073,96,0.7482660658963679
GRÜNE,rent_eur_m2,13074,104,0.7080237321884898
GRÜNE,rent_eur_m2,13075,97,0.7303400813799915
GRÜNE,rent_eur_m2,13076,96,0.7006909973736539
CDU,rent_eur_m2,13003,115,0.47461354438047154
CDU,rent_eur_m2,13004,115,0.28604878184342375
CDU,rent_eur_m2,13071,96,0.27071923681865434
CDU,rent_eur_m2,13072,93,0.15662640673948827
CDU,rent_eur_m2,13073,96,0.2937751241206809
CDU,rent_eur_m2,13074,104,0.31413997614348943
CDU,rent_eur_m2,13075,97,0.30616303385721894
CDU,rent_eur_m2,13076,96,0.2905269837667666
BSW,rent_eur_m2,13003,115,-0.22377570122105978
BSW,rent_eur_m2,13004,115,-0.2253283009609683
BSW,rent_eur_m2,13071,96,-0.08916475144427824
BSW,rent_eur_m2,13072,93,-0.2686278212482627
BSW,rent_eur_m2,13073,96,-0.23313767106452687
BSW,rent_eur_m2,13074,104,-0.2180157683525598
BSW,rent_eur_m2,13075,97,-0.3322236389195894
BSW,rent_eur_m2,13076,96,-0.22359833506388366
Tierschutzpartei,rent_eur_m2,13003,115,0.19095501016211935
Tierschutzpartei,rent_eur_m2,13004,115,0.24083291292358291
Tierschutzpartei,rent_eur_m2,13071,96,0.06224161764795192
Tierschutzpartei,rent_eur_m2,13072,93,0.25618367088746935
Tierschutzpartei,rent_eur_m2,13073,96,0.266672815554245
Tierschutzpartei,rent_eur_m2,13074,104,0.21531513905018182
Tierschutzpartei,rent_eur_m2,13075,97,0.22761155022860005
Tierschutzpartei,rent_eur_m2,13076,96,0.15566909656197447
FDP,rent_eur_m2,13003,115,0.40822799467884247
FDP,rent_eur_m2,13004,115,0.42434609574985954
FDP,rent_eur_m2,13071,96,0.3173401399347182
FDP,rent_eur_m2,13072,93,0.3816030931530304
FDP,rent_eur_m2,13073,96,0.410965801457542
FDP,rent_eur_m2,13074,104,0.4114267089008348
FDP,rent_eur_m2,13075,97,0.5746388920539206
FDP,rent_eur_m2,13076,96,0.41300003970949123
AfD,abitur_share,13003,45,-0.8006627223197895
AfD,abitur_share,13004,45,-0.875866342481711
AfD,abitur_share,13071,39,-0.8732436621839512
AfD,abitur_share,13072,40,-0.880134595860487
AfD,abitur_share,13073,42,-0.8773833657336462
AfD,abitur_share,13074,39,-0.8934021781059612
AfD,abitur_share,13075,36,-0.9119087324276366
AfD,abitur_share,13076,36,-0.8771356571457057
SPD,abitur_share,13003,45,0.25163436172126896
SPD,abitur_share,13004,45,0.22317201017709803
SPD,abitur_share,13071,39,0.24097287283297636
SPD,abitur_share,13072,40,0.2312767439892921
SPD,abitur_share,13073,42,0.2293905239797662
SPD,abitur_share,13074,39,0.2920910226627887
SPD,abitur_share,13075,36,0.251997162584308
SPD,abitur_share,13076,36,0.29720367559928407
Die Linke,abitur_share,13003,45,0.7259533685589258
Die Linke,abitur_share,13004,45,0.8287451232815289
Die Linke,abitur_share,13071,39,0.8245558680421602
Die Linke,abitur_share,13072,40,0.8838018803396067
Die Linke,abitur_share,13073,42,0.821906542159705
Die Linke,abitur_share,13074,39,0.8463853263848027
Die Linke,abitur_share,13075,36,0.7973790225391374
Die Linke,abitur_share,13076,36,0.8344999582192225
GRÜNE,abitur_share,13003,45,0.867734718985751
GRÜNE,abitur_share,13004,45,0.917466197104175
GRÜNE,abitur_share,13071,39,0.9269321626816511
GRÜNE,abitur_share,13072,40,0.9269471150638984
GRÜNE,abitur_share,13073,42,0.9210973069301217
GRÜNE,abitur_share,13074,39,0.9359131541643875
GRÜNE,abitur_share,13075,36,0.8925460409620175
GRÜNE,abitur_share,13076,36,0.9220178331327559
CDU,abitur_share,13003,45,0.4633810671243996
CDU,abitur_share,13004,45,0.15207603475813736
CDU,abitur_share,13071,39,0.19967150422658575
CDU,abitur_share,13072,40,0.08594795218760827
CDU,abitur_share,13073,42,0.1811073651510085
CDU,abitur_share,13074,39,0.19208056599741805
CDU,abitur_share,13075,36,0.18962819354721372
CDU,abitur_share,13076,36,0.16891388141434316
BSW,abitur_share,13003,45,-0.16703170019298677
BSW,abitur_share,13004,45,-0.15928786726149421
BSW,abitur_share,13071,39,-0.07107768835813096
BSW,abitur_share,13072,40,-0.18238156374979492
BSW,abitur_share,13073,42,-0.15714600072545878
BSW,abitur_share,13074,39,-0.2083904636097162
BSW,abitur_share,13075,36,-0.1676423202799193
BSW,abitur_share,13076,36,-0.14456238027315504
Tierschutzpartei,abitur_share,13003,45,0.06752338304611337
Tierschutzpartei,abitur_share,13004,45,0.16995853729519986
Tierschutzpartei,abitur_share,13071,39,-0.0312690091314875
Tierschutzpartei,abitur_share,13072,40,0.12170872886106965
Tierschutzpartei,abitur_share,13073,42,0.25959184227255194
Tierschutzpartei,abitur_share,13074,39,0.12425534777648523
Tierschutzpartei,abitur_share,13075,36,0.062302163170045985
Tierschutzpartei,abitur_share,13076,36,0.06449879845225366
FDP,abitur_share,13003,45,0.4755686819915507
FDP,abitur_share,13004,45,0.4719813210239599
FDP,abitur_share,13071,39,0.3691544347317854
FDP,abitur_share,13072,40,0.43489563480327376
FDP,abitur_share,13073,42,0.4254154089304458
FDP,abitur_share,13074,39,0.4613882550181931
FDP,abitur_share,13075,36,0.5372745879787482
FDP,abitur_share,13076,36,0.44025021962794664
AfD,no_vocational_qualification_share,13003,45,-0.30812437469171094
AfD,no_vocational_qualification_share,13004,45,-0.33047426333265234
AfD,no_vocational_qualification_share,13071,39,-0.30383346979405046
AfD,no_vocational_qualification_share,13072,40,-0.4355561576002772
AfD,no_vocational_qualification_share,13073,42,-0.3649132622502049
AfD,no_vocational_qualification_share,13074,39,-0.3581752966303388
AfD,no_vocational_qualification_share,13075,36,-0.27367295930450986
AfD,no_vocational_qualification_share,13076,36,-0.5339303009513612
SPD,no_vocational_qualification_share,13003,45,0.1452198789191953
SPD,no_vocational_qualification_share,13004,45,0.11047697507930988
SPD,no_vocational_qualification_share,13071,39,0.14544297535449527
SPD,no_vocational_qualification_share,13072,40,0.2178325750218266
SPD,no_vocational_qualification_share,13073,42,0.18790080855897426
SPD,no_vocational_qualification_share,13074,39,0.16636964424352235
SPD,no_vocational_qualification_share,13075,36,0.1570619590798437
SPD,no_vocational_qualification_share,13076,36,0.13819790036128768
Die Linke,no_vocational_qualification_share,13003,45,0.47506127737518633
Die Linke,no_vocational_qualification_share,13004,45,0.4404428782677259
Die Linke,no_vocational_qualification_share,13071,39,0.4019099207861564
Die Linke,no_vocational_qualification_share,13072,40,0.4397275727607384
Die Linke,no_vocational_qualification_share,13073,42,0.43113214740372147
Die Linke,no_vocational_qualification_share,13074,39,0.42848672368894763
Die Linke,no_vocational_qualification_share,13075,36,0.35703771445068466
Die Linke,no_vocational_qualification_share,13076,36,0.6252240989548383
GRÜNE,no_vocational_qualification_share,13003,45,0.284961021916329
GRÜNE,no_vocational_qualification_share,13004,45,0.3153285041331456
GRÜNE,no_vocational_qualification_share,13071,39,0.2802997837413045
GRÜNE,no_vocational_qualification_share,13072,40,0.4093005305491957
GRÜNE,no_vocational_qualification_share,13073,42,0.331515564184963
GRÜNE,no_vocational_qualification_share,13074,39,0.3410877527532525
GRÜNE,no_vocational_qualification_share,13075,36,0.22603173183390526
GRÜNE,no_vocational_qualification_share,13076,36,0.5875996573739826
CDU,no_vocational_qualification_share,13003,45,-0.13008344585966808
CDU,no_vocational_qualification_share,13004,45,-0.30819700793231786
CDU,no_vocational_qualification_share,13071,39,-0.21858778103009244
CDU,no_vocational_qualification_share,13072,40,-0.02547221834380687
CDU,no_vocational_qualification_share,13073,42,-0.1980391176606658
CDU,no_vocational_qualification_share,13074,39,-0.1754944344596074
CDU,no_vocational_qualification_share,13075,36,-0.21423546655047576
CDU,no_vocational_qualification_share,13076,36,-0.15185641743068556
BSW,no_vocational_qualification_share,13003,45,-0.23673799893368738
BSW,no_vocational_qualification_share,13004,45,-0.24176188862335146
BSW,no_vocational_qualification_share,13071,39,-0.2194096547780723
BSW,no_vocational_qualification_share,13072,40,-0.22837606723713272
BSW,no_vocational_qualification_share,13073,42,-0.22657879520113275
BSW,no_vocational_qualification_share,13074,39,-0.20765554805643308
BSW,no_vocational_qualification_share,13075,36,-0.3320266349353909
BSW,no_vocational_qualification_share,13076,36,-0.26488521082959254
Tierschutzpartei,no_vocational_qualification_share,13003,45,0.22373358054959788
Tierschutzpartei,no_vocational_qualification_share,13004,45,0.3456490671949619
Tierschutzpartei,no_vocational_qualification_share,13071,39,0.12682568799873245
Tierschutzpartei,no_vocational_qualification_share,13072,40,0.2381629782872703
Tierschutzpartei,no_vocational_qualification_share,13073,42,0.3239131729069399
Tierschutzpartei,no_vocational_qualification_share,13074,39,0.23244066094303253
Tierschutzpartei,no_vocational_qualification_share,13075,36,0.1798816827031595
Tierschutzpartei,no_vocational_qualification_share,13076,36,0.23786143361890486
FDP,no_vocational_qualification_share,13003,45,-0.008689263557976234
FDP,no_vocational_qualification_share,13004,45,0.04273333846162732
FDP,no_vocational_qualification_share,13071,39,-0.15244542758536664
FDP,no_vocational_qualification_share,13072,40,0.07266687303122059
FDP,no_vocational_qualification_share,13073,42,-0.00453403008971053
FDP,no_vocational_qualification_share,13074,39,0.026755818573376042
FDP,no_vocational_qualification_share,13075,36,0.03932925811468303
FDP,no_vocational_qualification_share,13076,36,0.0815461290322991
AfD,ilo_unemployment_share,13003,41,-0.15000764258418386
AfD,ilo_unemployment_share,13004,41,-0.01351417181995431
AfD,ilo_unemployment_share,13071,35,-0.05112979946044165
AfD,ilo_unemployment_share,13072,37,-0.09162932634789521
AfD,ilo_unemployment_share,13073,38,-0.013260269486236334
AfD,ilo_unemployment_share,13074,35,-0.02640932384499893
AfD,ilo_unemployment_share,13075,34,-0.08299769670000802
AfD,ilo_unemployment_share,13076,33,-0.06004571677486097
SPD,ilo_unemployment_share,13003,41,-0.1423426279230051
SPD,ilo_unemployment_share,13004,41,-0.20488309608451577
SPD,ilo_unemployment_share,13071,35,-0.17270761428517767
SPD,ilo_unemployment_share,13072,37,-0.11608541037884647
SPD,ilo_unemployment_share,13073,38,-0.13422330572745977
SPD,ilo_unemployment_share,13074,35,-0.18271056826643736
SPD,ilo_unemployment_share,13075,34,-0.033052235327968645
SPD,ilo_unemployment_share,13076,33,-0.140285771655598
Die Linke,ilo_unemployment_share,13003,41,0.5010362276543311
Die Linke,ilo_unemployment_share,13004,41,0.21485481380834265
Die Linke,ilo_unemployment_share,13071,35,0.21947411490889346
Die Linke,ilo_unemployment_share,13072,37,0.19069174134795472
Die Linke,ilo_unemployment_share,13073,38,0.21739948093628278
Die Linke,ilo_unemployment_share,13074,35,0.16012159498680287
Die Linke,ilo_unemployment_share,13075,34,0.1792421725443262
Die Linke,ilo_unemployment_share,13076,33,0.20241508208560174
GRÜNE,ilo_unemployment_share,13003,41,0.21297084799313004
GRÜNE,ilo_unemployment_share,13004,41,0.06490113351836749
GRÜNE,ilo_unemployment_share,13071,35,0.1493190731013697
GRÜNE,ilo_unemployment_share,13072,37,0.12981463738937057
GRÜNE,ilo_unemployment_share,13073,38,0.03674814479841914
GRÜNE,ilo_unemployment_share,13074,35,0.09232967784636126
GRÜNE,ilo_unemployment_share,13075,34,0.046658310644298984
GRÜNE,ilo_unemployment_share,13076,33,0.09999121015867649
CDU,ilo_unemployment_share,13003,41,-0.09475226034474347
CDU,ilo_unemployment_share,13004,41,-0.1783245795601317
CDU,ilo_unemployment_share,13071,35,-0.06899289425844742
CDU,ilo_unemployment_share,13072,37,0.07882593442278574
CDU,ilo_unemployment_share,13073,38,-0.15308332415817882
CDU,ilo_unemployment_share,13074,35,-0.05805235677555189
CDU,ilo_unemployment_share,13075,34,-0.04891191588795358
CDU,ilo_unemployment_share,13076,33,-0.01688233112249929
BSW,ilo_unemployment_share,13003,41,-0.19498155068150833
BSW,ilo_unemployment_share,13004,41,-0.18889809606042532
BSW,ilo_unemployment_share,13071,35,-0.4712694938218873
BSW,ilo_unemployment_share,13072,37,-0.15085819421410396
BSW,ilo_unemployment_share,13073,38,-0.17267803126057807
BSW,ilo_unemployment_share,13074,35,-0.16369567343586094
BSW,ilo_unemployment_share,13075,34,-0.015534583000920834
BSW,ilo_unemployment_share,13076,33,-0.18008615666142694
Tierschutzpartei,ilo_unemployment_share,13003,41,0.23636175236029244
Tierschutzpartei,ilo_unemployment_share,13004,41,0.3214884701901439
Tierschutzpartei,ilo_unemployment_share,13071,35,0.2844876016231915
Tierschutzpartei,ilo_unemployment_share,13072,37,0.21105516898385118
Tierschutzpartei,ilo_unemployment_share,13073,38,0.15571131051648268
Tierschutzpartei,ilo_unemployment_share,13074,35,0.2460442740539032
Tierschutzpartei,ilo_unemployment_share,13075,34,0.11663108563940594
Tierschutzpartei,ilo_unemployment_share,13076,33,0.2054915541322398
FDP,ilo_unemployment_share,13003,41,-0.0975376548594862
FDP,ilo_unemployment_share,13004,41,-0.09038762884560324
FDP,ilo_unemployment_share,13071,35,-0.04834173881243407
FDP,ilo_unemployment_share,13072,37,-0.05824780630644058
FDP,ilo_unemployment_share,13073,38,-0.17190342306769224
FDP,ilo_unemployment_share,13074,35,-0.052522474656871015
FDP,ilo_unemployment_share,13075,34,-0.3480070840616351
FDP,ilo_unemployment_share,13076,33,-0.08701898307266957
AfD,manufacturing_share,13003,45,0.06504847773402143
AfD,manufacturing_share,13004,45,0.1578067212575958
AfD,manufacturing_share,13071,39,0.15346874000720723
AfD,manufacturing_share,13072,40,0.18227303988736793
AfD,manufacturing_share,13073,42,0.23566404617438108
AfD,manufacturing_share,13074,39,0.21240862541149222
AfD,manufacturing_share,13075,36,0.27749700308290925
AfD,manufacturing_share,13076,36,0.14437167808317053
SPD,manufacturing_share,13003,45,0.3803857251951798
SPD,manufacturing_share,13004,45,0.39938599722862234
SPD,manufacturing_share,13071,39,0.4275558246492954
SPD,manufacturing_share,13072,40,0.3896261933074315
SPD,manufacturing_share,13073,42,0.31958123630784235
SPD,manufacturing_share,13074,39,0.24343649889765057
SPD,manufacturing_share,13075,36,0.35151605355131105
SPD,manufacturing_share,13076,36,0.3184289702543964
Die Linke,manufacturing_share,13003,45,-0.21496385081751337
Die Linke,manufacturing_share,13004,45,-0.28644601782856294
Die Linke,manufacturing_share,13071,39,-0.2795447178962499
Die Linke,manufacturing_share,13072,40,-0.3148032839850963
Die Linke,manufacturing_share,13073,42,-0.34512981689778444
Die Linke,manufacturing_share,13074,39,-0.26289212746017515
Die Linke,manufacturing_share,13075,36,-0.3280324657090904
Die Linke,manufacturing_share,13076,36,-0.2688605492771225
GRÜNE,manufacturing_share,13003,45,-0.266826888999969
GRÜNE,manufacturing_share,13004,45,-0.3168502107922989
GRÜNE,manufacturing_share,13071,39,-0.3423185702862053
GRÜNE,manufacturing_share,13072,40,-0.346064507057835
GRÜNE,manufacturing_share,13073,42,-0.37779590321010575
GRÜNE,manufacturing_share,13074,39,-0.3559730594208211
GRÜNE,manufacturing_share,13075,36,-0.36679044017375373
GRÜNE,manufacturing_share,13076,36,-0.25806286503242953
CDU,manufacturing_share,13003,45,-0.3011252189552167
CDU,manufacturing_share,13004,45,-0.19943021088294097
CDU,manufacturing_share,13071,39,-0.26190546104276874
CDU,manufacturing_share,13072,40,-0.23839557809779696
CDU,manufacturing_share,13073,42,-0.24579982768524222
CDU,manufacturing_share,13074,39,-0.18504037846637753
CDU,manufacturing_share,13075,36,-0.22414810666995502
CDU,manufacturing_share,13076,36,-0.17136090723233932
BSW,manufacturing_share,13003,45,-0.09004653028303732
BSW,manufacturing_share,13004,45,-0.08177940755358024
BSW,manufacturing_share,13071,39,-0.09148925147639135
BSW,manufacturing_share,13072,40,-0.06532136920605079
BSW,manufacturing_share,13073,42,-0.08762275712269046
BSW,manufacturing_share,13074,39,0.012421446755752104
BSW,manufacturing_share,13075,36,-0.25523353246037594
BSW,manufacturing_share,13076,36,-0.011324977670180795
Tierschutzpartei,manufacturing_share,13003,45,-0.24160652207961414
Tierschutzpartei,manufacturing_share,13004,45,-0.3202243747528224
Tierschutzpartei,manufacturing_share,13071,39,-0.23702940609128895
Tierschutzpartei,manufacturing_share,13072,40,-0.26576747736628126
Tierschutzpartei,manufacturing_share,13073,42,-0.13199594698868553
Tierschutzpartei,manufacturing_share,13074,39,-0.24321221783317412
Tierschutzpartei,manufacturing_share,13075,36,-0.19329278411831932
Tierschutzpartei,manufacturing_share,13076,36,-0.41540175065814205
FDP,manufacturing_share,13003,45,-0.21455227532961757
FDP,manufacturing_share,13004,45,-0.24995395109480226
FDP,manufacturing_share,13071,39,-0.2744225773865031
FDP,manufacturing_share,13072,40,-0.22533713033504754
FDP,manufacturing_share,13073,42,-0.28123337457000525
FDP,manufacturing_share,13074,39,-0.2693425472201554
FDP,manufacturing_share,13075,36,-0.14483952679136716
FDP,manufacturing_share,13076,36,-0.19065109103485625
