row_key,time,previous_time,delta_valid,delta_reported,fixed_reported_count,party_deltas
mv:WAHLKREIS:13,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,1780,5,False,"{""AfD"": 988, ""BSW"": 95, ""Bündnis C"": 1, ""CDU"": 62, ""Die Linke"": 73, ""Die PARTEI"": 6, ""FDP"": 13, ""FREIE WÄHLER"": 3, ""GRÜNE"": 33, ""Handwerker Partei Deutschland"": 7, ""PIRATEN"": 5, ""PdF"": 1, ""SPD"": 470, ""Team Freiheit"": 1, ""Tierschutzpartei"": 15, ""Volt"": 5, ""WLD"": 2}"
mv:WAHLKREIS:14,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,887,2,False,"{""AfD"": 425, ""BSW"": 57, ""CDU"": 38, ""Die Linke"": 43, ""Die PARTEI"": 2, ""FDP"": 9, ""FREIE WÄHLER"": 3, ""GRÜNE"": 16, ""Handwerker Partei Deutschland"": 6, ""PIRATEN"": 2, ""SPD"": 281, ""Tierschutzpartei"": 4, ""ÖDP"": 1}"
mv:WAHLKREIS:15,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,1271,2,False,"{""AfD"": 668, ""BSW"": 55, ""Bündnis C"": 2, ""CDU"": 50, ""Die Linke"": 40, ""Die PARTEI"": 3, ""FDP"": 6, ""FREIE WÄHLER"": 1, ""GRÜNE"": 33, ""Handwerker Partei Deutschland"": 4, ""KPD"": 1, ""PIRATEN"": 1, ""SPD"": 386, ""Team Freiheit"": 3, ""Tierschutzpartei"": 12, ""Volt"": 1, ""WLD"": 3, ""ÖDP"": 2}"
mv:WAHLKREIS:16,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,2066,6,False,"{""AfD"": 962, ""BSW"": 119, ""CDU"": 76, ""Die Linke"": 101, ""Die PARTEI"": 3, ""FDP"": 23, ""FREIE WÄHLER"": 8, ""GRÜNE"": 86, ""Handwerker Partei Deutschland"": 4, ""PIRATEN"": 6, ""PdF"": 2, ""SPD"": 657, ""Team Freiheit"": 1, ""Tierschutzpartei"": 13, ""Volt"": 3, ""ÖDP"": 2}"
mv:WAHLKREIS:17,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,2160,6,False,"{""AfD"": 909, ""BSW"": 77, ""Bündnis C"": 1, ""CDU"": 87, ""Die Linke"": 85, ""Die PARTEI"": 3, ""FDP"": 24, ""FREIE WÄHLER"": 7, ""GRÜNE"": 60, ""Handwerker Partei Deutschland"": 14, ""KPD"": 2, ""PIRATEN"": 7, ""PdF"": 1, ""SPD"": 841, ""Team Freiheit"": 3, ""Tierschutzpartei"": 20, ""Volt"": 3, ""WLD"": 13, ""ÖDP"": 3}"
mv:WAHLKREIS:18,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,1645,5,False,"{""AfD"": 677, ""BSW"": 61, ""CDU"": 69, ""Die Linke"": 82, ""Die PARTEI"": 6, ""FDP"": 16, ""FREIE WÄHLER"": 6, ""GRÜNE"": 46, ""Handwerker Partei Deutschland"": 7, ""KPD"": 1, ""PIRATEN"": 4, ""PdF"": 1, ""SPD"": 644, ""Team Freiheit"": 2, ""Tierschutzpartei"": 20, ""WLD"": 3}"
mv:WAHLKREIS:19,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,371,3,False,"{""AfD"": 174, ""BSW"": 16, ""CDU"": 8, ""Die Linke"": 6, ""Die PARTEI"": 2, ""FREIE WÄHLER"": 3, ""GRÜNE"": 9, ""Handwerker Partei Deutschland"": 2, ""PIRATEN"": 1, ""SPD"": 142, ""Team Freiheit"": 2, ""Tierschutzpartei"": 5, ""ÖDP"": 1}"
mv:WAHLKREIS:2,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,754,1,False,"{""AfD"": 321, ""BSW"": 43, ""Bündnis C"": 1, ""CDU"": 23, ""Die Linke"": 49, ""Die PARTEI"": 1, ""FDP"": 3, ""FREIE WÄHLER"": 1, ""GRÜNE"": 27, ""KPD"": 3, ""PdF"": 1, ""SPD"": 266, ""Team Freiheit"": 3, ""Tierschutzpartei"": 9, ""Volt"": 2, ""WLD"": 1}"
mv:WAHLKREIS:20,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,1333,3,False,"{""AfD"": 596, ""BSW"": 74, ""Bündnis C"": 1, ""CDU"": 56, ""Die Linke"": 76, ""Die PARTEI"": 1, ""FDP"": 15, ""FREIE WÄHLER"": 3, ""GRÜNE"": 40, ""Handwerker Partei Deutschland"": 6, ""PIRATEN"": 3, ""PdF"": 1, ""SPD"": 444, ""Team Freiheit"": 1, ""Tierschutzpartei"": 14, ""WLD"": 1, ""ÖDP"": 1}"
mv:WAHLKREIS:21,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,922,3,False,"{""AfD"": 421, ""BSW"": 47, ""CDU"": 37, ""Die Linke"": 44, ""FDP"": 9, ""FREIE WÄHLER"": 1, ""GRÜNE"": 47, ""Handwerker Partei Deutschland"": 2, ""PdF"": 1, ""SPD"": 303, ""Team Freiheit"": 3, ""Tierschutzpartei"": 6, ""Volt"": 1}"
mv:WAHLKREIS:22,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,1307,4,False,"{""AfD"": 657, ""BSW"": 63, ""CDU"": 69, ""Die Linke"": 54, ""Die PARTEI"": 1, ""FDP"": 13, ""FREIE WÄHLER"": 1, ""GRÜNE"": 20, ""Handwerker Partei Deutschland"": 8, ""KPD"": 1, ""PIRATEN"": 2, ""PdF"": 1, ""SPD"": 399, ""Team Freiheit"": 2, ""Tierschutzpartei"": 10, ""Volt"": 2, ""WLD"": 3, ""ÖDP"": 1}"
mv:WAHLKREIS:23,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,988,3,False,"{""AfD"": 461, ""BSW"": 48, ""Bündnis C"": 2, ""CDU"": 65, ""Die Linke"": 44, ""Die PARTEI"": 5, ""FDP"": 11, ""FREIE WÄHLER"": 3, ""GRÜNE"": 46, ""Handwerker Partei Deutschland"": 8, ""KPD"": 1, ""PIRATEN"": 1, ""PdF"": 1, ""SPD"": 270, ""Team Freiheit"": 3, ""Tierschutzpartei"": 15, ""Volt"": 1, ""WLD"": 2, ""ÖDP"": 1}"
mv:WAHLKREIS:24,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,836,2,False,"{""AfD"": 437, ""BSW"": 44, ""CDU"": 55, ""Die Linke"": 33, ""Die PARTEI"": 2, ""FDP"": 15, ""FREIE WÄHLER"": 2, ""GRÜNE"": 22, ""PIRATEN"": 3, ""SPD"": 210, ""Team Freiheit"": 2, ""Tierschutzpartei"": 8, ""WLD"": 1, ""ÖDP"": 2}"
mv:WAHLKREIS:25,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,959,3,False,"{""AfD"": 453, ""BSW"": 47, ""CDU"": 45, ""Die Linke"": 49, ""Die PARTEI"": 2, ""FDP"": 5, ""FREIE WÄHLER"": 3, ""GRÜNE"": 36, ""Handwerker Partei Deutschland"": 2, ""KPD"": 2, ""PdF"": 1, ""SPD"": 296, ""Team Freiheit"": 6, ""Tierschutzpartei"": 11, ""Volt"": 1}"
mv:WAHLKREIS:27,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,3507,9,False,"{""AfD"": 1531, ""BSW"": 157, ""Bündnis C"": 10, ""CDU"": 128, ""Die Linke"": 160, ""Die PARTEI"": 9, ""FDP"": 30, ""FREIE WÄHLER"": 6, ""GRÜNE"": 155, ""Handwerker Partei Deutschland"": 18, ""KPD"": 7, ""PIRATEN"": 7, ""PdF"": 2, ""SPD"": 1238, ""Team Freiheit"": 8, ""Tierschutzpartei"": 28, ""Volt"": 7, ""WLD"": 3, ""ÖDP"": 3}"
mv:WAHLKREIS:28,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,1143,3,False,"{""AfD"": 572, ""BSW"": 56, ""Bündnis C"": 1, ""CDU"": 39, ""Die Linke"": 40, ""Die PARTEI"": 4, ""FDP"": 14, ""FREIE WÄHLER"": 2, ""GRÜNE"": 49, ""Handwerker Partei Deutschland"": 2, ""KPD"": 1, ""PIRATEN"": 1, ""SPD"": 347, ""Team Freiheit"": 2, ""Tierschutzpartei"": 12, ""ÖDP"": 1}"
mv:WAHLKREIS:29,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,1693,4,False,"{""AfD"": 809, ""BSW"": 71, ""Bündnis C"": 4, ""CDU"": 77, ""Die Linke"": 80, ""Die PARTEI"": 5, ""FDP"": 30, ""FREIE WÄHLER"": 5, ""GRÜNE"": 87, ""Handwerker Partei Deutschland"": 5, ""KPD"": 1, ""PIRATEN"": 3, ""SPD"": 495, ""Tierschutzpartei"": 17, ""WLD"": 2, ""ÖDP"": 2}"
mv:WAHLKREIS:3,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,1029,1,False,"{""AfD"": 225, ""BSW"": 74, ""Bündnis C"": 1, ""CDU"": 42, ""Die Linke"": 101, ""Die PARTEI"": 2, ""FDP"": 8, ""FREIE WÄHLER"": 2, ""GRÜNE"": 39, ""Handwerker Partei Deutschland"": 11, ""KPD"": 2, ""PIRATEN"": 4, ""PdF"": 4, ""SPD"": 499, ""Team Freiheit"": 3, ""Tierschutzpartei"": 9, ""Volt"": 2, ""ÖDP"": 1}"
mv:WAHLKREIS:30,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,848,2,False,"{""AfD"": 469, ""BSW"": 25, ""CDU"": 37, ""Die Linke"": 34, ""Die PARTEI"": 3, ""FDP"": 19, ""FREIE WÄHLER"": 1, ""GRÜNE"": 32, ""Handwerker Partei Deutschland"": 4, ""PIRATEN"": 3, ""SPD"": 207, ""Tierschutzpartei"": 11, ""Volt"": 2, ""ÖDP"": 1}"
mv:WAHLKREIS:31,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,785,3,False,"{""AfD"": 389, ""BSW"": 53, ""CDU"": 25, ""Die Linke"": 42, ""Die PARTEI"": 1, ""FDP"": 4, ""GRÜNE"": 23, ""Handwerker Partei Deutschland"": 4, ""PIRATEN"": 1, ""SPD"": 227, ""Team Freiheit"": 3, ""Tierschutzpartei"": 10, ""WLD"": 2, ""ÖDP"": 1}"
mv:WAHLKREIS:32,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,1226,3,False,"{""AfD"": 546, ""BSW"": 67, ""CDU"": 66, ""Die Linke"": 56, ""Die PARTEI"": 1, ""FDP"": 14, ""FREIE WÄHLER"": 7, ""GRÜNE"": 33, ""Handwerker Partei Deutschland"": 12, ""KPD"": 1, ""PIRATEN"": 1, ""PdF"": 1, ""SPD"": 405, ""Team Freiheit"": 3, ""Tierschutzpartei"": 13}"
mv:WAHLKREIS:33,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,610,1,False,"{""AfD"": 266, ""BSW"": 22, ""CDU"": 30, ""Die Linke"": 29, ""Die PARTEI"": 2, ""FDP"": 4, ""FREIE WÄHLER"": 2, ""GRÜNE"": 32, ""Handwerker Partei Deutschland"": 8, ""PIRATEN"": 1, ""PdF"": 1, ""SPD"": 201, ""Team Freiheit"": 1, ""Tierschutzpartei"": 8, ""Volt"": 1, ""ÖDP"": 2}"
mv:WAHLKREIS:34,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,407,1,False,"{""AfD"": 185, ""BSW"": 15, ""Bündnis C"": 1, ""CDU"": 31, ""Die Linke"": 16, ""Die PARTEI"": 1, ""FDP"": 1, ""FREIE WÄHLER"": 1, ""GRÜNE"": 18, ""Handwerker Partei Deutschland"": 2, ""PIRATEN"": 1, ""SPD"": 128, ""Team Freiheit"": 4, ""Tierschutzpartei"": 2, ""Volt"": 1}"
mv:WAHLKREIS:35,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,883,2,False,"{""AfD"": 500, ""BSW"": 17, ""Bündnis C"": 3, ""CDU"": 27, ""Die Linke"": 32, ""Die PARTEI"": 4, ""FDP"": 14, ""FREIE WÄHLER"": 6, ""GRÜNE"": 8, ""Handwerker Partei Deutschland"": 4, ""PIRATEN"": 2, ""PdF"": 1, ""SPD"": 254, ""Team Freiheit"": 2, ""Tierschutzpartei"": 4, ""Volt"": 1, ""WLD"": 1, ""ÖDP"": 3}"
mv:WAHLKREIS:36,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,1786,5,False,"{""AfD"": 964, ""BSW"": 77, ""Bündnis C"": 3, ""CDU"": 68, ""Die Linke"": 76, ""Die PARTEI"": 4, ""FDP"": 6, ""FREIE WÄHLER"": 2, ""GRÜNE"": 29, ""Handwerker Partei Deutschland"": 6, ""KPD"": 1, ""PIRATEN"": 3, ""PdF"": 3, ""SPD"": 511, ""Team Freiheit"": 6, ""Tierschutzpartei"": 25, ""Volt"": 1, ""ÖDP"": 1}"
mv:WAHLKREIS:4,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,627,1,False,"{""AfD"": 271, ""BSW"": 37, ""CDU"": 13, ""Die Linke"": 42, ""Die PARTEI"": 1, ""FDP"": 2, ""FREIE WÄHLER"": 3, ""GRÜNE"": 26, ""Handwerker Partei Deutschland"": 1, ""PIRATEN"": 3, ""SPD"": 216, ""Tierschutzpartei"": 10, ""Volt"": 2}"
mv:WAHLKREIS:6,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,588,1,False,"{""AfD"": 79, ""BSW"": 21, ""Bündnis C"": 1, ""CDU"": 17, ""Die Linke"": 124, ""Die PARTEI"": 4, ""FDP"": 6, ""FREIE WÄHLER"": 1, ""GRÜNE"": 157, ""PIRATEN"": 3, ""PdF"": 4, ""SPD"": 161, ""Team Freiheit"": 2, ""Tierschutzpartei"": 7, ""Volt"": 1}"
mv:WAHLKREIS:8,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,781,1,False,"{""AfD"": 300, ""BSW"": 34, ""CDU"": 45, ""Die Linke"": 39, ""FDP"": 6, ""FREIE WÄHLER"": 7, ""GRÜNE"": 64, ""Handwerker Partei Deutschland"": 3, ""PIRATEN"": 1, ""SPD"": 278, ""Team Freiheit"": 1, ""Tierschutzpartei"": 2, ""Volt"": 1}"
mv:WAHLKREIS:9,2026-09-20T17:28:39.054253+00:00,2026-09-20T17:20:05.289359+00:00,1731,3,False,"{""AfD"": 688, ""BSW"": 66, ""CDU"": 86, ""Die Linke"": 102, ""Die PARTEI"": 2, ""FDP"": 12, ""FREIE WÄHLER"": 4, ""GRÜNE"": 69, ""Handwerker Partei Deutschland"": 3, ""PIRATEN"": 2, ""SPD"": 688, ""Team Freiheit"": 2, ""Tierschutzpartei"": 4, ""Volt"": 2, ""ÖDP"": 1}"
mv:WAHLKREIS:1,2026-09-20T17:32:55.701092+00:00,2026-09-20T17:28:39.054253+00:00,540,1,False,"{""AfD"": 185, ""BSW"": 27, ""CDU"": 46, ""Die Linke"": 22, ""FDP"": 9, ""GRÜNE"": 53, ""Handwerker Partei Deutschland"": 1, ""SPD"": 195, ""Volt"": 2}"
mv:WAHLKREIS:10,2026-09-20T17:32:55.701092+00:00,2026-09-20T17:28:39.054253+00:00,774,1,False,"{""AfD"": 313, ""BSW"": 19, ""CDU"": 48, ""Die Linke"": 35, ""Die PARTEI"": 1, ""FDP"": 2, ""GRÜNE"": 27, ""Handwerker Partei Deutschland"": 4, ""PIRATEN"": 1, ""PdF"": 2, ""SPD"": 316, ""Team Freiheit"": 2, ""Tierschutzpartei"": 4}"
mv:WAHLKREIS:11,2026-09-20T17:32:55.701092+00:00,2026-09-20T17:28:39.054253+00:00,717,2,False,"{""AfD"": 271, ""BSW"": 34, ""CDU"": 29, ""Die Linke"": 36, ""Die PARTEI"": 4, ""FDP"": 10, ""FREIE WÄHLER"": 1, ""GRÜNE"": 56, ""Handwerker Partei Deutschland"": 10, ""KPD"": 1, ""PIRATEN"": 1, ""PdF"": 1, ""SPD"": 252, ""Team Freiheit"": 2, ""Tierschutzpartei"": 7, ""Volt"": 1, ""ÖDP"": 1}"
mv:WAHLKREIS:12,2026-09-20T17:32:55.701092+00:00,2026-09-20T17:28:39.054253+00:00,1067,3,False,"{""AfD"": 405, ""BSW"": 60, ""Bündnis C"": 1, ""CDU"": 67, ""Die Linke"": 48, ""FDP"": 15, ""FREIE WÄHLER"": 2, ""GRÜNE"": 57, ""Handwerker Partei Deutschland"": 2, ""PdF"": 3, ""SPD"": 392, ""Team Freiheit"": 5, ""Tierschutzpartei"": 4, ""Volt"": 2, ""WLD"": 1, ""ÖDP"": 3}"
mv:WAHLKREIS:13,2026-09-20T17:32:55.701092+00:00,2026-09-20T17:28:39.054253+00:00,230,1,False,"{""AfD"": 109, ""BSW"": 10, ""CDU"": 15, ""Die Linke"": 14, ""FDP"": 2, ""FREIE WÄHLER"": 1, ""GRÜNE"": 2, ""SPD"": 76, ""Tierschutzpartei"": 1}"
mv:WAHLKREIS:14,2026-09-20T17:32:55.701092+00:00,2026-09-20T17:28:39.054253+00:00,814,2,False,"{""AfD"": 470, ""BSW"": 42, ""CDU"": 31, ""Die Linke"": 27, ""Die PARTEI"": 1, ""FDP"": 4, ""FREIE WÄHLER"": 3, ""GRÜNE"": 7, ""Handwerker Partei Deutschland"": 1, ""KPD"": 1, ""PIRATEN"": 2, ""SPD"": 219, ""Team Freiheit"": 1, ""Tierschutzpartei"": 3, ""Volt"": 1, ""ÖDP"": 1}"
mv:WAHLKREIS:15,2026-09-20T17:32:55.701092+00:00,2026-09-20T17:28:39.054253+00:00,432,1,False,"{""AfD"": 237, ""BSW"": 21, ""Bündnis C"": 2, ""CDU"": 15, ""Die Linke"": 14, ""FDP"": 2, ""FREIE WÄHLER"": 1, ""GRÜNE"": 3, ""PIRATEN"": 2, ""SPD"": 127, ""Team Freiheit"": 1, ""Tierschutzpartei"": 3, ""Volt"": 1, ""WLD"": 3}"
mv:WAHLKREIS:16,2026-09-20T17:32:55.701092+00:00,2026-09-20T17:28:39.054253+00:00,906,1,False,"{""AfD"": 370, ""BSW"": 39, ""CDU"": 30, ""Die Linke"": 44, ""FDP"": 10, ""FREIE WÄHLER"": 2, ""GRÜNE"": 14, ""Handwerker Partei Deutschland"": 1, ""KPD"": 1, ""PdF"": 1, ""SPD"": 380, ""Team Freiheit"": 3, ""Tierschutzpartei"": 9, ""Volt"": 2}"
mv:WAHLKREIS:17,2026-09-20T17:32:55.701092+00:00,2026-09-20T17:28:39.054253+00:00,1444,3,False,"{""AfD"": 685, ""BSW"": 41, ""Bündnis C"": 12, ""CDU"": 52, ""Die Linke"": 42, ""Die PARTEI"": 3, ""FDP"": 8, ""FREIE WÄHLER"": 5, ""GRÜNE"": 38, ""Handwerker Partei Deutschland"": 4, ""KPD"": 1, ""SPD"": 523, ""Team Freiheit"": 8, ""Tierschutzpartei"": 16, ""Volt"": 3, ""WLD"": 3}"
mv:WAHLKREIS:18,2026-09-20T17:32:55.701092+00:00,2026-09-20T17:28:39.054253+00:00,254,1,False,"{""AfD"": 110, ""BSW"": 8, ""CDU"": 12, ""Die Linke"": 14, ""FDP"": 1, ""FREIE WÄHLER"": 1, ""GRÜNE"": 11, ""PIRATEN"": 1, ""SPD"": 94, ""Tierschutzpartei"": 2}"
mv:WAHLKREIS:19,2026-09-20T17:32:55.701092+00:00,2026-09-20T17:28:39.054253+00:00,1278,3,False,"{""AfD"": 615, ""BSW"": 59, ""CDU"": 59, ""Die Linke"": 39, ""Die PARTEI"": 3, ""FDP"": 13, ""FREIE WÄHLER"": 7, ""GRÜNE"": 31, ""Handwerker Partei Deutschland"": 2, ""KPD"": 2, ""PIRATEN"": 3, ""PdF"": 3, ""SPD"": 425, ""Team Freiheit"": 1, ""Tierschutzpartei"": 10, ""Volt"": 3, ""ÖDP"": 3}"
mv:WAHLKREIS:20,2026-09-20T17:32:55.701092+00:00,2026-09-20T17:28:39.054253+00:00,1936,4,False,"{""AfD"": 922, ""BSW"": 103, ""CDU"": 70, ""Die Linke"": 98, ""Die PARTEI"": 8, ""FDP"": 12, ""FREIE WÄHLER"": 5, ""GRÜNE"": 60, ""Handwerker Partei Deutschland"": 8, ""KPD"": 2, ""PIRATEN"": 2, ""PdF"": 1, ""SPD"": 617, ""Team Freiheit"": 2, ""Tierschutzpartei"": 14, ""Volt"": 3, ""WLD"": 8, ""ÖDP"": 1}"
mv:WAHLKREIS:21,2026-09-20T17:32:55.701092+00:00,2026-09-20T17:28:39.054253+00:00,1003,2,False,"{""AfD"": 362, ""BSW"": 68, ""CDU"": 28, ""Die Linke"": 61, ""Die PARTEI"": 2, ""FDP"": 10, ""FREIE WÄHLER"": 2, ""GRÜNE"": 96, ""Handwerker Partei Deutschland"": 5, ""PIRATEN"": 2, ""PdF"": 1, ""SPD"": 341, ""Team Freiheit"": 5, ""Tierschutzpartei"": 14, ""Volt"": 2, ""WLD"": 1, ""ÖDP"": 3}"
mv:WAHLKREIS:22,2026-09-20T17:32:55.701092+00:00,2026-09-20T17:28:39.054253+00:00,873,2,False,"{""AfD"": 494, ""BSW"": 53, ""CDU"": 20, ""Die Linke"": 30, ""Die PARTEI"": 1, ""FDP"": 7, ""FREIE WÄHLER"": 2, ""GRÜNE"": 15, ""Handwerker Partei Deutschland"": 9, ""KPD"": 1, ""PIRATEN"": 1, ""SPD"": 226, ""Team Freiheit"": 2, ""Tierschutzpartei"": 10, ""WLD"": 1, ""ÖDP"": 1}"
mv:WAHLKREIS:23,2026-09-20T17:32:55.701092+00:00,2026-09-20T17:28:39.054253+00:00,1072,2,False,"{""AfD"": 454, ""BSW"": 60, ""CDU"": 41, ""Die Linke"": 57, ""Die PARTEI"": 5, ""FDP"": 8, ""FREIE WÄHLER"": 4, ""GRÜNE"": 40, ""Handwerker Partei Deutschland"": 4, ""KPD"": 1, ""PIRATEN"": 1, ""SPD"": 373, ""Team Freiheit"": 3, ""Tierschutzpartei"": 16, ""Volt"": 3, ""WLD"": 1, ""ÖDP"": 1}"
mv:WAHLKREIS:25,2026-09-20T17:32:55.701092+00:00,2026-09-20T17:28:39.054253+00:00,1938,4,False,"{""AfD"": 1006, ""BSW"": 99, ""Bündnis C"": 1, ""CDU"": 61, ""Die Linke"": 70, ""Die PARTEI"": 5, ""FDP"": 17, ""FREIE WÄHLER"": 13, ""GRÜNE"": 67, ""Handwerker Partei Deutschland"": 8, ""PIRATEN"": 4, ""PdF"": 1, ""SPD"": 552, ""Team Freiheit"": 2, ""Tierschutzpartei"": 24, ""Volt"": 3, ""WLD"": 3, ""ÖDP"": 2}"
mv:WAHLKREIS:26,2026-09-20T17:32:55.701092+00:00,2026-09-20T17:28:39.054253+00:00,636,1,False,"{""AfD"": 344, ""BSW"": 25, ""Bündnis C"": 1, ""CDU"": 12, ""Die Linke"": 44, ""Die PARTEI"": 1, ""FDP"": 2, ""FREIE WÄHLER"": 3, ""GRÜNE"": 26, ""Handwerker Partei Deutschland"": 1, ""KPD"": 1, ""PIRATEN"": 5, ""SPD"": 161, ""Team Freiheit"": 2, ""Tierschutzpartei"": 8}"
mv:WAHLKREIS:27,2026-09-20T17:32:55.701092+00:00,2026-09-20T17:28:39.054253+00:00,1084,3,False,"{""AfD"": 538, ""BSW"": 44, ""CDU"": 36, ""Die Linke"": 46, ""Die PARTEI"": 1, ""FDP"": 5, ""FREIE WÄHLER"": 2, ""GRÜNE"": 54, ""Handwerker Partei Deutschland"": 5, ""KPD"": 2, ""PIRATEN"": 2, ""PdF"": 1, ""SPD"": 331, ""Team Freiheit"": 1, ""Tierschutzpartei"": 12, ""Volt"": 2, ""WLD"": 1, ""ÖDP"": 1}"
mv:WAHLKREIS:28,2026-09-20T17:32:55.701092+00:00,2026-09-20T17:28:39.054253+00:00,2162,4,False,"{""AfD"": 1026, ""BSW"": 110, ""Bündnis C"": 1, ""CDU"": 79, ""Die Linke"": 82, ""Die PARTEI"": 3, ""FDP"": 16, ""FREIE WÄHLER"": 7, ""GRÜNE"": 91, ""Handwerker Partei Deutschland"": 7, ""PIRATEN"": 6, ""PdF"": 1, ""SPD"": 698, ""Team Freiheit"": 5, ""Tierschutzpartei"": 24, ""Volt"": 5, ""ÖDP"": 1}"
mv:WAHLKREIS:29,2026-09-20T17:32:55.701092+00:00,2026-09-20T17:28:39.054253+00:00,1699,3,False,"{""AfD"": 741, ""BSW"": 67, ""Bündnis C"": 5, ""CDU"": 99, ""Die Linke"": 70, ""Die PARTEI"": 2, ""FDP"": 24, ""FREIE WÄHLER"": 10, ""GRÜNE"": 57, ""Handwerker Partei Deutschland"": 16, ""PIRATEN"": 4, ""PdF"": 1, ""SPD"": 582, ""Team Freiheit"": 7, ""Tierschutzpartei"": 13, ""WLD"": 1}"
mv:WAHLKREIS:3,2026-09-20T17:32:55.701092+00:00,2026-09-20T17:28:39.054253+00:00,857,2,False,"{""AfD"": 337, ""BSW"": 62, ""Bündnis C"": 1, ""CDU"": 28, ""Die Linke"": 80, ""Die PARTEI"": 2, ""FDP"": 8, ""FREIE WÄHLER"": 1, ""GRÜNE"": 32, ""Handwerker Partei Deutschland"": 7, ""KPD"": 1, ""PIRATEN"": 3, ""PdF"": 1, ""SPD"": 284, ""Team Freiheit"": 2, ""Tierschutzpartei"": 6, ""Volt"": 2}"
mv:WAHLKREIS:30,2026-09-20T17:32:55.701092+00:00,2026-09-20T17:28:39.054253+00:00,1709,3,False,"{""AfD"": 874, ""BSW"": 57, ""Bündnis C"": 3, ""CDU"": 69, ""Die Linke"": 78, ""Die PARTEI"": 4, ""FDP"": 17, ""FREIE WÄHLER"": 7, ""GRÜNE"": 46, ""Handwerker Partei Deutschland"": 2, ""KPD"": 2, ""PIRATEN"": 2, ""SPD"": 503, ""Team Freiheit"": 1, ""Tierschutzpartei"": 40, ""Volt"": 3, ""WLD"": 1}"
mv:WAHLKREIS:31,2026-09-20T17:32:55.701092+00:00,2026-09-20T17:28:39.054253+00:00,1727,4,False,"{""AfD"": 912, ""BSW"": 90, ""Bündnis C"": 1, ""CDU"": 84, ""Die Linke"": 71, ""Die PARTEI"": 4, ""FDP"": 14, ""GRÜNE"": 23, ""Handwerker Partei Deutschland"": 11, ""PIRATEN"": 4, ""SPD"": 496, ""Team Freiheit"": 3, ""Tierschutzpartei"": 10, ""Volt"": 1, ""WLD"": 1, ""ÖDP"": 2}"
mv:WAHLKREIS:32,2026-09-20T17:32:55.701092+00:00,2026-09-20T17:28:39.054253+00:00,833,2,False,"{""AfD"": 364, ""BSW"": 44, ""CDU"": 30, ""Die Linke"": 34, ""Die PARTEI"": 4, ""FDP"": 6, ""FREIE WÄHLER"": 3, ""GRÜNE"": 26, ""Handwerker Partei Deutschland"": 2, ""KPD"": 1, ""PIRATEN"": 1, ""SPD"": 315, ""Tierschutzpartei"": 3}"
mv:WAHLKREIS:34,2026-09-20T17:32:55.701092+00:00,2026-09-20T17:28:39.054253+00:00,391,2,False,"{""AfD"": 189, ""BSW"": 16, ""CDU"": 18, ""Die Linke"": 9, ""Die PARTEI"": 1, ""FDP"": 6, ""GRÜNE"": 18, ""Handwerker Partei Deutschland"": 3, ""PdF"": 2, ""SPD"": 124, ""Tierschutzpartei"": 4, ""Volt"": 1}"
