row_key,level,name,party,votes,valid,share,mode
mv:WAHLBEZIRK:13003000:4:48,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",BSW,48,862,5.568445475638051,Urnenwahl
mv:WAHLBEZIRK:13003000:4:48,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",Tierschutzpartei,13,862,1.5081206496519721,Urnenwahl
mv:WAHLBEZIRK:13003000:4:48,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",FDP,7,862,0.8120649651972158,Urnenwahl
mv:WAHLBEZIRK:13003000:4:49,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",AfD,246,536,45.8955223880597,Urnenwahl
mv:WAHLBEZIRK:13003000:4:49,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",SPD,159,536,29.66417910447761,Urnenwahl
mv:WAHLBEZIRK:13003000:4:49,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",Die Linke,55,536,10.261194029850746,Urnenwahl
mv:WAHLBEZIRK:13003000:4:49,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",GRÜNE,22,536,4.104477611940299,Urnenwahl
mv:WAHLBEZIRK:13003000:4:49,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",CDU,10,536,1.8656716417910448,Urnenwahl
mv:WAHLBEZIRK:13003000:4:49,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",BSW,25,536,4.664179104477612,Urnenwahl
mv:WAHLBEZIRK:13003000:4:49,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",Tierschutzpartei,5,536,0.9328358208955224,Urnenwahl
mv:WAHLBEZIRK:13003000:4:49,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",FDP,2,536,0.373134328358209,Urnenwahl
mv:WAHLBEZIRK:13003000:4:5,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",AfD,272,741,36.70715249662618,Urnenwahl
mv:WAHLBEZIRK:13003000:4:5,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",SPD,277,741,37.38191632928475,Urnenwahl
mv:WAHLBEZIRK:13003000:4:5,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",Die Linke,45,741,6.0728744939271255,Urnenwahl
mv:WAHLBEZIRK:13003000:4:5,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",GRÜNE,45,741,6.0728744939271255,Urnenwahl
mv:WAHLBEZIRK:13003000:4:5,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",CDU,44,741,5.937921727395412,Urnenwahl
mv:WAHLBEZIRK:13003000:4:5,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",BSW,37,741,4.993252361673414,Urnenwahl
mv:WAHLBEZIRK:13003000:4:5,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",Tierschutzpartei,7,741,0.9446693657219973,Urnenwahl
mv:WAHLBEZIRK:13003000:4:5,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",FDP,7,741,0.9446693657219973,Urnenwahl
mv:WAHLBEZIRK:13003000:4:6,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",AfD,209,689,30.333817126269956,Urnenwahl
mv:WAHLBEZIRK:13003000:4:6,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",SPD,285,689,41.36429608127721,Urnenwahl
mv:WAHLBEZIRK:13003000:4:6,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",Die Linke,30,689,4.354136429608127,Urnenwahl
mv:WAHLBEZIRK:13003000:4:6,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",GRÜNE,54,689,7.83744557329463,Urnenwahl
mv:WAHLBEZIRK:13003000:4:6,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",CDU,46,689,6.6763425253991295,Urnenwahl
mv:WAHLBEZIRK:13003000:4:6,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",BSW,43,689,6.2409288824383164,Urnenwahl
mv:WAHLBEZIRK:13003000:4:6,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",Tierschutzpartei,6,689,0.8708272859216255,Urnenwahl
mv:WAHLBEZIRK:13003000:4:6,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",FDP,5,689,0.7256894049346879,Urnenwahl
mv:WAHLBEZIRK:13003000:4:61,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",AfD,271,627,43.22169059011164,Urnenwahl
mv:WAHLBEZIRK:13003000:4:61,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",SPD,216,627,34.44976076555024,Urnenwahl
mv:WAHLBEZIRK:13003000:4:61,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",Die Linke,42,627,6.698564593301436,Urnenwahl
mv:WAHLBEZIRK:13003000:4:61,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",GRÜNE,26,627,4.146730462519936,Urnenwahl
mv:WAHLBEZIRK:13003000:4:61,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",CDU,13,627,2.073365231259968,Urnenwahl
mv:WAHLBEZIRK:13003000:4:61,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",BSW,37,627,5.901116427432217,Urnenwahl
