row_key,name,level,kind,time,valid_second_votes,afd_share
mv:GEMEINDE:13076014,"Boizenburg/Elbe, Stadt",GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,139,43.16546762589928
mv:GEMEINDE:13076016,Brahlstorf,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,353,45.32577903682719
mv:GEMEINDE:13076016,Brahlstorf,GEMEINDE,first_complete,2026-09-20T17:12:21.930864+00:00,353,45.32577903682719
mv:GEMEINDE:13076025,"Crivitz, Stadt",GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,393,58.524173027989825
mv:GEMEINDE:13076030,Dersenow,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,215,48.372093023255815
mv:GEMEINDE:13076030,Dersenow,GEMEINDE,first_complete,2026-09-20T17:12:21.930864+00:00,215,48.372093023255815
mv:GEMEINDE:13076033,Dobin am See,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,294,56.46258503401361
mv:GEMEINDE:13076034,"Dömitz, Stadt",GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,357,50.98039215686274
mv:GEMEINDE:13076044,Gneven,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,179,28.491620111731844
mv:GEMEINDE:13076044,Gneven,GEMEINDE,first_complete,2026-09-20T17:12:21.930864+00:00,179,28.491620111731844
mv:GEMEINDE:13076046,Göhlen,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,154,48.701298701298704
mv:GEMEINDE:13076048,"Goldberg, Stadt",GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,412,47.0873786407767
mv:GEMEINDE:13076056,Groß Godems,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,201,42.288557213930346
mv:GEMEINDE:13076056,Groß Godems,GEMEINDE,first_complete,2026-09-20T17:12:21.930864+00:00,201,42.288557213930346
mv:GEMEINDE:13076057,Groß Krams,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,86,46.51162790697674
mv:GEMEINDE:13076057,Groß Krams,GEMEINDE,first_complete,2026-09-20T17:12:21.930864+00:00,86,46.51162790697674
mv:GEMEINDE:13076060,"Hagenow, Stadt",GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,1080,44.72222222222222
mv:GEMEINDE:13076062,Hohen Pritz,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,171,64.91228070175438
mv:GEMEINDE:13076062,Hohen Pritz,GEMEINDE,first_complete,2026-09-20T17:12:21.930864+00:00,171,64.91228070175438
mv:GEMEINDE:13076067,Karenz,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,124,35.483870967741936
mv:GEMEINDE:13076067,Karenz,GEMEINDE,first_complete,2026-09-20T17:12:21.930864+00:00,124,35.483870967741936
mv:GEMEINDE:13076076,Kremmin,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,162,45.06172839506173
mv:GEMEINDE:13076076,Kremmin,GEMEINDE,first_complete,2026-09-20T17:12:21.930864+00:00,162,45.06172839506173
mv:GEMEINDE:13076082,Leezen,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,316,38.607594936708864
mv:GEMEINDE:13076085,Lewitzrand,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,448,49.107142857142854
mv:GEMEINDE:13076087,Lüblow,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,87,41.37931034482759
mv:GEMEINDE:13076088,"Lübtheen, Stadt",GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,936,45.19230769230769
mv:GEMEINDE:13076089,"Lübz, Stadt",GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,336,44.642857142857146
mv:GEMEINDE:13076090,"Ludwigslust, Stadt",GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,252,42.06349206349206
mv:GEMEINDE:13076092,Lüttow-Valluhn,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,367,41.14441416893733
mv:GEMEINDE:13076092,Lüttow-Valluhn,GEMEINDE,first_complete,2026-09-20T17:12:21.930864+00:00,367,41.14441416893733
mv:GEMEINDE:13076093,Malk Göhren,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,237,47.67932489451477
mv:GEMEINDE:13076093,Malk Göhren,GEMEINDE,first_complete,2026-09-20T17:12:21.930864+00:00,237,47.67932489451477
mv:GEMEINDE:13076097,Milow,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,175,38.857142857142854
mv:GEMEINDE:13076097,Milow,GEMEINDE,first_complete,2026-09-20T17:12:21.930864+00:00,175,38.857142857142854
mv:GEMEINDE:13076100,Muchow,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,168,44.642857142857146
mv:GEMEINDE:13076100,Muchow,GEMEINDE,first_complete,2026-09-20T17:12:21.930864+00:00,168,44.642857142857146
mv:GEMEINDE:13076105,"Neustadt-Glewe, Stadt",GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,282,59.57446808510638
mv:GEMEINDE:13076112,Pinnow,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,435,33.333333333333336
mv:GEMEINDE:13076114,"Plau am See, Stadt",GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,300,51.333333333333336
mv:GEMEINDE:13076117,Raben Steinfeld,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,535,37.38317757009346
mv:GEMEINDE:13076117,Raben Steinfeld,GEMEINDE,first_complete,2026-09-20T17:12:21.930864+00:00,535,37.38317757009346
mv:GEMEINDE:13076121,Schossin,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,146,42.465753424657535
mv:GEMEINDE:13076121,Schossin,GEMEINDE,first_complete,2026-09-20T17:12:21.930864+00:00,146,42.465753424657535
mv:GEMEINDE:13076125,Siggelkow,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,110,48.18181818181818
mv:GEMEINDE:13076126,Spornitz,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,164,40.24390243902439
mv:GEMEINDE:13076129,Stolpe,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,181,51.38121546961326
mv:GEMEINDE:13076129,Stolpe,GEMEINDE,first_complete,2026-09-20T17:12:21.930864+00:00,181,51.38121546961326
mv:GEMEINDE:13076130,Stralendorf,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,606,45.21452145214521
mv:GEMEINDE:13076130,Stralendorf,GEMEINDE,first_complete,2026-09-20T17:12:21.930864+00:00,606,45.21452145214521
mv:GEMEINDE:13076136,Teldau,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,410,45.853658536585364
mv:GEMEINDE:13076136,Teldau,GEMEINDE,first_complete,2026-09-20T17:12:21.930864+00:00,410,45.853658536585364
mv:GEMEINDE:13076138,Tessin b. Boizenburg,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,235,50.212765957446805
mv:GEMEINDE:13076138,Tessin b. Boizenburg,GEMEINDE,first_complete,2026-09-20T17:12:21.930864+00:00,235,50.212765957446805
mv:GEMEINDE:13076140,Tramm,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,268,48.507462686567166
mv:GEMEINDE:13076142,Vellahn,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,610,49.18032786885246
mv:GEMEINDE:13076151,Werder,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,182,50.54945054945055
mv:GEMEINDE:13076151,Werder,GEMEINDE,first_complete,2026-09-20T17:12:21.930864+00:00,182,50.54945054945055
mv:GEMEINDE:13076158,Zapel,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,219,45.662100456621005
mv:GEMEINDE:13076158,Zapel,GEMEINDE,first_complete,2026-09-20T17:12:21.930864+00:00,219,45.662100456621005
mv:GEMEINDE:13076161,Zierzow,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,212,54.24528301886792
mv:GEMEINDE:13076161,Zierzow,GEMEINDE,first_complete,2026-09-20T17:12:21.930864+00:00,212,54.24528301886792
mv:GEMEINDE:13076162,Zölkow,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,312,48.07692307692308
mv:GEMEINDE:13076163,Zülow,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,76,48.68421052631579
mv:GEMEINDE:13076163,Zülow,GEMEINDE,first_complete,2026-09-20T17:12:21.930864+00:00,76,48.68421052631579
mv:GEMEINDE:13076166,Ganzlin,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,273,49.08424908424909
mv:GEMEINDE:13076168,Ruhner Berge,GEMEINDE,first_positive,2026-09-20T17:12:21.930864+00:00,576,56.94444444444444
mv:WAHLKREIS:10,10,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,1641,42.900670322973795
mv:WAHLKREIS:11,11,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,1658,44.149577804583835
mv:WAHLKREIS:12,12,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,2537,44.22546314544738
mv:WAHLKREIS:13,13,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,3549,52.88813750352212
mv:WAHLKREIS:14,14,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,5109,52.887062047367394
mv:WAHLKREIS:15,15,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,4782,52.78126306984525
mv:WAHLKREIS:16,16,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,2316,46.848013816925736
mv:WAHLKREIS:17,17,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,4262,45.63585171281089
mv:WAHLKREIS:18,18,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,1994,44.93480441323972
mv:WAHLKREIS:19,19,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,1674,46.5352449223417
mv:WAHLKREIS:2,2,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,1072,46.548507462686565
mv:WAHLKREIS:20,20,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,4979,47.51958224543081
mv:WAHLKREIS:21,21,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,3676,49.42872687704026
mv:WAHLKREIS:22,22,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,6457,53.95694595013164
mv:WAHLKREIS:23,23,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,1574,44.282083862770016
mv:WAHLKREIS:24,24,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,2235,54.58612975391499
mv:WAHLKREIS:25,25,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,1651,51.30224106602059
mv:WAHLKREIS:27,27,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,3812,41.50052465897167
mv:WAHLKREIS:28,28,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,3048,44.356955380577425
mv:WAHLKREIS:29,29,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,5917,56.2447186074024
mv:WAHLKREIS:3,3,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,2196,39.66302367941712
mv:WAHLKREIS:30,30,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,3561,59.78657680426846
mv:WAHLKREIS:31,31,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,3389,49.92623192682207
mv:WAHLKREIS:32,32,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,3375,44.50370370370371
mv:WAHLKREIS:33,33,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,585,55.38461538461539
mv:WAHLKREIS:34,34,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,730,52.73972602739726
mv:WAHLKREIS:35,35,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,4288,51.91231343283582
mv:WAHLKREIS:36,36,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,4695,56.37912673056443
mv:WAHLKREIS:4,4,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,1538,38.36150845253576
mv:WAHLKREIS:7,7,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,152,45.39473684210526
mv:WAHLKREIS:8,8,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,548,29.197080291970803
mv:WAHLKREIS:9,9,WAHLKREIS,first_positive,2026-09-20T17:12:21.930864+00:00,729,39.368998628257884
mv:GEMEINDE:13071007,Basedow,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,381,53.805774278215225
mv:GEMEINDE:13071007,Basedow,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,381,53.805774278215225
mv:GEMEINDE:13071011,Blankensee,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,593,52.1079258010118
mv:GEMEINDE:13071013,Bollewick,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,353,49.008498583569406
mv:GEMEINDE:13071023,Bütow,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,276,57.971014492753625
mv:GEMEINDE:13071023,Bütow,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,276,57.971014492753625
mv:GEMEINDE:13071025,Carpin,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,425,52.705882352941174
mv:GEMEINDE:13071025,Carpin,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,425,52.705882352941174
mv:GEMEINDE:13071029,"Demmin, Hansestadt",GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,580,59.13793103448276
mv:GEMEINDE:13071036,Fünfseen,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,594,43.0976430976431
mv:GEMEINDE:13071088,Leizen,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,295,48.47457627118644
mv:GEMEINDE:13071093,"Malchow, Inselstadt",GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,723,46.88796680497925
mv:GEMEINDE:13071111,Neverin,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,553,42.495479204339965
mv:GEMEINDE:13071111,Neverin,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,553,42.495479204339965
mv:GEMEINDE:13071112,Nossendorf,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,379,67.81002638522428
mv:GEMEINDE:13071112,Nossendorf,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,379,67.81002638522428
mv:GEMEINDE:13071122,Rechlin,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,103,51.45631067961165
mv:GEMEINDE:13071125,Röckwitz,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,175,53.714285714285715
mv:GEMEINDE:13071125,Röckwitz,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,175,53.714285714285715
mv:GEMEINDE:13071133,Schwarz,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,225,38.666666666666664
mv:GEMEINDE:13071133,Schwarz,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,225,38.666666666666664
mv:GEMEINDE:13071136,Siedenbrünzow,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,258,57.36434108527132
mv:GEMEINDE:13071136,Siedenbrünzow,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,258,57.36434108527132
mv:GEMEINDE:13071137,Sietow,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,342,45.90643274853801
mv:GEMEINDE:13071137,Sietow,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,342,45.90643274853801
mv:GEMEINDE:13071143,Stuer,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,151,47.019867549668874
mv:GEMEINDE:13071143,Stuer,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,151,47.019867549668874
mv:GEMEINDE:13071155,Walow,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,260,44.61538461538461
mv:GEMEINDE:13071155,Walow,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,260,44.61538461538461
mv:GEMEINDE:13071157,Warrenzin,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,205,60.97560975609756
mv:GEMEINDE:13071157,Warrenzin,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,205,60.97560975609756
mv:GEMEINDE:13071158,Werder,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,300,63.333333333333336
mv:GEMEINDE:13071158,Werder,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,300,63.333333333333336
mv:GEMEINDE:13071161,Woggersin,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,294,42.17687074829932
mv:GEMEINDE:13071161,Woggersin,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,294,42.17687074829932
mv:GEMEINDE:13071167,Wustrow,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,342,45.90643274853801
mv:GEMEINDE:13071167,Wustrow,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,342,45.90643274853801
mv:GEMEINDE:13071170,Zirzow,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,208,43.26923076923077
mv:GEMEINDE:13071170,Zirzow,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,208,43.26923076923077
mv:GEMEINDE:13071173,Kuckssee,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,346,54.91329479768786
mv:GEMEINDE:13071175,Eldetal,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,507,47.53451676528599
mv:GEMEINDE:13071176,Südmüritz,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,225,43.111111111111114
mv:GEMEINDE:13071761,Briefwahl Stargarder Land,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,533,28.893058161350844
mv:GEMEINDE:13071761,Briefwahl Stargarder Land,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,533,28.893058161350844
mv:GEMEINDE:13072002,Alt Bukow,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,268,43.656716417910445
mv:GEMEINDE:13072002,Alt Bukow,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,268,43.656716417910445
mv:GEMEINDE:13072008,Bastorf,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,507,48.717948717948715
mv:GEMEINDE:13072008,Bastorf,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,507,48.717948717948715
mv:GEMEINDE:13072012,Bentwisch,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,599,44.574290484140235
mv:GEMEINDE:13072013,Bernitt,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,236,53.389830508474574
mv:GEMEINDE:13072014,Biendorf,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,274,53.284671532846716
mv:GEMEINDE:13072017,"Börgerende-Rethwisch, Ostseebad",GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,845,38.69822485207101
mv:GEMEINDE:13072022,Carinerland,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,283,45.22968197879859
mv:GEMEINDE:13072027,Dolgen am See,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,302,42.384105960264904
mv:GEMEINDE:13072027,Dolgen am See,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,302,42.384105960264904
mv:GEMEINDE:13072034,Gnewitz,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,121,52.892561983471076
mv:GEMEINDE:13072034,Gnewitz,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,121,52.892561983471076
mv:GEMEINDE:13072040,Groß Wokern,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,566,48.93992932862191
mv:GEMEINDE:13072040,Groß Wokern,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,566,48.93992932862191
mv:GEMEINDE:13072047,Hohenfelde,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,444,30.855855855855857
mv:GEMEINDE:13072047,Hohenfelde,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,444,30.855855855855857
mv:GEMEINDE:13072048,Hoppenrade,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,320,57.8125
mv:GEMEINDE:13072048,Hoppenrade,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,320,57.8125
mv:GEMEINDE:13072053,Klein Belitz,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,461,51.19305856832972
mv:GEMEINDE:13072053,Klein Belitz,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,461,51.19305856832972
mv:GEMEINDE:13072055,Klein Upahl,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,132,44.696969696969695
mv:GEMEINDE:13072055,Klein Upahl,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,132,44.696969696969695
mv:GEMEINDE:13072057,Kritzmow,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,410,32.19512195121951
mv:GEMEINDE:13072062,"Laage, Recknitzstadt",GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,456,41.00877192982456
mv:GEMEINDE:13072069,Lüssow,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,554,57.40072202166065
mv:GEMEINDE:13072069,Lüssow,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,554,57.40072202166065
mv:GEMEINDE:13072079,Plaaz,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,391,49.61636828644501
mv:GEMEINDE:13072079,Plaaz,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,391,49.61636828644501
mv:GEMEINDE:13072080,Pölchow,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,519,37.57225433526011
mv:GEMEINDE:13072080,Pölchow,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,519,37.57225433526011
mv:GEMEINDE:13072084,Reimershagen,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,211,43.60189573459716
mv:GEMEINDE:13072084,Reimershagen,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,211,43.60189573459716
mv:GEMEINDE:13072103,Sukow-Levitzow,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,252,47.61904761904762
mv:GEMEINDE:13072103,Sukow-Levitzow,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,252,47.61904761904762
mv:GEMEINDE:13072105,"Tessin, Blumenstadt",GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,214,49.06542056074766
mv:GEMEINDE:13072117,Wittenbeck,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,425,46.35294117647059
mv:GEMEINDE:13072117,Wittenbeck,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,425,46.35294117647059
mv:GEMEINDE:13073030,"Glowe, Ostseebad",GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,455,47.252747252747255
mv:GEMEINDE:13073030,"Glowe, Ostseebad",GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,455,47.252747252747255
mv:GEMEINDE:13073039,Hugoldsdorf,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,64,65.625
mv:GEMEINDE:13073039,Hugoldsdorf,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,64,65.625
mv:GEMEINDE:13073049,Lietzow,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,139,45.32374100719424
mv:GEMEINDE:13073049,Lietzow,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,139,45.32374100719424
mv:GEMEINDE:13073050,Lindholz,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,285,57.89473684210526
mv:GEMEINDE:13073050,Lindholz,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,285,57.89473684210526
mv:GEMEINDE:13073053,Lüdershagen,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,306,52.287581699346404
mv:GEMEINDE:13073053,Lüdershagen,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,306,52.287581699346404
mv:GEMEINDE:13073059,Neuenkirchen,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,154,40.90909090909091
mv:GEMEINDE:13073059,Neuenkirchen,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,154,40.90909090909091
mv:GEMEINDE:13073062,Papenhagen,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,251,60.95617529880478
mv:GEMEINDE:13073062,Papenhagen,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,251,60.95617529880478
mv:GEMEINDE:13073064,Patzig,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,235,48.51063829787234
mv:GEMEINDE:13073064,Patzig,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,235,48.51063829787234
mv:GEMEINDE:13073068,Prohn,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,367,55.858310626702995
mv:GEMEINDE:13073069,Pruchten,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,277,49.458483754512635
mv:GEMEINDE:13073077,Saal,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,217,58.525345622119815
mv:GEMEINDE:13073080,"Sassnitz, Stadt",GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,583,52.315608919382505
mv:GEMEINDE:13073082,Schlemmin,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,164,49.390243902439025
mv:GEMEINDE:13073082,Schlemmin,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,164,49.390243902439025
mv:GEMEINDE:13073084,"Sellin, Ostseebad",GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,423,46.09929078014184
mv:GEMEINDE:13073085,Semlow,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,328,44.81707317073171
mv:GEMEINDE:13073085,Semlow,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,328,44.81707317073171
mv:GEMEINDE:13073086,Splietsdorf,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,246,66.26016260162602
mv:GEMEINDE:13073086,Splietsdorf,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,246,66.26016260162602
mv:GEMEINDE:13073088,"Stralsund, Hansestadt",GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,3371,45.713438148917234
mv:GEMEINDE:13073096,Velgast,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,374,52.406417112299465
mv:GEMEINDE:13073100,Wieck a. Darß,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,363,47.382920110192835
mv:GEMEINDE:13073100,Wieck a. Darß,GEMEINDE,first_complete,2026-09-20T17:20:05.289359+00:00,363,47.382920110192835
mv:GEMEINDE:13073107,"Mönchgut, Ostseebad",GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,514,42.217898832684824
mv:GEMEINDE:13074008,Bobitz,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,337,37.982195845697326
mv:GEMEINDE:13074019,Dorf Mecklenburg,GEMEINDE,first_positive,2026-09-20T17:20:05.289359+00:00,383,47.51958224543081
