row_key,vote_type,party_key,party_name,votes,votes_2021,share_percent_2021,delta_votes_vs_2021,delta_share_percent_vs_2021
mv:WAHLBEZIRK:13004000:9:53,Erststimmen,GRÜNE,GRÜNE,7,,,,
mv:WAHLBEZIRK:13004000:9:53,Erststimmen,SPD,SPD,276,,,,
mv:WAHLBEZIRK:13004000:9:53,Zweitstimmen,AfD,AfD,377,,,,
mv:WAHLBEZIRK:13004000:9:53,Zweitstimmen,BSW,BSW,21,,,,
mv:WAHLBEZIRK:13004000:9:53,Zweitstimmen,Bündnis C,Bündnis C,0,,,,
mv:WAHLBEZIRK:13004000:9:53,Zweitstimmen,CDU,CDU,9,,,,
mv:WAHLBEZIRK:13004000:9:53,Zweitstimmen,Die Linke,Die Linke,52,,,,
mv:WAHLBEZIRK:13004000:9:53,Zweitstimmen,Die PARTEI,Die PARTEI,0,,,,
mv:WAHLBEZIRK:13004000:9:53,Zweitstimmen,FDP,FDP,0,,,,
mv:WAHLBEZIRK:13004000:9:53,Zweitstimmen,FREIE WÄHLER,FREIE WÄHLER,1,,,,
mv:WAHLBEZIRK:13004000:9:53,Zweitstimmen,GRÜNE,GRÜNE,12,,,,
mv:WAHLBEZIRK:13004000:9:53,Zweitstimmen,Handwerker Partei Deutschland,Handwerker Partei Deutschland,3,,,,
mv:WAHLBEZIRK:13004000:9:53,Zweitstimmen,KPD,KPD,0,,,,
mv:WAHLBEZIRK:13004000:9:53,Zweitstimmen,PIRATEN,PIRATEN,2,,,,
mv:WAHLBEZIRK:13004000:9:53,Zweitstimmen,PdF,PdF,0,,,,
mv:WAHLBEZIRK:13004000:9:53,Zweitstimmen,SPD,SPD,268,,,,
mv:WAHLBEZIRK:13004000:9:53,Zweitstimmen,Team Freiheit,Team Freiheit,0,,,,
mv:WAHLBEZIRK:13004000:9:53,Zweitstimmen,Tierschutzpartei,Tierschutzpartei,11,,,,
mv:WAHLBEZIRK:13004000:9:53,Zweitstimmen,Volt,Volt,1,,,,
mv:WAHLBEZIRK:13004000:9:53,Zweitstimmen,WLD,WLD,0,,,,
mv:WAHLBEZIRK:13004000:9:53,Zweitstimmen,ÖDP,ÖDP,1,,,,
mv:WAHLBEZIRK:13004000:9:54,Erststimmen,AfD,AfD,379,,,,
mv:WAHLBEZIRK:13004000:9:54,Erststimmen,BSW,BSW,18,,,,
mv:WAHLBEZIRK:13004000:9:54,Erststimmen,CDU,CDU,13,,,,
mv:WAHLBEZIRK:13004000:9:54,Erststimmen,Die Linke,Die Linke,58,,,,
mv:WAHLBEZIRK:13004000:9:54,Erststimmen,FDP,FDP,4,,,,
mv:WAHLBEZIRK:13004000:9:54,Erststimmen,GRÜNE,GRÜNE,10,,,,
mv:WAHLBEZIRK:13004000:9:54,Erststimmen,SPD,SPD,202,,,,
mv:WAHLBEZIRK:13004000:9:54,Zweitstimmen,AfD,AfD,366,,,,
mv:WAHLBEZIRK:13004000:9:54,Zweitstimmen,BSW,BSW,25,,,,
mv:WAHLBEZIRK:13004000:9:54,Zweitstimmen,Bündnis C,Bündnis C,2,,,,
mv:WAHLBEZIRK:13004000:9:54,Zweitstimmen,CDU,CDU,10,,,,
mv:WAHLBEZIRK:13004000:9:54,Zweitstimmen,Die Linke,Die Linke,45,,,,
mv:WAHLBEZIRK:13004000:9:54,Zweitstimmen,Die PARTEI,Die PARTEI,3,,,,
mv:WAHLBEZIRK:13004000:9:54,Zweitstimmen,FDP,FDP,2,,,,
mv:WAHLBEZIRK:13004000:9:54,Zweitstimmen,FREIE WÄHLER,FREIE WÄHLER,0,,,,
mv:WAHLBEZIRK:13004000:9:54,Zweitstimmen,GRÜNE,GRÜNE,13,,,,
mv:WAHLBEZIRK:13004000:9:54,Zweitstimmen,Handwerker Partei Deutschland,Handwerker Partei Deutschland,1,,,,
mv:WAHLBEZIRK:13004000:9:54,Zweitstimmen,KPD,KPD,1,,,,
mv:WAHLBEZIRK:13004000:9:54,Zweitstimmen,PIRATEN,PIRATEN,1,,,,
mv:WAHLBEZIRK:13004000:9:54,Zweitstimmen,PdF,PdF,0,,,,
mv:WAHLBEZIRK:13004000:9:54,Zweitstimmen,SPD,SPD,208,,,,
mv:WAHLBEZIRK:13004000:9:54,Zweitstimmen,Team Freiheit,Team Freiheit,1,,,,
mv:WAHLBEZIRK:13004000:9:54,Zweitstimmen,Tierschutzpartei,Tierschutzpartei,5,,,,
mv:WAHLBEZIRK:13004000:9:54,Zweitstimmen,Volt,Volt,0,,,,
mv:WAHLBEZIRK:13004000:9:54,Zweitstimmen,WLD,WLD,2,,,,
mv:WAHLBEZIRK:13004000:9:54,Zweitstimmen,ÖDP,ÖDP,0,,,,
mv:WAHLBEZIRK:13004000:9:55,Erststimmen,AfD,AfD,377,,,,
mv:WAHLBEZIRK:13004000:9:55,Erststimmen,BSW,BSW,15,,,,
mv:WAHLBEZIRK:13004000:9:55,Erststimmen,CDU,CDU,6,,,,
mv:WAHLBEZIRK:13004000:9:55,Erststimmen,Die Linke,Die Linke,40,,,,
mv:WAHLBEZIRK:13004000:9:55,Erststimmen,FDP,FDP,5,,,,
mv:WAHLBEZIRK:13004000:9:55,Erststimmen,GRÜNE,GRÜNE,7,,,,
mv:WAHLBEZIRK:13004000:9:55,Erststimmen,SPD,SPD,220,,,,
mv:WAHLBEZIRK:13004000:9:55,Zweitstimmen,AfD,AfD,368,,,,
mv:WAHLBEZIRK:13004000:9:55,Zweitstimmen,BSW,BSW,19,,,,
mv:WAHLBEZIRK:13004000:9:55,Zweitstimmen,Bündnis C,Bündnis C,0,,,,
mv:WAHLBEZIRK:13004000:9:55,Zweitstimmen,CDU,CDU,9,,,,
mv:WAHLBEZIRK:13004000:9:55,Zweitstimmen,Die Linke,Die Linke,34,,,,
mv:WAHLBEZIRK:13004000:9:55,Zweitstimmen,Die PARTEI,Die PARTEI,3,,,,
mv:WAHLBEZIRK:13004000:9:55,Zweitstimmen,FDP,FDP,3,,,,
mv:WAHLBEZIRK:13004000:9:55,Zweitstimmen,FREIE WÄHLER,FREIE WÄHLER,0,,,,
mv:WAHLBEZIRK:13004000:9:55,Zweitstimmen,GRÜNE,GRÜNE,13,,,,
mv:WAHLBEZIRK:13004000:9:55,Zweitstimmen,Handwerker Partei Deutschland,Handwerker Partei Deutschland,2,,,,
mv:WAHLBEZIRK:13004000:9:55,Zweitstimmen,KPD,KPD,0,,,,
mv:WAHLBEZIRK:13004000:9:55,Zweitstimmen,PIRATEN,PIRATEN,1,,,,
mv:WAHLBEZIRK:13004000:9:55,Zweitstimmen,PdF,PdF,0,,,,
mv:WAHLBEZIRK:13004000:9:55,Zweitstimmen,SPD,SPD,205,,,,
mv:WAHLBEZIRK:13004000:9:55,Zweitstimmen,Team Freiheit,Team Freiheit,2,,,,
mv:WAHLBEZIRK:13004000:9:55,Zweitstimmen,Tierschutzpartei,Tierschutzpartei,8,,,,
mv:WAHLBEZIRK:13004000:9:55,Zweitstimmen,Volt,Volt,1,,,,
mv:WAHLBEZIRK:13004000:9:55,Zweitstimmen,WLD,WLD,0,,,,
mv:WAHLBEZIRK:13004000:9:55,Zweitstimmen,ÖDP,ÖDP,0,,,,
mv:WAHLBEZIRK:13004000:9:918,Erststimmen,AfD,AfD,93,,,,
mv:WAHLBEZIRK:13004000:9:918,Erststimmen,BSW,BSW,33,,,,
mv:WAHLBEZIRK:13004000:9:918,Erststimmen,CDU,CDU,93,,,,
mv:WAHLBEZIRK:13004000:9:918,Erststimmen,Die Linke,Die Linke,33,,,,
mv:WAHLBEZIRK:13004000:9:918,Erststimmen,FDP,FDP,12,,,,
mv:WAHLBEZIRK:13004000:9:918,Erststimmen,GRÜNE,GRÜNE,36,,,,
mv:WAHLBEZIRK:13004000:9:918,Erststimmen,SPD,SPD,302,,,,
mv:WAHLBEZIRK:13004000:9:918,Zweitstimmen,AfD,AfD,89,,,,
mv:WAHLBEZIRK:13004000:9:918,Zweitstimmen,BSW,BSW,31,,,,
mv:WAHLBEZIRK:13004000:9:918,Zweitstimmen,Bündnis C,Bündnis C,0,,,,
mv:WAHLBEZIRK:13004000:9:918,Zweitstimmen,CDU,CDU,73,,,,
mv:WAHLBEZIRK:13004000:9:918,Zweitstimmen,Die Linke,Die Linke,35,,,,
mv:WAHLBEZIRK:13004000:9:918,Zweitstimmen,Die PARTEI,Die PARTEI,2,,,,
mv:WAHLBEZIRK:13004000:9:918,Zweitstimmen,FDP,FDP,6,,,,
mv:WAHLBEZIRK:13004000:9:918,Zweitstimmen,FREIE WÄHLER,FREIE WÄHLER,4,,,,
mv:WAHLBEZIRK:13004000:9:918,Zweitstimmen,GRÜNE,GRÜNE,87,,,,
mv:WAHLBEZIRK:13004000:9:918,Zweitstimmen,Handwerker Partei Deutschland,Handwerker Partei Deutschland,1,,,,
mv:WAHLBEZIRK:13004000:9:918,Zweitstimmen,KPD,KPD,1,,,,
mv:WAHLBEZIRK:13004000:9:918,Zweitstimmen,PIRATEN,PIRATEN,2,,,,
mv:WAHLBEZIRK:13004000:9:918,Zweitstimmen,PdF,PdF,0,,,,
mv:WAHLBEZIRK:13004000:9:918,Zweitstimmen,SPD,SPD,263,,,,
mv:WAHLBEZIRK:13004000:9:918,Zweitstimmen,Team Freiheit,Team Freiheit,4,,,,
mv:WAHLBEZIRK:13004000:9:918,Zweitstimmen,Tierschutzpartei,Tierschutzpartei,4,,,,
mv:WAHLBEZIRK:13004000:9:918,Zweitstimmen,Volt,Volt,0,,,,
mv:WAHLBEZIRK:13004000:9:918,Zweitstimmen,WLD,WLD,1,,,,
mv:WAHLBEZIRK:13004000:9:918,Zweitstimmen,ÖDP,ÖDP,1,,,,
mv:WAHLBEZIRK:13004000:9:919,Erststimmen,AfD,AfD,163,,,,
mv:WAHLBEZIRK:13004000:9:919,Erststimmen,BSW,BSW,35,,,,
mv:WAHLBEZIRK:13004000:9:919,Erststimmen,CDU,CDU,56,,,,
mv:WAHLBEZIRK:13004000:9:919,Erststimmen,Die Linke,Die Linke,61,,,,
mv:WAHLBEZIRK:13004000:9:919,Erststimmen,FDP,FDP,25,,,,
mv:WAHLBEZIRK:13004000:9:919,Erststimmen,GRÜNE,GRÜNE,25,,,,
mv:WAHLBEZIRK:13004000:9:919,Erststimmen,SPD,SPD,429,,,,
mv:WAHLBEZIRK:13004000:9:919,Zweitstimmen,AfD,AfD,159,,,,
mv:WAHLBEZIRK:13004000:9:919,Zweitstimmen,BSW,BSW,41,,,,
mv:WAHLBEZIRK:13004000:9:919,Zweitstimmen,Bündnis C,Bündnis C,1,,,,
mv:WAHLBEZIRK:13004000:9:919,Zweitstimmen,CDU,CDU,52,,,,
mv:WAHLBEZIRK:13004000:9:919,Zweitstimmen,Die Linke,Die Linke,62,,,,
mv:WAHLBEZIRK:13004000:9:919,Zweitstimmen,Die PARTEI,Die PARTEI,2,,,,
mv:WAHLBEZIRK:13004000:9:919,Zweitstimmen,FDP,FDP,13,,,,
mv:WAHLBEZIRK:13004000:9:919,Zweitstimmen,FREIE WÄHLER,FREIE WÄHLER,6,,,,
mv:WAHLBEZIRK:13004000:9:919,Zweitstimmen,GRÜNE,GRÜNE,49,,,,
mv:WAHLBEZIRK:13004000:9:919,Zweitstimmen,Handwerker Partei Deutschland,Handwerker Partei Deutschland,1,,,,
mv:WAHLBEZIRK:13004000:9:919,Zweitstimmen,KPD,KPD,1,,,,
mv:WAHLBEZIRK:13004000:9:919,Zweitstimmen,PIRATEN,PIRATEN,0,,,,
mv:WAHLBEZIRK:13004000:9:919,Zweitstimmen,PdF,PdF,0,,,,
mv:WAHLBEZIRK:13004000:9:919,Zweitstimmen,SPD,SPD,398,,,,
mv:WAHLBEZIRK:13004000:9:919,Zweitstimmen,Team Freiheit,Team Freiheit,1,,,,
mv:WAHLBEZIRK:13004000:9:919,Zweitstimmen,Tierschutzpartei,Tierschutzpartei,5,,,,
mv:WAHLBEZIRK:13004000:9:919,Zweitstimmen,Volt,Volt,2,,,,
mv:WAHLBEZIRK:13004000:9:919,Zweitstimmen,WLD,WLD,2,,,,
mv:WAHLBEZIRK:13004000:9:919,Zweitstimmen,ÖDP,ÖDP,0,,,,
mv:WAHLBEZIRK:13004000:9:920,Erststimmen,AfD,AfD,166,,,,
mv:WAHLBEZIRK:13004000:9:920,Erststimmen,BSW,BSW,36,,,,
mv:WAHLBEZIRK:13004000:9:920,Erststimmen,CDU,CDU,86,,,,
mv:WAHLBEZIRK:13004000:9:920,Erststimmen,Die Linke,Die Linke,64,,,,
mv:WAHLBEZIRK:13004000:9:920,Erststimmen,FDP,FDP,17,,,,
mv:WAHLBEZIRK:13004000:9:920,Erststimmen,GRÜNE,GRÜNE,30,,,,
mv:WAHLBEZIRK:13004000:9:920,Erststimmen,SPD,SPD,423,,,,
mv:WAHLBEZIRK:13004000:9:920,Zweitstimmen,AfD,AfD,162,,,,
mv:WAHLBEZIRK:13004000:9:920,Zweitstimmen,BSW,BSW,29,,,,
mv:WAHLBEZIRK:13004000:9:920,Zweitstimmen,Bündnis C,Bündnis C,1,,,,
mv:WAHLBEZIRK:13004000:9:920,Zweitstimmen,CDU,CDU,71,,,,
mv:WAHLBEZIRK:13004000:9:920,Zweitstimmen,Die Linke,Die Linke,59,,,,
mv:WAHLBEZIRK:13004000:9:920,Zweitstimmen,Die PARTEI,Die PARTEI,3,,,,
mv:WAHLBEZIRK:13004000:9:920,Zweitstimmen,FDP,FDP,15,,,,
mv:WAHLBEZIRK:13004000:9:920,Zweitstimmen,FREIE WÄHLER,FREIE WÄHLER,4,,,,
mv:WAHLBEZIRK:13004000:9:920,Zweitstimmen,GRÜNE,GRÜNE,54,,,,
mv:WAHLBEZIRK:13004000:9:920,Zweitstimmen,Handwerker Partei Deutschland,Handwerker Partei Deutschland,1,,,,
mv:WAHLBEZIRK:13004000:9:920,Zweitstimmen,KPD,KPD,2,,,,
mv:WAHLBEZIRK:13004000:9:920,Zweitstimmen,PIRATEN,PIRATEN,3,,,,
mv:WAHLBEZIRK:13004000:9:920,Zweitstimmen,PdF,PdF,1,,,,
mv:WAHLBEZIRK:13004000:9:920,Zweitstimmen,SPD,SPD,404,,,,
mv:WAHLBEZIRK:13004000:9:920,Zweitstimmen,Team Freiheit,Team Freiheit,3,,,,
mv:WAHLBEZIRK:13004000:9:920,Zweitstimmen,Tierschutzpartei,Tierschutzpartei,11,,,,
mv:WAHLBEZIRK:13004000:9:920,Zweitstimmen,Volt,Volt,1,,,,
mv:WAHLBEZIRK:13004000:9:920,Zweitstimmen,WLD,WLD,0,,,,
mv:WAHLBEZIRK:13004000:9:920,Zweitstimmen,ÖDP,ÖDP,0,,,,
mv:WAHLBEZIRK:13004000:9:921,Erststimmen,AfD,AfD,210,,,,
mv:WAHLBEZIRK:13004000:9:921,Erststimmen,BSW,BSW,51,,,,
mv:WAHLBEZIRK:13004000:9:921,Erststimmen,CDU,CDU,91,,,,
mv:WAHLBEZIRK:13004000:9:921,Erststimmen,Die Linke,Die Linke,69,,,,
mv:WAHLBEZIRK:13004000:9:921,Erststimmen,FDP,FDP,41,,,,
mv:WAHLBEZIRK:13004000:9:921,Erststimmen,GRÜNE,GRÜNE,33,,,,
mv:WAHLBEZIRK:13004000:9:921,Erststimmen,SPD,SPD,486,,,,
mv:WAHLBEZIRK:13004000:9:921,Zweitstimmen,AfD,AfD,202,,,,
mv:WAHLBEZIRK:13004000:9:921,Zweitstimmen,BSW,BSW,47,,,,
mv:WAHLBEZIRK:13004000:9:921,Zweitstimmen,Bündnis C,Bündnis C,1,,,,
mv:WAHLBEZIRK:13004000:9:921,Zweitstimmen,CDU,CDU,91,,,,
mv:WAHLBEZIRK:13004000:9:921,Zweitstimmen,Die Linke,Die Linke,79,,,,
mv:WAHLBEZIRK:13004000:9:921,Zweitstimmen,Die PARTEI,Die PARTEI,5,,,,
mv:WAHLBEZIRK:13004000:9:921,Zweitstimmen,FDP,FDP,20,,,,
mv:WAHLBEZIRK:13004000:9:921,Zweitstimmen,FREIE WÄHLER,FREIE WÄHLER,3,,,,
mv:WAHLBEZIRK:13004000:9:921,Zweitstimmen,GRÜNE,GRÜNE,67,,,,
mv:WAHLBEZIRK:13004000:9:921,Zweitstimmen,Handwerker Partei Deutschland,Handwerker Partei Deutschland,5,,,,
mv:WAHLBEZIRK:13004000:9:921,Zweitstimmen,KPD,KPD,1,,,,
mv:WAHLBEZIRK:13004000:9:921,Zweitstimmen,PIRATEN,PIRATEN,3,,,,
mv:WAHLBEZIRK:13004000:9:921,Zweitstimmen,PdF,PdF,0,,,,
mv:WAHLBEZIRK:13004000:9:921,Zweitstimmen,SPD,SPD,447,,,,
mv:WAHLBEZIRK:13004000:9:921,Zweitstimmen,Team Freiheit,Team Freiheit,3,,,,
mv:WAHLBEZIRK:13004000:9:921,Zweitstimmen,Tierschutzpartei,Tierschutzpartei,9,,,,
mv:WAHLBEZIRK:13004000:9:921,Zweitstimmen,Volt,Volt,1,,,,
mv:WAHLBEZIRK:13004000:9:921,Zweitstimmen,WLD,WLD,0,,,,
mv:WAHLBEZIRK:13004000:9:921,Zweitstimmen,ÖDP,ÖDP,0,,,,
mv:WAHLBEZIRK:13004000:9:922,Erststimmen,AfD,AfD,182,,,,
mv:WAHLBEZIRK:13004000:9:922,Erststimmen,BSW,BSW,36,,,,
mv:WAHLBEZIRK:13004000:9:922,Erststimmen,CDU,CDU,42,,,,
mv:WAHLBEZIRK:13004000:9:922,Erststimmen,Die Linke,Die Linke,89,,,,
mv:WAHLBEZIRK:13004000:9:922,Erststimmen,FDP,FDP,17,,,,
mv:WAHLBEZIRK:13004000:9:922,Erststimmen,GRÜNE,GRÜNE,18,,,,
mv:WAHLBEZIRK:13004000:9:922,Erststimmen,SPD,SPD,373,,,,
mv:WAHLBEZIRK:13004000:9:922,Zweitstimmen,AfD,AfD,177,,,,
mv:WAHLBEZIRK:13004000:9:922,Zweitstimmen,BSW,BSW,40,,,,
mv:WAHLBEZIRK:13004000:9:922,Zweitstimmen,Bündnis C,Bündnis C,0,,,,
mv:WAHLBEZIRK:13004000:9:922,Zweitstimmen,CDU,CDU,28,,,,
mv:WAHLBEZIRK:13004000:9:922,Zweitstimmen,Die Linke,Die Linke,79,,,,
mv:WAHLBEZIRK:13004000:9:922,Zweitstimmen,Die PARTEI,Die PARTEI,1,,,,
mv:WAHLBEZIRK:13004000:9:922,Zweitstimmen,FDP,FDP,4,,,,
mv:WAHLBEZIRK:13004000:9:922,Zweitstimmen,FREIE WÄHLER,FREIE WÄHLER,0,,,,
mv:WAHLBEZIRK:13004000:9:922,Zweitstimmen,GRÜNE,GRÜNE,39,,,,
mv:WAHLBEZIRK:13004000:9:922,Zweitstimmen,Handwerker Partei Deutschland,Handwerker Partei Deutschland,4,,,,
mv:WAHLBEZIRK:13004000:9:922,Zweitstimmen,KPD,KPD,0,,,,
mv:WAHLBEZIRK:13004000:9:922,Zweitstimmen,PIRATEN,PIRATEN,3,,,,
mv:WAHLBEZIRK:13004000:9:922,Zweitstimmen,PdF,PdF,3,,,,
mv:WAHLBEZIRK:13004000:9:922,Zweitstimmen,SPD,SPD,367,,,,
mv:WAHLBEZIRK:13004000:9:922,Zweitstimmen,Team Freiheit,Team Freiheit,3,,,,
mv:WAHLBEZIRK:13004000:9:922,Zweitstimmen,Tierschutzpartei,Tierschutzpartei,7,,,,
mv:WAHLBEZIRK:13004000:9:922,Zweitstimmen,Volt,Volt,4,,,,
mv:WAHLBEZIRK:13004000:9:922,Zweitstimmen,WLD,WLD,0,,,,
mv:WAHLBEZIRK:13004000:9:922,Zweitstimmen,ÖDP,ÖDP,1,,,,
mv:WAHLBEZIRK:13004000:9:923,Erststimmen,AfD,AfD,130,,,,
mv:WAHLBEZIRK:13004000:9:923,Erststimmen,BSW,BSW,27,,,,
mv:WAHLBEZIRK:13004000:9:923,Erststimmen,CDU,CDU,66,,,,
mv:WAHLBEZIRK:13004000:9:923,Erststimmen,Die Linke,Die Linke,55,,,,
mv:WAHLBEZIRK:13004000:9:923,Erststimmen,FDP,FDP,10,,,,
mv:WAHLBEZIRK:13004000:9:923,Erststimmen,GRÜNE,GRÜNE,29,,,,
mv:WAHLBEZIRK:13004000:9:923,Erststimmen,SPD,SPD,356,,,,
mv:WAHLBEZIRK:13004000:9:923,Zweitstimmen,AfD,AfD,122,,,,
mv:WAHLBEZIRK:13004000:9:923,Zweitstimmen,BSW,BSW,29,,,,
mv:WAHLBEZIRK:13004000:9:923,Zweitstimmen,Bündnis C,Bündnis C,2,,,,
mv:WAHLBEZIRK:13004000:9:923,Zweitstimmen,CDU,CDU,65,,,,
mv:WAHLBEZIRK:13004000:9:923,Zweitstimmen,Die Linke,Die Linke,45,,,,
mv:WAHLBEZIRK:13004000:9:923,Zweitstimmen,Die PARTEI,Die PARTEI,1,,,,
mv:WAHLBEZIRK:13004000:9:923,Zweitstimmen,FDP,FDP,4,,,,
mv:WAHLBEZIRK:13004000:9:923,Zweitstimmen,FREIE WÄHLER,FREIE WÄHLER,3,,,,
mv:WAHLBEZIRK:13004000:9:923,Zweitstimmen,GRÜNE,GRÜNE,37,,,,
mv:WAHLBEZIRK:13004000:9:923,Zweitstimmen,Handwerker Partei Deutschland,Handwerker Partei Deutschland,0,,,,
mv:WAHLBEZIRK:13004000:9:923,Zweitstimmen,KPD,KPD,0,,,,
mv:WAHLBEZIRK:13004000:9:923,Zweitstimmen,PIRATEN,PIRATEN,0,,,,
mv:WAHLBEZIRK:13004000:9:923,Zweitstimmen,PdF,PdF,0,,,,
mv:WAHLBEZIRK:13004000:9:923,Zweitstimmen,SPD,SPD,359,,,,
mv:WAHLBEZIRK:13004000:9:923,Zweitstimmen,Team Freiheit,Team Freiheit,1,,,,
mv:WAHLBEZIRK:13004000:9:923,Zweitstimmen,Tierschutzpartei,Tierschutzpartei,6,,,,
mv:WAHLBEZIRK:13004000:9:923,Zweitstimmen,Volt,Volt,0,,,,
mv:WAHLBEZIRK:13004000:9:923,Zweitstimmen,WLD,WLD,0,,,,
mv:WAHLBEZIRK:13004000:9:923,Zweitstimmen,ÖDP,ÖDP,0,,,,
mv:WAHLBEZIRK:13004000:9:924,Erststimmen,AfD,AfD,160,,,,
mv:WAHLBEZIRK:13004000:9:924,Erststimmen,BSW,BSW,30,,,,
mv:WAHLBEZIRK:13004000:9:924,Erststimmen,CDU,CDU,34,,,,
mv:WAHLBEZIRK:13004000:9:924,Erststimmen,Die Linke,Die Linke,73,,,,
mv:WAHLBEZIRK:13004000:9:924,Erststimmen,FDP,FDP,6,,,,
mv:WAHLBEZIRK:13004000:9:924,Erststimmen,GRÜNE,GRÜNE,18,,,,
mv:WAHLBEZIRK:13004000:9:924,Erststimmen,SPD,SPD,285,,,,
mv:WAHLBEZIRK:13004000:9:924,Zweitstimmen,AfD,AfD,156,,,,
mv:WAHLBEZIRK:13004000:9:924,Zweitstimmen,BSW,BSW,30,,,,
mv:WAHLBEZIRK:13004000:9:924,Zweitstimmen,Bündnis C,Bündnis C,2,,,,
mv:WAHLBEZIRK:13004000:9:924,Zweitstimmen,CDU,CDU,31,,,,
mv:WAHLBEZIRK:13004000:9:924,Zweitstimmen,Die Linke,Die Linke,70,,,,
mv:WAHLBEZIRK:13004000:9:924,Zweitstimmen,Die PARTEI,Die PARTEI,3,,,,
mv:WAHLBEZIRK:13004000:9:924,Zweitstimmen,FDP,FDP,5,,,,
mv:WAHLBEZIRK:13004000:9:924,Zweitstimmen,FREIE WÄHLER,FREIE WÄHLER,0,,,,
mv:WAHLBEZIRK:13004000:9:924,Zweitstimmen,GRÜNE,GRÜNE,24,,,,
mv:WAHLBEZIRK:13004000:9:924,Zweitstimmen,Handwerker Partei Deutschland,Handwerker Partei Deutschland,3,,,,
mv:WAHLBEZIRK:13004000:9:924,Zweitstimmen,KPD,KPD,1,,,,
mv:WAHLBEZIRK:13004000:9:924,Zweitstimmen,PIRATEN,PIRATEN,2,,,,
mv:WAHLBEZIRK:13004000:9:924,Zweitstimmen,PdF,PdF,0,,,,
mv:WAHLBEZIRK:13004000:9:924,Zweitstimmen,SPD,SPD,269,,,,
mv:WAHLBEZIRK:13004000:9:924,Zweitstimmen,Team Freiheit,Team Freiheit,2,,,,
mv:WAHLBEZIRK:13004000:9:924,Zweitstimmen,Tierschutzpartei,Tierschutzpartei,8,,,,
mv:WAHLBEZIRK:13004000:9:924,Zweitstimmen,Volt,Volt,1,,,,
mv:WAHLBEZIRK:13004000:9:924,Zweitstimmen,WLD,WLD,0,,,,
mv:WAHLBEZIRK:13004000:9:924,Zweitstimmen,ÖDP,ÖDP,0,,,,
mv:WAHLBEZIRK:13071001:20:1,Erststimmen,AfD,AfD,159,,,,
mv:WAHLBEZIRK:13071001:20:1,Erststimmen,BSW,BSW,5,,,,
mv:WAHLBEZIRK:13071001:20:1,Erststimmen,CDU,CDU,10,,,,
mv:WAHLBEZIRK:13071001:20:1,Erststimmen,Die Linke,Die Linke,11,,,,
mv:WAHLBEZIRK:13071001:20:1,Erststimmen,Einzelbewerber,Einzelbewerber,0,,,,
mv:WAHLBEZIRK:13071001:20:1,Erststimmen,FDP,FDP,2,,,,
mv:WAHLBEZIRK:13071001:20:1,Erststimmen,GRÜNE,GRÜNE,2,,,,
mv:WAHLBEZIRK:13071001:20:1,Erststimmen,SPD,SPD,79,,,,
mv:WAHLBEZIRK:13071001:20:1,Zweitstimmen,AfD,AfD,155,,,,
mv:WAHLBEZIRK:13071001:20:1,Zweitstimmen,BSW,BSW,6,,,,
mv:WAHLBEZIRK:13071001:20:1,Zweitstimmen,Bündnis C,Bündnis C,0,,,,
mv:WAHLBEZIRK:13071001:20:1,Zweitstimmen,CDU,CDU,9,,,,
mv:WAHLBEZIRK:13071001:20:1,Zweitstimmen,Die Linke,Die Linke,11,,,,
mv:WAHLBEZIRK:13071001:20:1,Zweitstimmen,Die PARTEI,Die PARTEI,0,,,,
mv:WAHLBEZIRK:13071001:20:1,Zweitstimmen,FDP,FDP,3,,,,
mv:WAHLBEZIRK:13071001:20:1,Zweitstimmen,FREIE WÄHLER,FREIE WÄHLER,1,,,,
mv:WAHLBEZIRK:13071001:20:1,Zweitstimmen,GRÜNE,GRÜNE,2,,,,
mv:WAHLBEZIRK:13071001:20:1,Zweitstimmen,Handwerker Partei Deutschland,Handwerker Partei Deutschland,1,,,,
mv:WAHLBEZIRK:13071001:20:1,Zweitstimmen,KPD,KPD,0,,,,
mv:WAHLBEZIRK:13071001:20:1,Zweitstimmen,PIRATEN,PIRATEN,0,,,,
mv:WAHLBEZIRK:13071001:20:1,Zweitstimmen,PdF,PdF,0,,,,
mv:WAHLBEZIRK:13071001:20:1,Zweitstimmen,SPD,SPD,80,,,,
mv:WAHLBEZIRK:13071001:20:1,Zweitstimmen,Team Freiheit,Team Freiheit,0,,,,
mv:WAHLBEZIRK:13071001:20:1,Zweitstimmen,Tierschutzpartei,Tierschutzpartei,0,,,,
mv:WAHLBEZIRK:13071001:20:1,Zweitstimmen,Volt,Volt,0,,,,
mv:WAHLBEZIRK:13071001:20:1,Zweitstimmen,WLD,WLD,0,,,,
mv:WAHLBEZIRK:13071001:20:1,Zweitstimmen,ÖDP,ÖDP,0,,,,
mv:WAHLBEZIRK:13071002:14:1,Erststimmen,AfD,AfD,113,,,,
mv:WAHLBEZIRK:13071002:14:1,Erststimmen,BSW,BSW,16,,,,
mv:WAHLBEZIRK:13071002:14:1,Erststimmen,CDU,CDU,8,,,,
mv:WAHLBEZIRK:13071002:14:1,Erststimmen,Die Linke,Die Linke,6,,,,
mv:WAHLBEZIRK:13071002:14:1,Erststimmen,FDP,FDP,0,,,,
mv:WAHLBEZIRK:13071002:14:1,Erststimmen,FREIE WÄHLER,FREIE WÄHLER,0,,,,
