ags,municipality_name,source
13076165,"Gehlsbach",official-2026-template
13076168,"Ruhner Berge",official-2026-template
13076755,"Briefwahl Eldenburg Lübz",official-2026-template
13076032,"Dobbertin",official-2026-template
13076048,"Goldberg, Stadt",official-2026-template
13076096,"Mestlin",official-2026-template
13076104,"Neu Poserin",official-2026-template
13076135,"Techentin",official-2026-template
13076756,"Briefwahl Goldberg-Mildenitz",official-2026-template
13076003,"Balow",official-2026-template
13076021,"Brunow",official-2026-template
13076027,"Dambeck",official-2026-template
13076037,"Eldena",official-2026-template
13076049,"Gorlosen",official-2026-template
13076050,"Grabow, Stadt",official-2026-template
13076069,"Karstädt",official-2026-template
13076076,"Kremmin",official-2026-template
13076097,"Milow",official-2026-template
13076098,"Möllenbeck",official-2026-template
13076100,"Muchow",official-2026-template
13076115,"Prislich",official-2026-template
13076161,"Zierzow",official-2026-template
13076757,"Briefwahl Amt Grabow",official-2026-template
13076002,"Alt Zachun",official-2026-template
13076004,"Bandenitz",official-2026-template
13076008,"Belsch",official-2026-template
13076013,"Bobzin",official-2026-template
13076019,"Bresegard bei Picher",official-2026-template
13076041,"Gammelin",official-2026-template
13076057,"Groß Krams",official-2026-template
13076064,"Hoort",official-2026-template
13076065,"Hülseburg",official-2026-template
13076070,"Kirch Jesar",official-2026-template
13076079,"Kuhstorf",official-2026-template
13076099,"Moraas",official-2026-template
13076110,"Pätow-Steegen",official-2026-template
13076111,"Picher",official-2026-template
13076116,"Pritzier",official-2026-template
13076119,"Redefin",official-2026-template
13076131,"Strohkirchen",official-2026-template
13076145,"Warlitz",official-2026-template
13076169,"Toddin",official-2026-template
13076758,"Briefwahl Hagenow-Land",official-2026-template
13076001,"Alt Krenzlin",official-2026-template
13076018,"Bresegard bei Eldena",official-2026-template
13076046,"Göhlen",official-2026-template
13076058,"Groß Laasch",official-2026-template
13076086,"Lübesse",official-2026-template
13076087,"Lüblow",official-2026-template
13076118,"Rastow",official-2026-template
13076134,"Sülstorf",official-2026-template
13076141,"Uelitz",official-2026-template
13076146,"Warlow",official-2026-template
13076156,"Wöbbelin",official-2026-template
13076759,"Briefwahl Ludwigslust-Land",official-2026-template
13076012,"Blievenstorf",official-2026-template
13076017,"Brenz",official-2026-template
13076105,"Neustadt-Glewe, Stadt",official-2026-template
13076760,"Briefwahl Neustadt-Glewe",official-2026-template
13076035,"Domsühl",official-2026-template
13076056,"Groß Godems",official-2026-template
13076068,"Karrenzin",official-2026-template
13076085,"Lewitzrand",official-2026-template
13076120,"Rom",official-2026-template
13076126,"Spornitz",official-2026-template
13076129,"Stolpe",official-2026-template
13076160,"Ziegendorf",official-2026-template
13076162,"Zölkow",official-2026-template
13076164,"Obere Warnow",official-2026-template
13076762,"Briefwahl Parchimer Umland",official-2026-template
13076006,"Barkhagen",official-2026-template
13076114,"Plau am See, Stadt",official-2026-template
13076166,"Ganzlin",official-2026-template
13076763,"Briefwahl Plau am See",official-2026-template
13076011,"Blankenberg",official-2026-template
13076015,"Borkow",official-2026-template
13076020,"Brüel, Stadt",official-2026-template
13076026,"Dabel",official-2026-template
13076062,"Hohen Pritz",official-2026-template
13076072,"Kobrow",official-2026-template
13076078,"Kuhlen-Wendorf",official-2026-template
13076101,"Mustin",official-2026-template
13076128,"Sternberg, Stadt",official-2026-template
13076148,"Weitendorf",official-2026-template
13076155,"Witzin",official-2026-template
13076167,"Kloster Tempzin",official-2026-template
13076764,"Briefwahl Sternberger Seenlandschaft",official-2026-template
13076036,"Dümmer",official-2026-template
13076063,"Holthusen",official-2026-template
13076071,"Klein Rogahn",official-2026-template
13076107,"Pampow",official-2026-template
13076121,"Schossin",official-2026-template
13076130,"Stralendorf",official-2026-template
13076147,"Warsow",official-2026-template
13076154,"Wittenförden",official-2026-template
13076163,"Zülow",official-2026-template
13076765,"Briefwahl Stralendorf",official-2026-template
13076152,"Wittenburg, Stadt",official-2026-template
13076153,"Wittendörp",official-2026-template
13076039,"Gallin",official-2026-template
13076073,"Kogel",official-2026-template
13076092,"Lüttow-Valluhn",official-2026-template
13076142,"Vellahn",official-2026-template
13076159,"Zarrentin am Schaalsee, Stadt",official-2026-template
13076767,"Briefwahl Zarrentin",official-2026-template
13076005,"Banzkow",official-2026-template
13076007,"Barnin",official-2026-template
13076023,"Bülow",official-2026-template
13076024,"Cambs",official-2026-template
13076025,"Crivitz, Stadt",official-2026-template
13076029,"Demen",official-2026-template
13076033,"Dobin am See",official-2026-template
13076038,"Friedrichsruhe",official-2026-template
13076044,"Gneven",official-2026-template
13076080,"Langen Brütz",official-2026-template
13076082,"Leezen",official-2026-template
13076112,"Pinnow",official-2026-template
13076113,"Plate",official-2026-template
13076117,"Raben Steinfeld",official-2026-template
13076133,"Sukow",official-2026-template
13076140,"Tramm",official-2026-template
13076158,"Zapel",official-2026-template
13076768,"Briefwahl Crivitz",official-2026-template
